"event_id","retrieve_date","date","time","day_of_week","home_team","away_team","popularity","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
17017609,2025-05-07,2025-05-10,"6:10 PM","Sat","chicago-white-sox","miami-marlins",0.8352318271,"Chicago White Sox","cha","CWS","White Sox",145,10,26,0.278,"L 2",3.5,4.3,-0.8,-0.1,-0.9,"15-21",-5,"3-4","2-12","4-8","1-2","7-11","3-15","0-2","2-9","6-20","4-6","2-15","8-11","4-6","6-14","8-22",53085,17968,12502,755,65489,2212,1595,1321,281,7821,69.62,67.5,1025,26,32.68,8.05,4,0,8.12,2.45833333333333,183.662916666667,0.46125,6.22583333333333,41.8309,1.99125,12.33125,13.2579166666667,11.5295833333333
17017610,2025-05-07,2025-05-09,"6:40 PM","Fri","chicago-white-sox","miami-marlins",0.8345912654,"Chicago White Sox","cha","CWS","White Sox",145,10,26,0.278,"L 2",3.5,4.3,-0.8,-0.1,-0.9,"15-21",-5,"3-4","2-12","4-8","1-2","7-11","3-15","0-2","2-9","6-20","4-6","2-15","8-11","4-6","6-14","8-22",53085,17968,12502,755,65489,2212,1595,1321,281,7821,55.53,52.66,1026,40,30.47,8.88,83,0,7.82,2.25,161.430833333333,0.654166666666667,6.6825,41.8309,3.41083333333333,4.27291666666667,5.16416666666667,3.635
17017611,2025-05-07,2025-05-11,"1:10 PM","Sun","chicago-white-sox","miami-marlins",0.8164601201,"Chicago White Sox","cha","CWS","White Sox",145,10,26,0.278,"L 2",3.5,4.3,-0.8,-0.1,-0.9,"15-21",-5,"3-4","2-12","4-8","1-2","7-11","3-15","0-2","2-9","6-20","4-6","2-15","8-11","4-6","6-14","8-22",53085,17968,12502,755,65489,2212,1595,1321,281,7821,71.01,69.93,1024,45,47.77,8.63,11,0,0.39,1.94117647058824,171.983529411765,0.592352941176471,6.92176470588235,41.8309,2.28823529411765,8.69235294117647,9.58647058823529,6.3
17017751,2025-05-07,2025-05-07,"6:40 PM","Wed","colorado-rockies","detroit-tigers",0.852671021,"Colorado Rockies","col","COL","Rockies",115,6,28,0.176,"L 3",3.1,5.7,-2.6,0.3,-2.3,"8-26",-2,"2-7","1-5","1-9","2-7","4-11","2-17","0-2","3-6","5-18","1-10","3-19","3-9","2-8","3-17","5-25",33805,20800,5116,3969,79436,1381,1386,783,919,11916,47.44,44.55,1023,86,43.47,10.51,100,1,7.66,2,103.327142857143,0.165714285714286,0.577142857142857,39.757,0.144285714285714,1.10428571428571,1.12428571428571,0.462857142857143
17017752,2025-05-07,2025-05-08,"1:10 PM","Thu","colorado-rockies","detroit-tigers",0.8538188596,"Colorado Rockies","col","COL","Rockies",115,6,28,0.176,"L 3",3.1,5.7,-2.6,0.3,-2.3,"8-26",-2,"2-7","1-5","1-9","2-7","4-11","2-17","0-2","3-6","5-18","1-10","3-19","3-9","2-8","3-17","5-25",33805,20800,5116,3969,79436,1381,1386,783,919,11916,63.23,60.94,1019,36,35.6,5.06,4,0,8.73,1.79166666666667,114.971666666667,0.117916666666667,1.77833333333333,39.757,0.0991666666666667,1.74208333333333,1.79208333333333,2.76541666666667
17017753,2025-05-07,2025-05-09,"6:40 PM","Fri","colorado-rockies","san-diego-padres",0.843725693,"Colorado Rockies","col","COL","Rockies",115,6,28,0.176,"L 3",3.1,5.7,-2.6,0.3,-2.3,"8-26",-2,"2-7","1-5","1-9","2-7","4-11","2-17","0-2","3-6","5-18","1-10","3-19","3-9","2-8","3-17","5-25",33805,20800,5116,3969,79436,1381,1386,783,919,11916,70.23,68.41,1021,31,37.8,10.94,7,0.2,9.88,1.79166666666667,112.72375,0.138333333333333,1.73291666666667,39.757,0.171666666666667,2.66333333333333,2.80666666666667,2.07541666666667
17017754,2025-05-07,2025-05-10,"6:10 PM","Sat","colorado-rockies","san-diego-padres",0.8587753154,"Colorado Rockies","col","COL","Rockies",115,6,28,0.176,"L 3",3.1,5.7,-2.6,0.3,-2.3,"8-26",-2,"2-7","1-5","1-9","2-7","4-11","2-17","0-2","3-6","5-18","1-10","3-19","3-9","2-8","3-17","5-25",33805,20800,5116,3969,79436,1381,1386,783,919,11916,73.33,71.67,1018,28,38.43,11.5,0,0.2,9.71,1.66666666666667,108.362916666667,0.0766666666666667,1.57375,39.757,0.129583333333333,1.83833333333333,2.05375,2.02583333333333
17017755,2025-05-07,2025-05-11,"1:10 PM","Sun","colorado-rockies","san-diego-padres",0.8492013641,"Colorado Rockies","col","COL","Rockies",115,6,28,0.176,"L 3",3.1,5.7,-2.6,0.3,-2.3,"8-26",-2,"2-7","1-5","1-9","2-7","4-11","2-17","0-2","3-6","5-18","1-10","3-19","3-9","2-8","3-17","5-25",33805,20800,5116,3969,79436,1381,1386,783,919,11916,80.6,78.76,1010,16,29.44,9.13,1,0.58,10,1.58823529411765,98.7941176470588,0.0917647058823529,1.41470588235294,39.757,0.0664705882352941,1.45411764705882,1.82823529411765,2.78705882352941
17017852,2025-05-07,2025-05-07,"6:40 PM","Wed","kansas-city-royals","chicago-white-sox",0.8472560254,"Kansas City Royals","kca","KC","Royals",118,21,16,0.568,"W 4",3.4,3.3,0.1,-0.3,-0.1,"19-18",2,"7-5","8-8","2-1","4-2","13-5","8-11","2-2","6-2","18-15","3-1","4-12","17-4","8-2","13-7","18-12",8768,3850,4272,33,40829,1089,700,948,32,6164,70.32,69.46,1015,51,51.37,7.54,100,1,2.2,2,135.851428571429,0.0671428571428571,1.39142857142857,39.1022,0.337142857142857,3.90285714285714,3.93714285714286,0.461428571428571
17017854,2025-05-07,2025-05-08,"1:10 PM","Thu","kansas-city-royals","chicago-white-sox",0.8335877719,"Kansas City Royals","kca","KC","Royals",118,21,16,0.568,"W 4",3.4,3.3,0.1,-0.3,-0.1,"19-18",2,"7-5","8-8","2-1","4-2","13-5","8-11","2-2","6-2","18-15","3-1","4-12","17-4","8-2","13-7","18-12",8768,3850,4272,33,40829,1089,700,948,32,6164,63.39,63,1019,76,55.74,12.08,100,1,6.96,1.91666666666667,139.232916666667,0.06125,1.81,39.1022,0.62375,3.24958333333333,3.33375,0.694583333333333
