"event_id","retrieve_date","date","time","day_of_week","home_team","away_team","popularity","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
6100170,2024-08-28,2024-08-29,"12:40 PM","Thu","arizona-diamondbacks","new-york-mets",0.875,"Arizona Diamondbacks","ari","AZ","D-backs",109,75,57,0.568,"L 1",5.3,4.7,0.7,-0.1,0.6,"74-58",1,"17-14","15-9","22-14","21-20","37-27","38-30","4-8","24-14","53-33","22-24","38-40","37-17","6-4","15-5","23-7",9071,5974,611,368,59913,1104,738,292,199,8347,98.69,96.15,1012,21,51.85,10.74,21,0,9.77,2.25,332.883333333333,1.56875,20.4591666666667,33.4529,3.33875,7.77625,13.7491666666667,2.33333333333333
6100171,2024-08-28,2024-08-28,"6:40 PM","Wed","arizona-diamondbacks","new-york-mets",0.891,"Arizona Diamondbacks","ari","AZ","D-backs",109,75,57,0.568,"L 1",5.3,4.7,0.7,-0.1,0.6,"74-58",1,"17-14","15-9","22-14","21-20","37-27","38-30","4-8","24-14","53-33","22-24","38-40","37-17","6-4","15-5","23-7",9071,5974,611,368,59913,1104,738,292,199,8347,96.15,93.9,1012,24,53.53,16.75,78,0,8.29,2.85714285714286,230.312857142857,0.337142857142857,4.43714285714286,33.4529,1.73142857142857,4.55285714285714,10.8157142857143,1.21571428571429
6100173,2024-08-28,2024-08-30,"6:40 PM","Fri","arizona-diamondbacks","los-angeles-dodgers",0.912,"Arizona Diamondbacks","ari","AZ","D-backs",109,75,57,0.568,"L 1",5.3,4.7,0.7,-0.1,0.6,"74-58",1,"17-14","15-9","22-14","21-20","37-27","38-30","4-8","24-14","53-33","22-24","38-40","37-17","6-4","15-5","23-7",9071,5974,611,368,59913,1104,738,292,199,8347,100.87,97.12,1012,16,47.19,16.89,100,0,9.53,1.91666666666667,299.990833333333,1.2775,18.07625,33.4529,1.92041666666667,7.2325,17.6908333333333,1.87416666666667
6100176,2024-08-28,2024-08-31,"5:10 PM","Sat","arizona-diamondbacks","los-angeles-dodgers",0.917,"Arizona Diamondbacks","ari","AZ","D-backs",109,75,57,0.568,"L 1",5.3,4.7,0.7,-0.1,0.6,"74-58",1,"17-14","15-9","22-14","21-20","37-27","38-30","4-8","24-14","53-33","22-24","38-40","37-17","6-4","15-5","23-7",9071,5974,611,368,59913,1104,738,292,199,8347,99.36,96.31,1012,19,49.87,15.17,13,0.23,9.44,2.125,242.899583333333,0.991666666666667,9.79333333333333,33.4529,1.6675,6.96208333333333,18.2104166666667,1.27833333333333
6100181,2024-08-28,2024-09-01,"1:10 PM","Sun","arizona-diamondbacks","los-angeles-dodgers",0.908,"Arizona Diamondbacks","ari","AZ","D-backs",109,75,57,0.568,"L 1",5.3,4.7,0.7,-0.1,0.6,"74-58",1,"17-14","15-9","22-14","21-20","37-27","38-30","4-8","24-14","53-33","22-24","38-40","37-17","6-4","15-5","23-7",9071,5974,611,368,59913,1104,738,292,199,8347,97.61,95.13,1011,22,52.2,18.41,2,0.2,10,1.82352941176471,381.007647058824,1.23235294117647,30.1341176470588,33.4529,2.63882352941176,9.65294117647059,19.1752941176471,2.45176470588235
6100660,2024-08-28,2024-08-29,"7:10 PM","Thu","boston-red-sox","toronto-blue-jays",0.916,"Boston Red Sox","bos","BOS","Red Sox",111,68,64,0.515,"W 1",4.9,4.8,0.1,0,0.1,"67-65",1,"17-17","11-13","19-12","21-22","30-37","38-27","7-8","16-9","53-42","15-22","36-48","32-16","4-6","8-12","14-16",25856,16548,1620,647,58466,1230,1051,409,260,9404,69.21,67.8,1026,42,44.87,11.36,91,0,6.6,1.54166666666667,285.11,0.68625,8.06875,42.3466,2.19166666666667,2.29333333333333,2.64083333333333,0.370833333333333
6100664,2024-08-28,2024-08-28,"7:10 PM","Wed","boston-red-sox","toronto-blue-jays",0.923,"Boston Red Sox","bos","BOS","Red Sox",111,68,64,0.515,"W 1",4.9,4.8,0.1,0,0.1,"67-65",1,"17-17","11-13","19-12","21-22","30-37","38-27","7-8","16-9","53-42","15-22","36-48","32-16","4-6","8-12","14-16",25856,16548,1620,647,58466,1230,1051,409,260,9404,86.88,92.03,1010,58,70.32,13.53,65,1,7.43,2.71428571428571,327.111428571429,0.197142857142857,5.4,42.3466,1.28142857142857,7.44714285714286,7.90857142857143,0.234285714285714
6100974,2024-08-28,2024-08-28,"4:10 PM","Wed","chicago-white-sox","texas-rangers",0.859,"Chicago White Sox","cha","CWS","White Sox",145,31,101,0.235,"L 4",3.1,5.2,-2.1,0.2,-1.9,"37-95",-6,"8-18","8-38","4-16","11-29","18-48","13-53","3-8","9-25","24-80","7-21","22-79","9-22","2-8","4-16","4-26",53085,17968,12502,755,65489,2212,1595,1321,281,7821,82.8,85.82,1019,61,67.98,11.54,75,0.8,4.77,2,330.925714285714,0.807142857142857,20.3185714285714,41.8309,4.93142857142857,8.39571428571429,9.38428571428571,1.54
6100978,2024-08-28,2024-08-29,"1:10 PM","Thu","chicago-white-sox","texas-rangers",0.848,"Chicago White Sox","cha","CWS","White Sox",145,31,101,0.235,"L 4",3.1,5.2,-2.1,0.2,-1.9,"37-95",-6,"8-18","8-38","4-16","11-29","18-48","13-53","3-8","9-25","24-80","7-21","22-79","9-22","2-8","4-16","4-26",53085,17968,12502,755,65489,2212,1595,1321,281,7821,80.33,82.45,1020,62,65.91,8.66,17,1,7.1,2.54166666666667,484.4075,2.5175,49.0683333333333,41.8309,10.5583333333333,24.4758333333333,28.0433333333333,0.809583333333333
6100979,2024-08-28,2024-08-30,"7:10 PM","Fri","chicago-white-sox","new-york-mets",0.852,"Chicago White Sox","cha","CWS","White Sox",145,31,101,0.235,"L 4",3.1,5.2,-2.1,0.2,-1.9,"37-95",-6,"8-18","8-38","4-16","11-29","18-48","13-53","3-8","9-25","24-80","7-21","22-79","9-22","2-8","4-16","4-26",53085,17968,12502,755,65489,2212,1595,1321,281,7821,88.41,92.93,1014,53,68.43,10.4,79,1,7.42,1.91666666666667,382.325,0.555416666666667,26.245,41.8309,4.4425,12.2033333333333,13.9816666666667,0.826666666666667
