"event_id","season_type","retrieve_date","date","time","day_of_week","home_team","away_team","new_listings","avg_price","lowest_price","highest_price","ticket_count"
6100070,"Regular Season","2024-04-17",2024-04-17,"12:40 PM","Wed","arizona-diamondbacks","chicago-cubs",262,64,27,313,1689
6100217,"Regular Season","2024-04-17",2024-04-19,"7:20 PM","Fri","atlanta-braves","texas-rangers",481,146,46,1730,1416
6100219,"Regular Season","2024-04-17",2024-04-20,"7:20 PM","Sat","atlanta-braves","texas-rangers",613,152,46,845,2049
6100224,"Regular Season","2024-04-17",2024-04-23,"7:20 PM","Tue","atlanta-braves","miami-marlins",870,53,11,1175,3247
6100225,"Regular Season","2024-04-17",2024-04-21,"7:10 PM","Sun","atlanta-braves","texas-rangers",921,92,20,717,3028
6100227,"Regular Season","2024-04-17",2024-04-22,"7:20 PM","Mon","atlanta-braves","miami-marlins",917,57,11,1175,3403
6100388,"Regular Season","2024-04-17",2024-04-17,"1:05 PM","Wed","baltimore-orioles","minnesota-twins",267,34,11,181,1019
6100542,"Regular Season","2024-04-17",2024-04-17,"7:10 PM","Wed","boston-red-sox","cleveland-guardians",723,87,18,453,2089
6100544,"Regular Season","2024-04-17",2024-04-18,"1:35 PM","Thu","boston-red-sox","cleveland-guardians",744,115,13,893,1878
6100700,"Regular Season","2024-04-17",2024-04-18,"6:40 PM","Thu","chicago-cubs","miami-marlins",1509,50,7,789,4183
6100702,"Regular Season","2024-04-17",2024-04-20,"1:20 PM","Sat","chicago-cubs","miami-marlins",1003,115,29,1201,3028
6100704,"Regular Season","2024-04-17",2024-04-21,"1:20 PM","Sun","chicago-cubs","miami-marlins",1419,75,14,1222,3956
6100710,"Regular Season","2024-04-17",2024-04-23,"6:40 PM","Tue","chicago-cubs","houston-astros",1754,54,8,1222,5272
6100727,"Regular Season","2024-04-17",2024-04-19,"1:20 PM","Fri","chicago-cubs","miami-marlins",1739,62,7,1201,5047
6100865,"Regular Season","2024-04-17",2024-04-17,"1:10 PM","Wed","chicago-white-sox","kansas-city-royals",450,30,6,329,2178
6101028,"Regular Season","2024-04-17",2024-04-19,"6:40 PM","Fri","cincinnati-reds","los-angeles-angels",574,222,22,5812,2739
6101032,"Regular Season","2024-04-17",2024-04-22,"6:40 PM","Mon","cincinnati-reds","philadelphia-phillies",623,71,17,551,3443
6101035,"Regular Season","2024-04-17",2024-04-20,"6:40 PM","Sat","cincinnati-reds","los-angeles-angels",611,186,27,5812,2679
6101038,"Regular Season","2024-04-17",2024-04-23,"6:40 PM","Tue","cincinnati-reds","philadelphia-phillies",645,73,17,575,3563
6101039,"Regular Season","2024-04-17",2024-04-21,"1:40 PM","Sun","cincinnati-reds","los-angeles-angels",588,202,18,5913,2775
6101052,"Regular Season","2024-04-17",2024-04-24,"6:40 PM","Wed","cincinnati-reds","philadelphia-phillies",649,70,16,560,3628
6101184,"Regular Season","2024-04-17",2024-04-19,"7:10 PM","Fri","cleveland-guardians","oakland-athletics",828,84,28,253,4695
6101189,"Regular Season","2024-04-17",2024-04-20,"6:10 PM","Sat","cleveland-guardians","oakland-athletics",667,78,31,235,3533
6101190,"Regular Season","2024-04-17",2024-04-21,"1:40 PM","Sun","cleveland-guardians","oakland-athletics",753,81,28,252,4208
6101192,"Regular Season","2024-04-17",2024-04-24,"6:10 PM","Wed","cleveland-guardians","boston-red-sox",810,83,26,274,4677
6101194,"Regular Season","2024-04-17",2024-04-23,"6:10 PM","Tue","cleveland-guardians","boston-red-sox",768,79,21,252,4554
6101344,"Regular Season","2024-04-17",2024-04-20,"6:10 PM","Sat","colorado-rockies","seattle-mariners",2141,5457,20,214749,11639
6101345,"Regular Season","2024-04-17",2024-04-21,"1:10 PM","Sun","colorado-rockies","seattle-mariners",1329,84,17,457,6789
6101346,"Regular Season","2024-04-17",2024-04-23,"6:40 PM","Tue","colorado-rockies","san-diego-padres",1144,71,16,456,6873
6101347,"Regular Season","2024-04-17",2024-04-22,"6:40 PM","Mon","colorado-rockies","san-diego-padres",1185,70,13,456,7048
6101351,"Regular Season","2024-04-17",2024-04-19,"6:40 PM","Fri","colorado-rockies","seattle-mariners",2206,85,14,464,12279
6101435,"Regular Season","2024-04-17",2024-04-17,"1:10 PM","Wed","detroit-tigers","texas-rangers",417,46,7,194,1418
6101461,"Regular Season","2024-04-17",2024-04-18,"1:10 PM","Thu","detroit-tigers","texas-rangers",803,73,8,212,3414
6101599,"Regular Season","2024-04-17",2024-04-17,"1:10 PM","Wed","houston-astros","atlanta-braves",513,80,16,779,1619
6101756,"Regular Season","2024-04-17",2024-04-19,"6:40 PM","Fri","kansas-city-royals","baltimore-orioles",514,92,22,804,2350
6101759,"Regular Season","2024-04-17",2024-04-20,"6:10 PM","Sat","kansas-city-royals","baltimore-orioles",466,106,24,884,2266
6101760,"Regular Season","2024-04-17",2024-04-21,"1:10 PM","Sun","kansas-city-royals","baltimore-orioles",262,76,21,461,891
6101762,"Regular Season","2024-04-17",2024-04-22,"6:40 PM","Mon","kansas-city-royals","toronto-blue-jays",354,60,13,546,1520
6101765,"Regular Season","2024-04-17",2024-04-23,"6:40 PM","Tue","kansas-city-royals","toronto-blue-jays",327,60,15,546,1421
6101912,"Regular Season","2024-04-17",2024-04-22,"6:38 PM","Mon","los-angeles-angels","baltimore-orioles",866,51,10,489,4109
6101914,"Regular Season","2024-04-17",2024-04-23,"6:38 PM","Tue","los-angeles-angels","baltimore-orioles",985,44,8,347,4670
6101919,"Regular Season","2024-04-17",2024-04-24,"1:07 PM","Wed","los-angeles-angels","baltimore-orioles",1083,42,8,403,5275
