"event_id","retrieve_date","date","time","day_of_week","home_team","away_team","popularity","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
6100134,2024-07-11,2024-07-11,"6:40 PM","Thu","arizona-diamondbacks","atlanta-braves",0.893,"Arizona Diamondbacks","ari","AZ","D-backs",109,46,47,0.495,"W 1",4.9,4.9,0.1,0,0,"47-46",-1,"7-12","9-6","19-14","11-15","23-23","23-24","3-5","13-9","33-29","13-18","21-29","25-18","6-4","10-10","16-14",9071,5974,611,368,59913,1104,738,292,199,8347,103.68,103.55,1009,22,57.38,15.99,12,0,9.57,4.57142857142857,272.271428571429,0.535714285714286,6.45285714285714,33.4529,4.45,18.4271428571429,34.1857142857143,1.35714285714286
6100136,2024-07-11,2024-07-12,"6:40 PM","Fri","arizona-diamondbacks","toronto-blue-jays",0.887,"Arizona Diamondbacks","ari","AZ","D-backs",109,46,47,0.495,"W 1",4.9,4.9,0.1,0,0,"47-46",-1,"7-12","9-6","19-14","11-15","23-23","23-24","3-5","13-9","33-29","13-18","21-29","25-18","6-4","10-10","16-14",9071,5974,611,368,59913,1104,738,292,199,8347,103.19,101.25,1009,19,52.68,15.66,29,0,10.18,2.91666666666667,249.78375,0.487083333333333,7.53541666666667,33.4529,1.92875,15.0591666666667,28.5458333333333,1.0775
6100137,2024-07-11,2024-07-13,"7:10 PM","Sat","arizona-diamondbacks","toronto-blue-jays",0.893,"Arizona Diamondbacks","ari","AZ","D-backs",109,46,47,0.495,"W 1",4.9,4.9,0.1,0,0,"47-46",-1,"7-12","9-6","19-14","11-15","23-23","23-24","3-5","13-9","33-29","13-18","21-29","25-18","6-4","10-10","16-14",9071,5974,611,368,59913,1104,738,292,199,8347,104.23,103.21,1011,20,55.35,19.48,0,0.05,10.54,2.33333333333333,234.902083333333,0.15375,5.13041666666667,33.4529,0.842083333333333,13.8829166666667,26.5483333333333,0.915833333333333
6100139,2024-07-11,2024-07-14,"1:10 PM","Sun","arizona-diamondbacks","toronto-blue-jays",0.858,"Arizona Diamondbacks","ari","AZ","D-backs",109,46,47,0.495,"W 1",4.9,4.9,0.1,0,0,"47-46",-1,"7-12","9-6","19-14","11-15","23-23","23-24","3-5","13-9","33-29","13-18","21-29","25-18","6-4","10-10","16-14",9071,5974,611,368,59913,1104,738,292,199,8347,97.32,98.38,1013,31,62.2,15.66,42,1,10.51,2.04166666666667,223.21875,0.120416666666667,3.28916666666667,33.4529,0.62875,10.88625,23.5741666666667,0.870416666666667
6100463,2024-07-11,2024-07-12,"7:05 PM","Fri","baltimore-orioles","new-york-yankees",0.924,"Baltimore Orioles","bal","BAL","Orioles",110,57,35,0.62,"L 2",5.1,4,1,0,1.1,"55-37",2,"19-7","12-4","14-11","12-13","29-19","28-16","4-4","10-11","42-24","15-11","27-19","30-16","5-5","10-10","17-13",17773,5834,9509,18,40932,1421,727,1010,22,8701,71.73,72.88,1022,91,68.85,7.07,100,1,7.14,1.58333333333333,306.388333333333,0.42,14.3591666666667,39.2852,2.615,6.80166666666667,7.92791666666667,0.756666666666667
6100465,2024-07-11,2024-07-11,"6:35 PM","Thu","baltimore-orioles","chicago-cubs",0.903,"Baltimore Orioles","bal","BAL","Orioles",110,57,35,0.62,"L 2",5.1,4,1,0,1.1,"55-37",2,"19-7","12-4","14-11","12-13","29-19","28-16","4-4","10-11","42-24","15-11","27-19","30-16","5-5","10-10","17-13",17773,5834,9509,18,40932,1421,727,1010,22,8701,86.22,88.5,1015,51,65.97,11.14,40,0.8,10.18,2.57142857142857,236.035714285714,0.272857142857143,4.53857142857143,39.2852,0.822857142857143,1.83857142857143,2.25714285714286,0.507142857142857
6100466,2024-07-11,2024-07-14,"11:35 AM","Sun","baltimore-orioles","new-york-yankees",0.91,"Baltimore Orioles","bal","BAL","Orioles",110,57,35,0.62,"L 2",5.1,4,1,0,1.1,"55-37",2,"19-7","12-4","14-11","12-13","29-19","28-16","4-4","10-11","42-24","15-11","27-19","30-16","5-5","10-10","17-13",17773,5834,9509,18,40932,1421,727,1010,22,8701,92.8,96.49,1017,43,66.45,7.45,25,0.35,9.37,2.08333333333333,234.068333333333,0.345,5.85875,39.2852,1.81708333333333,5.33708333333333,6.05583333333333,0.202916666666667
6100479,2024-07-11,2024-07-13,"4:05 PM","Sat","baltimore-orioles","new-york-yankees",0.934,"Baltimore Orioles","bal","BAL","Orioles",110,57,35,0.62,"L 2",5.1,4,1,0,1.1,"55-37",2,"19-7","12-4","14-11","12-13","29-19","28-16","4-4","10-11","42-24","15-11","27-19","30-16","5-5","10-10","17-13",17773,5834,9509,18,40932,1421,727,1010,22,8701,85.44,89.4,1020,58,68.67,9.28,86,1,9.8,1.79166666666667,276.4875,0.157083333333333,8.94958333333333,39.2852,1.79083333333333,4.83916666666667,5.40791666666667,0.215416666666667
6100616,2024-07-11,2024-07-11,"7:10 PM","Thu","boston-red-sox","oakland-athletics",0.947,"Boston Red Sox","bos","BOS","Red Sox",111,50,41,0.549,"L 1",4.7,4.3,0.4,0,0.4,"49-42",1,"13-11","7-11","10-5","20-14","21-24","29-17","5-4","11-5","38-27","12-14","16-26","34-15","7-3","14-6","20-10",25856,16548,1620,647,58466,1230,1051,409,260,9404,84.63,93.74,1012,75,75.83,14.88,52,1,8.7,2.57142857142857,228.644285714286,0.3,3.08142857142857,42.3466,0.905714285714286,3.44428571428571,4.60714285714286,0.151428571428571
6100621,2024-07-11,2024-07-12,"7:10 PM","Fri","boston-red-sox","kansas-city-royals",0.923,"Boston Red Sox","bos","BOS","Red Sox",111,50,41,0.549,"L 1",4.7,4.3,0.4,0,0.4,"49-42",1,"13-11","7-11","10-5","20-14","21-24","29-17","5-4","11-5","38-27","12-14","16-26","34-15","7-3","14-6","20-10",25856,16548,1620,647,58466,1230,1051,409,260,9404,90.57,91.53,1021,40,63.79,14.47,5,0.8,9.29,2.08333333333333,242.69,0.299166666666667,5.51416666666667,42.3466,1.49458333333333,5.66791666666667,7.67583333333333,0.219583333333333
