"event_id","retrieve_date","date","time","day_of_week","home_team","away_team","popularity","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
6100191,2024-09-19,2024-09-23,"6:40 PM","Mon","arizona-diamondbacks","san-francisco-giants",0.819,"Arizona Diamondbacks","ari","AZ","D-backs",109,84,68,0.553,"W 1",5.5,4.9,0.6,0,0.6,"84-68",0,"18-15","16-11","26-20","24-22","42-33","42-35","5-8","26-19","57-39","27-29","41-45","43-23","5-5","9-11","15-15",9071,5974,611,368,59913,1104,738,292,199,8347,92.97,88.59,1008,14,36.91,5.46,0,0,8,2.11764705882353,333.590588235294,1.32470588235294,24.7541176470588,33.4529,2.98294117647059,9.12470588235294,18.5176470588235,2.57882352941176
6100517,2024-09-19,2024-09-19,"1:05 PM","Thu","baltimore-orioles","san-francisco-giants",0.84,"Baltimore Orioles","bal","BAL","Orioles",110,84,68,0.553,"L 3",4.8,4.3,0.5,-0.1,0.4,"83-69",1,"30-19","17-9","18-14","19-26","42-35","42-33","5-5","14-17","62-49","22-19","41-41","43-27","2-8","8-12","12-18",17773,5834,9509,18,40932,1421,727,1010,22,8701,81.05,82.71,1013,57,64.38,6.2,75,0,4.75,2.85714285714286,233.172857142857,0.324285714285714,4.43428571428571,39.2852,2.04714285714286,5.06428571428571,7.25428571428571,1.22428571428571
6100520,2024-09-19,2024-09-22,"1:35 PM","Sun","baltimore-orioles","detroit-tigers",0.848,"Baltimore Orioles","bal","BAL","Orioles",110,84,68,0.553,"L 3",4.8,4.3,0.5,-0.1,0.4,"83-69",1,"30-19","17-9","18-14","19-26","42-35","42-33","5-5","14-17","62-49","22-19","41-41","43-27","2-8","8-12","12-18",17773,5834,9509,18,40932,1421,727,1010,22,8701,64.92,65.16,1019,86,60.31,11.72,100,1,4.48,1.41666666666667,233.650416666667,0.1725,4.74583333333333,39.2852,0.7125,1.42375,2.38625,0.744583333333333
6100522,2024-09-19,2024-09-20,"7:05 PM","Fri","baltimore-orioles","detroit-tigers",0.866,"Baltimore Orioles","bal","BAL","Orioles",110,84,68,0.553,"L 3",4.8,4.3,0.5,-0.1,0.4,"83-69",1,"30-19","17-9","18-14","19-26","42-35","42-33","5-5","14-17","62-49","22-19","41-41","43-27","2-8","8-12","12-18",17773,5834,9509,18,40932,1421,727,1010,22,8701,78.58,77.88,1014,37,49.55,9.04,5,0,5.58,1.83333333333333,263.69125,0.62375,8.48791666666667,39.2852,1.59083333333333,7.88041666666667,10.4979166666667,1.32083333333333
6100524,2024-09-19,2024-09-21,"4:05 PM","Sat","baltimore-orioles","detroit-tigers",0.866,"Baltimore Orioles","bal","BAL","Orioles",110,84,68,0.553,"L 3",4.8,4.3,0.5,-0.1,0.4,"83-69",1,"30-19","17-9","18-14","19-26","42-35","42-33","5-5","14-17","62-49","22-19","41-41","43-27","2-8","8-12","12-18",17773,5834,9509,18,40932,1421,727,1010,22,8701,77.9,78.21,1016,60,62.64,10.11,24,1,5.44,1.29166666666667,258.684583333333,0.224166666666667,9.15708333333333,39.2852,1.08833333333333,2.29166666666667,3.67958333333333,0.730416666666667
6100672,2024-09-19,2024-09-20,"7:10 PM","Fri","boston-red-sox","minnesota-twins",0.874,"Boston Red Sox","bos","BOS","Red Sox",111,76,76,0.5,"W 1",4.7,4.7,0,0,0,"76-76",0,"22-23","14-16","19-12","21-25","35-40","41-36","9-9","17-12","59-50","17-26","35-55","41-21","4-6","8-12","12-18",25856,16548,1620,647,58466,1230,1051,409,260,9404,61.68,61.74,1016,89,58.05,14.41,100,1,0.68,1.58333333333333,233.9275,0.0729166666666667,5.97,42.3466,1.1325,1.98833333333333,2.3275,0.14
6100676,2024-09-19,2024-09-22,"1:35 PM","Sun","boston-red-sox","minnesota-twins",0.847,"Boston Red Sox","bos","BOS","Red Sox",111,76,76,0.5,"W 1",4.7,4.7,0,0,0,"76-76",0,"22-23","14-16","19-12","21-25","35-40","41-36","9-9","17-12","59-50","17-26","35-55","41-21","4-6","8-12","12-18",25856,16548,1620,647,58466,1230,1051,409,260,9404,60.26,59.23,1022,69,49.98,12.62,100,0,3.47,1.75,245.889583333333,0.0995833333333333,4.02916666666667,42.3466,1.1275,1.70666666666667,4.52833333333333,0.12375
6100694,2024-09-19,2024-09-21,"4:10 PM","Sat","boston-red-sox","minnesota-twins",0.868,"Boston Red Sox","bos","BOS","Red Sox",111,76,76,0.5,"W 1",4.7,4.7,0,0,0,"76-76",0,"22-23","14-16","19-12","21-25","35-40","41-36","9-9","17-12","59-50","17-26","35-55","41-21","4-6","8-12","12-18",25856,16548,1620,647,58466,1230,1051,409,260,9404,57.15,57.02,1018,95,55.56,12.68,100,1,0.64,1.20833333333333,245.4725,0.109166666666667,5.37583333333333,42.3466,1.18041666666667,2.02458333333333,2.82875,0.1125
6100837,2024-09-19,2024-09-20,"1:20 PM","Fri","chicago-cubs","washington-nationals",0.858,"Chicago Cubs","chn","CHC","Cubs",112,77,75,0.507,"L 2",4.6,4.2,0.4,0,0.4,"83-69",-6,"13-13","21-28","16-15","27-19","39-35","38-40","7-4","21-28","65-57","12-18","42-45","35-30","5-5","11-9","18-12",53085,17968,12502,755,65489,2212,1595,1321,281,7821,81.72,83.21,1010,55,64.09,8.57,11,1,5.79,2.54166666666667,350.477083333333,1.83166666666667,30.3033333333333,41.9472,8.8825,16.985,20.3929166666667,1.97708333333333
6100839,2024-09-19,2024-09-22,"1:20 PM","Sun","chicago-cubs","washington-nationals",0.853,"Chicago Cubs","chn","CHC","Cubs",112,77,75,0.507,"L 2",4.6,4.2,0.4,0,0.4,"83-69",-6,"13-13","21-28","16-15","27-19","39-35","38-40","7-4","21-28","65-57","12-18","42-45","35-30","5-5","11-9","18-12",53085,17968,12502,755,65489,2212,1595,1321,281,7821,73.49,74.25,1013,79,66.6,7.9,100,1,1.03,3.20833333333333,510.1375,6.45458333333333,44.11875,41.9472,5.9175,33.2129166666667,38.2991666666667,1.09458333333333
6100842,2024-09-19,2024-09-21,"1:20 PM","Sat","chicago-cubs","washington-nationals",0.888,"Chicago Cubs","chn","CHC","Cubs",112,77,75,0.507,"L 2",4.6,4.2,0.4,0,0.4,"83-69",-6,"13-13","21-28","16-15","27-19","39-35","38-40","7-4","21-28","65-57","12-18","42-45","35-30","5-5","11-9","18-12",53085,17968,12502,755,65489,2212,1595,1321,281,7821,83.07,84.94,1011,55,64.17,9.17,50,1,5.96,2.33333333333333,397.345416666667,3.02083333333333,33.835,41.9472,3.27375,13.9604166666667,16.41,1.46541666666667
6100858,2024-09-19,2024-09-19,"6:40 PM","Thu","chicago-cubs","washington-nationals",0.883,"Chicago Cubs","chn","CHC","Cubs",112,77,75,0.507,"L 2",4.6,4.2,0.4,0,0.4,"83-69",-6,"13-13","21-28","16-15","27-19","39-35","38-40","7-4","21-28","65-57","12-18","42-45","35-30","5-5","11-9","18-12",53085,17968,12502,755,65489,2212,1595,1321,281,7821,85.06,84.4,1014,40,58.05,8.55,20,0,5.76,3.71428571428571,321.865714285714,2.05,21.1257142857143,41.9472,11.8871428571429,19.3842857142857,23.06,1.06
6101165,2024-09-19,2024-09-20,"6:40 PM","Fri","cincinnati-reds","pittsburgh-pirates",0.86,"Cincinnati Reds","cin","CIN","Reds",113,74,79,0.484,"L 1",4.4,4.3,0.1,0,0.1,"78-75",-4,"17-14","21-25","15-17","21-23","37-40","37-39","4-5","15-27","58-54","16-25","45-54","29-25","6-4","11-9","14-16",15293,10019,3750,64,80178,957,779,510,40,6511,90.7,88.09,1012,27,52.07,4.09,39,0,6.11,2.58333333333333,381.07375,7.36875,24.4033333333333,39.1072,5.58916666666667,14.8925,17.2825,1.22958333333333
6101170,2024-09-19,2024-09-21,"1:10 PM","Sat","cincinnati-reds","pittsburgh-pirates",0.839,"Cincinnati Reds","cin","CIN","Reds",113,74,79,0.484,"L 1",4.4,4.3,0.1,0,0.1,"78-75",-4,"17-14","21-25","15-17","21-23","37-40","37-39","4-5","15-27","58-54","16-25","45-54","29-25","6-4","11-9","14-16",15293,10019,3750,64,80178,957,779,510,40,6511,88.84,90.3,1013,44,64.15,7.61,100,1,5.83,2.5,385.6625,0.834166666666667,31.0529166666667,39.1072,3.77958333333333,17.0870833333333,19.3108333333333,2.13416666666667
