"event_id","retrieve_date","date","time","day_of_week","home_team","away_team","popularity","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
6100188,2024-09-15,2024-09-15,"1:10 PM","Sun","arizona-diamondbacks","milwaukee-brewers",0.892,"Arizona Diamondbacks","ari","AZ","D-backs",109,82,66,0.554,"L 2",5.5,4.8,0.6,0,0.6,"82-66",0,"18-15","15-11","25-18","24-22","41-33","41-33","4-8","25-18","57-37","25-29","40-45","42-21","5-5","10-10","17-13",9071,5974,611,368,59913,1104,738,292,199,8347,94.39,93.54,1008,30,58.19,23.11,12,0.56,8.33,2,226.498571428571,0.534285714285714,2.66857142857143,33.4529,1.06285714285714,1.94285714285714,6.11428571428571,0.501428571428571
6100352,2024-09-15,2024-09-15,"7:10 PM","Sun","atlanta-braves","los-angeles-dodgers",0.907,"Atlanta Braves","atl","ATL","Braves",144,81,67,0.547,"W 2",4.3,3.8,0.6,0,0.5,"83-65",-2,"24-22","11-16","17-15","29-14","42-31","39-36","12-5","16-22","53-51","28-16","48-37","33-30","6-4","12-8","19-11",33230,17179,9470,735,88296,2054,1543,993,217,4823,73.44,73.96,1017,74,64.65,14.09,100,0.38,6.96,2,215.29,0.07,3.58714285714286,33.7533,0.76,0.694285714285714,1.01428571428571,0.605714285714286
6100354,2024-09-15,2024-09-16,"7:20 PM","Mon","atlanta-braves","los-angeles-dodgers",0.884,"Atlanta Braves","atl","ATL","Braves",144,81,67,0.547,"W 2",4.3,3.8,0.6,0,0.5,"83-65",-2,"24-22","11-16","17-15","29-14","42-31","39-36","12-5","16-22","53-51","28-16","48-37","33-30","6-4","12-8","19-11",33230,17179,9470,735,88296,2054,1543,993,217,4823,81.3,80.89,1015,40,54.73,11.14,0,0,7.47,2.04166666666667,216.12625,0.164166666666667,4.10083333333333,33.7533,1.21791666666667,1.40041666666667,2.59083333333333,1.29666666666667
6100514,2024-09-15,2024-09-17,"6:35 PM","Tue","baltimore-orioles","san-francisco-giants",0.847,"Baltimore Orioles","bal","BAL","Orioles",110,84,65,0.564,"W 1",4.9,4.3,0.6,-0.1,0.5,"83-66",1,"30-19","17-8","18-14","19-24","42-33","42-32","5-5","14-17","62-47","22-18","41-40","43-25","4-6","10-10","14-16",17773,5834,9509,18,40932,1421,727,1010,22,8701,74.5,75.27,1020,77,66.42,12.86,100,1,2.28,1.33333333333333,267.584583333333,0.270833333333333,13.08125,39.2852,2.1675,4.945,12.7254166666667,0.552916666666667
6100517,2024-09-15,2024-09-19,"1:05 PM","Thu","baltimore-orioles","san-francisco-giants",0.814,"Baltimore Orioles","bal","BAL","Orioles",110,84,65,0.564,"W 1",4.9,4.3,0.6,-0.1,0.5,"83-66",1,"30-19","17-8","18-14","19-24","42-33","42-32","5-5","14-17","62-47","22-18","41-40","43-25","4-6","10-10","14-16",17773,5834,9509,18,40932,1421,727,1010,22,8701,71.17,71.28,1014,70,60.49,11.39,100,0.2,0.22,1,245.232941176471,0.140588235294118,10.2158823529412,39.2852,2.24529411764706,1.45705882352941,2.21588235294118,0.31
6100539,2024-09-15,2024-09-18,"6:35 PM","Wed","baltimore-orioles","san-francisco-giants",0.821,"Baltimore Orioles","bal","BAL","Orioles",110,84,65,0.564,"W 1",4.9,4.3,0.6,-0.1,0.5,"83-66",1,"30-19","17-8","18-14","19-24","42-33","42-32","5-5","14-17","62-47","22-18","41-40","43-25","4-6","10-10","14-16",17773,5834,9509,18,40932,1421,727,1010,22,8701,71.87,72.84,1017,87,67.41,10.65,100,1,5.27,1.25,237.820833333333,0.08125,7.13375,39.2852,0.94,1.82,2.315,0.154583333333333
6100830,2024-09-15,2024-09-16,"6:40 PM","Mon","chicago-cubs","oakland-athletics",0.869,"Chicago Cubs","chn","CHC","Cubs",112,75,73,0.507,"L 3",4.6,4.2,0.4,0,0.4,"80-68",-5,"13-13","21-28","15-15","26-17","38-33","37-40","7-4","21-27","63-56","12-17","42-45","33-28","4-6","12-8","17-13",53085,17968,12502,755,65489,2212,1595,1321,281,7821,84.07,81.97,1020,29,46.26,10.25,77,0,5.51,2.41666666666667,332.1175,4.16875,27.4158333333333,41.9472,7.83,11.5075,14.5641666666667,2.25
6100832,2024-09-15,2024-09-17,"6:40 PM","Tue","chicago-cubs","oakland-athletics",0.848,"Chicago Cubs","chn","CHC","Cubs",112,75,73,0.507,"L 3",4.6,4.2,0.4,0,0.4,"80-68",-5,"13-13","21-28","15-15","26-17","38-33","37-40","7-4","21-27","63-56","12-17","42-45","33-28","4-6","12-8","17-13",53085,17968,12502,755,65489,2212,1595,1321,281,7821,74.93,73.67,1018,33,42.24,9.42,0,0,5.79,2.58333333333333,364.24375,4.43916666666667,32.4120833333333,41.9472,7.05041666666667,13.3745833333333,16.6733333333333,2.1875
6100834,2024-09-15,2024-09-18,"1:20 PM","Wed","chicago-cubs","oakland-athletics",0.827,"Chicago Cubs","chn","CHC","Cubs",112,75,73,0.507,"L 3",4.6,4.2,0.4,0,0.4,"80-68",-5,"13-13","21-28","15-15","26-17","38-33","37-40","7-4","21-27","63-56","12-17","42-45","33-28","4-6","12-8","17-13",53085,17968,12502,755,65489,2212,1595,1321,281,7821,73.35,73.76,1015,72,63.68,9.22,36,0,5.84,2.5,378.98625,4.97958333333333,32.6120833333333,41.9472,6.50333333333333,16.1291666666667,20.8025,1.67458333333333
6100858,2024-09-15,2024-09-19,"6:40 PM","Thu","chicago-cubs","washington-nationals",0.829,"Chicago Cubs","chn","CHC","Cubs",112,75,73,0.507,"L 3",4.6,4.2,0.4,0,0.4,"80-68",-5,"13-13","21-28","15-15","26-17","38-33","37-40","7-4","21-27","63-56","12-17","42-45","33-28","4-6","12-8","17-13",53085,17968,12502,755,65489,2212,1595,1321,281,7821,75.96,76.3,1015,65,62.87,8.5,2,0,6,2.17647058823529,464.16,6.07352941176471,48.6070588235294,41.9472,5.79352941176471,19.49,27.9711764705882,2.17411764705882
