"event_id","retrieve_date","date","time","day_of_week","home_team","away_team","popularity","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
17017781,2025-07-14,2025-07-18,"6:40 PM","Fri","colorado-rockies","minnesota-twins",0.862251663,"Colorado Rockies","col","COL","Rockies",115,22,74,0.229,"L 2",3.5,6.1,-2.6,0.2,-2.5,"25-71",-3,"9-20","3-12","5-20","5-22","10-36","12-38","1-5","10-16","19-51","3-23","9-53","13-21","3-7","5-15","10-20",33805,20800,5116,3969,79436,1381,1386,783,919,11916,91.8,87.66,1008,16,39.81,9.22,85,0.75,11,2,113.364117647059,0.0694117647058824,1.52058823529412,39.757,0.103529411764706,7.54,8.46235294117647,0.752352941176471
17018234,2025-07-14,2025-07-18,"7:10 PM","Fri","new-york-mets","cincinnati-reds",0.9020237483,"New York Mets","nyn","NYM","Mets",121,55,42,0.567,"L 1",4.4,3.9,0.5,-0.1,0.4,"53-44",2,"15-11","11-8","13-6","16-17","33-14","22-28","5-4","18-13","42-30","13-12","25-19","30-23","6-4","9-11","12-18",116469,31219,10511,48355,62254,4513,2783,1641,3619,3426,91.78,93.02,1014,39,63.79,10.33,74,0.2,1.32,1.47058823529412,145.275294117647,0.326470588235294,4.67294117647059,40.7554,1.90352941176471,5.76941176470588,6.51588235294118,0.512941176470588
17018393,2025-07-14,2025-07-18,"6:45 PM","Fri","philadelphia-phillies","los-angeles-angels",0.9145210539,"Philadelphia Phillies","phi","PHI","Phillies",143,55,41,0.573,"W 1",4.6,3.9,0.7,-0.1,0.5,"55-41",0,"16-12","11-13","17-9","11-7","30-16","25-25","5-4","16-12","44-25","11-16","25-27","30-14","5-5","9-11","17-13",51010,30760,2048,3778,63497,2852,2014,518,1788,4981,84.51,88.09,1015,59,68.81,13.67,88,1,1.27,1.23529411764706,145.405294117647,0.29,4.23529411764706,39.9523,1.66941176470588,4.94352941176471,5.67941176470588,1.46411764705882
17018798,2025-07-14,2025-07-18,"6:45 PM","Fri","washington-nationals","san-diego-padres",0.8671822962,"Washington Nationals","was","WSH","Nationals",120,38,58,0.396,"L 4",4.3,5.4,-1.1,-0.1,-1.1,"39-57",-1,"8-17","5-14","12-13","13-14","18-28","20-30","4-2","12-14","29-41","9-17","17-35","21-23","2-8","7-13","8-22",34535,22741,8291,586,141280,1463,1080,1091,408,8230,92.5,99.59,1015,50,70.86,6.33,94,1,1.01,1.05882352941176,141.675882352941,0.175294117647059,2.84529411764706,38.87,0.946470588235294,4.36882352941176,4.75117647058824,0.327647058823529
17018962,2025-07-14,2025-07-18,"7:15 PM","Fri","atlanta-braves","new-york-yankees",0.9267839658,"Atlanta Braves","atl","ATL","Braves",144,42,53,0.442,"L 1",4.1,4.1,0,-0.1,-0.1,"48-47",-6,"14-13","10-6","8-20","10-14","24-22","18-31","6-4","13-24","32-40","10-13","25-32","17-21","3-7","7-13","14-16",33230,17179,9470,735,88296,2054,1543,993,217,4823,90.57,92.64,1019,43,65.25,8.48,29,0.2,0.6,1,103.609411764706,0.122352941176471,2.37764705882353,33.7469,0.222941176470588,0.540588235294118,0.93,0.685294117647059
17019123,2025-07-14,2025-07-18,"1:20 PM","Fri","chicago-cubs","boston-red-sox",0.9363640855,"Chicago Cubs","chn","CHC","Cubs",112,57,39,0.594,"W 2",5.3,4.1,1.2,0,1.3,"59-37",-2,"9-9","16-9","15-11","17-10","30-16","27-23","5-5","14-8","44-24","13-15","27-28","30-11","6-4","11-9","17-13",53085,17968,12502,755,65489,2212,1595,1321,281,7821,74.93,75.09,1019,63,61.63,10.42,58,0.7,0.17,1,147.785882352941,0.28,7.55764705882353,41.9472,1.58941176470588,3.14882352941176,3.32882352941176,0.434705882352941
17019614,2025-07-14,2025-07-18,"7:10 PM","Fri","los-angeles-dodgers","milwaukee-brewers",0.9152385371,"Los Angeles Dodgers","lan","LAD","Dodgers",119,58,39,0.598,"W 2",5.3,4.6,0.7,-0.1,0.6,"55-42",3,"17-11","6-10","19-7","16-11","33-17","25-22","7-4","17-11","43-26","15-13","22-23","36-16","3-7","11-9","18-12",39709,10063,5465,6587,53278,2133,1055,702,834,4801,77.5,77.02,1014,44,53.85,9.86,2,0,11,2,87.7652941176471,0.00647058823529412,0.23,34.0724,0.338235294117647,3.41235294117647,7.48941176470588,0
17021209,2025-07-14,2025-07-18,"6:40 PM","Fri","arizona-diamondbacks","st-louis-cardinals",0.8644168517,"Arizona Diamondbacks","ari","AZ","D-backs",109,47,50,0.485,"W 1",5.1,5,0.1,-0.1,0,"49-48",-2,"13-14","6-13","15-12","13-11","23-25","24-25","3-7","11-19","36-35","11-15","27-31","20-19","4-6","8-12","14-16",9071,5974,611,368,59913,1104,738,292,199,8347,97.57,94.46,1011,20,49.73,15.46,0,0,11,1.58823529411765,91.4447058823529,0.0294117647058824,0.694117647058824,33.4529,0.0588235294117647,4.78941176470588,23.8941176470588,0.772352941176471
17022255,2025-07-14,2025-07-18,"6:40 PM","Fri","pittsburgh-pirates","chicago-white-sox",0.8558646475,"Pittsburgh Pirates","pit","PIT","Pirates",134,39,58,0.402,"W 1",3.4,3.9,-0.5,0.3,-0.3,"42-55",-3,"15-11","12-17","4-8","8-22","26-21","13-37","5-4","17-23","31-44","8-14","25-40","14-18","2-8","9-11","12-18",28461,18069,7698,309,53882,1268,986,988,249,3646,72.1,73.62,1018,98,71.02,4.68,100,1,0.61,1.11764705882353,114.517058823529,0.0788235294117647,3.16352941176471,40.4615,2.06352941176471,5.18,5.29647058823529,0.0335294117647059
17022417,2025-07-14,2025-07-18,"7:10 PM","Fri","seattle-mariners","houston-astros",0.8892168582,"Seattle Mariners","sea","SEA","Mariners",136,51,45,0.531,"W 3",4.7,4.4,0.3,0,0.4,"51-45",0,"6-15","15-8","17-11","13-11","25-21","26-24","6-8","19-13","36-35","15-10","20-23","31-22","6-4","12-8","18-12",14469,7231,1448,357,60955,927,623,327,191,8599,86.11,83.98,1012,31,51.35,8.57,1,0,9,1.29411764705882,106.515294117647,0.129411764705882,2.59411764705882,47.6017,0.705882352941177,7.28470588235294,16.0841176470588,0.28
