"event_id","retrieve_date","date","time","day_of_week","home_team","away_team","popularity","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
6100296,2024-07-16,2024-07-19,"7:20 PM","Fri","atlanta-braves","st-louis-cardinals",0.894,"Atlanta Braves","atl","ATL","Braves",144,53,42,0.558,"W 1",4.3,3.6,0.7,0,0.7,"55-40",-2,"14-12","8-7","9-11","22-12","29-17","24-25","6-3","10-13","34-30","19-12","33-27","20-15","6-4","10-10","18-12",33230,17179,9470,735,88296,2054,1543,993,217,4823,86.88,88.03,1017,46,63.73,10.78,54,0.96,9.15,1.29166666666667,254.652916666667,0.58875,9.16833333333333,33.7469,2.79583333333333,4.40666666666667,5.15166666666667,0.29125
6100303,2024-07-16,2024-07-20,"7:20 PM","Sat","atlanta-braves","st-louis-cardinals",0.888,"Atlanta Braves","atl","ATL","Braves",144,53,42,0.558,"W 1",4.3,3.6,0.7,0,0.7,"55-40",-2,"14-12","8-7","9-11","22-12","29-17","24-25","6-3","10-13","34-30","19-12","33-27","20-15","6-4","10-10","18-12",33230,17179,9470,735,88296,2054,1543,993,217,4823,89.42,90.48,1019,42,63.32,9.46,53,1,0.57,1.35294117647059,291.964117647059,0.432352941176471,15.1211764705882,33.7469,1.84647058823529,7.18588235294118,7.78941176470588,0.261176470588235
6100778,2024-07-16,2024-07-19,"1:20 PM","Fri","chicago-cubs","arizona-diamondbacks",0.893,"Chicago Cubs","chn","CHC","Cubs",112,47,51,0.48,"W 1",4.2,4.3,-0.1,0,0,"48-50",-1,"8-12","12-21","12-10","15-8","25-21","22-30","5-3","14-20","41-38","6-13","32-37","15-14","7-3","10-10","14-16",53085,17968,12502,755,65489,2212,1595,1321,281,7821,75.43,74.66,1021,42,50.13,10.07,0,0,8.52,1.66666666666667,268.767916666667,2.51333333333333,16.4379166666667,41.9472,3.24666666666667,3.91333333333333,4.84833333333333,0.584166666666667
6100782,2024-07-16,2024-07-20,"6:15 PM","Sat","chicago-cubs","arizona-diamondbacks",0.888,"Chicago Cubs","chn","CHC","Cubs",112,47,51,0.48,"W 1",4.2,4.3,-0.1,0,0,"48-50",-1,"8-12","12-21","12-10","15-8","25-21","22-30","5-3","14-20","41-38","6-13","32-37","15-14","7-3","10-10","14-16",53085,17968,12502,755,65489,2212,1595,1321,281,7821,78.15,77.92,1021,48,55.87,11.07,65,0,0.39,2.17647058823529,452.182941176471,6.25470588235294,37.8505882352941,41.9472,4.32764705882353,13.1617647058824,15.6276470588235,1.11176470588235
6101382,2024-07-16,2024-07-20,"6:10 PM","Sat","colorado-rockies","san-francisco-giants",0.845,"Colorado Rockies","col","COL","Rockies",115,34,63,0.351,"W 1",4.2,5.9,-1.7,0.1,-1.7,"33-64",1,"4-11","7-17","10-17","13-18","20-27","14-36","5-4","15-13","23-45","11-18","25-38","9-25","4-6","7-13","10-20",33805,20800,5116,3969,79436,1381,1386,783,919,11916,85.28,82.44,1016,23,43.16,11.92,3,0.75,9,1.35294117647059,275.372941176471,1.63647058823529,18.0164705882353,39.757,1.71764705882353,7.71176470588235,9.20764705882353,1.31235294117647
6101383,2024-07-16,2024-07-19,"6:40 PM","Fri","colorado-rockies","san-francisco-giants",0.835,"Colorado Rockies","col","COL","Rockies",115,34,63,0.351,"W 1",4.2,5.9,-1.7,0.1,-1.7,"33-64",1,"4-11","7-17","10-17","13-18","20-27","14-36","5-4","15-13","23-45","11-18","25-38","9-25","4-6","7-13","10-20",33805,20800,5116,3969,79436,1381,1386,783,919,11916,87.13,84,1013,23,45.07,6.71,83,0.73,9,2.375,320.156666666667,2.08666666666667,25.20625,39.757,3.17,11.77625,13.7816666666667,1.74
6101836,2024-07-16,2024-07-20,"6:10 PM","Sat","kansas-city-royals","chicago-white-sox",0.826,"Kansas City Royals","kca","KC","Royals",118,52,45,0.536,"L 2",4.6,3.9,0.6,-0.1,0.5,"55-42",-3,"12-14","16-10","14-11","10-10","31-18","21-27","2-2","13-13","43-37","9-8","26-29","26-16","5-5","10-10","13-17",8768,3850,4272,33,40829,1089,700,948,32,6164,79.41,79.41,1019,49,58.48,8.43,94,0,0.04,1.47058823529412,287.645882352941,0.145882352941176,6.68588235294118,39.1022,2.13882352941176,6.94235294117647,7.24529411764706,1.01058823529412
6101838,2024-07-16,2024-07-19,"7:10 PM","Fri","kansas-city-royals","chicago-white-sox",0.829,"Kansas City Royals","kca","KC","Royals",118,52,45,0.536,"L 2",4.6,3.9,0.6,-0.1,0.5,"55-42",-3,"12-14","16-10","14-11","10-10","31-18","21-27","2-2","13-13","43-37","9-8","26-29","26-16","5-5","10-10","13-17",8768,3850,4272,33,40829,1089,700,948,32,6164,76.89,76.59,1020,49,56.19,7.2,0,0,8.87,1.75,290.116666666667,0.775,5.97125,39.1022,2.32708333333333,5.73083333333333,6.005,1.11791666666667
6102153,2024-07-16,2024-07-19,"7:10 PM","Fri","los-angeles-dodgers","boston-red-sox",0.894,"Los Angeles Dodgers","lan","LAD","Dodgers",119,56,41,0.577,"L 2",4.9,4,0.9,-0.1,0.8,"57-40",-1,"14-7","10-10","18-15","14-9","28-19","28-22","6-5","11-11","31-31","25-10","26-22","30-19","3-7","9-11","15-15",39709,10063,5465,6587,53278,2133,1055,702,834,4801,87.6,86.23,1013,35,56.59,9.93,31,0,11.16,3.79166666666667,477.452916666667,1.98958333333333,60.4554166666667,34.0724,17.3358333333333,35.35375,45.30625,2.56208333333333
6102156,2024-07-16,2024-07-20,"4:15 PM","Sat","los-angeles-dodgers","boston-red-sox",0.892,"Los Angeles Dodgers","lan","LAD","Dodgers",119,56,41,0.577,"L 2",4.9,4,0.9,-0.1,0.8,"57-40",-1,"14-7","10-10","18-15","14-9","28-19","28-22","6-5","11-11","31-31","25-10","26-22","30-19","3-7","9-11","15-15",39709,10063,5465,6587,53278,2133,1055,702,834,4801,89.44,87.94,1012,33,56.64,8.95,0,0,12,3.23529411764706,450.613529411765,2.18235294117647,71.2441176470588,34.0724,16.7376470588235,23.6747058823529,34.4088235294118,2.75
6102637,2024-07-16,2024-07-20,"6:10 PM","Sat","minnesota-twins","milwaukee-brewers",0.865,"Minnesota Twins","min","MIN","Twins",142,54,42,0.562,"L 1",4.9,4.4,0.5,-0.1,0.4,"53-43",1,"5-13","19-13","20-6","10-10","27-18","27-24","4-3","16-12","38-32","16-10","22-29","32-13","6-4","13-7","19-11",5722,3762,1063,37,118079,664,528,247,50,24751,78.12,78.12,1020,53,59.88,5.59,100,0.2,0.28,1.11764705882353,350.476470588235,1.41058823529412,16.4764705882353,44.9743,1.27411764705882,5.05823529411765,5.74941176470588,1.00529411764706
