"event_id","retrieve_date","date","time","day_of_week","home_team","away_team","popularity","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
6100196,2024-09-25,2024-09-25,"6:40 PM","Wed","arizona-diamondbacks","san-francisco-giants",0.841,"Arizona Diamondbacks","ari","AZ","D-backs",109,87,71,0.551,"L 3",5.5,4.9,0.6,0,0.6,"87-71",0,"18-15","19-12","26-22","24-22","42-35","45-36","5-8","26-20","60-42","27-29","50-52","37-19","5-5","10-10","15-15",9071,5974,611,368,59913,1104,738,292,199,8347,99,94.32,1007,13,39.6,10.07,12,0,7.54,3,258.921428571429,1.59285714285714,9.97,33.4529,1.91142857142857,5.99,16.2171428571429,1.72571428571429
6100197,2024-09-25,2024-09-27,"6:40 PM","Fri","arizona-diamondbacks","san-diego-padres",0.853,"Arizona Diamondbacks","ari","AZ","D-backs",109,87,71,0.551,"L 3",5.5,4.9,0.6,0,0.6,"87-71",0,"18-15","19-12","26-22","24-22","42-35","45-36","5-8","26-20","60-42","27-29","50-52","37-19","5-5","10-10","15-15",9071,5974,611,368,59913,1104,738,292,199,8347,101.89,97.97,1005,15,45.86,5.23,0,0,7.15,2.70833333333333,330.170416666667,2.92833333333333,19.46625,33.4529,2.69166666666667,10.7645833333333,19.6154166666667,3.12666666666667
6100201,2024-09-25,2024-09-29,"12:10 PM","Sun","arizona-diamondbacks","san-diego-padres",0.836,"Arizona Diamondbacks","ari","AZ","D-backs",109,87,71,0.551,"L 3",5.5,4.9,0.6,0,0.6,"87-71",0,"18-15","19-12","26-22","24-22","42-35","45-36","5-8","26-20","60-42","27-29","50-52","37-19","5-5","10-10","15-15",9071,5974,611,368,59913,1104,738,292,199,8347,102.25,97.14,1009,11,38.21,9.62,7,0,8,1.23529411764706,307.182941176471,0.507058823529412,22.4241176470588,33.4529,1.75176470588235,7.04235294117647,14.7911764705882,3.28058823529412
6100202,2024-09-25,2024-09-28,"5:10 PM","Sat","arizona-diamondbacks","san-diego-padres",0.854,"Arizona Diamondbacks","ari","AZ","D-backs",109,87,71,0.551,"L 3",5.5,4.9,0.6,0,0.6,"87-71",0,"18-15","19-12","26-22","24-22","42-35","45-36","5-8","26-20","60-42","27-29","50-52","37-19","5-5","10-10","15-15",9071,5974,611,368,59913,1104,738,292,199,8347,103.42,98.31,1007,11,39.99,7.96,0,0,7.33,2.29166666666667,300.062083333333,1.51625,15.1379166666667,33.4529,1.68875,8.95833333333333,15.0458333333333,2.53875
6100213,2024-09-25,2024-09-26,"7:20 PM","Thu","atlanta-braves","new-york-mets",0.819,"Atlanta Braves","atl","ATL","Braves",144,86,71,0.548,"W 3",4.4,3.8,0.6,0,0.6,"89-68",-3,"27-23","13-17","17-17","29-14","43-33","43-38","12-5","17-24","58-54","28-17","53-42","33-29","6-4","12-8","18-12",33230,17179,9470,735,88296,2054,1543,993,217,4823,65.46,66.27,1009,97,64.76,15.9,100,1,0.49,1,251.522083333333,0.1525,9.58958333333333,33.749,1.89416666666667,3.4975,4.25291666666667,0.25
6100358,2024-09-25,2024-09-25,"7:20 PM","Wed","atlanta-braves","new-york-mets",0.883,"Atlanta Braves","atl","ATL","Braves",144,86,71,0.548,"W 3",4.4,3.8,0.6,0,0.6,"89-68",-3,"27-23","13-17","17-17","29-14","43-33","43-38","12-5","17-24","58-54","28-17","53-42","33-29","6-4","12-8","18-12",33230,17179,9470,735,88296,2054,1543,993,217,4823,76.64,77.86,1013,82,70.74,9.75,100,1,4.78,1,319.958571428571,0.18,21.9114285714286,33.749,4.57,6.65,8.26428571428571,0.878571428571429
6100361,2024-09-25,2024-09-28,"7:20 PM","Sat","atlanta-braves","kansas-city-royals",0.849,"Atlanta Braves","atl","ATL","Braves",144,86,71,0.548,"W 3",4.4,3.8,0.6,0,0.6,"89-68",-3,"27-23","13-17","17-17","29-14","43-33","43-38","12-5","17-24","58-54","28-17","53-42","33-29","6-4","12-8","18-12",33230,17179,9470,735,88296,2054,1543,993,217,4823,70.38,70.45,1009,71,60.69,9.93,100,0,6.98,1.70833333333333,301.243333333333,0.903333333333333,9.47666666666667,33.749,1.40416666666667,8.40541666666667,9.74041666666667,0.605
6100363,2024-09-25,2024-09-29,"3:20 PM","Sun","atlanta-braves","kansas-city-royals",0.832,"Atlanta Braves","atl","ATL","Braves",144,86,71,0.548,"W 3",4.4,3.8,0.6,0,0.6,"89-68",-3,"27-23","13-17","17-17","29-14","43-33","43-38","12-5","17-24","58-54","28-17","53-42","33-29","6-4","12-8","18-12",33230,17179,9470,735,88296,2054,1543,993,217,4823,76.91,76.66,1010,50,56.84,9.53,37,0,7,2.05882352941176,324.361176470588,1.62235294117647,20.5282352941176,33.749,0.947647058823529,13.8111764705882,16.7405882352941,0.591764705882353
6100365,2024-09-25,2024-09-27,"7:20 PM","Fri","atlanta-braves","kansas-city-royals",0.845,"Atlanta Braves","atl","ATL","Braves",144,86,71,0.548,"W 3",4.4,3.8,0.6,0,0.6,"89-68",-3,"27-23","13-17","17-17","29-14","43-33","43-38","12-5","17-24","58-54","28-17","53-42","33-29","6-4","12-8","18-12",33230,17179,9470,735,88296,2054,1543,993,217,4823,71.46,71.49,1004,68,60.91,19.42,92,1,3.48,1.08333333333333,227.2525,0.2075,3.84125,33.749,0.855,0.93625,1.14625,0.238333333333333
6100677,2024-09-25,2024-09-27,"7:10 PM","Fri","boston-red-sox","tampa-bay-rays",0.855,"Boston Red Sox","bos","BOS","Red Sox",111,80,78,0.506,"W 4",4.7,4.6,0.1,0,0.1,"80-78",0,"24-24","16-17","19-12","21-25","37-41","43-37","10-10","18-12","63-52","17-26","39-57","41-21","6-4","10-10","13-17",25856,16548,1620,647,58466,1230,1051,409,260,9404,71.13,70.48,1014,54,53.53,5.26,71,1,4.88,1.16666666666667,300.686666666667,1.08291666666667,15.8095833333333,42.3466,1.96916666666667,3.46875,4.46958333333333,0.45875
