"event_id","retrieve_date","date","time","day_of_week","home_team","away_team","popularity","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
17017775,2025-07-01,2025-07-01,"6:40 PM","Tue","colorado-rockies","houston-astros",0.9147972348,"Colorado Rockies","col","COL","Rockies",115,19,65,0.226,"W 1",3.5,6.1,-2.6,0.2,-2.4,"22-62",-3,"9-20","2-10","5-20","3-15","8-32","11-33","1-5","8-13","17-43","2-22","9-50","10-15","2-8","7-13","10-20",33805,20800,5116,3969,79436,1381,1386,783,919,11916,85.5,83.17,1011,29,49.64,16.24,18,0.79,10.64,3,75.8828571428571,0.03,0.244285714285714,39.757,0.425714285714286,3.46857142857143,4.80142857142857,0.904285714285714
17017776,2025-07-01,2025-07-02,"6:40 PM","Wed","colorado-rockies","houston-astros",0.9024991251,"Colorado Rockies","col","COL","Rockies",115,19,65,0.226,"W 1",3.5,6.1,-2.6,0.2,-2.4,"22-62",-3,"9-20","2-10","5-20","3-15","8-32","11-33","1-5","8-13","17-43","2-22","9-50","10-15","2-8","7-13","10-20",33805,20800,5116,3969,79436,1381,1386,783,919,11916,91.11,86.88,1008,13,33.49,16.53,0,0,11.33,2.20833333333333,89.0941666666667,0.085,1.80708333333333,39.757,0.245,3.25958333333333,3.91041666666667,3.0725
17017777,2025-07-01,2025-07-03,"1:10 PM","Thu","colorado-rockies","houston-astros",0.8853773025,"Colorado Rockies","col","COL","Rockies",115,19,65,0.226,"W 1",3.5,6.1,-2.6,0.2,-2.4,"22-62",-3,"9-20","2-10","5-20","3-15","8-32","11-33","1-5","8-13","17-43","2-22","9-50","10-15","2-8","7-13","10-20",33805,20800,5116,3969,79436,1381,1386,783,919,11916,91.36,87.13,1003,14,34.81,15.08,50,0.06,11.59,1.66666666666667,71.5804166666667,0.108333333333333,1.17375,39.757,0.1425,0.751666666666667,1.2325,1.87833333333333
17017778,2025-07-01,2025-07-04,"6:10 PM","Fri","colorado-rockies","chicago-white-sox",0.9408670361,"Colorado Rockies","col","COL","Rockies",115,19,65,0.226,"W 1",3.5,6.1,-2.6,0.2,-2.4,"22-62",-3,"9-20","2-10","5-20","3-15","8-32","11-33","1-5","8-13","17-43","2-22","9-50","10-15","2-8","7-13","10-20",33805,20800,5116,3969,79436,1381,1386,783,919,11916,84.25,81.84,1008,26,45.75,12.1,47,0.2,10.42,1.625,81.5616666666667,0.055,1.18666666666667,39.757,0.1025,2.41458333333333,5.165,1.14333333333333
17017779,2025-07-01,2025-07-05,"7:10 PM","Sat","colorado-rockies","chicago-white-sox",0.9194887646,"Colorado Rockies","col","COL","Rockies",115,19,65,0.226,"W 1",3.5,6.1,-2.6,0.2,-2.4,"22-62",-3,"9-20","2-10","5-20","3-15","8-32","11-33","1-5","8-13","17-43","2-22","9-50","10-15","2-8","7-13","10-20",33805,20800,5116,3969,79436,1381,1386,783,919,11916,90.34,86.18,1012,11,29.28,11.05,1,0,11,1.35294117647059,85.2088235294118,0.122941176470588,2.26058823529412,39.757,0.0564705882352941,4.54705882352941,13.0311764705882,2.90647058823529
17018220,2025-07-01,2025-07-01,"7:10 PM","Tue","new-york-mets","milwaukee-brewers",0.9355799072,"New York Mets","nyn","NYM","Mets",121,48,37,0.565,"L 3",4.3,3.9,0.5,-0.1,0.4,"47-38",1,"15-11","9-7","13-6","11-13","29-12","19-25","4-4","15-12","38-27","10-10","23-18","25-19","3-7","7-13","14-16",116469,31219,10511,48355,62254,4513,2783,1641,3619,3426,88.18,99.05,1009,67,75.83,14.03,79,1,9.02,2,132.475714285714,0.141428571428571,2.55,40.7554,1.14285714285714,4.82857142857143,5.48571428571429,0.468571428571429
17018223,2025-07-01,2025-07-02,"7:10 PM","Wed","new-york-mets","milwaukee-brewers",0.9272381905,"New York Mets","nyn","NYM","Mets",121,48,37,0.565,"L 3",4.3,3.9,0.5,-0.1,0.4,"47-38",1,"15-11","9-7","13-6","11-13","29-12","19-25","4-4","15-12","38-27","10-10","23-18","25-19","3-7","7-13","14-16",116469,31219,10511,48355,62254,4513,2783,1641,3619,3426,79.48,79.48,1012,58,63.1,11.34,100,1,7.46,1.20833333333333,168.257083333333,0.561666666666667,5.7725,40.7554,1.03916666666667,5.30083333333333,5.5725,0.1475
17018226,2025-07-01,2025-07-03,"7:10 PM","Thu","new-york-mets","milwaukee-brewers",0.9297718078,"New York Mets","nyn","NYM","Mets",121,48,37,0.565,"L 3",4.3,3.9,0.5,-0.1,0.4,"47-38",1,"15-11","9-7","13-6","11-13","29-12","19-25","4-4","15-12","38-27","10-10","23-18","25-19","3-7","7-13","14-16",116469,31219,10511,48355,62254,4513,2783,1641,3619,3426,87.62,85.86,1011,33,54.63,12.46,5,0.2,8.93,1.83333333333333,177.40375,0.667083333333333,5.06291666666667,40.7554,1.53708333333333,9.61083333333333,10.1620833333333,0.2275
17018227,2025-07-01,2025-07-04,"3:10 PM","Fri","new-york-mets","new-york-yankees",0.9536599392,"New York Mets","nyn","NYM","Mets",121,48,37,0.565,"L 3",4.3,3.9,0.5,-0.1,0.4,"47-38",1,"15-11","9-7","13-6","11-13","29-12","19-25","4-4","15-12","38-27","10-10","23-18","25-19","3-7","7-13","14-16",116469,31219,10511,48355,62254,4513,2783,1641,3619,3426,84.97,83.21,1015,33,52.54,12.01,0,0,8.91,1.66666666666667,158.985833333333,0.5425,6.0775,40.7554,2.05625,5.61083333333333,6.06333333333333,0.490833333333333
17018230,2025-07-01,2025-07-05,"4:10 PM","Sat","new-york-mets","new-york-yankees",0.944639613,"New York Mets","nyn","NYM","Mets",121,48,37,0.565,"L 3",4.3,3.9,0.5,-0.1,0.4,"47-38",1,"15-11","9-7","13-6","11-13","29-12","19-25","4-4","15-12","38-27","10-10","23-18","25-19","3-7","7-13","14-16",116469,31219,10511,48355,62254,4513,2783,1641,3619,3426,80.42,79.81,1021,35,50.5,10.69,100,0,1.46,1.29411764705882,191.818823529412,1.13,10.68,40.7554,1.29823529411765,5.39294117647059,6.12058823529412,0.386470588235294
