"event_id","retrieve_date","date","time","day_of_week","home_team","away_team","popularity","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
6100166,2024-08-25,2024-08-27,"6:40 PM","Tue","arizona-diamondbacks","new-york-mets",0.866,"Arizona Diamondbacks","ari","AZ","D-backs",109,74,56,0.569,"W 5",5.3,4.6,0.7,-0.1,0.6,"73-57",1,"17-13","15-9","22-14","20-20","37-26","37-30","4-8","24-14","52-33","22-23","36-37","38-19","7-3","15-5","23-7",9071,5974,611,368,59913,1104,738,292,199,8347,100.36,99.21,1011,23,55.69,20.13,17,0,9.26,2.29166666666667,268.697916666667,0.748333333333333,13.74,33.4529,1.80166666666667,5.6425,10.7179166666667,1.86916666666667
6100170,2024-08-25,2024-08-29,"12:40 PM","Thu","arizona-diamondbacks","new-york-mets",0.858,"Arizona Diamondbacks","ari","AZ","D-backs",109,74,56,0.569,"W 5",5.3,4.6,0.7,-0.1,0.6,"73-57",1,"17-13","15-9","22-14","20-20","37-26","37-30","4-8","24-14","52-33","22-23","36-37","38-19","7-3","15-5","23-7",9071,5974,611,368,59913,1104,738,292,199,8347,94.84,93.15,1012,27,55.53,15.93,50,0.92,10,1.23529411764706,300.015882352941,0.610588235294118,18.3305882352941,33.4529,2.28705882352941,4.13882352941176,7.98647058823529,1.79823529411765
6100171,2024-08-25,2024-08-28,"6:40 PM","Wed","arizona-diamondbacks","new-york-mets",0.862,"Arizona Diamondbacks","ari","AZ","D-backs",109,74,56,0.569,"W 5",5.3,4.6,0.7,-0.1,0.6,"73-57",1,"17-13","15-9","22-14","20-20","37-26","37-30","4-8","24-14","52-33","22-23","36-37","38-19","7-3","15-5","23-7",9071,5974,611,368,59913,1104,738,292,199,8347,96.66,95.25,1012,26,55.9,21.25,85,0.2,9.67,2.54166666666667,234.902083333333,0.165416666666667,5.3825,33.4529,1.7,3.29958333333333,6.75083333333333,1.00083333333333
6100508,2024-08-25,2024-08-25,"7:00 PM","Sun","baltimore-orioles","houston-astros",0.924,"Baltimore Orioles","bal","BAL","Orioles",110,76,55,0.58,"W 2",5,4.3,0.7,0,0.7,"74-57",2,"28-15","14-6","18-13","16-21","39-29","37-26","5-4","13-16","56-38","20-17","46-33","30-22","5-5","11-9","16-14",17773,5834,9509,18,40932,1421,727,1010,22,8701,84.22,86.34,1023,54,65.77,7.72,0,0,7.26,3.85714285714286,316.62,0.25,5.07714285714286,39.2852,2.89,12.3742857142857,13.7128571428571,0.442857142857143
6100601,2024-08-25,2024-08-26,"2:05 PM","Mon","boston-red-sox","toronto-blue-jays",0.898,"Boston Red Sox","bos","BOS","Red Sox",111,67,61,0.523,"L 2",4.9,4.8,0.1,0,0.2,"65-63",2,"16-15","11-13","19-12","21-21","29-34","38-27","7-8","16-9","52-39","15-22","34-45","33-16","4-6","9-11","14-16",25856,16548,1620,647,58466,1230,1051,409,260,9404,79.14,79.14,1019,51,59.13,9.78,28,1,6.02,2.70833333333333,362.853333333333,0.813333333333333,18.68,42.3466,2.98208333333333,19.6733333333333,21.4654166666667,0.593333333333333
6100657,2024-08-25,2024-08-25,"1:35 PM","Sun","boston-red-sox","arizona-diamondbacks",0.954,"Boston Red Sox","bos","BOS","Red Sox",111,67,61,0.523,"L 2",4.9,4.8,0.1,0,0.2,"65-63",2,"16-15","11-13","19-12","21-21","29-34","38-27","7-8","16-9","52-39","15-22","34-45","33-16","4-6","9-11","14-16",25856,16548,1620,647,58466,1230,1051,409,260,9404,82.85,83.07,1022,46,59.97,6.62,74,0,5.91,3.42857142857143,326.632857142857,0.497142857142857,12.43,42.3466,2.96428571428571,13.5514285714286,14.72,0.695714285714286
6100658,2024-08-25,2024-08-27,"7:10 PM","Tue","boston-red-sox","toronto-blue-jays",0.899,"Boston Red Sox","bos","BOS","Red Sox",111,67,61,0.523,"L 2",4.9,4.8,0.1,0,0.2,"65-63",2,"16-15","11-13","19-12","21-21","29-34","38-27","7-8","16-9","52-39","15-22","34-45","33-16","4-6","9-11","14-16",25856,16548,1620,647,58466,1230,1051,409,260,9404,80.33,81.1,1018,50,60.17,7.43,0,0.81,6.77,2.08333333333333,344.495,3.98375,14.32875,42.3466,1.33625,10.5166666666667,11.7033333333333,0.43625
6100660,2024-08-25,2024-08-29,"7:10 PM","Thu","boston-red-sox","toronto-blue-jays",0.886,"Boston Red Sox","bos","BOS","Red Sox",111,67,61,0.523,"L 2",4.9,4.8,0.1,0,0.2,"65-63",2,"16-15","11-13","19-12","21-21","29-34","38-27","7-8","16-9","52-39","15-22","34-45","33-16","4-6","9-11","14-16",25856,16548,1620,647,58466,1230,1051,409,260,9404,65.84,64.33,1024,47,44.91,14.14,44,1,0.45,1.23529411764706,299.230588235294,0.548823529411765,10.0082352941176,42.3466,2.49117647058824,5.51117647058823,6.10823529411765,0.267647058823529
6100664,2024-08-25,2024-08-28,"7:10 PM","Wed","boston-red-sox","toronto-blue-jays",0.882,"Boston Red Sox","bos","BOS","Red Sox",111,67,61,0.523,"L 2",4.9,4.8,0.1,0,0.2,"65-63",2,"16-15","11-13","19-12","21-21","29-34","38-27","7-8","16-9","52-39","15-22","34-45","33-16","4-6","9-11","14-16",25856,16548,1620,647,58466,1230,1051,409,260,9404,87.26,88.88,1011,47,64.29,14.92,20,1,7.1,2.08333333333333,356.59625,0.41125,15.5520833333333,42.3466,2.66625,18.32125,19.71,0.523333333333333
6100674,2024-08-25,2024-08-26,"7:10 PM","Mon","boston-red-sox","toronto-blue-jays",0.903,"Boston Red Sox","bos","BOS","Red Sox",111,67,61,0.523,"L 2",4.9,4.8,0.1,0,0.2,"65-63",2,"16-15","11-13","19-12","21-21","29-34","38-27","7-8","16-9","52-39","15-22","34-45","33-16","4-6","9-11","14-16",25856,16548,1620,647,58466,1230,1051,409,260,9404,79.14,79.14,1019,51,59.13,9.78,28,1,6.02,2.70833333333333,362.853333333333,0.813333333333333,18.68,42.3466,2.98208333333333,19.6733333333333,21.4654166666667,0.593333333333333
