"event_id","season_type","retrieve_date","date","time","day_of_week","home_team","away_team","new_listings","avg_price","lowest_price","highest_price","ticket_count"
6100044,"Regular Season","2024-04-01",2024-04-01,"6:40 PM","Mon","arizona-diamondbacks","new-york-yankees",956,154,63,1154,4229
6100046,"Regular Season","2024-04-01",2024-04-02,"6:40 PM","Tue","arizona-diamondbacks","new-york-yankees",2346,154,48,12079,10882
6100048,"Regular Season","2024-04-01",2024-04-03,"12:40 PM","Wed","arizona-diamondbacks","new-york-yankees",2509,138,48,12079,12324
6100205,"Regular Season","2024-04-01",2024-04-05,"7:20 PM","Fri","atlanta-braves","arizona-diamondbacks",675,206,73,1157,2610
6100207,"Regular Season","2024-04-01",2024-04-07,"1:35 PM","Sun","atlanta-braves","arizona-diamondbacks",598,127,26,775,1816
6100209,"Regular Season","2024-04-01",2024-04-08,"7:20 PM","Mon","atlanta-braves","new-york-mets",935,101,18,1175,3489
6100211,"Regular Season","2024-04-01",2024-04-06,"7:20 PM","Sat","atlanta-braves","arizona-diamondbacks",836,155,45,1251,3057
6100372,"Regular Season","2024-04-01",2024-04-01,"6:35 PM","Mon","baltimore-orioles","kansas-city-royals",710,74,14,3955,3680
6100374,"Regular Season","2024-04-01",2024-04-02,"6:35 PM","Tue","baltimore-orioles","kansas-city-royals",541,75,16,3955,2813
6100376,"Regular Season","2024-04-01",2024-04-03,"1:05 PM","Wed","baltimore-orioles","kansas-city-royals",625,70,14,3955,3144
6100686,"Regular Season","2024-04-01",2024-04-02,"6:40 PM","Tue","chicago-cubs","colorado-rockies",1662,45,4,1960,4467
6100688,"Regular Season","2024-04-01",2024-04-03,"6:40 PM","Wed","chicago-cubs","colorado-rockies",1805,167,4,115579,4994
6100689,"Regular Season","2024-04-01",2024-04-01,"1:20 PM","Mon","chicago-cubs","colorado-rockies",1012,117,33,2650,2697
6100693,"Regular Season","2024-04-01",2024-04-05,"1:20 PM","Fri","chicago-cubs","los-angeles-dodgers",1084,214,17,115004,3102
6100699,"Regular Season","2024-04-01",2024-04-06,"3:05 PM","Sat","chicago-cubs","los-angeles-dodgers",836,172,41,1222,2511
6100706,"Regular Season","2024-04-01",2024-04-07,"1:20 PM","Sun","chicago-cubs","los-angeles-dodgers",1035,120,24,1222,2968
6101008,"Regular Season","2024-04-01",2024-04-01,"1:10 PM","Mon","chicago-white-sox","atlanta-braves",262,63,9,351,962
6101012,"Regular Season","2024-04-01",2024-04-02,"6:40 PM","Tue","chicago-white-sox","atlanta-braves",1717,81,9,466,10153
6101016,"Regular Season","2024-04-01",2024-04-05,"6:40 PM","Fri","cincinnati-reds","new-york-mets",326,105,22,5755,1217
6101017,"Regular Season","2024-04-01",2024-04-06,"4:10 PM","Sat","cincinnati-reds","new-york-mets",338,94,22,473,1297
6101022,"Regular Season","2024-04-01",2024-04-07,"1:40 PM","Sun","cincinnati-reds","new-york-mets",358,92,21,5855,1465
6101026,"Regular Season","2024-04-01",2024-04-08,"6:40 PM","Mon","cincinnati-reds","milwaukee-brewers",353,68,12,394,1809
6101042,"Regular Season","2024-04-01",2024-04-03,"1:10 PM","Wed","chicago-white-sox","atlanta-braves",1797,81,11,451,11060
6101177,"Regular Season","2024-04-01",2024-04-08,"5:10 PM","Mon","cleveland-guardians","chicago-white-sox",547,174,74,554,2075
6101326,"Regular Season","2024-04-01",2024-04-05,"2:10 PM","Fri","colorado-rockies","tampa-bay-rays",627,137,81,495,2973
6101338,"Regular Season","2024-04-01",2024-04-06,"6:10 PM","Sat","colorado-rockies","tampa-bay-rays",663,75,31,394,3392
6101340,"Regular Season","2024-04-01",2024-04-07,"1:10 PM","Sun","colorado-rockies","tampa-bay-rays",611,65,18,333,3300
6101341,"Regular Season","2024-04-01",2024-04-08,"6:40 PM","Mon","colorado-rockies","arizona-diamondbacks",506,46,14,190,2916
6101415,"Regular Season","2024-04-01",2024-04-05,"1:10 PM","Fri","detroit-tigers","oakland-athletics",617,338,102,11504,1863
6101417,"Regular Season","2024-04-01",2024-04-06,"1:10 PM","Sat","detroit-tigers","oakland-athletics",570,122,28,375,1955
6101421,"Regular Season","2024-04-01",2024-04-07,"1:40 PM","Sun","detroit-tigers","oakland-athletics",611,101,19,375,2463
6101585,"Regular Season","2024-04-01",2024-04-01,"7:10 PM","Mon","houston-astros","toronto-blue-jays",802,126,16,760,2964
6101586,"Regular Season","2024-04-01",2024-04-03,"7:10 PM","Wed","houston-astros","toronto-blue-jays",728,103,18,585,2598
6101589,"Regular Season","2024-04-01",2024-04-02,"7:10 PM","Tue","houston-astros","toronto-blue-jays",729,117,22,818,2616
6101748,"Regular Season","2024-04-01",2024-04-04,"6:40 PM","Thu","kansas-city-royals","chicago-white-sox",667,71,17,553,3232
6101749,"Regular Season","2024-04-01",2024-04-05,"6:40 PM","Fri","kansas-city-royals","chicago-white-sox",653,78,18,555,3174
6101750,"Regular Season","2024-04-01",2024-04-07,"1:10 PM","Sun","kansas-city-royals","chicago-white-sox",677,72,16,591,3268
6101767,"Regular Season","2024-04-01",2024-04-06,"6:10 PM","Sat","kansas-city-royals","chicago-white-sox",669,81,19,591,3159
