"event_id","season_type","retrieve_date","date","time","day_of_week","home_team","away_team","new_listings","avg_price","lowest_price","highest_price","ticket_count"
6100043,"Regular Season","2024-03-27",2024-03-31,"1:10 PM","Sun","arizona-diamondbacks","colorado-rockies",232,86,18,465,720
6100044,"Regular Season","2024-03-27",2024-04-01,"6:40 PM","Mon","arizona-diamondbacks","new-york-yankees",1232,168,50,1759,5357
6100046,"Regular Season","2024-03-27",2024-04-02,"6:40 PM","Tue","arizona-diamondbacks","new-york-yankees",1060,161,51,1408,4893
6100048,"Regular Season","2024-03-27",2024-04-03,"12:40 PM","Wed","arizona-diamondbacks","new-york-yankees",1259,144,51,1174,6167
6100051,"Regular Season","2024-03-27",2024-03-28,"7:10 PM","Thu","arizona-diamondbacks","colorado-rockies",113,319,45,108582,447
6100053,"Regular Season","2024-03-27",2024-03-29,"6:40 PM","Fri","arizona-diamondbacks","colorado-rockies",127,124,33,638,525
6100058,"Regular Season","2024-03-27",2024-03-30,"5:10 PM","Sat","arizona-diamondbacks","colorado-rockies",138,132,45,639,482
6100366,"Regular Season","2024-03-27",2024-03-30,"4:05 PM","Sat","baltimore-orioles","los-angeles-angels",518,119,40,370,2495
6100368,"Regular Season","2024-03-27",2024-03-28,"3:05 PM","Thu","baltimore-orioles","los-angeles-angels",351,322,73,34505,918
6100370,"Regular Season","2024-03-27",2024-03-31,"1:35 PM","Sun","baltimore-orioles","los-angeles-angels",869,91,26,3955,4432
6100372,"Regular Season","2024-03-27",2024-04-01,"6:35 PM","Mon","baltimore-orioles","kansas-city-royals",784,77,18,4024,4174
6100374,"Regular Season","2024-03-27",2024-04-02,"6:35 PM","Tue","baltimore-orioles","kansas-city-royals",528,80,13,4024,2780
6100376,"Regular Season","2024-03-27",2024-04-03,"1:05 PM","Wed","baltimore-orioles","kansas-city-royals",605,74,13,4024,3142
6100686,"Regular Season","2024-03-27",2024-04-02,"6:40 PM","Tue","chicago-cubs","colorado-rockies",1430,52,6,1245,4004
6100688,"Regular Season","2024-03-27",2024-04-03,"6:40 PM","Wed","chicago-cubs","colorado-rockies",1517,49,4,1176,4453
6100689,"Regular Season","2024-03-27",2024-04-01,"1:20 PM","Mon","chicago-cubs","colorado-rockies",831,175,60,1596,2495
6100851,"Regular Season","2024-03-27",2024-03-30,"1:10 PM","Sat","chicago-white-sox","detroit-tigers",441,94,26,556,2168
6100853,"Regular Season","2024-03-27",2024-03-28,"3:10 PM","Thu","chicago-white-sox","detroit-tigers",275,157,42,616,1119
6100854,"Regular Season","2024-03-27",2024-03-31,"1:10 PM","Sun","chicago-white-sox","detroit-tigers",441,74,11,510,1827
6101008,"Regular Season","2024-03-27",2024-04-01,"1:10 PM","Mon","chicago-white-sox","atlanta-braves",1754,85,11,474,10562
6101011,"Regular Season","2024-03-27",2024-03-30,"4:10 PM","Sat","cincinnati-reds","washington-nationals",363,82,26,465,1332
6101012,"Regular Season","2024-03-27",2024-04-02,"6:40 PM","Tue","chicago-white-sox","atlanta-braves",1803,85,7,474,10808
6101014,"Regular Season","2024-03-27",2024-03-28,"4:10 PM","Thu","cincinnati-reds","washington-nationals",190,337,135,9205,862
6101040,"Regular Season","2024-03-27",2024-03-31,"1:40 PM","Sun","cincinnati-reds","washington-nationals",406,62,13,467,1821
6101042,"Regular Season","2024-03-27",2024-04-03,"1:10 PM","Wed","chicago-white-sox","atlanta-braves",2004,81,9,477,13366
6101577,"Regular Season","2024-03-27",2024-03-30,"6:15 PM","Sat","houston-astros","new-york-yankees",868,228,51,1340,3071
