"event_id","retrieve_date","date","time","day_of_week","home_team","away_team","popularity","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
17005789,2024-10-24,2024-10-28,"8:08 PM","Mon","new-york-yankees","los-angeles-dodgers",0.965,"New York Yankees","nya","NYY","Yankees",147,94,68,0.58,"W 1",5,4.1,0.9,-0.1,0.8,"96-66",-2,"26-26","24-7","21-12","23-23","44-37","50-31","8-8","19-18","73-45","21-23","55-38","39-30","5-5","12-8","16-14",50118,7686,21816,15621,33945,2635,1624,2026,1793,4114,53.02,50.05,1034,43,30.92,7.87,9,0,3,1.17647058823529,360.685294117647,6.81176470588235,22.0158823529412,40.8198,1.05176470588235,5.46117647058824,8.65058823529412,0.954705882352941
17005987,2024-10-24,2024-10-25,"5:08 PM","Fri","los-angeles-dodgers","new-york-yankees",1,"Los Angeles Dodgers","lan","LAD","Dodgers",119,98,64,0.605,"W 5",5.2,4.2,1,0,1,"96-66",2,"19-12","18-15","31-21","30-16","52-29","46-35","9-7","21-17","62-47","36-17","51-41","47-23","8-2","13-7","20-10",39709,10063,5465,6587,53278,2133,1055,702,834,4801,78.89,78.89,1015,30,44.51,7.54,0,0,5.81,4.45833333333333,902.474583333333,15.78625,121.254583333333,34.0724,23.7379166666667,80.84875,97.3145833333333,4.28666666666667
17005989,2024-10-24,2024-10-26,"5:08 PM","Sat","los-angeles-dodgers","new-york-yankees",0.982,"Los Angeles Dodgers","lan","LAD","Dodgers",119,98,64,0.605,"W 5",5.2,4.2,1,0,1,"96-66",2,"19-12","18-15","31-21","30-16","52-29","46-35","9-7","21-17","62-47","36-17","51-41","47-23","8-2","13-7","20-10",39709,10063,5465,6587,53278,2133,1055,702,834,4801,79.43,79.43,1016,23,38.05,7.45,100,0,5.21,5,1029.72916666667,1.11125,103.054166666667,34.0724,26.405,149.060833333333,165.463333333333,1.90875
