"event_id","retrieve_date","date","time","day_of_week","home_team","away_team","popularity","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
6100173,2024-08-30,2024-08-30,"6:40 PM","Fri","arizona-diamondbacks","los-angeles-dodgers",0.946,"Arizona Diamondbacks","ari","AZ","D-backs",109,76,58,0.567,"L 1",5.3,4.7,0.7,-0.1,0.6,"75-59",1,"18-15","15-9","22-14","21-20","38-28","38-30","4-8","24-15","54-33","22-25","38-38","38-20","7-3","14-6","22-8",9071,5974,611,368,59913,1104,738,292,199,8347,97.9,95.49,1013,22,52.61,19.82,24,0,9.51,3.57142857142857,316.382857142857,1.98428571428571,15.9428571428571,33.4529,3.48428571428571,10.44,20.1514285714286,2.15142857142857
6100176,2024-08-30,2024-08-31,"5:10 PM","Sat","arizona-diamondbacks","los-angeles-dodgers",0.943,"Arizona Diamondbacks","ari","AZ","D-backs",109,76,58,0.567,"L 1",5.3,4.7,0.7,-0.1,0.6,"75-59",1,"18-15","15-9","22-14","21-20","38-28","38-30","4-8","24-15","54-33","22-25","38-38","38-20","7-3","14-6","22-8",9071,5974,611,368,59913,1104,738,292,199,8347,99.73,96.44,1011,18,49.59,20.89,15,0,8.79,2,310.977083333333,0.838333333333333,21.1975,33.4529,2.7075,6.00791666666667,13.3716666666667,2.40166666666667
6100179,2024-08-30,2024-09-02,"1:10 PM","Mon","arizona-diamondbacks","los-angeles-dodgers",0.909,"Arizona Diamondbacks","ari","AZ","D-backs",109,76,58,0.567,"L 1",5.3,4.7,0.7,-0.1,0.6,"75-59",1,"18-15","15-9","22-14","21-20","38-28","38-30","4-8","24-15","54-33","22-25","38-38","38-20","7-3","14-6","22-8",9071,5974,611,368,59913,1104,738,292,199,8347,96.33,93.52,1012,22,51.01,19.91,0,0,9.46,1.91666666666667,254.929583333333,0.394166666666667,11.8295833333333,33.4529,1.965,2.82541666666667,7.04833333333333,1.72166666666667
6100181,2024-08-30,2024-09-01,"1:10 PM","Sun","arizona-diamondbacks","los-angeles-dodgers",0.939,"Arizona Diamondbacks","ari","AZ","D-backs",109,76,58,0.567,"L 1",5.3,4.7,0.7,-0.1,0.6,"75-59",1,"18-15","15-9","22-14","21-20","38-28","38-30","4-8","24-15","54-33","22-25","38-38","38-20","7-3","14-6","22-8",9071,5974,611,368,59913,1104,738,292,199,8347,99.16,96.4,1010,20,51.57,22.15,16,0.22,9.51,2,259.518333333333,1.05083333333333,11.6479166666667,33.4529,1.50041666666667,3.37208333333333,6.86458333333333,2.01791666666667
6100335,2024-08-30,2024-09-03,"7:20 PM","Tue","atlanta-braves","colorado-rockies",0.859,"Atlanta Braves","atl","ATL","Braves",144,73,61,0.545,"L 1",4.3,3.9,0.4,0,0.4,"74-60",-1,"22-19","11-15","13-14","27-13","36-28","37-33","11-4","15-20","48-46","25-15","45-35","28-26","7-3","13-7","17-13",33230,17179,9470,735,88296,2054,1543,993,217,4823,75.34,76.01,1021,73,66.25,11.41,97,0,0.2,1.17647058823529,269.975294117647,0.0370588235294118,10.3476470588235,33.7533,2.15588235294118,4.92352941176471,6.38588235294118,0.963529411764706
6100498,2024-08-30,2024-09-02,"3:05 PM","Mon","baltimore-orioles","chicago-white-sox",0.881,"Baltimore Orioles","bal","BAL","Orioles",110,77,58,0.57,"L 2",4.9,4.3,0.6,0,0.6,"76-59",1,"28-15","14-6","18-14","17-23","39-30","38-28","5-4","14-16","57-40","20-18","39-37","38-21","4-6","9-11","15-15",17773,5834,9509,18,40932,1421,727,1010,22,8701,76.77,75.79,1020,35,47.23,11.48,100,0,7.06,1.375,278.294583333333,0.232916666666667,5.67375,39.2852,0.922916666666667,4.23666666666667,5.47416666666667,0.52
6100516,2024-08-30,2024-09-03,"6:35 PM","Tue","baltimore-orioles","chicago-white-sox",0.832,"Baltimore Orioles","bal","BAL","Orioles",110,77,58,0.57,"L 2",4.9,4.3,0.6,0,0.6,"76-59",1,"28-15","14-6","18-14","17-23","39-30","38-28","5-4","14-16","57-40","20-18","39-37","38-21","4-6","9-11","15-15",17773,5834,9509,18,40932,1421,727,1010,22,8701,76.5,75.11,1027,27,39.85,8.66,0,0,0.45,1.23529411764706,289.608235294118,0.469411764705882,6.92117647058824,39.2852,1.94705882352941,2.12470588235294,3.57,2.05294117647059
6100818,2024-08-30,2024-09-03,"6:40 PM","Tue","chicago-cubs","pittsburgh-pirates",0.852,"Chicago Cubs","chn","CHC","Cubs",112,68,66,0.507,"W 3",4.5,4.2,0.3,0,0.3,"71-63",-3,"10-13","20-26","13-12","25-15","36-29","32-37","7-3","19-26","58-51","10-15","39-42","29-24","7-3","13-7","19-11",53085,17968,12502,755,65489,2212,1595,1321,281,7821,73.38,72.21,1025,38,45.81,9.46,54,0,0.12,1.41176470588235,373.055882352941,6.57352941176471,22.6511764705882,41.9472,3.99764705882353,5.25941176470588,7.62588235294118,1.37705882352941
6100821,2024-08-30,2024-09-02,"6:40 PM","Mon","chicago-cubs","pittsburgh-pirates",0.897,"Chicago Cubs","chn","CHC","Cubs",112,68,66,0.507,"W 3",4.5,4.2,0.3,0,0.3,"71-63",-3,"10-13","20-26","13-12","25-15","36-29","32-37","7-3","19-26","58-51","10-15","39-42","29-24","7-3","13-7","19-11",53085,17968,12502,755,65489,2212,1595,1321,281,7821,68.61,67.19,1027,43,45.28,13.2,0,0,6.85,1.66666666666667,299.713333333333,0.646666666666667,6.08291666666667,41.9472,2.29541666666667,1.98375,2.42458333333333,0.47
6100979,2024-08-30,2024-08-30,"7:10 PM","Fri","chicago-white-sox","new-york-mets",0.889,"Chicago White Sox","cha","CWS","White Sox",145,31,104,0.23,"L 7",3.1,5.2,-2.1,0.2,-1.9,"38-97",-7,"8-18","8-38","4-19","11-29","18-51","13-53","3-8","9-27","24-82","7-22","19-76","12-28","1-9","4-16","4-26",53085,17968,12502,755,65489,2212,1595,1321,281,7821,85.48,91.15,1015,63,71.44,9.15,75,1,6.9,2.28571428571429,327.111428571429,0.52,10.4785714285714,41.8309,2.93142857142857,6.92857142857143,7.49571428571429,0.685714285714286
6100982,2024-08-30,2024-09-01,"1:10 PM","Sun","chicago-white-sox","new-york-mets",0.878,"Chicago White Sox","cha","CWS","White Sox",145,31,104,0.23,"L 7",3.1,5.2,-2.1,0.2,-1.9,"38-97",-7,"8-18","8-38","4-19","11-29","18-51","13-53","3-8","9-27","24-82","7-22","19-76","12-28","1-9","4-16","4-26",53085,17968,12502,755,65489,2212,1595,1321,281,7821,74.1,74.12,1017,62,60.15,15.21,9,0,5.92,1.75,325.024166666667,0.576666666666667,18.5316666666667,41.8309,2.745,6.64875,8.0675,1.60291666666667
6100983,2024-08-30,2024-08-31,"6:10 PM","Sat","chicago-white-sox","new-york-mets",0.889,"Chicago White Sox","cha","CWS","White Sox",145,31,104,0.23,"L 7",3.1,5.2,-2.1,0.2,-1.9,"38-97",-7,"8-18","8-38","4-19","11-29","18-51","13-53","3-8","9-27","24-82","7-22","19-76","12-28","1-9","4-16","4-26",53085,17968,12502,755,65489,2212,1595,1321,281,7821,80.35,79.77,1017,35,49.66,6.15,22,0.26,6.7,1.95833333333333,293.175416666667,0.789166666666667,15.7391666666667,41.8309,3.03833333333333,6.04291666666667,7.0725,0.947083333333333
6101151,2024-08-30,2024-08-31,"7:15 PM","Sat","cincinnati-reds","milwaukee-brewers",0.893,"Cincinnati Reds","cin","CIN","Reds",113,64,70,0.478,"W 1",4.5,4.3,0.2,0,0.2,"70-64",-6,"14-11","19-20","15-17","16-22","32-36","32-34","3-3","11-24","48-48","16-22","35-45","29-25","4-6","9-11","14-16",15293,10019,3750,64,80178,957,779,510,40,6511,89.13,92.21,1016,48,66.45,15.08,51,1,1.89,1.625,282.885,0.2,6.56083333333333,39.1072,2.43125,10.2854166666667,10.9570833333333,0.81625
6101153,2024-08-30,2024-08-30,"6:40 PM","Fri","cincinnati-reds","milwaukee-brewers",0.899,"Cincinnati Reds","cin","CIN","Reds",113,64,70,0.478,"W 1",4.5,4.3,0.2,0,0.2,"70-64",-6,"14-11","19-20","15-17","16-22","32-36","32-34","3-3","11-24","48-48","16-22","35-45","29-25","4-6","9-11","14-16",15293,10019,3750,64,80178,957,779,510,40,6511,96.33,103.42,1017,43,70.18,6.2,0,0.34,7.45,3.85714285714286,288.01,0.334285714285714,5.17857142857143,39.1072,8.60857142857143,14.9471428571429,16.7714285714286,0.64
6101154,2024-08-30,2024-09-01,"12:10 PM","Sun","cincinnati-reds","milwaukee-brewers",0.873,"Cincinnati Reds","cin","CIN","Reds",113,64,70,0.478,"W 1",4.5,4.3,0.2,0,0.2,"70-64",-6,"14-11","19-20","15-17","16-22","32-36","32-34","3-3","11-24","48-48","16-22","35-45","29-25","4-6","9-11","14-16",15293,10019,3750,64,80178,957,779,510,40,6511,85.21,85.14,1015,43,59.95,9.69,28,0,7.37,1.70833333333333,278.15625,0.229166666666667,6.91,39.1072,2.3675,8.675,9.24666666666667,0.452916666666667
6101156,2024-08-30,2024-09-02,"4:10 PM","Mon","cincinnati-reds","houston-astros",0.862,"Cincinnati Reds","cin","CIN","Reds",113,64,70,0.478,"W 1",4.5,4.3,0.2,0,0.2,"70-64",-6,"14-11","19-20","15-17","16-22","32-36","32-34","3-3","11-24","48-48","16-22","35-45","29-25","4-6","9-11","14-16",15293,10019,3750,64,80178,957,779,510,40,6511,77.92,76.96,1022,33,46.62,10.6,14,0,7.25,1.79166666666667,324.468333333333,0.420833333333333,6.1225,39.1072,1.76791666666667,5.3425,6.03541666666667,1.51166666666667
6101397,2024-08-30,2024-08-30,"6:40 PM","Fri","colorado-rockies","baltimore-orioles",0.89,"Colorado Rockies","col","COL","Rockies",115,50,85,0.37,"L 1",4.3,5.8,-1.5,0.1,-1.4,"49-86",1,"10-18","7-17","15-28","18-22","31-35","19-50","7-4","23-19","37-56","13-29","31-47","19-38","4-6","8-12","12-18",33805,20800,5116,3969,79436,1381,1386,783,919,11916,80.28,79.29,1019,29,45.16,17.47,12,0,8.42,2.85714285714286,238.895714285714,2.54428571428571,10.3685714285714,39.757,5.93571428571429,7.95571428571429,12.6671428571429,1.77142857142857
6101400,2024-08-30,2024-08-31,"6:10 PM","Sat","colorado-rockies","baltimore-orioles",0.891,"Colorado Rockies","col","COL","Rockies",115,50,85,0.37,"L 1",4.3,5.8,-1.5,0.1,-1.4,"49-86",1,"10-18","7-17","15-28","18-22","31-35","19-50","7-4","23-19","37-56","13-29","31-47","19-38","4-6","8-12","12-18",33805,20800,5116,3969,79436,1381,1386,783,919,11916,89.29,85.32,1014,13,31.39,14.34,0,0,8.56,1.95833333333333,284.413333333333,4.28291666666667,18.975,39.757,2.99583333333333,7.28125,10.2008333333333,1.80791666666667
6101402,2024-08-30,2024-09-01,"1:10 PM","Sun","colorado-rockies","baltimore-orioles",0.876,"Colorado Rockies","col","COL","Rockies",115,50,85,0.37,"L 1",4.3,5.8,-1.5,0.1,-1.4,"49-86",1,"10-18","7-17","15-28","18-22","31-35","19-50","7-4","23-19","37-56","13-29","31-47","19-38","4-6","8-12","12-18",33805,20800,5116,3969,79436,1381,1386,783,919,11916,84.38,81.41,1019,15,30.94,15.5,0,0,8.48,1.875,269.046666666667,2.05208333333333,21.0441666666667,39.757,3.35958333333333,6.84958333333333,9.69875,2.4175
6101547,2024-08-30,2024-08-30,"6:40 PM","Fri","detroit-tigers","boston-red-sox",0.912,"Detroit Tigers","det","DET","Tigers",116,68,67,0.504,"L 1",4.2,4.1,0.1,0,0.1,"69-66",-1,"11-9","24-22","14-15","19-21","33-33","35-34","8-6","23-22","54-55","14-12","37-45","31-22","7-3","13-7","17-13",14930,3932,9044,41,21180,1009,540,755,52,2377,86.2,97.39,1017,74,76.93,12.03,40,1,6.51,2.71428571428571,393.868571428571,0.268571428571429,22.5457142857143,42.3464,10.4057142857143,17.7657142857143,19.2128571428571,0.58
6101551,2024-08-30,2024-09-01,"1:40 PM","Sun","detroit-tigers","boston-red-sox",0.881,"Detroit Tigers","det","DET","Tigers",116,68,67,0.504,"L 1",4.2,4.1,0.1,0,0.1,"69-66",-1,"11-9","24-22","14-15","19-21","33-33","35-34","8-6","23-22","54-55","14-12","37-45","31-22","7-3","13-7","17-13",14930,3932,9044,41,21180,1009,540,755,52,2377,80.33,80.91,1013,48,59.34,11.36,0,0.98,5.87,1.625,324.19,1.48208333333333,18.3866666666667,42.3464,1.60958333333333,6.4625,7.87875,1.18791666666667
