"event_id","season_type","retrieve_date","date","time","day_of_week","home_team","away_team","new_listings","avg_price","lowest_price","highest_price","ticket_count"
6100217,"Regular Season","2024-04-18",2024-04-19,"7:20 PM","Fri","atlanta-braves","texas-rangers",526,142,37,1730,1505
6100219,"Regular Season","2024-04-18",2024-04-20,"7:20 PM","Sat","atlanta-braves","texas-rangers",586,147,49,705,1881
6100224,"Regular Season","2024-04-18",2024-04-23,"7:20 PM","Tue","atlanta-braves","miami-marlins",871,53,8,1175,3180
6100225,"Regular Season","2024-04-18",2024-04-21,"7:10 PM","Sun","atlanta-braves","texas-rangers",979,91,18,705,3104
6100227,"Regular Season","2024-04-18",2024-04-22,"7:20 PM","Mon","atlanta-braves","miami-marlins",924,56,10,1175,3350
6100230,"Regular Season","2024-04-18",2024-04-24,"7:20 PM","Wed","atlanta-braves","miami-marlins",791,74,16,1175,3072
6100544,"Regular Season","2024-04-18",2024-04-18,"1:35 PM","Thu","boston-red-sox","cleveland-guardians",300,82,23,453,638
6100700,"Regular Season","2024-04-18",2024-04-18,"6:40 PM","Thu","chicago-cubs","miami-marlins",1473,40,7,565,3922
6100702,"Regular Season","2024-04-18",2024-04-20,"1:20 PM","Sat","chicago-cubs","miami-marlins",1010,111,22,957,2887
6100704,"Regular Season","2024-04-18",2024-04-21,"1:20 PM","Sun","chicago-cubs","miami-marlins",1468,70,12,695,3962
6100708,"Regular Season","2024-04-18",2024-04-24,"6:40 PM","Wed","chicago-cubs","houston-astros",1709,52,7,1222,5009
6100710,"Regular Season","2024-04-18",2024-04-23,"6:40 PM","Tue","chicago-cubs","houston-astros",1822,52,8,1222,5331
6100711,"Regular Season","2024-04-18",2024-04-25,"1:20 PM","Thu","chicago-cubs","houston-astros",1621,60,7,11704,4761
6100727,"Regular Season","2024-04-18",2024-04-19,"1:20 PM","Fri","chicago-cubs","miami-marlins",1790,57,7,620,5113
6101028,"Regular Season","2024-04-18",2024-04-19,"6:40 PM","Fri","cincinnati-reds","los-angeles-angels",531,223,17,5812,2496
6101032,"Regular Season","2024-04-18",2024-04-22,"6:40 PM","Mon","cincinnati-reds","philadelphia-phillies",451,60,16,364,2025
6101035,"Regular Season","2024-04-18",2024-04-20,"6:40 PM","Sat","cincinnati-reds","los-angeles-angels",577,174,27,5812,2369
6101038,"Regular Season","2024-04-18",2024-04-23,"6:40 PM","Tue","cincinnati-reds","philadelphia-phillies",634,73,15,551,3491
6101039,"Regular Season","2024-04-18",2024-04-21,"1:40 PM","Sun","cincinnati-reds","los-angeles-angels",410,237,18,5812,1698
6101046,"Regular Season","2024-04-18",2024-04-25,"1:10 PM","Thu","cincinnati-reds","philadelphia-phillies",623,73,17,596,3615
6101052,"Regular Season","2024-04-18",2024-04-24,"6:40 PM","Wed","cincinnati-reds","philadelphia-phillies",636,70,16,551,3554
6101184,"Regular Season","2024-04-18",2024-04-19,"7:10 PM","Fri","cleveland-guardians","oakland-athletics",831,84,27,253,4634
6101189,"Regular Season","2024-04-18",2024-04-20,"6:10 PM","Sat","cleveland-guardians","oakland-athletics",519,76,33,235,2585
6101190,"Regular Season","2024-04-18",2024-04-21,"1:40 PM","Sun","cleveland-guardians","oakland-athletics",750,80,27,248,4158
6101192,"Regular Season","2024-04-18",2024-04-24,"6:10 PM","Wed","cleveland-guardians","boston-red-sox",721,82,26,274,4045
6101194,"Regular Season","2024-04-18",2024-04-23,"6:10 PM","Tue","cleveland-guardians","boston-red-sox",683,78,21,252,4027
6101197,"Regular Season","2024-04-18",2024-04-25,"1:10 PM","Thu","cleveland-guardians","boston-red-sox",783,79,27,232,4539
6101344,"Regular Season","2024-04-18",2024-04-20,"6:10 PM","Sat","colorado-rockies","seattle-mariners",2098,5565,17,214749,11389
6101345,"Regular Season","2024-04-18",2024-04-21,"1:10 PM","Sun","colorado-rockies","seattle-mariners",1217,81,16,450,6037
6101346,"Regular Season","2024-04-18",2024-04-23,"6:40 PM","Tue","colorado-rockies","san-diego-padres",1126,70,14,456,6646
6101347,"Regular Season","2024-04-18",2024-04-22,"6:40 PM","Mon","colorado-rockies","san-diego-padres",1161,70,13,456,6901
6101348,"Regular Season","2024-04-18",2024-04-24,"6:40 PM","Wed","colorado-rockies","san-diego-padres",1149,70,13,472,6819
6101349,"Regular Season","2024-04-18",2024-04-25,"1:10 PM","Thu","colorado-rockies","san-diego-padres",1205,67,15,472,6718
6101351,"Regular Season","2024-04-18",2024-04-19,"6:40 PM","Fri","colorado-rockies","seattle-mariners",2095,85,17,455,11651
6101461,"Regular Season","2024-04-18",2024-04-18,"1:10 PM","Thu","detroit-tigers","texas-rangers",348,44,9,201,1106
6101756,"Regular Season","2024-04-18",2024-04-19,"6:40 PM","Fri","kansas-city-royals","baltimore-orioles",496,88,21,804,2443
6101759,"Regular Season","2024-04-18",2024-04-20,"6:10 PM","Sat","kansas-city-royals","baltimore-orioles",263,87,24,481,1049
6101760,"Regular Season","2024-04-18",2024-04-21,"1:10 PM","Sun","kansas-city-royals","baltimore-orioles",283,66,15,453,1171
6101762,"Regular Season","2024-04-18",2024-04-22,"6:40 PM","Mon","kansas-city-royals","toronto-blue-jays",362,60,13,546,1536
6101765,"Regular Season","2024-04-18",2024-04-23,"6:40 PM","Tue","kansas-city-royals","toronto-blue-jays",330,60,15,546,1400
6101769,"Regular Season","2024-04-18",2024-04-24,"6:40 PM","Wed","kansas-city-royals","toronto-blue-jays",342,59,15,546,1498
6101773,"Regular Season","2024-04-18",2024-04-25,"1:10 PM","Thu","kansas-city-royals","toronto-blue-jays",323,58,15,489,1449
6101912,"Regular Season","2024-04-18",2024-04-22,"6:38 PM","Mon","los-angeles-angels","baltimore-orioles",832,51,9,489,3862
6101914,"Regular Season","2024-04-18",2024-04-23,"6:38 PM","Tue","los-angeles-angels","baltimore-orioles",993,43,7,324,4609
6101919,"Regular Season","2024-04-18",2024-04-24,"1:07 PM","Wed","los-angeles-angels","baltimore-orioles",1080,40,7,403,5226
6102086,"Regular Season","2024-04-18",2024-04-19,"7:10 PM","Fri","los-angeles-dodgers","new-york-mets",1430,158,40,2368,6148
6102093,"Regular Season","2024-04-18",2024-04-21,"1:10 PM","Sun","los-angeles-dodgers","new-york-mets",1243,171,44,2368,4478
6102118,"Regular Season","2024-04-18",2024-04-20,"1:05 PM","Sat","los-angeles-dodgers","new-york-mets",1413,190,54,2368,6188
6102553,"Regular Season","2024-04-18",2024-04-19,"7:10 PM","Fri","minnesota-twins","detroit-tigers",937,90,17,397,4919
6102559,"Regular Season","2024-04-18",2024-04-20,"1:10 PM","Sat","minnesota-twins","detroit-tigers",718,99,22,511,3428
6102561,"Regular Season","2024-04-18",2024-04-21,"1:10 PM","Sun","minnesota-twins","detroit-tigers",936,90,18,442,5121
6102562,"Regular Season","2024-04-18",2024-04-22,"6:40 PM","Mon","minnesota-twins","chicago-white-sox",984,83,13,333,5389
6102565,"Regular Season","2024-04-18",2024-04-23,"6:40 PM","Tue","minnesota-twins","chicago-white-sox",1056,88,11,414,6326
6102570,"Regular Season","2024-04-18",2024-04-25,"12:10 PM","Thu","minnesota-twins","chicago-white-sox",795,94,12,327,4217
6102573,"Regular Season","2024-04-18",2024-04-24,"6:40 PM","Wed","minnesota-twins","chicago-white-sox",1101,84,11,414,6428
6102876,"Regular Season","2024-04-18",2024-04-19,"7:05 PM","Fri","new-york-yankees","tampa-bay-rays",1843,163,27,1051,8806
6102878,"Regular Season","2024-04-18",2024-04-20,"1:05 PM","Sat","new-york-yankees","tampa-bay-rays",801,254,100,1300,3598
6102879,"Regular Season","2024-04-18",2024-04-21,"1:35 PM","Sun","new-york-yankees","tampa-bay-rays",1714,176,27,1396,8028
6102880,"Regular Season","2024-04-18",2024-04-22,"1:05 PM","Mon","new-york-yankees","oakland-athletics",1553,182,14,1206,7321
6102881,"Regular Season","2024-04-18",2024-04-23,"7:05 PM","Tue","new-york-yankees","oakland-athletics",1708,165,15,1293,8109
6102888,"Regular Season","2024-04-18",2024-04-24,"7:05 PM","Wed","new-york-yankees","oakland-athletics",2056,143,13,1293,10135
6103138,"Regular Season","2024-04-18",2024-04-20,"6:05 PM","Sat","philadelphia-phillies","chicago-white-sox",618,143,50,505,2078
6103140,"Regular Season","2024-04-18",2024-04-21,"1:35 PM","Sun","philadelphia-phillies","chicago-white-sox",494,150,58,5755,1249
6103154,"Regular Season","2024-04-18",2024-04-19,"6:40 PM","Fri","philadelphia-phillies","chicago-white-sox",878,107,36,455,3021
6103280,"Regular Season","2024-04-18",2024-04-19,"6:40 PM","Fri","pittsburgh-pirates","boston-red-sox",1235,107,27,5812,7017
6103282,"Regular Season","2024-04-18",2024-04-20,"4:05 PM","Sat","pittsburgh-pirates","boston-red-sox",1165,124,38,5812,5999
6103286,"Regular Season","2024-04-18",2024-04-21,"1:35 PM","Sun","pittsburgh-pirates","boston-red-sox",1338,106,32,5812,7123
6103288,"Regular Season","2024-04-18",2024-04-24,"6:40 PM","Wed","pittsburgh-pirates","milwaukee-brewers",1206,503,23,5913,7165
6103289,"Regular Season","2024-04-18",2024-04-22,"6:40 PM","Mon","pittsburgh-pirates","milwaukee-brewers",1332,486,26,5913,8409
6103292,"Regular Season","2024-04-18",2024-04-23,"6:40 PM","Tue","pittsburgh-pirates","milwaukee-brewers",1284,485,26,5913,7918
6103295,"Regular Season","2024-04-18",2024-04-25,"12:35 PM","Thu","pittsburgh-pirates","milwaukee-brewers",1356,541,23,5913,7913
6103456,"Regular Season","2024-04-18",2024-04-21,"1:10 PM","Sun","san-diego-padres","toronto-blue-jays",430,107,39,565,1117
6103458,"Regular Season","2024-04-18",2024-04-20,"5:40 PM","Sat","san-diego-padres","toronto-blue-jays",491,114,49,510,1290
6103474,"Regular Season","2024-04-18",2024-04-19,"6:40 PM","Fri","san-diego-padres","toronto-blue-jays",411,119,51,565,1008
6103600,"Regular Season","2024-04-18",2024-04-18,"6:45 PM","Thu","san-francisco-giants","arizona-diamondbacks",1063,247,7,115579,5059
6103601,"Regular Season","2024-04-18",2024-04-19,"7:15 PM","Fri","san-francisco-giants","arizona-diamondbacks",920,278,22,5812,4062
6103603,"Regular Season","2024-04-18",2024-04-20,"1:05 PM","Sat","san-francisco-giants","arizona-diamondbacks",1076,225,42,5812,5606
6103604,"Regular Season","2024-04-18",2024-04-21,"1:05 PM","Sun","san-francisco-giants","arizona-diamondbacks",962,150,27,5812,4337
6103605,"Regular Season","2024-04-18",2024-04-24,"12:45 PM","Wed","san-francisco-giants","new-york-mets",823,78,14,5913,3299
6103607,"Regular Season","2024-04-18",2024-04-23,"6:45 PM","Tue","san-francisco-giants","new-york-mets",1096,64,12,5913,5162
6103609,"Regular Season","2024-04-18",2024-04-22,"6:45 PM","Mon","san-francisco-giants","new-york-mets",1395,69,13,5913,6978
6103846,"Regular Season","2024-04-18",2024-04-19,"7:15 PM","Fri","st-louis-cardinals","milwaukee-brewers",1007,70,15,537,4216
6103849,"Regular Season","2024-04-18",2024-04-20,"1:15 PM","Sat","st-louis-cardinals","milwaukee-brewers",1110,76,18,713,4500
6103854,"Regular Season","2024-04-18",2024-04-23,"6:45 PM","Tue","st-louis-cardinals","arizona-diamondbacks",1363,54,8,891,6263
6103856,"Regular Season","2024-04-18",2024-04-22,"6:45 PM","Mon","st-louis-cardinals","arizona-diamondbacks",1477,52,11,516,6818
6103857,"Regular Season","2024-04-18",2024-04-24,"12:15 PM","Wed","st-louis-cardinals","arizona-diamondbacks",1358,57,10,517,6133
6103863,"Regular Season","2024-04-18",2024-04-21,"1:15 PM","Sun","st-louis-cardinals","milwaukee-brewers",1264,70,13,537,5170
6104026,"Regular Season","2024-04-18",2024-04-18,"1:10 PM","Thu","tampa-bay-rays","los-angeles-angels",159,66,11,453,496
6104028,"Regular Season","2024-04-18",2024-04-22,"6:50 PM","Mon","tampa-bay-rays","detroit-tigers",326,87,18,356,1228
6104031,"Regular Season","2024-04-18",2024-04-23,"6:50 PM","Tue","tampa-bay-rays","detroit-tigers",366,83,16,575,1316
6104032,"Regular Season","2024-04-18",2024-04-24,"6:50 PM","Wed","tampa-bay-rays","detroit-tigers",365,90,18,575,1441
6104184,"Regular Season","2024-04-18",2024-04-25,"1:35 PM","Thu","texas-rangers","seattle-mariners",1124,89,11,943,5424
6104185,"Regular Season","2024-04-18",2024-04-24,"7:05 PM","Wed","texas-rangers","seattle-mariners",947,146,28,6378,4704
6104198,"Regular Season","2024-04-18",2024-04-23,"7:05 PM","Tue","texas-rangers","seattle-mariners",1167,86,11,1391,5066
6104497,"Regular Season","2024-04-18",2024-04-19,"6:45 PM","Fri","washington-nationals","houston-astros",580,95,18,866,2976
6104498,"Regular Season","2024-04-18",2024-04-20,"4:05 PM","Sat","washington-nationals","houston-astros",602,103,30,946,3144
6104501,"Regular Season","2024-04-18",2024-04-21,"1:35 PM","Sun","washington-nationals","houston-astros",492,73,13,677,2365
6104504,"Regular Season","2024-04-18",2024-04-23,"6:45 PM","Tue","washington-nationals","los-angeles-dodgers",673,122,24,864,3485
6104506,"Regular Season","2024-04-18",2024-04-24,"6:45 PM","Wed","washington-nationals","los-angeles-dodgers",695,125,25,2264,3803
6104521,"Regular Season","2024-04-18",2024-04-25,"4:05 PM","Thu","washington-nationals","los-angeles-dodgers",698,123,24,4565,3882
6100066,"Regular Season","2024-04-18",2024-04-29,"6:40 PM","Mon","arizona-diamondbacks","los-angeles-dodgers",986,113,46,574,5530
6100068,"Regular Season","2024-04-18",2024-04-30,"6:40 PM","Tue","arizona-diamondbacks","los-angeles-dodgers",473,113,39,489,2730
6100072,"Regular Season","2024-04-18",2024-05-01,"6:40 PM","Wed","arizona-diamondbacks","los-angeles-dodgers",1178,118,43,546,6471
6100229,"Regular Season","2024-04-18",2024-04-26,"7:20 PM","Fri","atlanta-braves","cleveland-guardians",715,112,23,1150,2299
6100232,"Regular Season","2024-04-18",2024-04-27,"7:20 PM","Sat","atlanta-braves","cleveland-guardians",597,152,33,1071,1898
6100234,"Regular Season","2024-04-18",2024-04-28,"1:35 PM","Sun","atlanta-braves","cleveland-guardians",536,131,21,1291,1798
6100389,"Regular Season","2024-04-18",2024-04-26,"7:05 PM","Fri","baltimore-orioles","oakland-athletics",884,83,19,4024,4845
6100393,"Regular Season","2024-04-18",2024-04-28,"1:35 PM","Sun","baltimore-orioles","oakland-athletics",453,113,23,4024,1861
6100394,"Regular Season","2024-04-18",2024-04-27,"4:05 PM","Sat","baltimore-orioles","oakland-athletics",753,102,28,4024,3908
6100397,"Regular Season","2024-04-18",2024-04-30,"6:35 PM","Tue","baltimore-orioles","new-york-yankees",514,115,25,4024,2405
6100399,"Regular Season","2024-04-18",2024-05-01,"6:35 PM","Wed","baltimore-orioles","new-york-yankees",490,107,29,493,2326
6100400,"Regular Season","2024-04-18",2024-04-29,"6:35 PM","Mon","baltimore-orioles","new-york-yankees",757,105,26,4024,3947
6100403,"Regular Season","2024-04-18",2024-05-02,"1:05 PM","Thu","baltimore-orioles","new-york-yankees",816,122,32,4024,4215
6100545,"Regular Season","2024-04-18",2024-04-26,"7:10 PM","Fri","boston-red-sox","chicago-cubs",1182,163,38,1054,3755
6100547,"Regular Season","2024-04-18",2024-04-27,"4:10 PM","Sat","boston-red-sox","chicago-cubs",864,203,70,1159,2407
6100549,"Regular Season","2024-04-18",2024-05-01,"7:10 PM","Wed","boston-red-sox","san-francisco-giants",1398,93,19,962,4640
6100552,"Regular Season","2024-04-18",2024-05-02,"1:35 PM","Thu","boston-red-sox","san-francisco-giants",1255,122,26,962,4305
6100556,"Regular Season","2024-04-18",2024-04-28,"7:10 PM","Sun","boston-red-sox","chicago-cubs",1398,138,32,999,4477
6100580,"Regular Season","2024-04-18",2024-04-30,"7:10 PM","Tue","boston-red-sox","san-francisco-giants",1441,91,19,962,5161
6100714,"Regular Season","2024-04-18",2024-05-03,"1:20 PM","Fri","chicago-cubs","milwaukee-brewers",1219,87,15,2855,3790
6100868,"Regular Season","2024-04-18",2024-04-26,"6:40 PM","Fri","chicago-white-sox","tampa-bay-rays",843,70,12,488,4819
6100870,"Regular Season","2024-04-18",2024-04-27,"6:10 PM","Sat","chicago-white-sox","tampa-bay-rays",750,86,24,502,4144
6100871,"Regular Season","2024-04-18",2024-04-28,"1:10 PM","Sun","chicago-white-sox","tampa-bay-rays",780,72,13,488,4627
