"event_id","retrieve_date","date","time","day_of_week","home_team","away_team","popularity","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
6100144,2024-07-25,2024-07-27,"5:10 PM","Sat","arizona-diamondbacks","pittsburgh-pirates",0.854,"Arizona Diamondbacks","ari","AZ","D-backs",109,53,50,0.515,"W 2",4.9,4.7,0.2,0,0.2,"54-49",-1,"8-12","11-7","19-14","15-17","26-24","27-26","3-6","15-11","38-29","15-21","24-30","29-20","7-3","13-7","17-13",9071,5974,611,368,59913,1104,738,292,199,8347,99.93,100.53,1007,27,60.06,19.01,0,0.97,11.16,2.33333333333333,232.607916666667,0.217083333333333,3.86041666666667,33.4529,0.97375,11.0466666666667,24.2879166666667,0.889166666666667
6100145,2024-07-25,2024-07-26,"6:40 PM","Fri","arizona-diamondbacks","pittsburgh-pirates",0.858,"Arizona Diamondbacks","ari","AZ","D-backs",109,53,50,0.515,"W 2",4.9,4.7,0.2,0,0.2,"54-49",-1,"8-12","11-7","19-14","15-17","26-24","27-26","3-6","15-11","38-29","15-21","24-30","29-20","7-3","13-7","17-13",9071,5974,611,368,59913,1104,738,292,199,8347,98.47,99.75,1009,30,61.9,13.18,9,1,10.89,2.58333333333333,280.798333333333,0.35,9.7075,33.4529,2.8475,13.2391666666667,25.8595833333333,1.47666666666667
6100146,2024-07-25,2024-07-28,"1:10 PM","Sun","arizona-diamondbacks","pittsburgh-pirates",0.832,"Arizona Diamondbacks","ari","AZ","D-backs",109,53,50,0.515,"W 2",4.9,4.7,0.2,0,0.2,"54-49",-1,"8-12","11-7","19-14","15-17","26-24","27-26","3-6","15-11","38-29","15-21","24-30","29-20","7-3","13-7","17-13",9071,5974,611,368,59913,1104,738,292,199,8347,97.65,97.48,1009,28,58.96,12.71,1,0,11.2,2.33333333333333,212.9975,0.21,3.11041666666667,33.4529,0.823333333333333,10.23125,21.6029166666667,0.695416666666667
6100148,2024-07-25,2024-07-29,"6:40 PM","Mon","arizona-diamondbacks","washington-nationals",0.809,"Arizona Diamondbacks","ari","AZ","D-backs",109,53,50,0.515,"W 2",4.9,4.7,0.2,0,0.2,"54-49",-1,"8-12","11-7","19-14","15-17","26-24","27-26","3-6","15-11","38-29","15-21","24-30","29-20","7-3","13-7","17-13",9071,5974,611,368,59913,1104,738,292,199,8347,99.32,97.75,1011,23,55.47,10.98,77,0,12,2,218.139411764706,0.212941176470588,5.19352941176471,33.4529,0.944117647058824,11.0911764705882,23.2611764705882,0.770588235294118
6100469,2024-07-25,2024-07-26,"7:05 PM","Fri","baltimore-orioles","san-diego-padres",0.889,"Baltimore Orioles","bal","BAL","Orioles",110,60,41,0.594,"L 3",4.9,4.1,0.8,0,0.8,"59-42",1,"20-9","12-4","16-12","12-16","30-22","30-19","4-4","11-12","44-28","16-13","37-25","23-16","3-7","9-11","13-17",17773,5834,9509,18,40932,1421,727,1010,22,8701,78.04,77.52,1021,42,52.61,10.36,100,0.27,7.18,1.41666666666667,255.9025,0.169166666666667,3.69375,39.2852,0.855416666666667,3.26375,3.77625,0.321666666666667
6100473,2024-07-25,2024-07-27,"4:05 PM","Sat","baltimore-orioles","san-diego-padres",0.875,"Baltimore Orioles","bal","BAL","Orioles",110,60,41,0.594,"L 3",4.9,4.1,0.8,0,0.8,"59-42",1,"20-9","12-4","16-12","12-16","30-22","30-19","4-4","11-12","44-28","16-13","37-25","23-16","3-7","9-11","13-17",17773,5834,9509,18,40932,1421,727,1010,22,8701,85.93,83.97,1021,32,52.45,7.63,3,0,7.85,1.79166666666667,226.765833333333,0.2875,4.93125,39.2852,1.71041666666667,2.79666666666667,3.69916666666667,0.992916666666667
6100474,2024-07-25,2024-07-28,"1:35 PM","Sun","baltimore-orioles","san-diego-padres",0.862,"Baltimore Orioles","bal","BAL","Orioles",110,60,41,0.594,"L 3",4.9,4.1,0.8,0,0.8,"59-42",1,"20-9","12-4","16-12","12-16","30-22","30-19","4-4","11-12","44-28","16-13","37-25","23-16","3-7","9-11","13-17",17773,5834,9509,18,40932,1421,727,1010,22,8701,86.07,85.12,1022,38,57.04,10.92,0,0,8.28,2.16666666666667,270.784583333333,0.260416666666667,9.70291666666667,39.2852,1.905,7.17541666666667,8.21,0.600416666666667
6100476,2024-07-25,2024-07-29,"3:05 PM","Mon","baltimore-orioles","toronto-blue-jays",0.826,"Baltimore Orioles","bal","BAL","Orioles",110,60,41,0.594,"L 3",4.9,4.1,0.8,0,0.8,"59-42",1,"20-9","12-4","16-12","12-16","30-22","30-19","4-4","11-12","44-28","16-13","37-25","23-16","3-7","9-11","13-17",17773,5834,9509,18,40932,1421,727,1010,22,8701,87.12,86.77,1020,40,59.61,12.37,2,0,0.83,2.35294117647059,253.677647058824,0.283529411764706,7.11705882352941,39.2852,2.82470588235294,10.4335294117647,11.5658823529412,0.517058823529412
6100627,2024-07-25,2024-07-26,"7:10 PM","Fri","boston-red-sox","new-york-yankees",0.923,"Boston Red Sox","bos","BOS","Red Sox",111,54,47,0.535,"L 1",4.8,4.5,0.3,0,0.2,"53-48",1,"13-11","9-12","11-5","21-19","24-25","30-22","5-6","12-7","41-29","13-18","25-33","29-14","4-6","11-9","18-12",25856,16548,1620,647,58466,1230,1051,409,260,9404,79.9,79.9,1016,38,52.36,10.31,10,0,7.61,1.16666666666667,234.83375,0.40875,6.38416666666667,42.3466,1.04125,1.59958333333333,1.93416666666667,0.407083333333333
6100629,2024-07-25,2024-07-28,"7:10 PM","Sun","boston-red-sox","new-york-yankees",0.901,"Boston Red Sox","bos","BOS","Red Sox",111,54,47,0.535,"L 1",4.8,4.5,0.3,0,0.2,"53-48",1,"13-11","9-12","11-5","21-19","24-25","30-22","5-6","12-7","41-29","13-18","25-33","29-14","4-6","11-9","18-12",25856,16548,1620,647,58466,1230,1051,409,260,9404,85.17,83.53,1022,34,53.6,8.37,19,0,7.5,2.75,282.05,0.780416666666667,10.9133333333333,42.3466,2.94125,12.35875,13.275,0.530833333333333
6100645,2024-07-25,2024-07-27,"7:15 PM","Sat","boston-red-sox","new-york-yankees",0.916,"Boston Red Sox","bos","BOS","Red Sox",111,54,47,0.535,"L 1",4.8,4.5,0.3,0,0.2,"53-48",1,"13-11","9-12","11-5","21-19","24-25","30-22","5-6","12-7","41-29","13-18","25-33","29-14","4-6","11-9","18-12",25856,16548,1620,647,58466,1230,1051,409,260,9404,85.06,82.9,1020,30,49.93,11.16,0,0,7.17,2.125,288.169166666667,0.647083333333333,15.6520833333333,42.3466,2.435,6.57583333333333,7.32583333333333,0.762083333333333
