"event_id","retrieve_date","date","time","day_of_week","home_team","away_team","popularity","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
6100310,2024-08-01,2024-08-01,"7:20 PM","Thu","atlanta-braves","miami-marlins",0.956,"Atlanta Braves","atl","ATL","Braves",144,58,49,0.542,"W 2",4.3,3.7,0.6,0.1,0.6,"60-47",-2,"16-14","11-12","9-11","22-12","30-21","28-28","7-4","11-14","38-37","20-12","38-32","20-17","4-6","10-10","14-16",33230,17179,9470,735,88296,2054,1543,993,217,4823,90.21,101.37,1018,62,75.42,9.75,40,0.29,10.59,2,206.71,0.365714285714286,3.77428571428571,33.7469,2.34857142857143,3.30714285714286,4.09428571428571,0.278571428571429
6100312,2024-08-01,2024-08-02,"7:20 PM","Fri","atlanta-braves","miami-marlins",0.944,"Atlanta Braves","atl","ATL","Braves",144,58,49,0.542,"W 2",4.3,3.7,0.6,0.1,0.6,"60-47",-2,"16-14","11-12","9-11","22-12","30-21","28-28","7-4","11-14","38-37","20-12","38-32","20-17","4-6","10-10","14-16",33230,17179,9470,735,88296,2054,1543,993,217,4823,95.97,97.63,1015,34,63.25,11.92,62,0,10.76,1.70833333333333,246.932083333333,0.344166666666667,10.7308333333333,33.7469,2.11708333333333,6.04291666666667,8.29,0.515833333333333
6100314,2024-08-01,2024-08-03,"7:20 PM","Sat","atlanta-braves","miami-marlins",0.95,"Atlanta Braves","atl","ATL","Braves",144,58,49,0.542,"W 2",4.3,3.7,0.6,0.1,0.6,"60-47",-2,"16-14","11-12","9-11","22-12","30-21","28-28","7-4","11-14","38-37","20-12","38-32","20-17","4-6","10-10","14-16",33230,17179,9470,735,88296,2054,1543,993,217,4823,92.43,95.34,1012,42,66.47,11.27,83,1,9.63,1.91666666666667,238.7975,0.285833333333333,6.21666666666667,33.7469,1.80625,8.02291666666667,9.71291666666667,0.75375
6100315,2024-08-01,2024-08-04,"1:35 PM","Sun","atlanta-braves","miami-marlins",0.898,"Atlanta Braves","atl","ATL","Braves",144,58,49,0.542,"W 2",4.3,3.7,0.6,0.1,0.6,"60-47",-2,"16-14","11-12","9-11","22-12","30-21","28-28","7-4","11-14","38-37","20-12","38-32","20-17","4-6","10-10","14-16",33230,17179,9470,735,88296,2054,1543,993,217,4823,93.24,94.95,1014,38,64.51,9.22,32,0.35,9.46,2,255.207916666667,0.81125,6.91,33.7469,2.145,8.815,10.2495833333333,0.484166666666667
6100789,2024-08-01,2024-08-01,"7:05 PM","Thu","chicago-cubs","st-louis-cardinals",0.957,"Chicago Cubs","chn","CHC","Cubs",112,52,58,0.473,"W 1",4.2,4.2,-0.1,0.1,0,"54-56",-2,"8-12","14-25","13-12","17-9","27-25","25-33","6-3","15-22","44-44","8-14","36-42","16-16","5-5","11-9","15-15",53085,17968,12502,755,65489,2212,1595,1321,281,7821,80.98,85.1,1014,73,71.51,8.77,75,1,8.69,2.28571428571429,262.26,1.17285714285714,13.16,41.9472,6.68571428571429,6.58714285714286,7.63,0.684285714285714
6100792,2024-08-01,2024-08-02,"1:20 PM","Fri","chicago-cubs","st-louis-cardinals",0.958,"Chicago Cubs","chn","CHC","Cubs",112,52,58,0.473,"W 1",4.2,4.2,-0.1,0.1,0,"54-56",-2,"8-12","14-25","13-12","17-9","27-25","25-33","6-3","15-22","44-44","8-14","36-42","16-16","5-5","11-9","15-15",53085,17968,12502,755,65489,2212,1595,1321,281,7821,79,79,1011,74,69.57,12.08,89,0.48,5.07,1.79166666666667,300.13,0.210416666666667,14.1316666666667,41.9472,2.99958333333333,8.95083333333333,9.78541666666667,0.36875
6100799,2024-08-01,2024-08-05,"7:05 PM","Mon","chicago-cubs","minnesota-twins",0.898,"Chicago Cubs","chn","CHC","Cubs",112,52,58,0.473,"W 1",4.2,4.2,-0.1,0.1,0,"54-56",-2,"8-12","14-25","13-12","17-9","27-25","25-33","6-3","15-22","44-44","8-14","36-42","16-16","5-5","11-9","15-15",53085,17968,12502,755,65489,2212,1595,1321,281,7821,72.7,73.18,1018,75,64.02,16.89,100,1,0.14,1.29411764705882,288.823529411765,0.977647058823529,19.0470588235294,41.9472,3.02529411764706,6.60588235294118,7.61941176470588,0.735294117647059
6100800,2024-08-01,2024-08-04,"6:10 PM","Sun","chicago-cubs","st-louis-cardinals",0.927,"Chicago Cubs","chn","CHC","Cubs",112,52,58,0.473,"W 1",4.2,4.2,-0.1,0.1,0,"54-56",-2,"8-12","14-25","13-12","17-9","27-25","25-33","6-3","15-22","44-44","8-14","36-42","16-16","5-5","11-9","15-15",53085,17968,12502,755,65489,2212,1595,1321,281,7821,84.36,84.96,1014,47,61.61,6.2,74,0.52,7.22,1.83333333333333,383.50625,4.5075,29.3975,41.9472,2.59041666666667,10.0770833333333,12.26625,1.24833333333333
6100802,2024-08-01,2024-08-03,"1:20 PM","Sat","chicago-cubs","st-louis-cardinals",0.97,"Chicago Cubs","chn","CHC","Cubs",112,52,58,0.473,"W 1",4.2,4.2,-0.1,0.1,0,"54-56",-2,"8-12","14-25","13-12","17-9","27-25","25-33","6-3","15-22","44-44","8-14","36-42","16-16","5-5","11-9","15-15",53085,17968,12502,755,65489,2212,1595,1321,281,7821,80.6,81.68,1014,53,60.69,11.1,0,0,8.59,2.41666666666667,331.144166666667,0.505416666666667,9.08791666666667,41.9472,2.3325,10.6945833333333,11.4145833333333,0.422916666666667
6101125,2024-08-01,2024-08-02,"7:10 PM","Fri","cincinnati-reds","san-francisco-giants",0.907,"Cincinnati Reds","cin","CIN","Reds",113,52,56,0.481,"L 1",4.4,4.1,0.3,0,0.3,"58-50",-6,"11-10","14-15","14-15","13-16","27-29","25-27","2-3","9-20","38-37","14-19","27-40","25-16","5-5","10-10","15-15",15293,10019,3750,64,80178,957,779,510,40,6511,84.36,91.62,1011,71,73.44,8.79,11,1,7.41,1.33333333333333,233.510416666667,0.1875,7.365,39.1072,4.95708333333333,6.5675,6.99416666666667,0.21
