"event_id","season_type","retrieve_date","date","time","day_of_week","home_team","away_team","new_listings","avg_price","lowest_price","highest_price","ticket_count"
6100050,"Regular Season","2024-04-09",2024-04-12,"6:40 PM","Fri","arizona-diamondbacks","st-louis-cardinals",1371,104,39,694,6858
6100056,"Regular Season","2024-04-09",2024-04-13,"5:10 PM","Sat","arizona-diamondbacks","st-louis-cardinals",1486,113,42,823,7666
6100061,"Regular Season","2024-04-09",2024-04-14,"1:10 PM","Sun","arizona-diamondbacks","st-louis-cardinals",1474,105,34,589,6996
6100062,"Regular Season","2024-04-09",2024-04-15,"6:40 PM","Mon","arizona-diamondbacks","chicago-cubs",1557,103,38,823,8896
6100212,"Regular Season","2024-04-09",2024-04-09,"7:20 PM","Tue","atlanta-braves","new-york-mets",1231,60,10,1185,3884
6100213,"Regular Season","2024-04-09",2024-04-10,"7:20 PM","Wed","atlanta-braves","new-york-mets",1137,65,11,1730,3634
6100214,"Regular Season","2024-04-09",2024-04-11,"12:20 PM","Thu","atlanta-braves","new-york-mets",1094,65,10,1404,3497
6100377,"Regular Season","2024-04-09",2024-04-12,"7:05 PM","Fri","baltimore-orioles","milwaukee-brewers",588,94,27,4058,2929
6100380,"Regular Season","2024-04-09",2024-04-13,"4:05 PM","Sat","baltimore-orioles","milwaukee-brewers",674,103,29,4058,3538
6100383,"Regular Season","2024-04-09",2024-04-15,"6:35 PM","Mon","baltimore-orioles","minnesota-twins",703,82,14,4127,3607
6100385,"Regular Season","2024-04-09",2024-04-16,"6:35 PM","Tue","baltimore-orioles","minnesota-twins",463,83,14,4127,2181
6100386,"Regular Season","2024-04-09",2024-04-14,"1:35 PM","Sun","baltimore-orioles","milwaukee-brewers",470,98,32,4127,2164
6100526,"Regular Season","2024-04-09",2024-04-10,"7:10 PM","Wed","boston-red-sox","baltimore-orioles",1023,76,14,536,3043
6100528,"Regular Season","2024-04-09",2024-04-11,"7:10 PM","Thu","boston-red-sox","baltimore-orioles",1417,86,15,970,4817
6100530,"Regular Season","2024-04-09",2024-04-09,"2:10 PM","Tue","boston-red-sox","baltimore-orioles",340,184,56,1066,1105
6100532,"Regular Season","2024-04-09",2024-04-13,"4:10 PM","Sat","boston-red-sox","los-angeles-angels",1079,133,38,1172,3467
