"event_id","retrieve_date","date","time","day_of_week","home_team","away_team","popularity","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
17017483,2025-06-21,2025-06-23,"6:35 PM","Mon","baltimore-orioles","texas-rangers",0.8339585374,"Baltimore Orioles","bal","BAL","Orioles",110,33,42,0.44,"W 2",4,5,-1,0,-1,"30-45",3,"11-10","8-16","9-3","5-13","16-19","17-23","1-2","10-8","26-27","7-15","23-28","10-14","7-3","14-6","18-12",17773,5834,9509,18,40932,1421,727,1010,22,8701,96.67,103.5,1021,42,69.46,6.96,6,0,10.12,1.75,125.045,0.320833333333333,3.13208333333333,39.2852,1.18166666666667,7.465,8.39916666666667,0.613333333333333
17017484,2025-06-21,2025-06-24,"6:35 PM","Tue","baltimore-orioles","texas-rangers",0.8073992573,"Baltimore Orioles","bal","BAL","Orioles",110,33,42,0.44,"W 2",4,5,-1,0,-1,"30-45",3,"11-10","8-16","9-3","5-13","16-19","17-23","1-2","10-8","26-27","7-15","23-28","10-14","7-3","14-6","18-12",17773,5834,9509,18,40932,1421,727,1010,22,8701,97.86,102.06,1020,36,66.72,8.55,2,0.2,10.03,2.16666666666667,134.532083333333,0.212916666666667,4.98166666666667,39.2852,1.76333333333333,11.4595833333333,12.8404166666667,0.4925
17017487,2025-06-21,2025-06-25,"6:35 PM","Wed","baltimore-orioles","texas-rangers",0.8195890026,"Baltimore Orioles","bal","BAL","Orioles",110,33,42,0.44,"W 2",4,5,-1,0,-1,"30-45",3,"11-10","8-16","9-3","5-13","16-19","17-23","1-2","10-8","26-27","7-15","23-28","10-14","7-3","14-6","18-12",17773,5834,9509,18,40932,1421,727,1010,22,8701,96.69,100.45,1017,37,65.82,7.4,1,0.97,1.33,1.29411764705882,129.243529411765,0.143529411764706,4.61058823529412,39.2852,1.93058823529412,9.20058823529412,10.3282352941176,0.808823529411765
17017646,2025-06-21,2025-06-23,"6:40 PM","Mon","chicago-white-sox","arizona-diamondbacks",0.8175694777,"Chicago White Sox","cha","CWS","White Sox",145,24,52,0.316,"W 1",3.5,4.4,-0.9,0.1,-0.9,"30-46",-6,"4-7","6-17","8-16","6-12","16-21","8-31","2-4","4-20","18-41","6-11","16-33","8-19","2-8","6-14","10-20",53085,17968,12502,755,65489,2212,1595,1321,281,7821,92.8,96.49,1018,43,66.99,14.92,0,0,10.41,1.58333333333333,110.29625,0.167916666666667,1.88333333333333,41.8309,1.65166666666667,4.84791666666667,6.74041666666667,1.4125
17017647,2025-06-21,2025-06-24,"6:40 PM","Tue","chicago-white-sox","arizona-diamondbacks",0.7999696203,"Chicago White Sox","cha","CWS","White Sox",145,24,52,0.316,"W 1",3.5,4.4,-0.9,0.1,-0.9,"30-46",-6,"4-7","6-17","8-16","6-12","16-21","8-31","2-4","4-20","18-41","6-11","16-33","8-19","2-8","6-14","10-20",53085,17968,12502,755,65489,2212,1595,1321,281,7821,91.47,94.59,1020,44,66.69,9.48,87,1,10.26,1.54166666666667,110.858333333333,0.1575,2.17666666666667,41.8309,1.13125,5.15,6.38875,1.55583333333333
17017649,2025-06-21,2025-06-25,"1:10 PM","Wed","chicago-white-sox","arizona-diamondbacks",0.7860745395,"Chicago White Sox","cha","CWS","White Sox",145,24,52,0.316,"W 1",3.5,4.4,-0.9,0.1,-0.9,"30-46",-6,"4-7","6-17","8-16","6-12","16-21","8-31","2-4","4-20","18-41","6-11","16-33","8-19","2-8","6-14","10-20",53085,17968,12502,755,65489,2212,1595,1321,281,7821,84.38,87.6,1019,58,67.68,4.32,79,1,0.63,1.29411764705882,124.395882352941,0.128235294117647,3.36823529411765,41.8309,1.25235294117647,6.12588235294118,6.62588235294118,1.83294117647059
17017770,2025-06-21,2025-06-21,"7:10 PM","Sat","colorado-rockies","arizona-diamondbacks",0.878412507,"Colorado Rockies","col","COL","Rockies",115,17,59,0.224,"L 2",3.5,6.2,-2.7,0.2,-2.4,"20-56",-3,"9-20","1-8","4-16","3-15","7-28","10-31","0-5","7-13","15-40","2-19","7-47","10-12","5-5","8-12","9-21",33805,20800,5116,3969,79436,1381,1386,783,919,11916,92.48,88,997,10,28.53,16.53,12,0,11.05,3,65.68,0.0442857142857143,0.184285714285714,39.757,0.277142857142857,2.42,5.02571428571429,0.464285714285714
17017771,2025-06-21,2025-06-22,"1:10 PM","Sun","colorado-rockies","arizona-diamondbacks",0.8477536568,"Colorado Rockies","col","COL","Rockies",115,17,59,0.224,"L 2",3.5,6.2,-2.7,0.2,-2.4,"20-56",-3,"9-20","1-8","4-16","3-15","7-28","10-31","0-5","7-13","15-40","2-19","7-47","10-12","5-5","8-12","9-21",33805,20800,5116,3969,79436,1381,1386,783,919,11916,92.32,87.96,998,6,16.16,18.48,0,0,11.59,1.95833333333333,68.0658333333333,0.0525,0.67625,39.757,0.2525,2.33166666666667,5.10041666666667,1.54291666666667
17017772,2025-06-21,2025-06-24,"6:40 PM","Tue","colorado-rockies","los-angeles-dodgers",0.8537249353,"Colorado Rockies","col","COL","Rockies",115,17,59,0.224,"L 2",3.5,6.2,-2.7,0.2,-2.4,"20-56",-3,"9-20","1-8","4-16","3-15","7-28","10-31","0-5","7-13","15-40","2-19","7-47","10-12","5-5","8-12","9-21",33805,20800,5116,3969,79436,1381,1386,783,919,11916,82.94,81.36,1011,32,49.57,8.48,31,1,9.97,1.66666666666667,83.2745833333333,0.0804166666666667,0.830416666666667,39.757,0.1425,2.59791666666667,3.86291666666667,1.2775
17017773,2025-06-21,2025-06-25,"6:40 PM","Wed","colorado-rockies","los-angeles-dodgers",0.8519157172,"Colorado Rockies","col","COL","Rockies",115,17,59,0.224,"L 2",3.5,6.2,-2.7,0.2,-2.4,"20-56",-3,"9-20","1-8","4-16","3-15","7-28","10-31","0-5","7-13","15-40","2-19","7-47","10-12","5-5","8-12","9-21",33805,20800,5116,3969,79436,1381,1386,783,919,11916,79.61,79.61,1011,32,47.28,20.18,100,0.98,10,1.41176470588235,83.0176470588235,0.0552941176470588,1.22176470588235,39.757,0.0723529411764706,2.22117647058824,2.80647058823529,1.04411764705882
17017892,2025-06-21,2025-06-24,"6:40 PM","Tue","kansas-city-royals","tampa-bay-rays",0.8153375301,"Kansas City Royals","kca","KC","Royals",118,38,38,0.5,"W 4",3.4,3.6,-0.2,0.1,-0.2,"36-40",2,"8-10","13-14","6-6","11-8","19-19","19-19","4-3","13-11","30-31","8-7","19-28","19-10","4-6","9-11","13-17",8768,3850,4272,33,40829,1089,700,948,32,6164,89.44,94.87,1020,53,70.02,12.26,70,0.8,10.93,1.5,95.93125,0.13,1.68625,39.1022,0.855,2.93166666666667,3.96208333333333,1.4075
