"event_id","season_type","retrieve_date","date","time","day_of_week","home_team","away_team","new_listings","avg_price","lowest_price","highest_price","ticket_count","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
6100079,"Regular Season",2024-05-13,2024-05-13,"6:40 PM","Mon","arizona-diamondbacks","cincinnati-reds",226,57,24,564,883,"Arizona Diamondbacks","ari","AZ","D-backs",109,19,22,0.463,"W 1",5,4.6,0.4,-0.1,0.3,"22-19",-3,"0-3","7-5","9-8","3-6","9-10","10-12","2-4","6-5","14-11","5-11","6-15","13-7","5-5","9-11","15-15",9071,5974,611,368,59913,1104,738,292,199,8347,87.98,84.29,1010,16,36.21,18.34,12,0,8.59,3.85714285714286,234.364285714286,0.907142857142857,5.71714285714286,33.4529,2.86142857142857,8.74857142857143,21.7671428571429,1.11571428571429
6100083,"Regular Season",2024-05-13,2024-05-15,"12:40 PM","Wed","arizona-diamondbacks","cincinnati-reds",1452,76,22,564,7928,"Arizona Diamondbacks","ari","AZ","D-backs",109,19,22,0.463,"W 1",5,4.6,0.4,-0.1,0.3,"22-19",-3,"0-3","7-5","9-8","3-6","9-10","10-12","2-4","6-5","14-11","5-11","6-15","13-7","5-5","9-11","15-15",9071,5974,611,368,59913,1104,738,292,199,8347,86.85,83.32,1007,14,31.84,11.65,99,0,5.35,2.79166666666667,245.887916666667,1.03416666666667,10.6691666666667,33.4529,2.19666666666667,7.52541666666667,18.1566666666667,1.2475
6100084,"Regular Season",2024-05-13,2024-05-14,"6:40 PM","Tue","arizona-diamondbacks","cincinnati-reds",1530,75,21,564,7550,"Arizona Diamondbacks","ari","AZ","D-backs",109,19,22,0.463,"W 1",5,4.6,0.4,-0.1,0.3,"22-19",-3,"0-3","7-5","9-8","3-6","9-10","10-12","2-4","6-5","14-11","5-11","6-15","13-7","5-5","9-11","15-15",9071,5974,611,368,59913,1104,738,292,199,8347,89.29,85.32,1008,12,29.17,21.94,2,0,8.56,2.95833333333333,274.817916666667,2.03083333333333,12.5704166666667,33.4529,1.79291666666667,9.21208333333333,21.30125,1.4525
6100086,"Regular Season",2024-05-13,2024-05-17,"6:40 PM","Fri","arizona-diamondbacks","detroit-tigers",299,68,28,564,1318,"Arizona Diamondbacks","ari","AZ","D-backs",109,19,22,0.463,"W 1",5,4.6,0.4,-0.1,0.3,"22-19",-3,"0-3","7-5","9-8","3-6","9-10","10-12","2-4","6-5","14-11","5-11","6-15","13-7","5-5","9-11","15-15",9071,5974,611,368,59913,1104,738,292,199,8347,87.3,83.71,1009,16,35.91,14.61,0,0,9,2.35294117647059,354.893529411765,1.25647058823529,28.4335294117647,33.4529,3.09176470588235,10.2835294117647,23.4241176470588,2.71294117647059
6100241,"Regular Season",2024-05-13,2024-05-14,"7:20 PM","Tue","atlanta-braves","chicago-cubs",916,74,16,565,2719,"Atlanta Braves","atl","ATL","Braves",144,24,13,0.649,"L 1",4.9,3.7,1.2,0,1.2,"23-14",1,"10-5","0-0","3-3","11-5","13-4","11-9","4-2","6-7","16-9","8-4","9-8","15-5","5-5","12-8","19-11",33230,17179,9470,735,88296,2054,1543,993,217,4823,63.93,64.54,1011,96,62.89,7.31,100,1,8.85,1.08333333333333,253.39875,0.415416666666667,9.95,33.7469,2.03375,3.55708333333333,4.11291666666667,0.267083333333333
6100242,"Regular Season",2024-05-13,2024-05-13,"7:20 PM","Mon","atlanta-braves","chicago-cubs",817,66,15,593,2335,"Atlanta Braves","atl","ATL","Braves",144,24,13,0.649,"L 1",4.9,3.7,1.2,0,1.2,"23-14",1,"10-5","0-0","3-3","11-5","13-4","11-9","4-2","6-7","16-9","8-4","9-8","15-5","5-5","12-8","19-11",33230,17179,9470,735,88296,2054,1543,993,217,4823,62.47,62.22,1017,81,56.57,9.69,75,0.86,2.69,2.42857142857143,242.232857142857,0.285714285714286,5.49714285714286,33.7469,2.44285714285714,6.87,7.34142857142857,0.248571428571429
6100244,"Regular Season",2024-05-13,2024-05-15,"7:20 PM","Wed","atlanta-braves","chicago-cubs",856,217,21,115579,3005,"Atlanta Braves","atl","ATL","Braves",144,24,13,0.649,"L 1",4.9,3.7,1.2,0,1.2,"23-14",1,"10-5","0-0","3-3","11-5","13-4","11-9","4-2","6-7","16-9","8-4","9-8","15-5","5-5","12-8","19-11",33230,17179,9470,735,88296,2054,1543,993,217,4823,80.02,80.19,1008,43,55.67,11.43,6,1,6.65,1.33333333333333,268.838333333333,0.339583333333333,6.08583333333333,33.7469,1.43208333333333,2.31666666666667,2.91458333333333,0.430416666666667
6100246,"Regular Season",2024-05-13,2024-05-17,"7:20 PM","Fri","atlanta-braves","san-diego-padres",639,114,34,698,1904,"Atlanta Braves","atl","ATL","Braves",144,24,13,0.649,"L 1",4.9,3.7,1.2,0,1.2,"23-14",1,"10-5","0-0","3-3","11-5","13-4","11-9","4-2","6-7","16-9","8-4","9-8","15-5","5-5","12-8","19-11",33230,17179,9470,735,88296,2054,1543,993,217,4823,69.98,70.43,1013,80,63.5,7.56,100,1,0.05,1.17647058823529,362.453529411765,5.94058823529412,22.5594117647059,33.7469,1.82352941176471,7.37,10.4958823529412,0.888823529411765
6100410,"Regular Season",2024-05-13,2024-05-13,"6:35 PM","Mon","baltimore-orioles","toronto-blue-jays",225,40,13,116,770,"Baltimore Orioles","bal","BAL","Orioles",110,26,13,0.667,"L 1",5.1,3.8,1.3,0.3,1.5,"24-15",2,"6-1","7-2","5-4","8-6","14-8","12-5","3-2","5-4","15-9","11-4","14-5","12-8","7-3","14-6","21-9",17773,5834,9509,18,40932,1421,727,1010,22,8701,72.1,71.6,1017,55,55.06,11.65,20,0,7.39,3.71428571428571,264.645714285714,0.571428571428571,4.78,39.2852,2.68857142857143,12.5242857142857,13.5414285714286,0.505714285714286
6100412,"Regular Season",2024-05-13,2024-05-14,"6:35 PM","Tue","baltimore-orioles","toronto-blue-jays",265,72,11,3955,1021,"Baltimore Orioles","bal","BAL","Orioles",110,26,13,0.667,"L 1",5.1,3.8,1.3,0.3,1.5,"24-15",2,"6-1","7-2","5-4","8-6","14-8","12-5","3-2","5-4","15-9","11-4","14-5","12-8","7-3","14-6","21-9",17773,5834,9509,18,40932,1421,727,1010,22,8701,62.49,62.85,1014,94,60.49,12.03,100,1,2.26,1.70833333333333,251.590833333333,0.695,9.48958333333333,39.2852,2.32416666666667,6.11375,7.6375,0.430416666666667
