"event_id","retrieve_date","date","time","day_of_week","home_team","away_team","popularity","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
17005668,2024-10-02,2024-10-03,"4:08 PM","Thu","baltimore-orioles","kansas-city-royals",0.895,"Baltimore Orioles","bal","BAL","Orioles",110,91,71,0.562,"W 3",4.9,4.3,0.5,-0.1,0.5,"90-72",1,"32-20","21-11","18-14","20-26","44-37","47-34","5-6","14-18","68-51","23-20","47-44","44-27","7-3","9-11","15-15",17773,5834,9509,18,40932,1421,727,1010,22,8701,73.22,72.97,1020,58,57.22,7.58,45,0.45,4.84,1.75,389.278333333333,6.5275,25.3841666666667,39.2852,2.59625,10.82875,18.7008333333333,0.530416666666667
17005670,2024-10-02,2024-10-02,"4:38 PM","Wed","baltimore-orioles","kansas-city-royals",0.954,"Baltimore Orioles","bal","BAL","Orioles",110,91,71,0.562,"W 3",4.9,4.3,0.5,-0.1,0.5,"90-72",1,"32-20","21-11","18-14","20-26","44-37","47-34","5-6","14-18","68-51","23-20","47-44","44-27","7-3","9-11","15-15",17773,5834,9509,18,40932,1421,727,1010,22,8701,64.15,64.45,1015,89,60.84,7.25,100,0,3.52,1.28571428571429,329.017142857143,1.86714285714286,26.5114285714286,39.2852,4.27714285714286,9.25428571428571,17.3085714285714,0.695714285714286
17005725,2024-10-02,2024-10-02,"1:32 PM","Wed","houston-astros","detroit-tigers",0.935,"Houston Astros","hou","HOU","Astros",117,88,73,0.547,"W 2",4.6,4,0.6,-0.1,0.4,"90-71",-2,"19-14","18-12","29-23","22-24","46-35","42-38","6-10","18-27","63-52","25-21","41-43","47-30","6-4","12-8","18-12",18892,8101,6526,811,70992,2647,1076,1631,258,14502,88.57,91.63,1016,49,66.97,8.66,16,0,7.33,3,268.937142857143,1.03571428571429,9.85428571428571,29.7605,4.55,7.27714285714286,8.02714285714286,0.53
17005727,2024-10-02,2024-10-03,"1:32 PM","Thu","houston-astros","detroit-tigers",0.897,"Houston Astros","hou","HOU","Astros",117,88,73,0.547,"W 2",4.6,4,0.6,-0.1,0.4,"90-71",-2,"19-14","18-12","29-23","22-24","46-35","42-38","6-10","18-27","63-52","25-21","41-43","47-30","6-4","12-8","18-12",18892,8101,6526,811,70992,2647,1076,1631,258,14502,90.09,88.48,1013,32,56.5,10.69,0,0,6.93,2.66666666666667,398.040416666667,4.91291666666667,28.5933333333333,29.7605,6.58416666666667,16.7316666666667,20.52125,1.2375
17005753,2024-10-02,2024-10-02,"6:38 PM","Wed","milwaukee-brewers","new-york-mets",0.923,"Milwaukee Brewers","mil","MIL","Brewers",158,93,69,0.574,"L 1",4.8,4,0.8,0,0.8,"95-67",-2,"15-15","32-20","15-19","31-15","47-34","46-35","6-9","28-25","69-45","24-24","52-41","41-28","5-5","11-9","17-13",35358,26683,2791,1580,54732,1187,1208,712,504,3443,64.62,62.47,1017,36,37.09,14.79,0,0,4.55,2.57142857142857,234.602857142857,0.604285714285714,4.14285714285714,43.0421,1.17857142857143,3.83571428571429,4.14428571428571,0.881428571428571
17005755,2024-10-02,2024-10-03,"7:38 PM","Thu","milwaukee-brewers","new-york-mets",0.886,"Milwaukee Brewers","mil","MIL","Brewers",158,93,69,0.574,"L 1",4.8,4,0.8,0,0.8,"95-67",-2,"15-15","32-20","15-19","31-15","47-34","46-35","6-9","28-25","69-45","24-24","52-41","41-28","5-5","11-9","17-13",35358,26683,2791,1580,54732,1187,1208,712,504,3443,68.74,67.01,1015,36,40.98,13.62,69,0,3.86,2.08333333333333,244.637916666667,0.397083333333333,6.68791666666667,43.0421,2.71791666666667,6.03333333333333,6.95375,1.515
17005782,2024-10-02,2024-10-05,"6:38 PM","Sat","new-york-yankees","alds",0.958,"New York Yankees","nya","NYY","Yankees",147,94,68,0.58,"W 1",5,4.1,0.9,-0.1,0.8,"96-66",-2,"26-26","24-7","21-12","23-23","44-37","50-31","8-8","19-18","73-45","21-23","55-38","39-30","5-5","12-8","16-14",50118,7686,21816,15621,33945,2635,1624,2026,1793,4114,75.54,75.2,1021,51,56.46,7.87,12,0.07,3.78,2.25,379.68125,5.715,32.3908333333333,40.8198,3.38875,8.895,14.595,0.6175
17005794,2024-10-02,2024-10-02,"5:38 PM","Wed","san-diego-padres","atlanta-braves",0.971,"San Diego Padres","sdn","SD","Padres",135,93,69,0.574,"L 1",4.7,4.1,0.6,0,0.6,"90-72",3,"17-15","22-10","27-25","27-19","45-36","48-33","10-2","22-19","66-50","27-19","50-44","43-25","7-3","13-7","19-11",43096,29015,3421,2839,78092,2393,1868,599,1003,4597,76.24,76.24,1010,57,59.9,7.58,6,0,6.11,2.85714285714286,369.071428571429,4.88428571428571,17.0771428571429,32.7521,2.14571428571429,22.7814285714286,32.1142857142857,1.17285714285714
17005796,2024-10-02,2024-10-03,"4:08 PM","Thu","san-diego-padres","atlanta-braves",0.925,"San Diego Padres","sdn","SD","Padres",135,93,69,0.574,"L 1",4.7,4.1,0.6,0,0.6,"90-72",3,"17-15","22-10","27-25","27-19","45-36","48-33","10-2","22-19","66-50","27-19","50-44","43-25","7-3","13-7","19-11",43096,29015,3421,2839,78092,2393,1868,599,1003,4597,75.02,75.04,1008,60,59.92,7.67,0,0,5.9,2.91666666666667,674.247916666667,7.60833333333333,52.5191666666667,32.7521,3.52041666666667,31.3204166666667,47.1333333333333,2.28875
17005971,2024-10-02,2024-10-05,"5:38 PM","Sat","los-angeles-dodgers","nlds",0.956,"Los Angeles Dodgers","lan","LAD","Dodgers",119,98,64,0.605,"W 5",5.2,4.2,1,0,1,"96-66",2,"19-12","18-15","31-21","30-16","52-29","46-35","9-7","21-17","62-47","36-17","51-41","47-23","8-2","13-7","20-10",39709,10063,5465,6587,53278,2133,1055,702,834,4801,84.65,83.03,1014,34,53.22,7.36,0,0,6.66,3.91666666666667,621.538333333333,5.57125,76.3958333333333,34.0724,9.07875,57.97875,75.37,3.15916666666667
