"event_id","season_type","retrieve_date","date","time","day_of_week","home_team","away_team","new_listings","avg_price","lowest_price","highest_price","ticket_count"
6208507,"Spring Training","2024-03-20",2024-03-23,"1:05 PM","Sat","cincinnati-reds","colorado-rockies",74,47,13,111,389
6208508,"Spring Training","2024-03-20",2024-03-24,"1:05 PM","Sun","cincinnati-reds","cleveland-guardians",47,56,27,111,223
6208536,"Spring Training","2024-03-20",2024-03-21,"1:05 PM","Thu","cleveland-guardians","kansas-city-royals",83,30,12,86,499
6208539,"Spring Training","2024-03-20",2024-03-22,"1:05 PM","Fri","cleveland-guardians","texas-rangers",81,37,18,104,498
6208568,"Spring Training","2024-03-20",2024-03-21,"1:10 PM","Thu","colorado-rockies","chicago-cubs",95,103,46,226,364
6208570,"Spring Training","2024-03-20",2024-03-24,"1:10 PM","Sun","colorado-rockies","chicago-white-sox",326,78,44,156,1678
6208571,"Spring Training","2024-03-20",2024-03-26,"1:10 PM","Tue","colorado-rockies","milwaukee-brewers",193,82,41,240,891
6208599,"Spring Training","2024-03-20",2024-03-21,"1:05 PM","Thu","detroit-tigers","new-york-mets",46,78,33,145,203
6208600,"Spring Training","2024-03-20",2024-03-23,"1:05 PM","Sat","detroit-tigers","new-york-yankees",105,97,34,238,441
6208603,"Spring Training","2024-03-20",2024-03-24,"1:05 PM","Sun","detroit-tigers","tampa-bay-rays",37,99,41,165,139
6208621,"Spring Training","2024-03-20",2024-03-22,"6:05 PM","Fri","houston-astros","washington-nationals",84,54,22,134,330
6208623,"Spring Training","2024-03-20",2024-03-24,"12:05 PM","Sun","houston-astros","st-louis-cardinals",74,80,35,151,281
6208658,"Spring Training","2024-03-20",2024-03-21,"1:05 PM","Thu","kansas-city-royals","chicago-white-sox",424,49,18,105,4319
6208662,"Spring Training","2024-03-20",2024-03-23,"12:05 PM","Sat","kansas-city-royals","texas-rangers",190,46,25,134,1438
6208663,"Spring Training","2024-03-20",2024-03-20,"6:05 PM","Wed","kansas-city-royals","los-angeles-angels",66,43,16,112,286
6208691,"Spring Training","2024-03-20",2024-03-22,"1:10 PM","Fri","los-angeles-angels","chicago-white-sox",111,55,18,399,589
6208693,"Spring Training","2024-03-20",2024-03-20,"1:10 PM","Wed","los-angeles-angels","san-francisco-giants",69,56,26,150,322
6208696,"Spring Training","2024-03-20",2024-03-26,"6:07 PM","Tue","los-angeles-angels","los-angeles-dodgers",858,122,24,1111,4274
6208722,"Spring Training","2024-03-20",2024-03-25,"6:10 PM","Mon","los-angeles-dodgers","los-angeles-angels",833,330,11,117004,3086
6208723,"Spring Training","2024-03-20",2024-03-24,"4:10 PM","Sun","los-angeles-dodgers","los-angeles-angels",931,345,22,115004,3249
6208748,"Spring Training","2024-03-20",2024-03-20,"1:10 PM","Wed","miami-marlins","new-york-mets",6,75,50,103,14
6208751,"Spring Training","2024-03-20",2024-03-22,"6:40 PM","Fri","miami-marlins","st-louis-cardinals",63,87,34,176,250
6208753,"Spring Training","2024-03-20",2024-03-24,"1:10 PM","Sun","miami-marlins","new-york-mets",81,69,33,123,317
6208778,"Spring Training","2024-03-20",2024-03-21,"6:10 PM","Thu","milwaukee-brewers","san-francisco-giants",23,69,33,179,130
6208781,"Spring Training","2024-03-20",2024-03-22,"1:10 PM","Fri","milwaukee-brewers","kansas-city-royals",52,51,12,125,300
6208783,"Spring Training","2024-03-20",2024-03-24,"1:10 PM","Sun","milwaukee-brewers","arizona-diamondbacks",27,85,38,159,140
6208785,"Spring Training","2024-03-20",2024-03-25,"1:10 PM","Mon","milwaukee-brewers","colorado-rockies",24,58,35,99,133
6208813,"Spring Training","2024-03-20",2024-03-20,"1:05 PM","Wed","minnesota-twins","detroit-tigers",5,63,40,117,8
6208815,"Spring Training","2024-03-20",2024-03-22,"1:05 PM","Fri","minnesota-twins","atlanta-braves",153,41,11,123,562
6208816,"Spring Training","2024-03-20",2024-03-24,"1:05 PM","Sun","minnesota-twins","baltimore-orioles",85,64,14,190,283
6208818,"Spring Training","2024-03-20",2024-03-26,"1:05 PM","Tue","minnesota-twins","atlanta-braves",77,70,24,122,249
6208848,"Spring Training","2024-03-20",2024-03-23,"1:10 PM","Sat","new-york-mets","houston-astros",94,88,34,218,400
6208871,"Spring Training","2024-03-20",2024-03-20,"6:35 PM","Wed","new-york-yankees","pittsburgh-pirates",48,118,50,1148,139
6208877,"Spring Training","2024-03-20",2024-03-22,"1:05 PM","Fri","new-york-yankees","new-york-mets",66,177,74,1210,166
6208879,"Spring Training","2024-03-20",2024-03-23,"1:05 PM","Sat","new-york-yankees","philadelphia-phillies",147,140,81,489,469
6208881,"Spring Training","2024-03-20",2024-03-25,"1:05 PM","Mon","new-york-yankees","new-york-mets",127,148,72,1131,442
6208904,"Spring Training","2024-03-20",2024-03-20,"1:05 PM","Wed","oakland-athletics","chicago-cubs",56,61,36,124,245
6208908,"Spring Training","2024-03-20",2024-03-22,"1:05 PM","Fri","oakland-athletics","cincinnati-reds",135,48,22,109,755
6208910,"Spring Training","2024-03-20",2024-03-25,"6:40 PM","Mon","oakland-athletics","san-francisco-giants",802,89,27,411,4741
6208912,"Spring Training","2024-03-20",2024-03-23,"12:05 PM","Sat","oakland-athletics","los-angeles-angels",140,52,26,125,756
6208937,"Spring Training","2024-03-20",2024-03-22,"1:05 PM","Fri","philadelphia-phillies","detroit-tigers",145,84,27,255,712
6208939,"Spring Training","2024-03-20",2024-03-21,"1:05 PM","Thu","philadelphia-phillies","tampa-bay-rays",50,87,33,388,210
6208940,"Spring Training","2024-03-20",2024-03-24,"1:05 PM","Sun","philadelphia-phillies","toronto-blue-jays",63,110,41,224,345
6208945,"Spring Training","2024-03-20",2024-03-25,"12:05 PM","Mon","philadelphia-phillies","tampa-bay-rays",20,111,42,286,141
6208969,"Spring Training","2024-03-20",2024-03-24,"1:05 PM","Sun","pittsburgh-pirates","new-york-yankees",123,77,41,202,535
6208972,"Spring Training","2024-03-20",2024-03-23,"1:05 PM","Sat","pittsburgh-pirates","boston-red-sox",151,60,28,151,570
6208973,"Spring Training","2024-03-20",2024-03-21,"6:05 PM","Thu","pittsburgh-pirates","toronto-blue-jays",116,49,16,122,437
6208975,"Spring Training","2024-03-20",2024-03-25,"1:05 PM","Mon","pittsburgh-pirates","toronto-blue-jays",87,51,22,125,316
6209001,"Spring Training","2024-03-20",2024-03-26,"1:10 PM","Tue","san-diego-padres","seattle-mariners",31,61,40,101,122
6209003,"Spring Training","2024-03-20",2024-03-25,"6:40 PM","Mon","san-diego-padres","seattle-mariners",201,46,40,89,1333
6209032,"Spring Training","2024-03-20",2024-03-22,"1:05 PM","Fri","san-francisco-giants","chicago-cubs",326,96,42,582,1189
6209034,"Spring Training","2024-03-20",2024-03-23,"1:05 PM","Sat","san-francisco-giants","arizona-diamondbacks",249,110,49,237,890
6209035,"Spring Training","2024-03-20",2024-03-26,"5:05 PM","Tue","san-francisco-giants","oakland-athletics",636,51,10,1175,2675
6209058,"Spring Training","2024-03-20",2024-03-21,"6:40 PM","Thu","seattle-mariners","cincinnati-reds",24,77,45,129,121
6209063,"Spring Training","2024-03-20",2024-03-22,"1:10 PM","Fri","seattle-mariners","milwaukee-brewers",70,63,27,150,378
6209065,"Spring Training","2024-03-20",2024-03-24,"1:10 PM","Sun","seattle-mariners","chicago-cubs",50,112,30,237,227
6209097,"Spring Training","2024-03-20",2024-03-23,"1:05 PM","Sat","st-louis-cardinals","washington-nationals",158,61,25,176,532
6209099,"Spring Training","2024-03-20",2024-03-21,"1:05 PM","Thu","st-louis-cardinals","houston-astros",82,54,19,156,226
6209119,"Spring Training","2024-03-20",2024-03-22,"1:05 PM","Fri","tampa-bay-rays","minnesota-twins",90,30,16,123,374
6209121,"Regular Season","2024-03-20",2024-03-26,"12:35 PM","Tue","tampa-bay-rays","detroit-tigers",17,28,20,35,105
6209127,"Spring Training","2024-03-20",2024-03-23,"1:05 PM","Sat","tampa-bay-rays","baltimore-orioles",81,38,16,94,348
6209152,"Spring Training","2024-03-20",2024-03-22,"1:05 PM","Fri","texas-rangers","colorado-rockies",287,46,14,98,2361
6209156,"Regular Season","2024-03-20",2024-03-25,"7:05 PM","Mon","texas-rangers","boston-red-sox",487,55,9,421,1792
6209157,"Regular Season","2024-03-20",2024-03-26,"1:05 PM","Tue","texas-rangers","boston-red-sox",512,48,7,598,2122
6209183,"Spring Training","2024-03-20",2024-03-22,"1:07 PM","Fri","toronto-blue-jays","boston-red-sox",99,75,33,162,461
6209187,"Spring Training","2024-03-20",2024-03-23,"1:07 PM","Sat","toronto-blue-jays","detroit-tigers",130,60,22,122,472
6209212,"Spring Training","2024-03-20",2024-03-20,"6:05 PM","Wed","washington-nationals","st-louis-cardinals",40,69,30,126,171
6209214,"Spring Training","2024-03-20",2024-03-23,"6:05 PM","Sat","washington-nationals","miami-marlins",68,69,23,181,284
6209215,"Spring Training","2024-03-20",2024-03-21,"1:05 PM","Thu","washington-nationals","minnesota-twins",73,64,28,145,286
6233577,"Spring Training","2024-03-20",2024-03-24,"1:10 PM","Sun","new-york-mets","washington-nationals",138,62,24,151,586
6280511,"Spring Training","2024-03-20",2024-03-25,"7:10 PM","Mon","houston-astros","sugar-land-space-cowboys",265,71,16,302,761
6280512,"Spring Training","2024-03-20",2024-03-26,"7:10 PM","Tue","houston-astros","sugar-land-space-cowboys",255,75,13,426,729
6100043,"Regular Season","2024-03-20",2024-03-31,"1:10 PM","Sun","arizona-diamondbacks","colorado-rockies",315,83,28,473,1344
6100044,"Regular Season","2024-03-20",2024-04-01,"6:40 PM","Mon","arizona-diamondbacks","new-york-yankees",430,185,50,1759,2748
6100046,"Regular Season","2024-03-20",2024-04-02,"6:40 PM","Tue","arizona-diamondbacks","new-york-yankees",459,181,46,1408,2886
6100048,"Regular Season","2024-03-20",2024-04-03,"12:40 PM","Wed","arizona-diamondbacks","new-york-yankees",506,170,54,1174,3116
6100051,"Regular Season","2024-03-20",2024-03-28,"7:10 PM","Thu","arizona-diamondbacks","colorado-rockies",441,137,44,1174,3134
6100053,"Regular Season","2024-03-20",2024-03-29,"6:40 PM","Fri","arizona-diamondbacks","colorado-rockies",585,98,39,590,3756
6100058,"Regular Season","2024-03-20",2024-03-30,"5:10 PM","Sat","arizona-diamondbacks","colorado-rockies",546,107,45,591,3511
6100366,"Regular Season","2024-03-20",2024-03-30,"4:05 PM","Sat","baltimore-orioles","los-angeles-angels",281,107,40,377,1117
6100370,"Regular Season","2024-03-20",2024-03-31,"1:35 PM","Sun","baltimore-orioles","los-angeles-angels",340,108,24,4024,1442
6100372,"Regular Season","2024-03-20",2024-04-01,"6:35 PM","Mon","baltimore-orioles","kansas-city-royals",296,84,20,4024,1397
6100374,"Regular Season","2024-03-20",2024-04-02,"6:35 PM","Tue","baltimore-orioles","kansas-city-royals",271,85,15,4024,1327
6100376,"Regular Season","2024-03-20",2024-04-03,"1:05 PM","Wed","baltimore-orioles","kansas-city-royals",309,78,13,4024,1391
6100686,"Regular Season","2024-03-20",2024-04-02,"6:40 PM","Tue","chicago-cubs","colorado-rockies",1250,61,7,5855,3700
6100688,"Regular Season","2024-03-20",2024-04-03,"6:40 PM","Wed","chicago-cubs","colorado-rockies",1325,61,8,6323,4160
6100689,"Regular Season","2024-03-20",2024-04-01,"1:20 PM","Mon","chicago-cubs","colorado-rockies",778,203,69,5855,2523
6100693,"Regular Season","2024-03-20",2024-04-05,"1:20 PM","Fri","chicago-cubs","los-angeles-dodgers",940,242,22,117004,3002
6100851,"Regular Season","2024-03-20",2024-03-30,"1:10 PM","Sat","chicago-white-sox","detroit-tigers",864,90,28,565,4831
6100853,"Regular Season","2024-03-20",2024-03-28,"3:10 PM","Thu","chicago-white-sox","detroit-tigers",729,140,36,591,3849
6100854,"Regular Season","2024-03-20",2024-03-31,"1:10 PM","Sun","chicago-white-sox","detroit-tigers",970,68,13,387,5703
6101008,"Regular Season","2024-03-20",2024-04-01,"1:10 PM","Mon","chicago-white-sox","atlanta-braves",954,69,9,452,5982
6101011,"Regular Season","2024-03-20",2024-03-30,"4:10 PM","Sat","cincinnati-reds","washington-nationals",413,85,23,465,1802
6101012,"Regular Season","2024-03-20",2024-04-02,"6:40 PM","Tue","chicago-white-sox","atlanta-braves",962,70,9,452,5934
6101014,"Regular Season","2024-03-20",2024-03-28,"4:10 PM","Thu","cincinnati-reds","washington-nationals",361,313,124,768,1839
6101040,"Regular Season","2024-03-20",2024-03-31,"1:40 PM","Sun","cincinnati-reds","washington-nationals",426,64,15,357,2088
6101042,"Regular Season","2024-03-20",2024-04-03,"1:10 PM","Wed","chicago-white-sox","atlanta-braves",988,68,7,452,6875
6101326,"Regular Season","2024-03-20",2024-04-05,"2:10 PM","Fri","colorado-rockies","tampa-bay-rays",799,164,66,1175,4194
6101415,"Regular Season","2024-03-20",2024-04-05,"1:10 PM","Fri","detroit-tigers","oakland-athletics",726,322,124,12055,2532
6101577,"Regular Season","2024-03-20",2024-03-30,"6:15 PM","Sat","houston-astros","new-york-yankees",709,260,64,1547,2722
6101583,"Regular Season","2024-03-20",2024-03-29,"7:10 PM","Fri","houston-astros","new-york-yankees",609,284,63,1374,2483
6101585,"Regular Season","2024-03-20",2024-04-01,"7:10 PM","Mon","houston-astros","toronto-blue-jays",450,100,15,530,1854
6101586,"Regular Season","2024-03-20",2024-04-03,"7:10 PM","Wed","houston-astros","toronto-blue-jays",404,99,14,699,1595
6101589,"Regular Season","2024-03-20",2024-04-02,"7:10 PM","Tue","houston-astros","toronto-blue-jays",393,99,16,661,1550
6101604,"Regular Season","2024-03-20",2024-03-31,"1:10 PM","Sun","houston-astros","new-york-yankees",746,224,41,2365,3149
6101739,"Regular Season","2024-03-20",2024-03-30,"3:10 PM","Sat","kansas-city-royals","minnesota-twins",374,81,14,473,1538
6101741,"Regular Season","2024-03-20",2024-03-28,"3:10 PM","Thu","kansas-city-royals","minnesota-twins",184,234,54,1467,849
6101746,"Regular Season","2024-03-20",2024-03-31,"1:10 PM","Sun","kansas-city-royals","minnesota-twins",436,79,16,386,2028
6101748,"Regular Season","2024-03-20",2024-04-04,"6:40 PM","Thu","kansas-city-royals","chicago-white-sox",399,72,17,464,1864
6102064,"Regular Season","2024-03-20",2024-03-29,"7:10 PM","Fri","los-angeles-dodgers","st-louis-cardinals",1190,570,51,65004,4910
6102065,"Regular Season","2024-03-20",2024-03-31,"4:10 PM","Sun","los-angeles-dodgers","st-louis-cardinals",1110,276,34,65004,4786
6102068,"Regular Season","2024-03-20",2024-04-01,"7:10 PM","Mon","los-angeles-dodgers","san-francisco-giants",634,302,61,2499,2346
6102069,"Regular Season","2024-03-20",2024-03-30,"6:10 PM","Sat","los-angeles-dodgers","st-louis-cardinals",1014,614,96,65004,4582
6102070,"Regular Season","2024-03-20",2024-04-03,"7:10 PM","Wed","los-angeles-dodgers","san-francisco-giants",641,748,58,117004,2501
6102073,"Regular Season","2024-03-20",2024-04-02,"7:10 PM","Tue","los-angeles-dodgers","san-francisco-giants",705,266,40,2499,2790
6102097,"Regular Season","2024-03-20",2024-03-28,"1:10 PM","Thu","los-angeles-dodgers","st-louis-cardinals",1550,781,145,65004,5271
6102222,"Regular Season","2024-03-20",2024-03-30,"4:10 PM","Sat","miami-marlins","pittsburgh-pirates",478,63,14,358,2211
6102225,"Regular Season","2024-03-20",2024-03-28,"4:10 PM","Thu","miami-marlins","pittsburgh-pirates",668,75,18,1292,3401
6102227,"Regular Season","2024-03-20",2024-03-31,"1:40 PM","Sun","miami-marlins","pittsburgh-pirates",493,60,15,240,2295
6102229,"Regular Season","2024-03-20",2024-04-01,"6:40 PM","Mon","miami-marlins","los-angeles-angels",442,51,10,11704,2091
6102231,"Regular Season","2024-03-20",2024-04-02,"6:40 PM","Tue","miami-marlins","los-angeles-angels",440,44,13,312,2202
6102233,"Regular Season","2024-03-20",2024-04-03,"1:10 PM","Wed","miami-marlins","los-angeles-angels",429,49,13,6108,2091
6102247,"Regular Season","2024-03-20",2024-03-29,"7:10 PM","Fri","miami-marlins","pittsburgh-pirates",470,57,13,311,2204
6102383,"Regular Season","2024-03-20",2024-04-03,"12:10 PM","Wed","milwaukee-brewers","minnesota-twins",342,62,10,248,1771
6102384,"Regular Season","2024-03-20",2024-04-02,"3:10 PM","Tue","milwaukee-brewers","minnesota-twins",578,125,22,5855,3003
6102545,"Regular Season","2024-03-20",2024-04-04,"3:10 PM","Thu","minnesota-twins","cleveland-guardians",561,107,31,877,2470
6102708,"Regular Season","2024-03-20",2024-03-30,"1:40 PM","Sat","new-york-mets","milwaukee-brewers",923,98,29,771,4031
6102711,"Regular Season","2024-03-20",2024-03-31,"1:40 PM","Sun","new-york-mets","milwaukee-brewers",1142,69,17,1176,5937
6102713,"Regular Season","2024-03-20",2024-04-01,"7:10 PM","Mon","new-york-mets","detroit-tigers",822,62,15,798,4617
6102717,"Regular Season","2024-03-20",2024-04-02,"7:10 PM","Tue","new-york-mets","detroit-tigers",846,53,12,591,4799
6102718,"Regular Season","2024-03-20",2024-04-03,"7:10 PM","Wed","new-york-mets","detroit-tigers",884,52,12,798,5067
6102869,"Regular Season","2024-03-20",2024-04-05,"1:05 PM","Fri","new-york-yankees","toronto-blue-jays",494,24087,111,214749,2218
6102950,"Regular Season","2024-03-20",2024-03-29,"6:40 PM","Fri","oakland-athletics","cleveland-guardians",530,84,18,355,2969
6102955,"Regular Season","2024-03-20",2024-03-31,"1:07 PM","Sun","oakland-athletics","cleveland-guardians",560,94,28,431,3288
6102956,"Regular Season","2024-03-20",2024-03-28,"7:07 PM","Thu","oakland-athletics","cleveland-guardians",754,87,25,389,4068
6102958,"Regular Season","2024-03-20",2024-03-30,"1:07 PM","Sat","oakland-athletics","cleveland-guardians",590,95,26,405,3391
6102960,"Regular Season","2024-03-20",2024-04-02,"6:40 PM","Tue","oakland-athletics","boston-red-sox",174,127,28,445,854
6102962,"Regular Season","2024-03-20",2024-04-01,"6:40 PM","Mon","oakland-athletics","boston-red-sox",140,129,25,445,717
6102965,"Regular Season","2024-03-20",2024-04-03,"12:37 PM","Wed","oakland-athletics","boston-red-sox",145,126,23,445,782
6103114,"Regular Season","2024-03-20",2024-03-30,"4:05 PM","Sat","philadelphia-phillies","atlanta-braves",586,189,94,851,2013
6103116,"Regular Season","2024-03-20",2024-03-31,"1:35 PM","Sun","philadelphia-phillies","atlanta-braves",779,124,22,5428,2360
6103117,"Regular Season","2024-03-20",2024-04-02,"6:40 PM","Tue","philadelphia-phillies","cincinnati-reds",684,75,21,396,2712
6103123,"Regular Season","2024-03-20",2024-04-01,"6:40 PM","Mon","philadelphia-phillies","cincinnati-reds",608,77,21,405,2235
6103124,"Regular Season","2024-03-20",2024-04-03,"1:05 PM","Wed","philadelphia-phillies","cincinnati-reds",636,78,21,591,2245
6103433,"Regular Season","2024-03-20",2024-03-30,"4:15 PM","Sat","san-diego-padres","san-francisco-giants",774,151,54,1052,3002
6103435,"Regular Season","2024-03-20",2024-03-29,"6:40 PM","Fri","san-diego-padres","san-francisco-giants",577,154,61,778,1904
6103436,"Regular Season","2024-03-20",2024-03-31,"1:10 PM","Sun","san-diego-padres","san-francisco-giants",835,122,34,819,2976
6103440,"Regular Season","2024-03-20",2024-04-01,"6:40 PM","Mon","san-diego-padres","st-louis-cardinals",938,79,16,688,3990
6103442,"Regular Season","2024-03-20",2024-03-28,"1:10 PM","Thu","san-diego-padres","san-francisco-giants",559,214,94,874,1718
6103445,"Regular Season","2024-03-20",2024-04-02,"6:40 PM","Tue","san-diego-padres","st-louis-cardinals",697,104,29,5855,3102
6103449,"Regular Season","2024-03-20",2024-04-03,"1:10 PM","Wed","san-diego-padres","st-louis-cardinals",923,70,16,647,3831
6103677,"Regular Season","2024-03-20",2024-03-30,"6:40 PM","Sat","seattle-mariners","boston-red-sox",602,108,34,742,3285
6103680,"Regular Season","2024-03-20",2024-04-02,"6:40 PM","Tue","seattle-mariners","cleveland-guardians",839,82,18,649,5721
6103681,"Regular Season","2024-03-20",2024-04-01,"6:40 PM","Mon","seattle-mariners","cleveland-guardians",673,82,18,591,4357
6103683,"Regular Season","2024-03-20",2024-04-03,"1:10 PM","Wed","seattle-mariners","cleveland-guardians",731,81,19,620,4634
6103684,"Regular Season","2024-03-20",2024-03-28,"7:10 PM","Thu","seattle-mariners","boston-red-sox",620,161,70,9365,2984
6103695,"Regular Season","2024-03-20",2024-03-29,"6:40 PM","Fri","seattle-mariners","boston-red-sox",461,114,38,708,2382
6103702,"Regular Season","2024-03-20",2024-03-31,"1:10 PM","Sun","seattle-mariners","boston-red-sox",453,97,27,825,2291
6103834,"Regular Season","2024-03-20",2024-04-04,"3:15 PM","Thu","st-louis-cardinals","miami-marlins",1101,297,77,2930,5950
6104001,"Regular Season","2024-03-20",2024-03-29,"6:50 PM","Fri","tampa-bay-rays","toronto-blue-jays",549,70,22,707,2505
6104004,"Regular Season","2024-03-20",2024-04-01,"6:50 PM","Mon","tampa-bay-rays","texas-rangers",278,80,22,416,1257
6104005,"Regular Season","2024-03-20",2024-03-28,"4:10 PM","Thu","tampa-bay-rays","toronto-blue-jays",393,161,50,2345,1444
6104007,"Regular Season","2024-03-20",2024-04-03,"1:10 PM","Wed","tampa-bay-rays","texas-rangers",215,88,25,474,917
6104010,"Regular Season","2024-03-20",2024-04-02,"6:50 PM","Tue","tampa-bay-rays","texas-rangers",265,75,24,882,1194
6104020,"Regular Season","2024-03-20",2024-03-30,"4:10 PM","Sat","tampa-bay-rays","toronto-blue-jays",298,99,37,825,1181
6104022,"Regular Season","2024-03-20",2024-03-31,"1:40 PM","Sun","tampa-bay-rays","toronto-blue-jays",193,116,39,708,679
6104160,"Regular Season","2024-03-20",2024-03-31,"1:35 PM","Sun","texas-rangers","chicago-cubs",760,147,28,1355,3007
6104164,"Regular Season","2024-03-20",2024-03-28,"6:35 PM","Thu","texas-rangers","chicago-cubs",440,602,211,8926,1404
6104179,"Regular Season","2024-03-20",2024-03-30,"6:05 PM","Sat","texas-rangers","chicago-cubs",632,189,52,2955,2258
6104485,"Regular Season","2024-03-20",2024-04-03,"6:45 PM","Wed","washington-nationals","pittsburgh-pirates",292,97,24,557,1593
6104488,"Regular Season","2024-03-20",2024-04-01,"4:05 PM","Mon","washington-nationals","pittsburgh-pirates",513,109,37,721,2558
6104490,"Regular Season","2024-03-20",2024-04-04,"4:05 PM","Thu","washington-nationals","pittsburgh-pirates",290,87,22,445,1628
6100205,"Regular Season","2024-03-20",2024-04-05,"7:20 PM","Fri","atlanta-braves","arizona-diamondbacks",947,209,60,1814,4585
6100207,"Regular Season","2024-03-20",2024-04-07,"1:35 PM","Sun","atlanta-braves","arizona-diamondbacks",705,135,28,1109,2551
6100209,"Regular Season","2024-03-20",2024-04-08,"7:20 PM","Mon","atlanta-braves","new-york-mets",647,114,22,1175,2481
6100211,"Regular Season","2024-03-20",2024-04-06,"7:20 PM","Sat","atlanta-braves","arizona-diamondbacks",965,165,45,1703,4284
6100212,"Regular Season","2024-03-20",2024-04-09,"7:20 PM","Tue","atlanta-braves","new-york-mets",824,103,17,1175,3456
6100213,"Regular Season","2024-03-20",2024-04-10,"7:20 PM","Wed","atlanta-braves","new-york-mets",782,108,18,1175,3245
6100214,"Regular Season","2024-03-20",2024-04-11,"12:20 PM","Thu","atlanta-braves","new-york-mets",729,108,17,12117,2933
6100377,"Regular Season","2024-03-20",2024-04-12,"7:05 PM","Fri","baltimore-orioles","milwaukee-brewers",302,108,19,6323,1461
6100526,"Regular Season","2024-03-20",2024-04-10,"7:10 PM","Wed","boston-red-sox","baltimore-orioles",1014,73,22,709,3410
6100528,"Regular Season","2024-03-20",2024-04-11,"7:10 PM","Thu","boston-red-sox","baltimore-orioles",957,93,17,6323,3281
6100530,"Regular Season","2024-03-20",2024-04-09,"2:10 PM","Tue","boston-red-sox","baltimore-orioles",1189,235,74,5855,4281
6100550,"Regular Season","2024-03-20",2024-04-12,"7:10 PM","Fri","boston-red-sox","los-angeles-angels",978,106,31,6323,3351
6100699,"Regular Season","2024-03-20",2024-04-06,"3:05 PM","Sat","chicago-cubs","los-angeles-dodgers",815,187,44,6323,2763
