"event_id","season_type","retrieve_date","date","time","day_of_week","home_team","away_team","new_listings","avg_price","lowest_price","highest_price","ticket_count","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
6101056,"Regular Season",2024-05-06,2024-05-09,"1:10 PM","Thu","cincinnati-reds","arizona-diamondbacks",374,62,14,276,1599,"Cincinnati Reds","cin","CIN","Reds",113,16,18,0.471,"L 5",4.5,4.4,0.1,0.2,0.3,"17-17",-1,"7-6","1-2","1-2","7-8","9-10","7-8","1-0","1-5","10-11","6-7","8-14","8-4","2-8","8-12","13-17",15293,10019,3750,64,80178,957,779,510,40,6511,71.13,71.65,1001,79,63.61,13.71,97,1,8.07,1.54166666666667,233.094583333333,0.211666666666667,4.83958333333333,39.1072,3.32041666666667,2.48666666666667,2.95791666666667,0.235833333333333
6101078,"Regular Season",2024-05-06,2024-05-08,"6:40 PM","Wed","cincinnati-reds","arizona-diamondbacks",461,60,13,403,1919,"Cincinnati Reds","cin","CIN","Reds",113,16,18,0.471,"L 5",4.5,4.4,0.1,0.2,0.3,"17-17",-1,"7-6","1-2","1-2","7-8","9-10","7-8","1-0","1-5","10-11","6-7","8-14","8-4","2-8","8-12","13-17",15293,10019,3750,64,80178,957,779,510,40,6511,79.63,79.63,1006,43,55.18,10.09,1,1,7.85,1.08333333333333,243.106666666667,0.757083333333333,9.74708333333333,39.1072,4.7,3.27375,3.71166666666667,0.177916666666667
6101350,"Regular Season",2024-05-06,2024-05-09,"1:10 PM","Thu","colorado-rockies","san-francisco-giants",500,23271,11,214749,2566,"Colorado Rockies","col","COL","Rockies",115,8,26,0.235,"L 2",3.6,5.9,-2.3,-0.4,-2.6,"10-24",-2,"0-6","1-5","4-7","3-8","5-10","3-16","1-3","3-8","6-18","2-8","1-8","7-18","2-8","4-16","7-23",33805,20800,5116,3969,79436,1381,1386,783,919,11916,47.26,44.91,1023,52,30.38,10.33,100,0.61,3.74,1.625,260.215416666667,2.95166666666667,14.9979166666667,39.757,2.30958333333333,1.94916666666667,2.90541666666667,1.13708333333333
6101352,"Regular Season",2024-05-06,2024-05-08,"6:40 PM","Wed","colorado-rockies","san-francisco-giants",570,243,13,115579,2991,"Colorado Rockies","col","COL","Rockies",115,8,26,0.235,"L 2",3.6,5.9,-2.3,-0.4,-2.6,"10-24",-2,"0-6","1-5","4-7","3-8","5-10","3-16","1-3","3-8","6-18","2-8","1-8","7-18","2-8","4-16","7-23",33805,20800,5116,3969,79436,1381,1386,783,919,11916,56.07,52.12,1004,16,10.76,12.01,13,0,7.54,2.66666666666667,205.834583333333,0.652916666666667,5.72916666666667,39.757,1.03708333333333,0.708333333333333,1.12625,0.489583333333333
6101353,"Regular Season",2024-05-06,2024-05-10,"6:40 PM","Fri","colorado-rockies","texas-rangers",1424,79,21,448,7582,"Colorado Rockies","col","COL","Rockies",115,8,26,0.235,"L 2",3.6,5.9,-2.3,-0.4,-2.6,"10-24",-2,"0-6","1-5","4-7","3-8","5-10","3-16","1-3","3-8","6-18","2-8","1-8","7-18","2-8","4-16","7-23",33805,20800,5116,3969,79436,1381,1386,783,919,11916,58.8,56.17,1020,38,33.24,11.92,92,0,4,1.47058823529412,320.042941176471,4.87058823529412,24.5023529411765,39.757,2.46764705882353,3.22705882352941,4.67882352941176,2.07470588235294
6101363,"Regular Season",2024-05-06,2024-05-07,"6:40 PM","Tue","colorado-rockies","san-francisco-giants",517,40,14,289,2551,"Colorado Rockies","col","COL","Rockies",115,8,26,0.235,"L 2",3.6,5.9,-2.3,-0.4,-2.6,"10-24",-2,"0-6","1-5","4-7","3-8","5-10","3-16","1-3","3-8","6-18","2-8","1-8","7-18","2-8","4-16","7-23",33805,20800,5116,3969,79436,1381,1386,783,919,11916,60.96,57.36,995,13,10.13,24.32,30,0,7.16,1.79166666666667,208.060416666667,0.588333333333333,7.61875,39.757,1.02333333333333,0.97875,1.955,0.592083333333333
6101447,"Regular Season",2024-05-06,2024-05-10,"6:40 PM","Fri","detroit-tigers","houston-astros",397,1245,19,115579,1336,"Detroit Tigers","det","DET","Tigers",116,18,16,0.529,"L 3",3.9,3.8,0.1,0,0.1,"17-17",1,"2-4","9-4","2-5","5-3","8-9","10-7","3-1","7-6","13-15","5-1","7-10","11-6","4-6","10-10","14-16",14930,3932,9044,41,21180,1009,540,755,52,2377,61.66,59.41,1006,40,37.31,10.85,79,1,0.47,1.05882352941176,232.274705882353,0.465294117647059,5.94,42.3464,1.17,1.23941176470588,1.57823529411765,0.314705882352941
6101779,"Regular Season",2024-05-06,2024-05-06,"6:10 PM","Mon","kansas-city-royals","milwaukee-brewers",332,54,13,425,1297,"Kansas City Royals","kca","KC","Royals",118,20,15,0.571,"L 2",4.6,3.3,1.3,-0.1,1.1,"22-13",-2,"7-6","8-5","4-2","1-2","13-7","7-8","1-1","5-6","17-12","3-3","5-10","15-5","5-5","10-10","18-12",8768,3850,4272,33,40829,1089,700,948,32,6164,69.73,70.07,1008,78,62.56,18.7,94,1,7.07,1.57142857142857,231.264285714286,0.45,3.14571428571429,39.1022,1.27714285714286,0.71,0.821428571428571,0.407142857142857
6101783,"Regular Season",2024-05-06,2024-05-07,"6:40 PM","Tue","kansas-city-royals","milwaukee-brewers",300,59,14,475,1114,"Kansas City Royals","kca","KC","Royals",118,20,15,0.571,"L 2",4.6,3.3,1.3,-0.1,1.1,"22-13",-2,"7-6","8-5","4-2","1-2","13-7","7-8","1-1","5-6","17-12","3-3","5-10","15-5","5-5","10-10","18-12",8768,3850,4272,33,40829,1089,700,948,32,6164,72.46,71.47,999,44,49.37,10.31,15,1,6.93,1.54166666666667,233.512083333333,0.563333333333333,4.18375,39.1022,1.6725,1.71166666666667,2.45708333333333,0.3975
6101789,"Regular Season",2024-05-06,2024-05-08,"1:10 PM","Wed","kansas-city-royals","milwaukee-brewers",321,59,13,425,1299,"Kansas City Royals","kca","KC","Royals",118,20,15,0.571,"L 2",4.6,3.3,1.3,-0.1,1.1,"22-13",-2,"7-6","8-5","4-2","1-2","13-7","7-8","1-1","5-6","17-12","3-3","5-10","15-5","5-5","10-10","18-12",8768,3850,4272,33,40829,1089,700,948,32,6164,72.81,72.32,1001,54,54.88,10.96,86,0,7.82,1.66666666666667,260.21375,1.17958333333333,12.5825,39.1022,1.34833333333333,5.18541666666667,8.90583333333333,1.10958333333333
6102098,"Regular Season",2024-05-06,2024-05-06,"7:10 PM","Mon","los-angeles-dodgers","miami-marlins",965,391,25,115579,3048,"Los Angeles Dodgers","lan","LAD","Dodgers",119,23,13,0.639,"W 4",5.5,3.7,1.8,-0.2,1.6,"24-12",-1,"8-4","4-3","7-4","4-2","12-8","11-5","1-3","5-4","12-9","11-4","10-5","13-8","8-2","13-7","19-11",39709,10063,5465,6587,53278,2133,1055,702,834,4801,66.87,65.08,1017,39,41.14,12.93,3,0,9.4,3.57142857142857,276.565714285714,2.10571428571429,9.95857142857143,34.0724,4.64142857142857,6.46714285714286,9.27714285714286,1.12
6102101,"Regular Season",2024-05-06,2024-05-07,"7:10 PM","Tue","los-angeles-dodgers","miami-marlins",991,147,30,2285,3079,"Los Angeles Dodgers","lan","LAD","Dodgers",119,23,13,0.639,"W 4",5.5,3.7,1.8,-0.2,1.6,"24-12",-1,"8-4","4-3","7-4","4-2","12-8","11-5","1-3","5-4","12-9","11-4","10-5","13-8","8-2","13-7","19-11",39709,10063,5465,6587,53278,2133,1055,702,834,4801,71.17,69.39,1012,30,38.28,11.01,0,0,9.13,3.125,462.990416666667,6.08625,59.3170833333333,34.0724,8.18916666666667,20.1083333333333,26.6529166666667,3.10375
6102105,"Regular Season",2024-05-06,2024-05-08,"12:10 PM","Wed","los-angeles-dodgers","miami-marlins",1037,126,20,2285,3675,"Los Angeles Dodgers","lan","LAD","Dodgers",119,23,13,0.639,"W 4",5.5,3.7,1.8,-0.2,1.6,"24-12",-1,"8-4","4-3","7-4","4-2","12-8","11-5","1-3","5-4","12-9","11-4","10-5","13-8","8-2","13-7","19-11",39709,10063,5465,6587,53278,2133,1055,702,834,4801,72.16,70.81,1011,37,44.91,12.84,0,0,8.56,3.29166666666667,521.680833333333,8.41416666666667,63.4733333333333,34.0724,9.69291666666667,34.2633333333333,45.5658333333333,3.14375
6102412,"Regular Season",2024-05-06,2024-05-09,"6:40 PM","Thu","milwaukee-brewers","st-louis-cardinals",289,47,9,162,1356,"Milwaukee Brewers","mil","MIL","Brewers",158,20,13,0.606,"L 2",5,4.4,0.6,0.1,0.8,"19-14",1,"3-0","8-5","1-2","8-6","7-7","13-6","2-0","7-3","17-11","3-2","7-7","13-6","5-5","10-10","17-13",35358,26683,2791,1580,54732,1187,1208,712,504,3443,44.82,37.71,1008,95,43.57,19.17,100,1,5.29,1.5,221.55,0.124166666666667,3.01875,43.0421,0.482083333333333,2.67166666666667,2.865,0.1525
6102415,"Regular Season",2024-05-06,2024-05-10,"7:10 PM","Fri","milwaukee-brewers","st-louis-cardinals",427,46,8,223,1853,"Milwaukee Brewers","mil","MIL","Brewers",158,20,13,0.606,"L 2",5,4.4,0.6,0.1,0.8,"19-14",1,"3-0","8-5","1-2","8-6","7-7","13-6","2-0","7-3","17-11","3-2","7-7","13-6","5-5","10-10","17-13",35358,26683,2791,1580,54732,1187,1208,712,504,3443,56.07,54.05,1011,57,40.06,9.42,13,0,0.37,1.05882352941176,220.396470588235,0.272941176470588,4.27352941176471,43.0421,0.645882352941176,1.05176470588235,1.64588235294118,0.617058823529412
6102578,"Regular Season",2024-05-06,2024-05-06,"6:40 PM","Mon","minnesota-twins","seattle-mariners",372,57,14,526,1682,"Minnesota Twins","min","MIN","Twins",142,19,14,0.576,"L 1",4.6,4.2,0.4,0.2,0.6,"18-15",1,"2-4","12-7","3-0","2-3","8-7","11-7","1-0","5-3","13-11","6-3","9-14","10-0","9-1","13-7","17-13",5722,3762,1063,37,118079,664,528,247,50,24751,68.7,67.39,1012,45,46.53,15.75,77,0,7.02,2.28571428571429,241.28,0.675714285714286,7.01428571428571,44.9743,3.14714285714286,6.33142857142857,6.84571428571429,0.914285714285714
6102583,"Regular Season",2024-05-06,2024-05-08,"6:40 PM","Wed","minnesota-twins","seattle-mariners",404,56,12,397,1910,"Minnesota Twins","min","MIN","Twins",142,19,14,0.576,"L 1",4.6,4.2,0.4,0.2,0.6,"18-15",1,"2-4","12-7","3-0","2-3","8-7","11-7","1-0","5-3","13-11","6-3","9-14","10-0","9-1","13-7","17-13",5722,3762,1063,37,118079,664,528,247,50,24751,70.34,69.01,1003,41,45.23,15.08,5,0,5.95,1.79166666666667,298.879166666667,8.3275,13.30125,44.9743,1.29458333333333,2.88625,4.15541666666667,0.916666666666667
6102584,"Regular Season",2024-05-06,2024-05-07,"6:40 PM","Tue","minnesota-twins","seattle-mariners",441,55,8,361,2037,"Minnesota Twins","min","MIN","Twins",142,19,14,0.576,"L 1",4.6,4.2,0.4,0.2,0.6,"18-15",1,"2-4","12-7","3-0","2-3","8-7","11-7","1-0","5-3","13-11","6-3","9-14","10-0","9-1","13-7","17-13",5722,3762,1063,37,118079,664,528,247,50,24751,70.65,69.39,994,42,46.6,15.93,70,1,6.04,2.08333333333333,239.83875,0.158333333333333,5.11541666666667,44.9743,1.45833333333333,4.0075,4.35875,0.74625
6102587,"Regular Season",2024-05-06,2024-05-09,"12:10 PM","Thu","minnesota-twins","seattle-mariners",403,57,12,206,1837,"Minnesota Twins","min","MIN","Twins",142,19,14,0.576,"L 1",4.6,4.2,0.4,0.2,0.6,"18-15",1,"2-4","12-7","3-0","2-3","8-7","11-7","1-0","5-3","13-11","6-3","9-14","10-0","9-1","13-7","17-13",5722,3762,1063,37,118079,664,528,247,50,24751,58.53,55.87,1015,38,33.22,12.26,2,0,6.5,1.41666666666667,228.9225,0.315833333333333,6.68041666666667,44.9743,1.0325,1.26125,1.55708333333333,0.42
6102746,"Regular Season",2024-05-06,2024-05-10,"7:10 PM","Fri","new-york-mets","atlanta-braves",1244,167,17,117590,6124,"New York Mets","nyn","NYM","Mets",121,16,18,0.471,"L 3",4.4,4.4,0.1,0.1,0.2,"17-17",-1,"2-1","8-8","3-3","3-6","9-10","7-8","2-3","5-4","12-16","4-2","9-10","7-8","3-7","10-10","16-14",116469,31219,10511,48355,62254,4513,2783,1641,3619,3426,52.45,51.48,1003,87,48.54,12.03,100,1,0.14,1.52941176470588,430.977058823529,10.9435294117647,36.0282352941176,40.7554,10.8664705882353,8.46411764705882,12.2647058823529,1.63941176470588
6102884,"Regular Season",2024-05-06,2024-05-07,"7:05 PM","Tue","new-york-yankees","houston-astros",1091,76,24,1138,5058,"New York Yankees","nya","NYY","Yankees",147,23,13,0.639,"W 3",4.6,3.4,1.2,-0.1,1.1,"23-13",0,"6-7","5-1","6-2","6-3","11-5","12-8","1-3","9-3","18-7","5-6","8-5","15-8","6-4","11-9","18-12",50118,7686,21816,15621,33945,2635,1624,2026,1793,4114,75,73.47,1009,27,39.4,10.71,0,0,7.88,2.33333333333333,403.325416666667,11.6966666666667,22.59875,40.8198,3.6725,12.935,16.00125,0.7825
6102889,"Regular Season",2024-05-06,2024-05-09,"5:05 PM","Thu","new-york-yankees","houston-astros",1067,198,20,117590,4679,"New York Yankees","nya","NYY","Yankees",147,23,13,0.639,"W 3",4.6,3.4,1.2,-0.1,1.1,"23-13",0,"6-7","5-1","6-2","6-3","11-5","12-8","1-3","9-3","18-7","5-6","8-5","15-8","6-4","11-9","18-12",50118,7686,21816,15621,33945,2635,1624,2026,1793,4114,63.59,62.98,1004,71,53.94,8.52,100,1,0.58,1.54166666666667,381.2125,5.46916666666667,23.3129166666667,40.8198,2.04333333333333,7.56791666666667,10.9183333333333,0.481666666666667
6102894,"Regular Season",2024-05-06,2024-05-08,"7:05 PM","Wed","new-york-yankees","houston-astros",1015,85,20,942,4468,"New York Yankees","nya","NYY","Yankees",147,23,13,0.639,"W 3",4.6,3.4,1.2,-0.1,1.1,"23-13",0,"6-7","5-1","6-2","6-3","11-5","12-8","1-3","9-3","18-7","5-6","8-5","15-8","6-4","11-9","18-12",50118,7686,21816,15621,33945,2635,1624,2026,1793,4114,65.53,65.97,1004,89,62.02,8.32,100,1,6.45,2.375,505.687083333333,9.76833333333333,42.8329166666667,40.8198,6.26125,22.3341666666667,25.6216666666667,0.952083333333333
6102986,"Regular Season",2024-05-06,2024-05-06,"6:40 PM","Mon","oakland-athletics","texas-rangers",276,49,21,220,1280,"Oakland Athletics","oak","OAK","Athletics",133,17,18,0.486,"L 1",3.5,4.2,-0.7,0.4,-0.2,"15-20",2,"4-6","3-7","2-1","8-4","9-10","8-8","2-1","7-5","11-12","6-6","11-15","6-3","8-2","11-9","16-14",35379,3898,11184,15850,47003,2264,788,1133,1747,5334,59.27,57.63,1021,58,44.51,13.51,25,0,7.81,2.57142857142857,255.585714285714,2.49857142857143,7.99428571428571,37.7492,2.92857142857143,2.05571428571429,3.50428571428571,0.602857142857143
6102992,"Regular Season",2024-05-06,2024-05-07,"12:37 PM","Tue","oakland-athletics","texas-rangers",290,56,9,264,1403,"Oakland Athletics","oak","OAK","Athletics",133,17,18,0.486,"L 1",3.5,4.2,-0.7,0.4,-0.2,"15-20",2,"4-6","3-7","2-1","8-4","9-10","8-8","2-1","7-5","11-12","6-6","11-15","6-3","8-2","11-9","16-14",35379,3898,11184,15850,47003,2264,788,1133,1747,5334,63.28,61.72,1017,51,43.41,11.59,7,0,7.55,1.83333333333333,260.214583333333,2.64375,12.5058333333333,37.7492,3.22041666666667,2.78458333333333,4.55083333333333,0.565833333333333
6102993,"Regular Season",2024-05-06,2024-05-08,"12:37 PM","Wed","oakland-athletics","texas-rangers",290,78,26,357,1370,"Oakland Athletics","oak","OAK","Athletics",133,17,18,0.486,"L 1",3.5,4.2,-0.7,0.4,-0.2,"15-20",2,"4-6","3-7","2-1","8-4","9-10","8-8","2-1","7-5","11-12","6-6","11-15","6-3","8-2","11-9","16-14",35379,3898,11184,15850,47003,2264,788,1133,1747,5334,72.43,70.59,1013,26,32.45,10.16,0,0,7.92,1.875,287.055833333333,1.43916666666667,22.09875,37.7492,3.05125,2.63916666666667,5.08166666666667,0.971666666666667
6103151,"Regular Season",2024-05-06,2024-05-07,"6:40 PM","Tue","philadelphia-phillies","toronto-blue-jays",269,94,39,1310,728,"Philadelphia Phillies","phi","PHI","Phillies",143,24,11,0.686,"W 5",4.9,3.8,1.1,-0.6,0.5,"22-13",2,"3-3","7-7","9-0","5-1","13-6","11-5","2-1","8-2","17-5","7-6","3-3","21-8","9-1","16-4","22-8",51010,30760,2048,3778,63497,2852,2014,518,1788,4981,73.65,73.08,1009,50,53.71,7.87,72,1,6.45,2.25,496.64625,20.4108333333333,29.2529166666667,39.9527,7.4575,16.615,19.1895833333333,1.17958333333333
6103153,"Regular Season",2024-05-06,2024-05-06,"4:05 PM","Mon","philadelphia-phillies","san-francisco-giants",418,58,26,212,1108,"Philadelphia Phillies","phi","PHI","Phillies",143,24,11,0.686,"W 5",4.9,3.8,1.1,-0.6,0.5,"22-13",2,"3-3","7-7","9-0","5-1","13-6","11-5","2-1","8-2","17-5","7-6","3-3","21-8","9-1","16-4","22-8",51010,30760,2048,3778,63497,2852,2014,518,1788,4981,67.59,68.04,1015,85,62.92,4.12,100,1,4.96,1.14285714285714,351.428571428571,4.52285714285714,29.4742857142857,39.9527,8.05428571428572,5.51142857142857,7.09,1.10714285714286
6103156,"Regular Season",2024-05-06,2024-05-08,"1:05 PM","Wed","philadelphia-phillies","toronto-blue-jays",585,63,23,565,1672,"Philadelphia Phillies","phi","PHI","Phillies",143,24,11,0.686,"W 5",4.9,3.8,1.1,-0.6,0.5,"22-13",2,"3-3","7-7","9-0","5-1","13-6","11-5","2-1","8-2","17-5","7-6","3-3","21-8","9-1","16-4","22-8",51010,30760,2048,3778,63497,2852,2014,518,1788,4981,75.49,76.08,1004,71,65.48,13.04,100,1,7.87,1.45833333333333,335.1775,3.2025,23.3454166666667,39.9527,6.9175,7.31416666666667,8.53291666666667,0.739166666666667
6103302,"Regular Season",2024-05-06,2024-05-07,"6:40 PM","Tue","pittsburgh-pirates","los-angeles-angels",341,117,26,5812,1754,"Pittsburgh Pirates","pit","PIT","Pirates",134,16,19,0.457,"W 2",3.6,4,-0.4,-0.2,-0.6,"16-19",0,"8-6","2-2","3-3","3-8","7-8","9-11","4-0","6-4","9-15","7-4","9-10","7-9","3-7","6-14","11-19",28461,18069,7698,309,53882,1268,986,988,249,3646,72.79,72.91,1007,67,60.78,7.18,68,1,7.33,1.625,257.571666666667,1.02875,7.22916666666667,40.4615,2.0625,6.54625,7.21541666666667,0.392916666666667
6103304,"Regular Season",2024-05-06,2024-05-06,"6:40 PM","Mon","pittsburgh-pirates","los-angeles-angels",333,97,22,5812,1612,"Pittsburgh Pirates","pit","PIT","Pirates",134,16,19,0.457,"W 2",3.6,4,-0.4,-0.2,-0.6,"16-19",0,"8-6","2-2","3-3","3-8","7-8","9-11","4-0","6-4","9-15","7-4","9-10","7-9","3-7","6-14","11-19",28461,18069,7698,309,53882,1268,986,988,249,3646,68.38,68.86,1016,84,63.36,5.68,100,1,3.51,2.71428571428571,266.552857142857,0.32,3.75571428571429,40.4615,6.39285714285714,6.09571428571429,6.80285714285714,0.25
6103306,"Regular Season",2024-05-06,2024-05-08,"12:35 PM","Wed","pittsburgh-pirates","los-angeles-angels",384,129,22,5812,2238,"Pittsburgh Pirates","pit","PIT","Pirates",134,16,19,0.457,"W 2",3.6,4,-0.4,-0.2,-0.6,"16-19",0,"8-6","2-2","3-3","3-8","7-8","9-11","4-0","6-4","9-15","7-4","9-10","7-9","3-7","6-14","11-19",28461,18069,7698,309,53882,1268,986,988,249,3646,78.04,77.85,1005,49,56.98,11.14,58,1,7.76,1.29166666666667,234.344583333333,0.349166666666667,6.87833333333333,40.4615,4.51291666666667,2.20208333333333,2.63791666666667,0.129166666666667
