"event_id","season_type","retrieve_date","date","time","day_of_week","home_team","away_team","new_listings","avg_price","lowest_price","highest_price","ticket_count"
6100051,"Regular Season","2024-03-22",2024-03-28,"7:10 PM","Thu","arizona-diamondbacks","colorado-rockies",385,132,46,1174,2748
6100053,"Regular Season","2024-03-22",2024-03-29,"6:40 PM","Fri","arizona-diamondbacks","colorado-rockies",384,93,37,590,2461
6100366,"Regular Season","2024-03-22",2024-03-30,"4:05 PM","Sat","baltimore-orioles","los-angeles-angels",567,102,33,377,2646
6100368,"Regular Season","2024-03-22",2024-03-28,"3:05 PM","Thu","baltimore-orioles","los-angeles-angels",350,404,108,5855,909
6100851,"Regular Season","2024-03-22",2024-03-30,"1:10 PM","Sat","chicago-white-sox","detroit-tigers",845,86,29,564,4935
6100853,"Regular Season","2024-03-22",2024-03-28,"3:10 PM","Thu","chicago-white-sox","detroit-tigers",664,132,34,820,3581
6101014,"Regular Season","2024-03-22",2024-03-28,"4:10 PM","Thu","cincinnati-reds","washington-nationals",343,294,142,696,1739
6101581,"Regular Season","2024-03-22",2024-03-28,"3:10 PM","Thu","houston-astros","new-york-yankees",685,445,108,3545,2717
6101583,"Regular Season","2024-03-22",2024-03-29,"7:10 PM","Fri","houston-astros","new-york-yankees",663,262,74,1334,2700
6101741,"Regular Season","2024-03-22",2024-03-28,"3:10 PM","Thu","kansas-city-royals","minnesota-twins",173,216,40,1030,718
6102064,"Regular Season","2024-03-22",2024-03-29,"7:10 PM","Fri","los-angeles-dodgers","st-louis-cardinals",1329,413,52,65004,5408
6102097,"Regular Season","2024-03-22",2024-03-28,"1:10 PM","Thu","los-angeles-dodgers","st-louis-cardinals",1612,578,143,65004,5506
6102225,"Regular Season","2024-03-22",2024-03-28,"4:10 PM","Thu","miami-marlins","pittsburgh-pirates",632,75,17,1116,3083
6102247,"Regular Season","2024-03-22",2024-03-29,"7:10 PM","Fri","miami-marlins","pittsburgh-pirates",456,56,13,311,2155
6102708,"Regular Season","2024-03-22",2024-03-30,"1:40 PM","Sat","new-york-mets","milwaukee-brewers",970,93,27,644,4240
6102710,"Regular Season","2024-03-22",2024-03-28,"1:10 PM","Thu","new-york-mets","milwaukee-brewers",724,238,59,2457,2964
6102950,"Regular Season","2024-03-22",2024-03-29,"6:40 PM","Fri","oakland-athletics","cleveland-guardians",564,85,18,355,3063
6102956,"Regular Season","2024-03-22",2024-03-28,"7:07 PM","Thu","oakland-athletics","cleveland-guardians",784,88,19,369,4081
6102958,"Regular Season","2024-03-22",2024-03-30,"1:07 PM","Sat","oakland-athletics","cleveland-guardians",632,94,26,395,3524
6103110,"Regular Season","2024-03-22",2024-03-28,"3:05 PM","Thu","philadelphia-phillies","atlanta-braves",428,331,137,5855,1336
6103114,"Regular Season","2024-03-22",2024-03-30,"4:05 PM","Sat","philadelphia-phillies","atlanta-braves",556,194,96,798,1928
6103435,"Regular Season","2024-03-22",2024-03-29,"6:40 PM","Fri","san-diego-padres","san-francisco-giants",529,158,60,778,1505
6103442,"Regular Season","2024-03-22",2024-03-28,"1:10 PM","Thu","san-diego-padres","san-francisco-giants",572,215,89,885,1709
6103684,"Regular Season","2024-03-22",2024-03-28,"7:10 PM","Thu","seattle-mariners","boston-red-sox",428,140,70,1409,1957
6103695,"Regular Season","2024-03-22",2024-03-29,"6:40 PM","Fri","seattle-mariners","boston-red-sox",381,111,35,766,1916
6104001,"Regular Season","2024-03-22",2024-03-29,"6:50 PM","Fri","tampa-bay-rays","toronto-blue-jays",530,71,22,707,2350
6104005,"Regular Season","2024-03-22",2024-03-28,"4:10 PM","Thu","tampa-bay-rays","toronto-blue-jays",367,172,42,2345,1343
6104164,"Regular Season","2024-03-22",2024-03-28,"6:35 PM","Thu","texas-rangers","chicago-cubs",460,569,157,3146,1416
6208313,"Spring Training","2024-03-22",2024-03-22,"1:10 PM","Fri","arizona-diamondbacks","seattle-mariners",93,94,53,179,329
6208315,"Spring Training","2024-03-22",2024-03-25,"6:40 PM","Mon","arizona-diamondbacks","cleveland-guardians",577,74,13,336,2648
6208317,"Spring Training","2024-03-22",2024-03-23,"1:10 PM","Sat","arizona-diamondbacks","cleveland-guardians",185,81,39,171,760
6208319,"Spring Training","2024-03-22",2024-03-26,"12:40 PM","Tue","arizona-diamondbacks","cleveland-guardians",513,61,13,297,2598
6208349,"Spring Training","2024-03-22",2024-03-23,"1:05 PM","Sat","atlanta-braves","tampa-bay-rays",101,63,35,179,335
6208351,"Spring Training","2024-03-22",2024-03-25,"1:05 PM","Mon","atlanta-braves","minnesota-twins",119,66,27,236,396
6208380,"Spring Training","2024-03-22",2024-03-22,"6:05 PM","Fri","baltimore-orioles","pittsburgh-pirates",61,55,25,114,204
6208382,"Spring Training","2024-03-22",2024-03-23,"6:05 PM","Sat","baltimore-orioles","toronto-blue-jays",106,78,25,166,450
6208410,"Spring Training","2024-03-22",2024-03-23,"6:05 PM","Sat","boston-red-sox","minnesota-twins",293,45,14,180,1035
6208414,"Spring Training","2024-03-22",2024-03-24,"1:05 PM","Sun","boston-red-sox","atlanta-braves",110,78,25,581,320
6208442,"Spring Training","2024-03-22",2024-03-22,"1:05 PM","Fri","chicago-cubs","san-francisco-giants",278,65,20,532,954
6208443,"Spring Training","2024-03-22",2024-03-23,"1:05 PM","Sat","chicago-cubs","milwaukee-brewers",158,89,37,195,547
