"event_id","retrieve_date","date","time","day_of_week","home_team","away_team","popularity","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
17005782,2024-10-04,2024-10-05,"6:38 PM","Sat","new-york-yankees","kansas-city-royals",0.959,"New York Yankees","nya","NYY","Yankees",147,94,68,0.58,"W 1",5,4.1,0.9,-0.1,0.8,"96-66",-2,"26-26","24-7","21-12","23-23","44-37","50-31","8-8","19-18","73-45","21-23","55-38","39-30","5-5","12-8","16-14",50118,7686,21816,15621,33945,2635,1624,2026,1793,4114,75.16,74.21,1021,39,49.19,9.04,32,0,3.9,2.29166666666667,398.875416666667,5.63208333333333,34.2004166666667,40.8198,3.42958333333333,11.4195833333333,16.4404166666667,0.68875
17005783,2024-10-04,2024-10-07,"7:38 PM","Mon","new-york-yankees","kansas-city-royals",0.92,"New York Yankees","nya","NYY","Yankees",147,94,68,0.58,"W 1",5,4.1,0.9,-0.1,0.8,"96-66",-2,"26-26","24-7","21-12","23-23","44-37","50-31","8-8","19-18","73-45","21-23","55-38","39-30","5-5","12-8","16-14",50118,7686,21816,15621,33945,2635,1624,2026,1793,4114,69.62,68.59,1011,49,49.8,15.43,80,1,4.1,2,305.275833333333,0.681666666666667,21.7533333333333,40.8198,4.88916666666667,9.89833333333333,12.2329166666667,0.85125
17005799,2024-10-04,2024-10-08,"3:30 AM","Tue","san-diego-padres","los-angeles-dodgers",0.965,"San Diego Padres","sdn","SD","Padres",135,93,69,0.574,"L 1",4.7,4.1,0.6,0,0.6,"90-72",3,"17-15","22-10","27-25","27-19","45-36","48-33","10-2","22-19","66-50","27-19","50-44","43-25","7-3","13-7","19-11",43096,29015,3421,2839,78092,2393,1868,599,1003,4597,79.41,79.41,1009,39,49.6,7.87,15,0,7,2.70588235294118,808.548235294118,12.7935294117647,75.5188235294118,32.7521,4.28705882352941,27.8664705882353,46.9488235294118,3.99
17005971,2024-10-04,2024-10-05,"5:38 PM","Sat","los-angeles-dodgers","san-diego-padres",0.978,"Los Angeles Dodgers","lan","LAD","Dodgers",119,98,64,0.605,"W 5",5.2,4.2,1,0,1,"96-66",2,"19-12","18-15","31-21","30-16","52-29","46-35","9-7","21-17","62-47","36-17","51-41","47-23","8-2","13-7","20-10",39709,10063,5465,6587,53278,2133,1055,702,834,4801,86.23,84.74,1014,35,54.3,10.58,4,0,6.51,4.83333333333333,805.25875,6.82833333333333,109.91625,34.0724,14.3854166666667,77.3283333333333,99.1,4.59208333333333
17005974,2024-10-04,2024-10-06,"5:03 PM","Sun","los-angeles-dodgers","san-diego-padres",0.952,"Los Angeles Dodgers","lan","LAD","Dodgers",119,98,64,0.605,"W 5",5.2,4.2,1,0,1,"96-66",2,"19-12","18-15","31-21","30-16","52-29","46-35","9-7","21-17","62-47","36-17","51-41","47-23","8-2","13-7","20-10",39709,10063,5465,6587,53278,2133,1055,702,834,4801,89.49,86.79,1013,27,50.67,8.81,0,0,6.43,4.75,835.022916666667,6.93416666666667,110.226666666667,34.0724,13.6720833333333,76.7325,94.2158333333333,4.99375
17006001,2024-10-04,2024-10-08,"3:30 AM","Tue","new-york-mets","philadelphia-phillies",0.911,"New York Mets","nyn","NYM","Mets",121,89,73,0.549,"L 1",4.7,4.3,0.4,0,0.4,"88-74",1,"30-22","18-14","17-15","24-22","46-35","43-38","8-8","28-16","65-51","24-22","47-46","42-27","5-5","11-9","20-10",116469,31219,10511,48355,62254,4513,2783,1641,3619,3426,64.38,62.11,1016,34,35.64,10.36,22,0,0.16,1.47058823529412,392.297058823529,7.92941176470588,36.6217647058824,40.7554,5.24705882352941,6.28,10.2347058823529,2.52647058823529
