"event_id","season_type","retrieve_date","date","time","day_of_week","home_team","away_team","new_listings","avg_price","lowest_price","highest_price","ticket_count"
6100048,"Regular Season","2024-04-03",2024-04-03,"12:40 PM","Wed","arizona-diamondbacks","new-york-yankees",28,186,59,477,87
6100205,"Regular Season","2024-04-03",2024-04-05,"7:20 PM","Fri","atlanta-braves","arizona-diamondbacks",615,187,82,1332,2087
6100207,"Regular Season","2024-04-03",2024-04-07,"1:35 PM","Sun","atlanta-braves","arizona-diamondbacks",615,122,22,695,1779
6100209,"Regular Season","2024-04-03",2024-04-08,"7:20 PM","Mon","atlanta-braves","new-york-mets",888,96,19,1205,3141
6100211,"Regular Season","2024-04-03",2024-04-06,"7:20 PM","Sat","atlanta-braves","arizona-diamondbacks",828,151,51,1191,2781
6100212,"Regular Season","2024-04-03",2024-04-09,"7:20 PM","Tue","atlanta-braves","new-york-mets",1364,77,13,1205,4734
6100213,"Regular Season","2024-04-03",2024-04-10,"7:20 PM","Wed","atlanta-braves","new-york-mets",1333,79,14,1205,5148
6100214,"Regular Season","2024-04-03",2024-04-11,"12:20 PM","Thu","atlanta-braves","new-york-mets",1163,89,14,1814,4036
6100526,"Regular Season","2024-04-03",2024-04-10,"7:10 PM","Wed","boston-red-sox","baltimore-orioles",1175,75,14,605,3781
6100530,"Regular Season","2024-04-03",2024-04-09,"2:10 PM","Tue","boston-red-sox","baltimore-orioles",1011,211,75,6005,3626
6100688,"Regular Season","2024-04-03",2024-04-03,"6:40 PM","Wed","chicago-cubs","colorado-rockies",1978,31,6,781,5258
6100693,"Regular Season","2024-04-03",2024-04-05,"1:20 PM","Fri","chicago-cubs","los-angeles-dodgers",1120,187,16,118004,3077
6100699,"Regular Season","2024-04-03",2024-04-06,"3:05 PM","Sat","chicago-cubs","los-angeles-dodgers",670,348,53,118004,2029
6100706,"Regular Season","2024-04-03",2024-04-07,"1:20 PM","Sun","chicago-cubs","los-angeles-dodgers",899,113,23,1232,2520
6101016,"Regular Season","2024-04-03",2024-04-05,"6:40 PM","Fri","cincinnati-reds","new-york-mets",277,61,19,350,1058
6101017,"Regular Season","2024-04-03",2024-04-06,"4:10 PM","Sat","cincinnati-reds","new-york-mets",288,68,21,300,1130
6101022,"Regular Season","2024-04-03",2024-04-07,"1:40 PM","Sun","cincinnati-reds","new-york-mets",247,53,20,464,910
