"event_id","season_type","retrieve_date","date","time","day_of_week","home_team","away_team","new_listings","avg_price","lowest_price","highest_price","ticket_count"
6100224,"Regular Season","2024-04-21",2024-04-23,"7:20 PM","Tue","atlanta-braves","miami-marlins",879,49,8,1155,2971
6100225,"Regular Season","2024-04-21",2024-04-21,"7:10 PM","Sun","atlanta-braves","texas-rangers",878,44,9,509,2342
6100227,"Regular Season","2024-04-21",2024-04-22,"7:20 PM","Mon","atlanta-braves","miami-marlins",1009,49,9,1155,3362
6100229,"Regular Season","2024-04-21",2024-04-26,"7:20 PM","Fri","atlanta-braves","cleveland-guardians",650,107,26,857,1911
6100230,"Regular Season","2024-04-21",2024-04-24,"7:20 PM","Wed","atlanta-braves","miami-marlins",747,68,14,1155,2638
6100232,"Regular Season","2024-04-21",2024-04-27,"7:20 PM","Sat","atlanta-braves","cleveland-guardians",559,146,37,1025,1677
6100234,"Regular Season","2024-04-21",2024-04-28,"1:35 PM","Sun","atlanta-braves","cleveland-guardians",459,122,28,776,1438
6100389,"Regular Season","2024-04-21",2024-04-26,"7:05 PM","Fri","baltimore-orioles","oakland-athletics",993,91,21,4024,5482
6100393,"Regular Season","2024-04-21",2024-04-28,"1:35 PM","Sun","baltimore-orioles","oakland-athletics",450,116,26,4024,1747
6100394,"Regular Season","2024-04-21",2024-04-27,"4:05 PM","Sat","baltimore-orioles","oakland-athletics",713,107,26,4024,3633
6100400,"Regular Season","2024-04-21",2024-04-29,"6:35 PM","Mon","baltimore-orioles","new-york-yankees",771,108,26,4024,4056
6100545,"Regular Season","2024-04-21",2024-04-26,"7:10 PM","Fri","boston-red-sox","chicago-cubs",1128,168,51,1054,3668
6100547,"Regular Season","2024-04-21",2024-04-27,"4:10 PM","Sat","boston-red-sox","chicago-cubs",772,220,70,1139,2130
6100556,"Regular Season","2024-04-21",2024-04-28,"7:10 PM","Sun","boston-red-sox","chicago-cubs",1336,146,37,962,4386
6100708,"Regular Season","2024-04-21",2024-04-24,"6:40 PM","Wed","chicago-cubs","houston-astros",1832,47,7,1201,5139
6100710,"Regular Season","2024-04-21",2024-04-23,"6:40 PM","Tue","chicago-cubs","houston-astros",1937,47,7,1201,5427
6100711,"Regular Season","2024-04-21",2024-04-25,"1:20 PM","Thu","chicago-cubs","houston-astros",1691,50,7,1201,4748
6100868,"Regular Season","2024-04-21",2024-04-26,"6:40 PM","Fri","chicago-white-sox","tampa-bay-rays",585,58,11,464,2667
6100870,"Regular Season","2024-04-21",2024-04-27,"6:10 PM","Sat","chicago-white-sox","tampa-bay-rays",545,78,16,502,2753
6100871,"Regular Season","2024-04-21",2024-04-28,"1:10 PM","Sun","chicago-white-sox","tampa-bay-rays",528,62,11,488,2506
6101032,"Regular Season","2024-04-21",2024-04-22,"6:40 PM","Mon","cincinnati-reds","philadelphia-phillies",340,55,14,272,1329
