"event_id","retrieve_date","date","time","day_of_week","home_team","away_team","popularity","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
17005783,2024-10-06,2024-10-07,"7:38 PM","Mon","new-york-yankees","kansas-city-royals",0.918,"New York Yankees","nya","NYY","Yankees",147,94,68,0.58,"W 1",5,4.1,0.9,-0.1,0.8,"96-66",-2,"26-26","24-7","21-12","23-23","44-37","50-31","8-8","19-18","73-45","21-23","55-38","39-30","5-5","12-8","16-14",50118,7686,21816,15621,33945,2635,1624,2026,1793,4114,69.53,68.43,1010,48,49.23,13.11,79,1,3.86,1.79166666666667,312.228333333333,0.9225,24.7491666666667,40.8198,4.81041666666667,8.53041666666667,11.24625,0.693333333333333
17005799,2024-10-06,2024-10-08,"6:08 PM","Tue","san-diego-padres","los-angeles-dodgers",0.934,"San Diego Padres","sdn","SD","Padres",135,93,69,0.574,"L 1",4.7,4.1,0.6,0,0.6,"90-72",3,"17-15","22-10","27-25","27-19","45-36","48-33","10-2","22-19","66-50","27-19","50-44","43-25","7-3","13-7","19-11",43096,29015,3421,2839,78092,2393,1868,599,1003,4597,76.19,75.96,1009,52,56.61,9.44,0,0,6.19,2.875,759.362916666667,9.80166666666667,57.7675,32.7521,4.29208333333333,32.57,46.8354166666667,2.48041666666667
17005800,2024-10-06,2024-10-09,"6:08 PM","Wed","san-diego-padres","los-angeles-dodgers",0.92,"San Diego Padres","sdn","SD","Padres",135,93,69,0.574,"L 1",4.7,4.1,0.6,0,0.6,"90-72",3,"17-15","22-10","27-25","27-19","45-36","48-33","10-2","22-19","66-50","27-19","50-44","43-25","7-3","13-7","19-11",43096,29015,3421,2839,78092,2393,1868,599,1003,4597,73.04,72.77,1012,58,57.79,8.75,0,0,6.25,2.375,508.746666666667,3.105,37.4575,32.7521,3.83958333333333,20.1954166666667,34.4320833333333,0.854166666666667
17005942,2024-10-06,2024-10-09,"3:08 PM","Wed","detroit-tigers","cleveland-guardians",0.901,"Detroit Tigers","det","DET","Tigers",116,86,76,0.531,"L 2",4.2,4,0.2,-0.1,0.2,"85-77",1,"20-12","28-24","16-16","22-24","43-38","43-38","10-9","31-24","65-64","21-12","47-50","39-26","7-3","15-5","20-10",14930,3932,9044,41,21180,1009,540,755,52,2377,64.33,61.86,1016,30,32.16,8.95,0,0,3.98,1.54166666666667,344.91375,3.0775,26.6541666666667,42.3464,1.95916666666667,3.81208333333333,5.85625,1.23791666666667
17005943,2024-10-06,2024-10-10,"6:08 PM","Thu","detroit-tigers","cleveland-guardians",0.879,"Detroit Tigers","det","DET","Tigers",116,86,76,0.531,"L 2",4.2,4,0.2,-0.1,0.2,"85-77",1,"20-12","28-24","16-16","22-24","43-38","43-38","10-9","31-24","65-64","21-12","47-50","39-26","7-3","15-5","20-10",14930,3932,9044,41,21180,1009,540,755,52,2377,62.56,60.12,1023,34,34.34,5.41,0,0,4,1.64705882352941,527.579411764706,24.7647058823529,42.1158823529412,42.3464,3.51705882352941,8.65823529411765,12.7676470588235,2.38235294117647
17005974,2024-10-06,2024-10-06,"5:03 PM","Sun","los-angeles-dodgers","san-diego-padres",0.945,"Los Angeles Dodgers","lan","LAD","Dodgers",119,98,64,0.605,"W 5",5.2,4.2,1,0,1,"96-66",2,"19-12","18-15","31-21","30-16","52-29","46-35","9-7","21-17","62-47","36-17","51-41","47-23","8-2","13-7","20-10",39709,10063,5465,6587,53278,2133,1055,702,834,4801,73.96,74.21,1014,67,62.31,8.41,2,0,6.29,5,756.742857142857,11.0814285714286,64.4571428571429,34.0724,20.5557142857143,94.0614285714286,114.182857142857,3.50428571428571
17006001,2024-10-06,2024-10-08,"5:08 PM","Tue","new-york-mets","philadelphia-phillies",0.953,"New York Mets","nyn","NYM","Mets",121,89,73,0.549,"L 1",4.7,4.3,0.4,0,0.4,"88-74",1,"30-22","18-14","17-15","24-22","46-35","43-38","8-8","28-16","65-51","24-22","47-46","42-27","5-5","11-9","20-10",116469,31219,10511,48355,62254,4513,2783,1641,3619,3426,65.21,62.94,1013,32,34.61,11.88,1,0,3.91,1.33333333333333,300.965,3.24375,22.2775,40.7554,4.31625,2.65,4.51166666666667,1.46666666666667
17006003,2024-10-06,2024-10-09,"5:08 PM","Wed","new-york-mets","philadelphia-phillies",0.933,"New York Mets","nyn","NYM","Mets",121,89,73,0.549,"L 1",4.7,4.3,0.4,0,0.4,"88-74",1,"30-22","18-14","17-15","24-22","46-35","43-38","8-8","28-16","65-51","24-22","47-46","42-27","5-5","11-9","20-10",116469,31219,10511,48355,62254,4513,2783,1641,3619,3426,63.55,61.07,1016,31,32.59,11.45,42,0,3.85,1.625,418.484583333333,14.7804166666667,36.62875,40.7554,4.71708333333333,5.87125,10.2108333333333,2.7625
17006207,2024-10-06,2024-10-09,"6:08 PM","Wed","kansas-city-royals","new-york-yankees",0.918,"Kansas City Royals","kca","KC","Royals",118,86,76,0.531,"W 1",4.5,4,0.6,-0.1,0.5,"91-71",-5,"14-18","33-19","16-16","23-23","45-36","41-40","3-5","17-21","70-55","16-21","45-54","41-22","4-6","9-11","12-18",8768,3850,4272,33,40829,1089,700,948,32,6164,82.94,80.85,1014,26,44.83,8.16,0,0,3.6,1.625,389.417083333333,6.55416666666667,29.5783333333333,39.1022,2.44958333333333,7.77041666666667,9.65916666666667,2.0275
17006209,2024-10-06,2024-10-10,"7:08 PM","Thu","kansas-city-royals","new-york-yankees",0.888,"Kansas City Royals","kca","KC","Royals",118,86,76,0.531,"W 1",4.5,4,0.6,-0.1,0.5,"91-71",-5,"14-18","33-19","16-16","23-23","45-36","41-40","3-5","17-21","70-55","16-21","45-54","41-22","4-6","9-11","12-18",8768,3850,4272,33,40829,1089,700,948,32,6164,84.58,82.6,1016,31,51.1,12.75,61,0.27,4,1.58823529411765,431.566470588235,7.11058823529412,38.9705882352941,39.1022,1.94235294117647,10.1147058823529,13.3782352941176,2.36882352941176
