"event_id","retrieve_date","date","time","day_of_week","home_team","away_team","popularity","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
17017435,2025-04-27,2025-04-28,"6:35 PM","Mon","baltimore-orioles","new-york-yankees",0.9209966751,"Baltimore Orioles","bal","BAL","Orioles",110,10,16,0.385,"L 2",4.2,5.4,-1.2,-0.2,-1.4,"10-16",0,"4-5","3-5","0-0","3-6","5-6","5-10","0-1","2-4","8-10","2-6","9-14","1-2","4-6","7-13","10-16",17773,5834,9509,18,40932,1421,727,1010,22,8701,69.15,67.03,1027,27,33.21,8.99,0,0,7.54,2.125,153.21625,0.462916666666667,3.73041666666667,39.2852,1.32583333333333,2.79,3.97791666666667,1.29916666666667
17017436,2025-04-27,2025-04-29,"6:35 PM","Tue","baltimore-orioles","new-york-yankees",0.9006125502,"Baltimore Orioles","bal","BAL","Orioles",110,10,16,0.385,"L 2",4.2,5.4,-1.2,-0.2,-1.4,"10-16",0,"4-5","3-5","0-0","3-6","5-6","5-10","0-1","2-4","8-10","2-6","9-14","1-2","4-6","7-13","10-16",17773,5834,9509,18,40932,1421,727,1010,22,8701,76.26,75.24,1021,35,47.05,11.99,26,0.46,7.22,2.29166666666667,154.3125,0.187083333333333,3.84125,39.2852,1.61375,4.80458333333333,6.51708333333333,1.59208333333333
17017437,2025-04-27,2025-04-30,"6:35 PM","Wed","baltimore-orioles","new-york-yankees",0.8681180748,"Baltimore Orioles","bal","BAL","Orioles",110,10,16,0.385,"L 2",4.2,5.4,-1.2,-0.2,-1.4,"10-16",0,"4-5","3-5","0-0","3-6","5-6","5-10","0-1","2-4","8-10","2-6","9-14","1-2","4-6","7-13","10-16",17773,5834,9509,18,40932,1421,727,1010,22,8701,70.68,71.08,1017,77,62.87,10.51,100,1,4.62,1.875,149.748333333333,0.23125,3.67375,39.2852,1.12208333333333,4.00875,5.51083333333333,1.29166666666667
17017597,2025-04-27,2025-04-29,"6:40 PM","Tue","chicago-white-sox","milwaukee-brewers",0.8514244612,"Chicago White Sox","cha","CWS","White Sox",145,7,20,0.259,"W 1",3.4,4.3,-0.9,-0.4,-1.3,"11-16",-4,"3-4","2-10","2-6","0-0","4-8","3-12","0-1","1-7","4-15","3-5","3-10","4-10","3-7","5-15","7-20",53085,17968,12502,755,65489,2212,1595,1321,281,7821,71.17,70.05,1013,44,48.47,18.19,99,0,7.13,1.83333333333333,131.203333333333,0.0979166666666667,1.48333333333333,41.8309,1.07375,3.22416666666667,3.81583333333333,2.81583333333333
17017598,2025-04-27,2025-04-30,"6:40 PM","Wed","chicago-white-sox","milwaukee-brewers",0.8171689474,"Chicago White Sox","cha","CWS","White Sox",145,7,20,0.259,"W 1",3.4,4.3,-0.9,-0.4,-1.3,"11-16",-4,"3-4","2-10","2-6","0-0","4-8","3-12","0-1","1-7","4-15","3-5","3-10","4-10","3-7","5-15","7-20",53085,17968,12502,755,65489,2212,1595,1321,281,7821,45.3,41.04,1018,75,37.9,11.97,100,1,2.76,1.70833333333333,172.262083333333,0.125416666666667,4.52583333333333,41.8309,0.731666666666667,4.1775,4.76583333333333,4.11416666666667
17017599,2025-04-27,2025-05-01,"1:10 PM","Thu","chicago-white-sox","milwaukee-brewers",0.8085333512,"Chicago White Sox","cha","CWS","White Sox",145,7,20,0.259,"W 1",3.4,4.3,-0.9,-0.4,-1.3,"11-16",-4,"3-4","2-10","2-6","0-0","4-8","3-12","0-1","1-7","4-15","3-5","3-10","4-10","3-7","5-15","7-20",53085,17968,12502,755,65489,2212,1595,1321,281,7821,54.95,54.66,1003,96,53.82,10.27,100,1,0.06,1.29411764705882,139.759411764706,0.0435294117647059,3.14294117647059,41.8309,0.484117647058824,3.15,3.25235294117647,1.82058823529412
17017746,2025-04-27,2025-04-27,"1:10 PM","Sun","colorado-rockies","cincinnati-reds",0.930913425,"Colorado Rockies","col","COL","Rockies",115,4,22,0.154,"L 5",3.4,5.8,-2.4,0.1,-2.3,"7-19",-3,"1-5","1-4","0-6","2-7","3-8","1-14","0-2","1-6","4-14","0-8","0-14","4-8","1-9","3-17","4-22",33805,20800,5116,3969,79436,1381,1386,783,919,11916,74.77,72.79,999,18,28.89,21.99,16,0,8.87,2,87.3971428571429,0.0314285714285714,0.108571428571429,39.757,0.0857142857142857,1.14571428571429,2.50857142857143,0.797142857142857
17017747,2025-04-27,2025-04-28,"6:40 PM","Mon","colorado-rockies","atlanta-braves",0.861462866,"Colorado Rockies","col","COL","Rockies",115,4,22,0.154,"L 5",3.4,5.8,-2.4,0.1,-2.3,"7-19",-3,"1-5","1-4","0-6","2-7","3-8","1-14","0-2","1-6","4-14","0-8","0-14","4-8","1-9","3-17","4-22",33805,20800,5116,3969,79436,1381,1386,783,919,11916,56.64,53.42,1006,30,25.48,15.05,100,1,6.99,2.20833333333333,96.86875,0.0229166666666667,0.619166666666667,39.757,0.0966666666666667,0.937916666666667,1.93416666666667,1.835
17017748,2025-04-27,2025-04-29,"6:40 PM","Tue","colorado-rockies","atlanta-braves",0.8442336727,"Colorado Rockies","col","COL","Rockies",115,4,22,0.154,"L 5",3.4,5.8,-2.4,0.1,-2.3,"7-19",-3,"1-5","1-4","0-6","2-7","3-8","1-14","0-2","1-6","4-14","0-8","0-14","4-8","1-9","3-17","4-22",33805,20800,5116,3969,79436,1381,1386,783,919,11916,58.3,55.53,1013,36,31.57,19.55,58,1,7.93,2.04166666666667,111.020833333333,0.04375,1.45791666666667,39.757,0.132083333333333,0.740833333333333,1.13375,1.85916666666667
17017749,2025-04-27,2025-04-30,"1:10 PM","Wed","colorado-rockies","atlanta-braves",0.833262768,"Colorado Rockies","col","COL","Rockies",115,4,22,0.154,"L 5",3.4,5.8,-2.4,0.1,-2.3,"7-19",-3,"1-5","1-4","0-6","2-7","3-8","1-14","0-2","1-6","4-14","0-8","0-14","4-8","1-9","3-17","4-22",33805,20800,5116,3969,79436,1381,1386,783,919,11916,65.91,63.34,1005,24,27.52,10.67,38,0.84,8.13,2.125,108.033333333333,0.075,1.05916666666667,39.757,0.0491666666666667,1.0375,1.44333333333333,2.59708333333333
