"event_id","season_type","retrieve_date","date","time","day_of_week","home_team","away_team","new_listings","avg_price","lowest_price","highest_price","ticket_count","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
6100413,"Regular Season",2024-05-11,2024-05-15,"12:35 PM","Wed","baltimore-orioles","toronto-blue-jays",274,86,16,3955,1046,"Baltimore Orioles","bal","BAL","Orioles",110,25,12,0.676,"W 2",5.2,3.7,1.5,0.3,1.8,"24-13",1,"6-1","7-2","5-4","7-5","13-7","12-5","2-2","4-4","14-8","11-4","15-6","10-6","8-2","14-6","20-10",17773,5834,9509,18,40932,1421,727,1010,22,8701,69.33,69.82,1003,82,63.36,8.03,100,1,0.77,1.05882352941176,270.564117647059,0.290588235294118,9.41529411764706,39.2852,1.41,4.61117647058824,5.35529411764706,0.247058823529412
6100558,"Regular Season",2024-05-11,2024-05-12,"1:35 PM","Sun","boston-red-sox","washington-nationals",864,84,26,676,2158,"Boston Red Sox","bos","BOS","Red Sox",111,19,19,0.5,"L 3",4.3,3.6,0.8,0.2,1,"22-16",-3,"0-3","3-7","9-4","7-5","7-10","12-9","1-3","4-4","15-12","4-7","7-16","12-3","4-6","10-10","13-17",25856,16548,1620,647,58466,1230,1051,409,260,9404,52.61,50.2,1012,56,37.02,5.95,100,0.34,2.93,1.125,273.98375,2.05083333333333,19.6704166666667,42.3466,2.75833333333333,3.32875,4.50541666666667,0.5075
6100559,"Regular Season",2024-05-11,2024-05-11,"4:10 PM","Sat","boston-red-sox","washington-nationals",482,93,35,565,1200,"Boston Red Sox","bos","BOS","Red Sox",111,19,19,0.5,"L 3",4.3,3.6,0.8,0.2,1,"22-16",-3,"0-3","3-7","9-4","7-5","7-10","12-9","1-3","4-4","15-12","4-7","7-16","12-3","4-6","10-10","13-17",25856,16548,1620,647,58466,1230,1051,409,260,9404,53.6,51.76,1011,66,42.53,10.74,67,0,3.52,1.85714285714286,231.742857142857,1.05,6.53714285714286,42.3466,1.68714285714286,1.39285714285714,1.79142857142857,0.278571428571429
6100565,"Regular Season",2024-05-11,2024-05-13,"7:10 PM","Mon","boston-red-sox","tampa-bay-rays",879,64,17,873,2538,"Boston Red Sox","bos","BOS","Red Sox",111,19,19,0.5,"L 3",4.3,3.6,0.8,0.2,1,"22-16",-3,"0-3","3-7","9-4","7-5","7-10","12-9","1-3","4-4","15-12","4-7","7-16","12-3","4-6","10-10","13-17",25856,16548,1620,647,58466,1230,1051,409,260,9404,63,60.93,1016,41,39.09,11.86,62,0.44,5.51,1.75,269.672083333333,0.83375,12.1633333333333,42.3466,1.72666666666667,4.84208333333333,6.295,0.387916666666667
6100566,"Regular Season",2024-05-11,2024-05-15,"7:10 PM","Wed","boston-red-sox","tampa-bay-rays",997,66,17,565,2965,"Boston Red Sox","bos","BOS","Red Sox",111,19,19,0.5,"L 3",4.3,3.6,0.8,0.2,1,"22-16",-3,"0-3","3-7","9-4","7-5","7-10","12-9","1-3","4-4","15-12","4-7","7-16","12-3","4-6","10-10","13-17",25856,16548,1620,647,58466,1230,1051,409,260,9404,58.26,58.26,1007,95,56.53,10.58,100,1,0.15,1.47058823529412,267.225294117647,1.95117647058824,11.6370588235294,42.3466,1.66764705882353,5.04705882352941,5.75588235294118,0.282352941176471
6100587,"Regular Season",2024-05-11,2024-05-14,"7:10 PM","Tue","boston-red-sox","tampa-bay-rays",927,68,20,565,2717,"Boston Red Sox","bos","BOS","Red Sox",111,19,19,0.5,"L 3",4.3,3.6,0.8,0.2,1,"22-16",-3,"0-3","3-7","9-4","7-5","7-10","12-9","1-3","4-4","15-12","4-7","7-16","12-3","4-6","10-10","13-17",25856,16548,1620,647,58466,1230,1051,409,260,9404,69.08,68.09,1013,51,49.98,14.61,100,1,6.01,2,235.45875,0.2625,7.61541666666667,42.3466,1.48625,4.33458333333333,6.14791666666667,0.282916666666667
6100882,"Regular Season",2024-05-11,2024-05-11,"6:10 PM","Sat","chicago-white-sox","cleveland-guardians",363,63,23,496,1764,"Chicago White Sox","cha","CWS","White Sox",145,11,28,0.282,"W 3",3,5.2,-2.2,0.4,-1.8,"10-29",1,"4-2","4-18","0-0","3-8","7-12","4-16","2-2","5-8","9-24","2-4","5-22","6-6","5-5","8-12","10-20",53085,17968,12502,755,65489,2212,1595,1321,281,7821,64.6,62.92,1010,46,43.38,12.84,20,1,6.69,2,228.404285714286,1.33714285714286,6.39857142857143,41.8309,1.46142857142857,1.91857142857143,2.38285714285714,0.574285714285714
6100884,"Regular Season",2024-05-11,2024-05-14,"6:40 PM","Tue","chicago-white-sox","washington-nationals",497,50,8,419,2366,"Chicago White Sox","cha","CWS","White Sox",145,11,28,0.282,"W 3",3,5.2,-2.2,0.4,-1.8,"10-29",1,"4-2","4-18","0-0","3-8","7-12","4-16","2-2","5-8","9-24","2-4","5-22","6-6","5-5","8-12","10-20",53085,17968,12502,755,65489,2212,1595,1321,281,7821,51.94,50.74,1008,83,46.85,13.58,100,0.8,3.85,1.5,220.02125,0.622083333333333,6.08875,41.8309,1.76375,1.08291666666667,1.54041666666667,0.3375
6100885,"Regular Season",2024-05-11,2024-05-12,"1:10 PM","Sun","chicago-white-sox","cleveland-guardians",391,65,15,551,1515,"Chicago White Sox","cha","CWS","White Sox",145,11,28,0.282,"W 3",3,5.2,-2.2,0.4,-1.8,"10-29",1,"4-2","4-18","0-0","3-8","7-12","4-16","2-2","5-8","9-24","2-4","5-22","6-6","5-5","8-12","10-20",53085,17968,12502,755,65489,2212,1595,1321,281,7821,73.2,72.16,1010,41,48.25,12.88,30,1,6.97,1.66666666666667,340.115,4.43166666666667,26.3641666666667,41.8309,2.4075,6.26875,8.83916666666667,0.973333333333333
6100886,"Regular Season",2024-05-11,2024-05-13,"6:40 PM","Mon","chicago-white-sox","washington-nationals",515,50,8,419,2527,"Chicago White Sox","cha","CWS","White Sox",145,11,28,0.282,"W 3",3,5.2,-2.2,0.4,-1.8,"10-29",1,"4-2","4-18","0-0","3-8","7-12","4-16","2-2","5-8","9-24","2-4","5-22","6-6","5-5","8-12","10-20",53085,17968,12502,755,65489,2212,1595,1321,281,7821,67.08,66.87,1008,72,57.36,11.45,100,1,4.22,1.5,238.24,1.75666666666667,11.3791666666667,41.8309,3.27166666666667,4.28541666666667,5.3225,1.1925
6100891,"Regular Season",2024-05-11,2024-05-15,"1:10 PM","Wed","chicago-white-sox","washington-nationals",519,51,8,419,2495,"Chicago White Sox","cha","CWS","White Sox",145,11,28,0.282,"W 3",3,5.2,-2.2,0.4,-1.8,"10-29",1,"4-2","4-18","0-0","3-8","7-12","4-16","2-2","5-8","9-24","2-4","5-22","6-6","5-5","8-12","10-20",53085,17968,12502,755,65489,2212,1595,1321,281,7821,59,57.04,1014,52,40.93,10.04,1,0,0.41,1.70588235294118,229.919411764706,0.785294117647059,8.71941176470588,41.8309,2.01235294117647,1.39294117647059,2.08941176470588,0.562941176470588
6101354,"Regular Season",2024-05-11,2024-05-12,"1:10 PM","Sun","colorado-rockies","texas-rangers",1352,84,14,450,6206,"Colorado Rockies","col","COL","Rockies",115,10,28,0.263,"W 2",3.7,5.7,-1.9,-0.4,-2.3,"12-26",-2,"0-6","1-5","5-9","4-8","7-12","3-16","1-3","3-8","8-19","2-9","4-10","6-18","3-7","6-14","8-22",33805,20800,5116,3969,79436,1381,1386,783,919,11916,58.12,56.26,1008,56,42.12,15.3,100,1,6.19,1.83333333333333,266.612916666667,0.529583333333333,18.7720833333333,39.757,1.87833333333333,2.04666666666667,2.68916666666667,0.707916666666667
6101355,"Regular Season",2024-05-11,2024-05-11,"6:10 PM","Sat","colorado-rockies","texas-rangers",476,53,22,212,1939,"Colorado Rockies","col","COL","Rockies",115,10,28,0.263,"W 2",3.7,5.7,-1.9,-0.4,-2.3,"12-26",-2,"0-6","1-5","5-9","4-8","7-12","3-16","1-3","3-8","8-19","2-9","4-10","6-18","3-7","6-14","8-22",33805,20800,5116,3969,79436,1381,1386,783,919,11916,58.15,55.89,1013,47,38.05,16.24,80,1,7.28,2.85714285714286,237.705714285714,1.89,8.8,39.757,5.00857142857143,6.9,7.64714285714286,0.698571428571429
6101449,"Regular Season",2024-05-11,2024-05-12,"1:40 PM","Sun","detroit-tigers","houston-astros",342,83,27,498,805,"Detroit Tigers","det","DET","Tigers",116,19,19,0.5,"L 2",4,3.9,0.1,0.1,0.1,"19-19",0,"2-4","10-6","2-6","5-3","8-10","11-9","3-2","7-8","13-17","6-2","8-12","11-7","3-7","9-11","13-17",14930,3932,9044,41,21180,1009,540,755,52,2377,66.2,63.79,1011,27,33.33,8.59,6,0,6.71,1.83333333333333,222.106666666667,0.796666666666667,5.09166666666667,42.3464,1.26375,1.57166666666667,1.98708333333333,0.452916666666667
6101450,"Regular Season",2024-05-11,2024-05-13,"6:40 PM","Mon","detroit-tigers","miami-marlins",330,54,9,206,985,"Detroit Tigers","det","DET","Tigers",116,19,19,0.5,"L 2",4,3.9,0.1,0.1,0.1,"19-19",0,"2-4","10-6","2-6","5-3","8-10","11-9","3-2","7-8","13-17","6-2","8-12","11-7","3-7","9-11","13-17",14930,3932,9044,41,21180,1009,540,755,52,2377,76.24,75.92,1008,50,56.57,13.73,90,1,6.62,1.83333333333333,238.378333333333,0.596666666666667,9.62375,42.3464,2.40916666666667,4.58666666666667,5.34833333333333,1.11958333333333
6101452,"Regular Season",2024-05-11,2024-05-11,"6:10 PM","Sat","detroit-tigers","houston-astros",456,56,12,264,1248,"Detroit Tigers","det","DET","Tigers",116,19,19,0.5,"L 2",4,3.9,0.1,0.1,0.1,"19-19",0,"2-4","10-6","2-6","5-3","8-10","11-9","3-2","7-8","13-17","6-2","8-12","11-7","3-7","9-11","13-17",14930,3932,9044,41,21180,1009,540,755,52,2377,54.23,52.88,1005,75,46.49,15.37,100,1,4.9,2,212.192857142857,0.514285714285714,2.22857142857143,42.3464,0.532857142857143,0.721428571428571,0.881428571428571,0.267142857142857
6101455,"Regular Season",2024-05-11,2024-05-14,"6:40 PM","Tue","detroit-tigers","miami-marlins",353,49,9,201,1115,"Detroit Tigers","det","DET","Tigers",116,19,19,0.5,"L 2",4,3.9,0.1,0.1,0.1,"19-19",0,"2-4","10-6","2-6","5-3","8-10","11-9","3-2","7-8","13-17","6-2","8-12","11-7","3-7","9-11","13-17",14930,3932,9044,41,21180,1009,540,755,52,2377,54.91,54.14,1009,86,50.97,7.72,100,1,1.31,1.29166666666667,253.120833333333,0.847083333333333,13.33,42.3464,2.73666666666667,2.69208333333333,3.30166666666667,0.72
6101456,"Regular Season",2024-05-11,2024-05-15,"1:10 PM","Wed","detroit-tigers","miami-marlins",299,54,9,181,920,"Detroit Tigers","det","DET","Tigers",116,19,19,0.5,"L 2",4,3.9,0.1,0.1,0.1,"19-19",0,"2-4","10-6","2-6","5-3","8-10","11-9","3-2","7-8","13-17","6-2","8-12","11-7","3-7","9-11","13-17",14930,3932,9044,41,21180,1009,540,755,52,2377,67.75,66,1011,38,41.81,12.3,0,0,0.61,1.82352941176471,239.344705882353,1.18470588235294,11.2752941176471,42.3464,3.44058823529412,1.48882352941176,2.07647058823529,0.794705882352941
6101616,"Regular Season",2024-05-11,2024-05-13,"7:10 PM","Mon","houston-astros","oakland-athletics",530,80,15,400,1794,"Houston Astros","hou","HOU","Astros",117,14,24,0.368,"W 2",4.4,5.1,-0.7,0.5,-0.3,"16-22",-2,"3-7","3-4","5-5","3-8","7-12","7-12","1-4","2-9","9-16","5-8","10-23","4-1","5-5","8-12","12-18",18892,8101,6526,811,70992,2647,1076,1631,258,14502,82.96,89.4,1006,74,73.9,14.7,100,1,7.48,1.625,360.349583333333,1.24916666666667,10.4916666666667,29.7605,3.52916666666667,7.26166666666667,14.4475,0.495
6101618,"Regular Season",2024-05-11,2024-05-14,"7:10 PM","Tue","houston-astros","oakland-athletics",499,100,31,711,1660,"Houston Astros","hou","HOU","Astros",117,14,24,0.368,"W 2",4.4,5.1,-0.7,0.5,-0.3,"16-22",-2,"3-7","3-4","5-5","3-8","7-12","7-12","1-4","2-9","9-16","5-8","10-23","4-1","5-5","8-12","12-18",18892,8101,6526,811,70992,2647,1076,1631,258,14502,91.24,89.65,1008,31,56.97,7.99,29,0.8,9.51,1.875,404.855416666667,2.84625,20.0866666666667,29.7605,2.23708333333333,7.1675,8.7775,0.743333333333333
6101621,"Regular Season",2024-05-11,2024-05-15,"7:10 PM","Wed","houston-astros","oakland-athletics",597,82,14,520,2175,"Houston Astros","hou","HOU","Astros",117,14,24,0.368,"W 2",4.4,5.1,-0.7,0.5,-0.3,"16-22",-2,"3-7","3-4","5-5","3-8","7-12","7-12","1-4","2-9","9-16","5-8","10-23","4-1","5-5","8-12","12-18",18892,8101,6526,811,70992,2647,1076,1631,258,14502,90.3,90.14,1009,37,60.64,11.32,13,0,0.07,1.23529411764706,360.489411764706,6.09647058823529,23.2105882352941,29.7605,2.09470588235294,7.46058823529412,9.52411764705882,0.974117647058824
6102417,"Regular Season",2024-05-11,2024-05-12,"1:10 PM","Sun","milwaukee-brewers","st-louis-cardinals",383,77,25,249,1208,"Milwaukee Brewers","mil","MIL","Brewers",158,23,15,0.605,"W 2",5.1,4.2,0.9,0.1,1,"22-16",1,"3-0","10-5","1-2","9-8","9-7","14-8","2-0","8-4","20-12","3-3","9-11","14-4","6-4","11-9","17-13",35358,26683,2791,1580,54732,1187,1208,712,504,3443,66.29,65.53,1008,62,52.68,15.79,41,1,6.63,1.45833333333333,252.357083333333,0.4975,11.6558333333333,43.0421,0.656666666666667,2.93583333333333,3.46458333333333,0.76375
6102420,"Regular Season",2024-05-11,2024-05-13,"6:40 PM","Mon","milwaukee-brewers","pittsburgh-pirates",355,40,10,1142,1640,"Milwaukee Brewers","mil","MIL","Brewers",158,23,15,0.605,"W 2",5.1,4.2,0.9,0.1,1,"22-16",1,"3-0","10-5","1-2","9-8","9-7","14-8","2-0","8-4","20-12","3-3","9-11","14-4","6-4","11-9","17-13",35358,26683,2791,1580,54732,1187,1208,712,504,3443,68.11,67.82,1007,68,56.25,14.97,68,1,3.4,1.75,207.922916666667,0.347916666666667,2.7425,43.0421,0.695833333333333,2.44875,2.76791666666667,0.32
6102421,"Regular Season",2024-05-11,2024-05-11,"6:15 PM","Sat","milwaukee-brewers","st-louis-cardinals",328,57,22,161,954,"Milwaukee Brewers","mil","MIL","Brewers",158,23,15,0.605,"W 2",5.1,4.2,0.9,0.1,1,"22-16",1,"3-0","10-5","1-2","9-8","9-7","14-8","2-0","8-4","20-12","3-3","9-11","14-4","6-4","11-9","17-13",35358,26683,2791,1580,54732,1187,1208,712,504,3443,61.27,59.77,1009,57,45.93,13.22,75,0.8,4.39,2,200.985714285714,0.212857142857143,1.08714285714286,43.0421,0.278571428571429,0.5,0.607142857142857,0.267142857142857
6102425,"Regular Season",2024-05-11,2024-05-15,"12:10 PM","Wed","milwaukee-brewers","pittsburgh-pirates",211,61,12,1142,1013,"Milwaukee Brewers","mil","MIL","Brewers",158,23,15,0.605,"W 2",5.1,4.2,0.9,0.1,1,"22-16",1,"3-0","10-5","1-2","9-8","9-7","14-8","2-0","8-4","20-12","3-3","9-11","14-4","6-4","11-9","17-13",35358,26683,2791,1580,54732,1187,1208,712,504,3443,53.53,51.78,1015,68,42.13,12.26,14,0,0.42,2,211.268235294118,0.388823529411765,3.58235294117647,43.0421,0.925294117647059,0.893529411764706,1.18823529411765,0.267647058823529
6102446,"Regular Season",2024-05-11,2024-05-14,"6:40 PM","Tue","milwaukee-brewers","pittsburgh-pirates",234,50,11,1142,1162,"Milwaukee Brewers","mil","MIL","Brewers",158,23,15,0.605,"W 2",5.1,4.2,0.9,0.1,1,"22-16",1,"3-0","10-5","1-2","9-8","9-7","14-8","2-0","8-4","20-12","3-3","9-11","14-4","6-4","11-9","17-13",35358,26683,2791,1580,54732,1187,1208,712,504,3443,51.39,49.37,1011,67,40.19,17.31,39,0.8,6.94,2,205.41875,0.25875,2.09791666666667,43.0421,0.769583333333333,0.590833333333333,0.763333333333333,0.130416666666667
6102607,"Regular Season",2024-05-11,2024-05-15,"6:40 PM","Wed","minnesota-twins","new-york-yankees",522,76,22,733,2308,"Minnesota Twins","min","MIN","Twins",142,23,15,0.605,"W 3",4.8,4.1,0.7,0.2,0.9,"22-16",1,"3-4","12-7","6-1","2-3","11-8","12-7","1-0","6-3","16-12","7-3","12-15","11-0","8-2","17-3","20-10",5722,3762,1063,37,118079,664,528,247,50,24751,69.31,68.05,1012,45,47.12,8.63,85,0.2,0.17,1.17647058823529,254.071764705882,0.996470588235294,14.4752941176471,44.9743,2.91235294117647,2.74764705882353,3.66823529411765,1.73647058823529
6102609,"Regular Season",2024-05-11,2024-05-14,"6:40 PM","Tue","minnesota-twins","new-york-yankees",517,76,22,1517,2287,"Minnesota Twins","min","MIN","Twins",142,23,15,0.605,"W 3",4.8,4.1,0.7,0.2,0.9,"22-16",1,"3-4","12-7","6-1","2-3","11-8","12-7","1-0","6-3","16-12","7-3","12-15","11-0","8-2","17-3","20-10",5722,3762,1063,37,118079,664,528,247,50,24751,65.82,63.61,1011,32,35.64,8.21,2,0,7.3,1.45833333333333,248.81,1.80458333333333,10.9058333333333,44.9743,2.86458333333333,2.54333333333333,3.11958333333333,1.02958333333333
6102744,"Regular Season",2024-05-11,2024-05-11,"4:10 PM","Sat","new-york-mets","atlanta-braves",761,74,24,1176,3081,"New York Mets","nyn","NYM","Mets",121,18,19,0.486,"L 1",4.4,4.3,0.1,0.1,0.1,"19-18",-1,"2-2","10-8","3-3","3-6","9-11","9-8","2-3","6-4","14-17","4-2","9-11","9-8","4-6","9-11","16-14",116469,31219,10511,48355,62254,4513,2783,1641,3619,3426,59.95,58.05,1010,51,41.81,11.77,68,0.14,6.35,2.42857142857143,278.951428571429,1.90285714285714,20.1485714285714,40.7554,7.78428571428571,6.15428571428571,8.03285714285714,1.36285714285714
6102749,"Regular Season",2024-05-11,2024-05-12,"7:10 PM","Sun","new-york-mets","atlanta-braves",1414,59,13,649,6696,"New York Mets","nyn","NYM","Mets",121,18,19,0.486,"L 1",4.4,4.3,0.1,0.1,0.1,"19-18",-1,"2-2","10-8","3-3","3-6","9-11","9-8","2-3","6-4","14-17","4-2","9-11","9-8","4-6","9-11","16-14",116469,31219,10511,48355,62254,4513,2783,1641,3619,3426,48.22,43.81,1012,81,42.62,10.36,100,1,0.71,1.16666666666667,295.12375,1.96208333333333,24.89125,40.7554,8.23166666666667,3.1325,5.16916666666667,1.38458333333333
6102752,"Regular Season",2024-05-11,2024-05-13,"7:10 PM","Mon","new-york-mets","philadelphia-phillies",953,68,13,721,4494,"New York Mets","nyn","NYM","Mets",121,18,19,0.486,"L 1",4.4,4.3,0.1,0.1,0.1,"19-18",-1,"2-2","10-8","3-3","3-6","9-11","9-8","2-3","6-4","14-17","4-2","9-11","9-8","4-6","9-11","16-14",116469,31219,10511,48355,62254,4513,2783,1641,3619,3426,59.41,57.6,1018,54,42.44,15.48,10,0,6.85,2.125,424.048333333333,12.8295833333333,44.6825,40.7554,9.58166666666667,7.73166666666667,11.8970833333333,1.93
6102755,"Regular Season",2024-05-11,2024-05-14,"1:10 PM","Tue","new-york-mets","philadelphia-phillies",1242,53,8,721,5597,"New York Mets","nyn","NYM","Mets",121,18,19,0.486,"L 1",4.4,4.3,0.1,0.1,0.1,"19-18",-1,"2-2","10-8","3-3","3-6","9-11","9-8","2-3","6-4","14-17","4-2","9-11","9-8","4-6","9-11","16-14",116469,31219,10511,48355,62254,4513,2783,1641,3619,3426,67.84,67.19,1013,61,53.53,13.2,99,0.76,6.95,1.54166666666667,329.892916666667,3.15875,34.9079166666667,40.7554,8.8125,7.20125,9.98708333333333,1.61166666666667
