"event_id","season_type","retrieve_date","date","time","day_of_week","home_team","away_team","new_listings","avg_price","lowest_price","highest_price","ticket_count"
6100050,"Regular Season","2024-04-08",2024-04-12,"6:40 PM","Fri","arizona-diamondbacks","st-louis-cardinals",1429,107,40,706,7284
6100056,"Regular Season","2024-04-08",2024-04-13,"5:10 PM","Sat","arizona-diamondbacks","st-louis-cardinals",1549,113,42,823,8107
6100061,"Regular Season","2024-04-08",2024-04-14,"1:10 PM","Sun","arizona-diamondbacks","st-louis-cardinals",1489,106,39,589,7046
6100209,"Regular Season","2024-04-08",2024-04-08,"7:20 PM","Mon","atlanta-braves","new-york-mets",582,87,18,1185,1617
6100212,"Regular Season","2024-04-08",2024-04-09,"7:20 PM","Tue","atlanta-braves","new-york-mets",1244,64,12,1185,4103
6100213,"Regular Season","2024-04-08",2024-04-10,"7:20 PM","Wed","atlanta-braves","new-york-mets",1162,66,10,1730,3855
6100214,"Regular Season","2024-04-08",2024-04-11,"12:20 PM","Thu","atlanta-braves","new-york-mets",1087,67,10,1404,3536
6100377,"Regular Season","2024-04-08",2024-04-12,"7:05 PM","Fri","baltimore-orioles","milwaukee-brewers",516,90,26,4127,2661
6100380,"Regular Season","2024-04-08",2024-04-13,"4:05 PM","Sat","baltimore-orioles","milwaukee-brewers",574,101,30,4127,2842
6100383,"Regular Season","2024-04-08",2024-04-15,"6:35 PM","Mon","baltimore-orioles","minnesota-twins",553,79,14,4127,2569
6100386,"Regular Season","2024-04-08",2024-04-14,"1:35 PM","Sun","baltimore-orioles","milwaukee-brewers",484,96,26,4127,2252
6100526,"Regular Season","2024-04-08",2024-04-10,"7:10 PM","Wed","boston-red-sox","baltimore-orioles",1045,76,12,536,3160
6100528,"Regular Season","2024-04-08",2024-04-11,"7:10 PM","Thu","boston-red-sox","baltimore-orioles",1226,68,14,595,3925
6100530,"Regular Season","2024-04-08",2024-04-09,"2:10 PM","Tue","boston-red-sox","baltimore-orioles",671,186,49,783,2170
6100532,"Regular Season","2024-04-08",2024-04-13,"4:10 PM","Sat","boston-red-sox","los-angeles-angels",1104,132,39,1192,3596
6100535,"Regular Season","2024-04-08",2024-04-15,"11:10 AM","Mon","boston-red-sox","cleveland-guardians",1102,139,49,839,3505
6100540,"Regular Season","2024-04-08",2024-04-14,"1:35 PM","Sun","boston-red-sox","los-angeles-angels",1048,117,33,1060,2966
6100550,"Regular Season","2024-04-08",2024-04-12,"7:10 PM","Fri","boston-red-sox","los-angeles-angels",1224,101,25,731,4040
6100856,"Regular Season","2024-04-08",2024-04-12,"6:40 PM","Fri","chicago-white-sox","cincinnati-reds",542,59,12,394,2310
6100862,"Regular Season","2024-04-08",2024-04-14,"1:10 PM","Sun","chicago-white-sox","cincinnati-reds",494,65,12,413,2125
6100892,"Regular Season","2024-04-08",2024-04-13,"1:10 PM","Sat","chicago-white-sox","cincinnati-reds",461,595,23,120604,1952
6101023,"Regular Season","2024-04-08",2024-04-09,"6:40 PM","Tue","cincinnati-reds","milwaukee-brewers",302,114,16,5905,1135
6101025,"Regular Season","2024-04-08",2024-04-10,"6:40 PM","Wed","cincinnati-reds","milwaukee-brewers",362,70,15,5905,1481
6101026,"Regular Season","2024-04-08",2024-04-08,"6:40 PM","Mon","cincinnati-reds","milwaukee-brewers",158,66,15,396,556
6101030,"Regular Season","2024-04-08",2024-04-11,"1:10 PM","Thu","cincinnati-reds","milwaukee-brewers",442,50,14,400,2017
6101173,"Regular Season","2024-04-08",2024-04-12,"7:10 PM","Fri","cleveland-guardians","new-york-yankees",590,99,30,356,2735
6101177,"Regular Season","2024-04-08",2024-04-08,"5:10 PM","Mon","cleveland-guardians","chicago-white-sox",204,153,80,359,568
6101178,"Regular Season","2024-04-08",2024-04-10,"6:10 PM","Wed","cleveland-guardians","chicago-white-sox",429,82,23,211,1951
6101180,"Regular Season","2024-04-08",2024-04-13,"6:10 PM","Sat","cleveland-guardians","new-york-yankees",540,112,38,413,2491
6101181,"Regular Season","2024-04-08",2024-04-14,"1:40 PM","Sun","cleveland-guardians","new-york-yankees",466,108,39,479,2341
6101199,"Regular Season","2024-04-08",2024-04-09,"6:10 PM","Tue","cleveland-guardians","chicago-white-sox",556,79,22,205,2876
6101341,"Regular Season","2024-04-08",2024-04-08,"6:40 PM","Mon","colorado-rockies","arizona-diamondbacks",375,30,12,149,1652
6101342,"Regular Season","2024-04-08",2024-04-09,"6:40 PM","Tue","colorado-rockies","arizona-diamondbacks",491,38,12,310,2306
6101343,"Regular Season","2024-04-08",2024-04-10,"1:10 PM","Wed","colorado-rockies","arizona-diamondbacks",420,38,13,183,2135
6101419,"Regular Season","2024-04-08",2024-04-11,"1:10 PM","Thu","detroit-tigers","minnesota-twins",648,71,7,248,2475
6101424,"Regular Season","2024-04-08",2024-04-12,"6:40 PM","Fri","detroit-tigers","minnesota-twins",592,88,12,425,2175
6101425,"Regular Season","2024-04-08",2024-04-13,"1:10 PM","Sat","detroit-tigers","minnesota-twins",599,95,21,455,2194
6101429,"Regular Season","2024-04-08",2024-04-15,"6:40 PM","Mon","detroit-tigers","texas-rangers",550,72,11,305,2130
6101431,"Regular Season","2024-04-08",2024-04-14,"1:40 PM","Sun","detroit-tigers","minnesota-twins",582,91,14,275,2202
6101590,"Regular Season","2024-04-08",2024-04-13,"3:05 PM","Sat","houston-astros","texas-rangers",747,194,51,677,2810
6101592,"Regular Season","2024-04-08",2024-04-14,"1:10 PM","Sun","houston-astros","texas-rangers",769,211,36,13919,3030
6101613,"Regular Season","2024-04-08",2024-04-12,"7:10 PM","Fri","houston-astros","texas-rangers",737,174,40,731,2778
6101753,"Regular Season","2024-04-08",2024-04-11,"1:10 PM","Thu","kansas-city-royals","houston-astros",580,67,14,436,2535
6101754,"Regular Season","2024-04-08",2024-04-10,"6:40 PM","Wed","kansas-city-royals","houston-astros",613,135,15,115579,2703
6101774,"Regular Season","2024-04-08",2024-04-09,"6:40 PM","Tue","kansas-city-royals","houston-astros",564,274,15,118594,2492
6101905,"Regular Season","2024-04-08",2024-04-08,"6:38 PM","Mon","los-angeles-angels","tampa-bay-rays",939,35,7,350,3900
6101909,"Regular Season","2024-04-08",2024-04-09,"6:38 PM","Tue","los-angeles-angels","tampa-bay-rays",1116,35,8,350,4975
6101911,"Regular Season","2024-04-08",2024-04-10,"1:07 PM","Wed","los-angeles-angels","tampa-bay-rays",1235,34,6,544,5793
6102078,"Regular Season","2024-04-08",2024-04-13,"6:10 PM","Sat","los-angeles-dodgers","san-diego-padres",1173,228,66,2602,4850
6102079,"Regular Season","2024-04-08",2024-04-12,"7:10 PM","Fri","los-angeles-dodgers","san-diego-padres",1182,197,49,2477,4802
6102081,"Regular Season","2024-04-08",2024-04-14,"4:10 PM","Sun","los-angeles-dodgers","san-diego-padres",1008,230,49,12064,3591
6102236,"Regular Season","2024-04-08",2024-04-13,"4:10 PM","Sat","miami-marlins","atlanta-braves",589,64,16,590,2622
6102237,"Regular Season","2024-04-08",2024-04-12,"7:10 PM","Fri","miami-marlins","atlanta-braves",596,57,17,362,2434
6102241,"Regular Season","2024-04-08",2024-04-14,"1:40 PM","Sun","miami-marlins","atlanta-braves",530,66,17,1175,2135
6102243,"Regular Season","2024-04-08",2024-04-15,"6:40 PM","Mon","miami-marlins","san-francisco-giants",427,73,11,6485,1914
6102556,"Regular Season","2024-04-08",2024-04-09,"6:40 PM","Tue","minnesota-twins","los-angeles-dodgers",713,103,27,574,3930
6102558,"Regular Season","2024-04-08",2024-04-10,"12:10 PM","Wed","minnesota-twins","los-angeles-dodgers",719,107,22,574,3638
6102579,"Regular Season","2024-04-08",2024-04-08,"6:40 PM","Mon","minnesota-twins","los-angeles-dodgers",312,82,16,465,1168
6102719,"Regular Season","2024-04-08",2024-04-12,"7:10 PM","Fri","new-york-mets","kansas-city-royals",1629,73,17,721,8308
6102721,"Regular Season","2024-04-08",2024-04-13,"1:40 PM","Sat","new-york-mets","kansas-city-royals",1587,174,25,117590,8123
6102727,"Regular Season","2024-04-08",2024-04-14,"1:40 PM","Sun","new-york-mets","kansas-city-royals",1355,101,20,2871,6856
6102871,"Regular Season","2024-04-08",2024-04-08,"6:05 PM","Mon","new-york-yankees","miami-marlins",265,99,17,790,889
6102872,"Regular Season","2024-04-08",2024-04-09,"7:05 PM","Tue","new-york-yankees","miami-marlins",403,92,17,790,1524
6102874,"Regular Season","2024-04-08",2024-04-10,"7:05 PM","Wed","new-york-yankees","miami-marlins",499,92,13,926,1936
6102963,"Regular Season","2024-04-08",2024-04-12,"6:40 PM","Fri","oakland-athletics","washington-nationals",563,88,26,385,3014
6102985,"Regular Season","2024-04-08",2024-04-13,"1:07 PM","Sat","oakland-athletics","washington-nationals",551,90,28,315,3054
6102991,"Regular Season","2024-04-08",2024-04-14,"1:07 PM","Sun","oakland-athletics","washington-nationals",610,93,30,385,3323
6103126,"Regular Season","2024-04-08",2024-04-11,"6:40 PM","Thu","philadelphia-phillies","pittsburgh-pirates",875,91,27,311,3202
6103128,"Regular Season","2024-04-08",2024-04-14,"1:35 PM","Sun","philadelphia-phillies","pittsburgh-pirates",468,118,44,605,1285
6103130,"Regular Season","2024-04-08",2024-04-15,"6:40 PM","Mon","philadelphia-phillies","colorado-rockies",1011,90,17,6005,3948
6103131,"Regular Season","2024-04-08",2024-04-13,"4:05 PM","Sat","philadelphia-phillies","pittsburgh-pirates",712,140,47,6005,2886
6103145,"Regular Season","2024-04-08",2024-04-12,"6:40 PM","Fri","philadelphia-phillies","pittsburgh-pirates",835,99,37,999,3450
6103273,"Regular Season","2024-04-08",2024-04-08,"6:40 PM","Mon","pittsburgh-pirates","detroit-tigers",287,360,23,5905,1401
6103276,"Regular Season","2024-04-08",2024-04-09,"12:35 PM","Tue","pittsburgh-pirates","detroit-tigers",720,81,26,5905,3869
6103450,"Regular Season","2024-04-08",2024-04-08,"6:40 PM","Mon","san-diego-padres","chicago-cubs",672,60,19,900,1654
6103452,"Regular Season","2024-04-08",2024-04-09,"7:05 PM","Tue","san-diego-padres","chicago-cubs",631,71,20,1046,1687
6103455,"Regular Season","2024-04-08",2024-04-10,"3:40 PM","Wed","san-diego-padres","chicago-cubs",474,92,39,580,1281
6103596,"Regular Season","2024-04-08",2024-04-08,"6:45 PM","Mon","san-francisco-giants","washington-nationals",504,137,13,5905,1706
6103598,"Regular Season","2024-04-08",2024-04-09,"6:45 PM","Tue","san-francisco-giants","washington-nationals",1038,64,8,5905,4225
6103599,"Regular Season","2024-04-08",2024-04-10,"12:45 PM","Wed","san-francisco-giants","washington-nationals",877,55,11,464,3366
6103686,"Regular Season","2024-04-08",2024-04-12,"6:40 PM","Fri","seattle-mariners","chicago-cubs",503,94,31,1175,2526
6103689,"Regular Season","2024-04-08",2024-04-13,"6:40 PM","Sat","seattle-mariners","chicago-cubs",574,99,34,882,2982
6103693,"Regular Season","2024-04-08",2024-04-14,"1:10 PM","Sun","seattle-mariners","chicago-cubs",510,99,29,871,2593
6103840,"Regular Season","2024-04-08",2024-04-08,"6:45 PM","Mon","st-louis-cardinals","philadelphia-phillies",1185,52,7,1207,5080
6103842,"Regular Season","2024-04-08",2024-04-10,"12:15 PM","Wed","st-louis-cardinals","philadelphia-phillies",1162,111,7,115579,5265
6103847,"Regular Season","2024-04-08",2024-04-09,"6:45 PM","Tue","st-louis-cardinals","philadelphia-phillies",1198,51,7,390,5365
6104011,"Regular Season","2024-04-08",2024-04-12,"6:50 PM","Fri","tampa-bay-rays","san-francisco-giants",439,75,30,882,1660
6104013,"Regular Season","2024-04-08",2024-04-14,"1:40 PM","Sun","tampa-bay-rays","san-francisco-giants",241,105,38,1760,900
6104015,"Regular Season","2024-04-08",2024-04-13,"4:10 PM","Sat","tampa-bay-rays","san-francisco-giants",255,97,32,707,914
6104017,"Regular Season","2024-04-08",2024-04-15,"6:50 PM","Mon","tampa-bay-rays","los-angeles-angels",259,66,20,590,1030
6104172,"Regular Season","2024-04-08",2024-04-08,"7:05 PM","Mon","texas-rangers","houston-astros",416,111,31,701,1147
6104175,"Regular Season","2024-04-08",2024-04-09,"7:05 PM","Tue","texas-rangers","oakland-athletics",832,93,12,875,3801
6104177,"Regular Season","2024-04-08",2024-04-10,"7:05 PM","Wed","texas-rangers","oakland-athletics",753,99,28,672,3400
6104181,"Regular Season","2024-04-08",2024-04-11,"1:35 PM","Thu","texas-rangers","oakland-athletics",875,219,11,119599,4117
6104321,"Regular Season","2024-04-08",2024-04-09,"7:07 PM","Tue","toronto-blue-jays","seattle-mariners",537,53,12,529,2192
6104322,"Regular Season","2024-04-08",2024-04-10,"3:07 PM","Wed","toronto-blue-jays","seattle-mariners",574,54,9,391,2154
6104328,"Regular Season","2024-04-08",2024-04-12,"7:07 PM","Fri","toronto-blue-jays","colorado-rockies",524,522,14,120604,2240
6104329,"Regular Season","2024-04-08",2024-04-13,"3:07 PM","Sat","toronto-blue-jays","colorado-rockies",512,86,17,3155,1956
6104334,"Regular Season","2024-04-08",2024-04-14,"1:37 PM","Sun","toronto-blue-jays","colorado-rockies",541,72,14,964,2387
6104335,"Regular Season","2024-04-08",2024-04-08,"7:07 PM","Mon","toronto-blue-jays","seattle-mariners",369,81,18,851,1447
6100062,"Regular Season","2024-04-08",2024-04-15,"6:40 PM","Mon","arizona-diamondbacks","chicago-cubs",1588,103,38,823,9156
6100069,"Regular Season","2024-04-08",2024-04-16,"6:40 PM","Tue","arizona-diamondbacks","chicago-cubs",387,90,34,706,2238
6100070,"Regular Season","2024-04-08",2024-04-17,"12:40 PM","Wed","arizona-diamondbacks","chicago-cubs",331,91,31,823,2088
6100217,"Regular Season","2024-04-08",2024-04-19,"7:20 PM","Fri","atlanta-braves","texas-rangers",629,158,34,1805,2074
6100219,"Regular Season","2024-04-08",2024-04-20,"7:20 PM","Sat","atlanta-braves","texas-rangers",688,170,45,982,2661
6100225,"Regular Season","2024-04-08",2024-04-21,"7:10 PM","Sun","atlanta-braves","texas-rangers",803,120,25,845,2815
6100227,"Regular Season","2024-04-08",2024-04-22,"7:20 PM","Mon","atlanta-braves","miami-marlins",852,83,13,1205,3504
6100385,"Regular Season","2024-04-08",2024-04-16,"6:35 PM","Tue","baltimore-orioles","minnesota-twins",462,84,19,4127,2190
6100388,"Regular Season","2024-04-08",2024-04-17,"1:05 PM","Wed","baltimore-orioles","minnesota-twins",589,80,17,12364,2853
6100536,"Regular Season","2024-04-08",2024-04-16,"7:10 PM","Tue","boston-red-sox","cleveland-guardians",1354,62,16,605,4321
6100542,"Regular Season","2024-04-08",2024-04-17,"7:10 PM","Wed","boston-red-sox","cleveland-guardians",1169,68,11,605,3729
6100544,"Regular Season","2024-04-08",2024-04-18,"1:35 PM","Thu","boston-red-sox","cleveland-guardians",1076,83,23,707,3492
6100700,"Regular Season","2024-04-08",2024-04-18,"6:40 PM","Thu","chicago-cubs","miami-marlins",1546,53,7,6485,4499
6100702,"Regular Season","2024-04-08",2024-04-20,"1:20 PM","Sat","chicago-cubs","miami-marlins",1150,103,23,4568,3441
6100704,"Regular Season","2024-04-08",2024-04-21,"1:20 PM","Sun","chicago-cubs","miami-marlins",1353,78,10,2885,3971
6100727,"Regular Season","2024-04-08",2024-04-19,"1:20 PM","Fri","chicago-cubs","miami-marlins",1541,64,10,1994,4619
6100861,"Regular Season","2024-04-08",2024-04-15,"6:40 PM","Mon","chicago-white-sox","kansas-city-royals",671,59,7,343,3949
6100865,"Regular Season","2024-04-08",2024-04-17,"1:10 PM","Wed","chicago-white-sox","kansas-city-royals",754,60,7,343,4560
6100867,"Regular Season","2024-04-08",2024-04-16,"6:40 PM","Tue","chicago-white-sox","kansas-city-royals",732,59,8,343,4546
6101028,"Regular Season","2024-04-08",2024-04-19,"6:40 PM","Fri","cincinnati-reds","los-angeles-angels",503,65,17,473,2301
6101032,"Regular Season","2024-04-08",2024-04-22,"6:40 PM","Mon","cincinnati-reds","philadelphia-phillies",442,82,19,6005,1980
6101035,"Regular Season","2024-04-08",2024-04-20,"6:40 PM","Sat","cincinnati-reds","los-angeles-angels",457,111,26,6005,1904
6101039,"Regular Season","2024-04-08",2024-04-21,"1:40 PM","Sun","cincinnati-reds","los-angeles-angels",456,74,21,502,2022
6101184,"Regular Season","2024-04-08",2024-04-19,"7:10 PM","Fri","cleveland-guardians","oakland-athletics",696,75,26,258,3830
6101189,"Regular Season","2024-04-08",2024-04-20,"6:10 PM","Sat","cleveland-guardians","oakland-athletics",530,74,28,240,2865
6101190,"Regular Season","2024-04-08",2024-04-21,"1:40 PM","Sun","cleveland-guardians","oakland-athletics",617,76,25,254,3501
6101344,"Regular Season","2024-04-08",2024-04-20,"6:10 PM","Sat","colorado-rockies","seattle-mariners",1305,9120,20,214749,7895
6101345,"Regular Season","2024-04-08",2024-04-21,"1:10 PM","Sun","colorado-rockies","seattle-mariners",693,83,19,6485,4059
6101347,"Regular Season","2024-04-08",2024-04-22,"6:40 PM","Mon","colorado-rockies","san-diego-padres",467,53,17,421,2743
6101351,"Regular Season","2024-04-08",2024-04-19,"6:40 PM","Fri","colorado-rockies","seattle-mariners",1384,84,14,6485,8973
6101433,"Regular Season","2024-04-08",2024-04-16,"1:10 PM","Tue","detroit-tigers","texas-rangers",626,62,9,239,2355
6101435,"Regular Season","2024-04-08",2024-04-17,"1:10 PM","Wed","detroit-tigers","texas-rangers",627,66,9,425,2601
6101461,"Regular Season","2024-04-08",2024-04-18,"1:10 PM","Thu","detroit-tigers","texas-rangers",586,69,9,1324,2425
6101594,"Regular Season","2024-04-08",2024-04-15,"7:10 PM","Mon","houston-astros","atlanta-braves",717,140,28,701,2961
6101597,"Regular Season","2024-04-08",2024-04-16,"7:10 PM","Tue","houston-astros","atlanta-braves",720,134,29,1258,2933
6101599,"Regular Season","2024-04-08",2024-04-17,"1:10 PM","Wed","houston-astros","atlanta-braves",694,145,29,663,2828
6101756,"Regular Season","2024-04-08",2024-04-19,"6:40 PM","Fri","kansas-city-royals","baltimore-orioles",542,102,21,6485,2492
6101759,"Regular Season","2024-04-08",2024-04-20,"6:10 PM","Sat","kansas-city-royals","baltimore-orioles",534,109,24,6485,2458
6101760,"Regular Season","2024-04-08",2024-04-21,"1:10 PM","Sun","kansas-city-royals","baltimore-orioles",601,80,20,6323,2850
6101762,"Regular Season","2024-04-08",2024-04-22,"6:40 PM","Mon","kansas-city-royals","toronto-blue-jays",653,76,17,561,3021
6101912,"Regular Season","2024-04-08",2024-04-22,"6:38 PM","Mon","los-angeles-angels","baltimore-orioles",932,54,9,707,4443
6102083,"Regular Season","2024-04-08",2024-04-15,"7:10 PM","Mon","los-angeles-dodgers","washington-nationals",1272,170,34,2446,5738
6102084,"Regular Season","2024-04-08",2024-04-17,"12:10 PM","Wed","los-angeles-dodgers","washington-nationals",1034,157,21,2579,3854
6102086,"Regular Season","2024-04-08",2024-04-19,"7:10 PM","Fri","los-angeles-dodgers","new-york-mets",1398,183,54,3456,6590
6102087,"Regular Season","2024-04-08",2024-04-16,"7:10 PM","Tue","los-angeles-dodgers","washington-nationals",385,312,75,2446,1052
6102093,"Regular Season","2024-04-08",2024-04-21,"1:10 PM","Sun","los-angeles-dodgers","new-york-mets",1225,179,41,2471,5024
6102118,"Regular Season","2024-04-08",2024-04-20,"1:05 PM","Sat","los-angeles-dodgers","new-york-mets",1365,220,51,6005,6289
6102244,"Regular Season","2024-04-08",2024-04-16,"6:40 PM","Tue","miami-marlins","san-francisco-giants",428,40,11,522,1996
6102245,"Regular Season","2024-04-08",2024-04-17,"12:10 PM","Wed","miami-marlins","san-francisco-giants",427,40,12,736,2018
6102395,"Regular Season","2024-04-08",2024-04-15,"6:40 PM","Mon","milwaukee-brewers","san-diego-padres",254,57,11,153,1369
6102396,"Regular Season","2024-04-08",2024-04-16,"6:40 PM","Tue","milwaukee-brewers","san-diego-padres",261,56,10,155,1449
6102399,"Regular Season","2024-04-08",2024-04-17,"12:10 PM","Wed","milwaukee-brewers","san-diego-padres",244,57,11,206,1318
6102553,"Regular Season","2024-04-08",2024-04-19,"7:10 PM","Fri","minnesota-twins","detroit-tigers",806,99,17,6485,4280
6102559,"Regular Season","2024-04-08",2024-04-20,"1:10 PM","Sat","minnesota-twins","detroit-tigers",659,104,22,6485,3308
6102561,"Regular Season","2024-04-08",2024-04-21,"1:10 PM","Sun","minnesota-twins","detroit-tigers",888,94,18,6485,4756
6102562,"Regular Season","2024-04-08",2024-04-22,"6:40 PM","Mon","minnesota-twins","chicago-white-sox",834,83,13,532,4509
6102729,"Regular Season","2024-04-08",2024-04-15,"7:10 PM","Mon","new-york-mets","pittsburgh-pirates",1155,67,12,839,5971
6102733,"Regular Season","2024-04-08",2024-04-17,"1:10 PM","Wed","new-york-mets","pittsburgh-pirates",1164,59,11,1175,5889
6102751,"Regular Season","2024-04-08",2024-04-16,"7:10 PM","Tue","new-york-mets","pittsburgh-pirates",1180,71,12,941,6236
6102876,"Regular Season","2024-04-08",2024-04-19,"7:05 PM","Fri","new-york-yankees","tampa-bay-rays",1064,133,24,6324,4956
6102878,"Regular Season","2024-04-08",2024-04-20,"1:05 PM","Sat","new-york-yankees","tampa-bay-rays",870,204,59,2146,4222
6102879,"Regular Season","2024-04-08",2024-04-21,"1:35 PM","Sun","new-york-yankees","tampa-bay-rays",1134,138,22,6324,5254
6102880,"Regular Season","2024-04-08",2024-04-22,"1:05 PM","Mon","new-york-yankees","oakland-athletics",714,93,11,1468,3286
6102967,"Regular Season","2024-04-08",2024-04-16,"6:40 PM","Tue","oakland-athletics","st-louis-cardinals",611,91,23,322,3466
6102969,"Regular Season","2024-04-08",2024-04-15,"6:40 PM","Mon","oakland-athletics","st-louis-cardinals",630,85,26,367,3682
6102972,"Regular Season","2024-04-08",2024-04-17,"12:37 PM","Wed","oakland-athletics","st-louis-cardinals",587,88,24,388,3330
6103132,"Regular Season","2024-04-08",2024-04-16,"6:40 PM","Tue","philadelphia-phillies","colorado-rockies",1015,86,22,408,3921
6103136,"Regular Season","2024-04-08",2024-04-17,"6:05 PM","Wed","philadelphia-phillies","colorado-rockies",988,80,23,445,3728
6103138,"Regular Season","2024-04-08",2024-04-20,"6:05 PM","Sat","philadelphia-phillies","chicago-white-sox",803,179,47,6485,3092
6103140,"Regular Season","2024-04-08",2024-04-21,"1:35 PM","Sun","philadelphia-phillies","chicago-white-sox",574,175,41,6485,1827
6103154,"Regular Season","2024-04-08",2024-04-19,"6:40 PM","Fri","philadelphia-phillies","chicago-white-sox",952,132,30,6485,3737
