"event_id","season_type","retrieve_date","date","time","day_of_week","home_team","away_team","new_listings","avg_price","lowest_price","highest_price","ticket_count"
6100069,"Regular Season","2024-04-16",2024-04-16,"6:40 PM","Tue","arizona-diamondbacks","chicago-cubs",332,74,27,246,1860
6100070,"Regular Season","2024-04-16",2024-04-17,"12:40 PM","Wed","arizona-diamondbacks","chicago-cubs",364,70,32,564,2216
6100217,"Regular Season","2024-04-16",2024-04-19,"7:20 PM","Fri","atlanta-braves","texas-rangers",444,155,39,1730,1283
6100219,"Regular Season","2024-04-16",2024-04-20,"7:20 PM","Sat","atlanta-braves","texas-rangers",617,162,51,1162,2109
6100224,"Regular Season","2024-04-16",2024-04-23,"7:20 PM","Tue","atlanta-braves","miami-marlins",818,64,11,1175,3053
6100225,"Regular Season","2024-04-16",2024-04-21,"7:10 PM","Sun","atlanta-braves","texas-rangers",846,95,22,717,2815
6100227,"Regular Season","2024-04-16",2024-04-22,"7:20 PM","Mon","atlanta-braves","miami-marlins",821,70,11,1175,2969
6100385,"Regular Season","2024-04-16",2024-04-16,"6:35 PM","Tue","baltimore-orioles","minnesota-twins",353,132,14,3955,1599
6100388,"Regular Season","2024-04-16",2024-04-17,"1:05 PM","Wed","baltimore-orioles","minnesota-twins",728,80,12,391,3622
6100536,"Regular Season","2024-04-16",2024-04-16,"7:10 PM","Tue","boston-red-sox","cleveland-guardians",749,83,21,481,2026
6100542,"Regular Season","2024-04-16",2024-04-17,"7:10 PM","Wed","boston-red-sox","cleveland-guardians",1134,99,16,1271,3526
6100544,"Regular Season","2024-04-16",2024-04-18,"1:35 PM","Thu","boston-red-sox","cleveland-guardians",832,254,21,115579,2235
6100700,"Regular Season","2024-04-16",2024-04-18,"6:40 PM","Thu","chicago-cubs","miami-marlins",1493,51,7,789,4255
6100702,"Regular Season","2024-04-16",2024-04-20,"1:20 PM","Sat","chicago-cubs","miami-marlins",1025,112,27,1222,3115
6100704,"Regular Season","2024-04-16",2024-04-21,"1:20 PM","Sun","chicago-cubs","miami-marlins",1440,75,13,1222,4131
6100727,"Regular Season","2024-04-16",2024-04-19,"1:20 PM","Fri","chicago-cubs","miami-marlins",1701,63,7,1201,5065
6100865,"Regular Season","2024-04-16",2024-04-17,"1:10 PM","Wed","chicago-white-sox","kansas-city-royals",527,36,6,329,2505
6100867,"Regular Season","2024-04-16",2024-04-16,"6:40 PM","Tue","chicago-white-sox","kansas-city-royals",478,34,7,329,2187
6101028,"Regular Season","2024-04-16",2024-04-19,"6:40 PM","Fri","cincinnati-reds","los-angeles-angels",607,87,17,5812,2998
6101032,"Regular Season","2024-04-16",2024-04-22,"6:40 PM","Mon","cincinnati-reds","philadelphia-phillies",621,72,17,551,3479
6101035,"Regular Season","2024-04-16",2024-04-20,"6:40 PM","Sat","cincinnati-reds","los-angeles-angels",625,93,28,640,2861
6101038,"Regular Season","2024-04-16",2024-04-23,"6:40 PM","Tue","cincinnati-reds","philadelphia-phillies",651,73,17,551,3650
6101039,"Regular Season","2024-04-16",2024-04-21,"1:40 PM","Sun","cincinnati-reds","los-angeles-angels",590,92,24,5913,2872
6101184,"Regular Season","2024-04-16",2024-04-19,"7:10 PM","Fri","cleveland-guardians","oakland-athletics",801,83,28,253,4586
6101189,"Regular Season","2024-04-16",2024-04-20,"6:10 PM","Sat","cleveland-guardians","oakland-athletics",655,78,32,239,3470
6101190,"Regular Season","2024-04-16",2024-04-21,"1:40 PM","Sun","cleveland-guardians","oakland-athletics",733,80,28,252,4188
6101194,"Regular Season","2024-04-16",2024-04-23,"6:10 PM","Tue","cleveland-guardians","boston-red-sox",691,77,21,252,4116
6101344,"Regular Season","2024-04-16",2024-04-20,"6:10 PM","Sat","colorado-rockies","seattle-mariners",2157,5512,20,214749,11704
6101345,"Regular Season","2024-04-16",2024-04-21,"1:10 PM","Sun","colorado-rockies","seattle-mariners",1363,84,15,457,7107
6101347,"Regular Season","2024-04-16",2024-04-22,"6:40 PM","Mon","colorado-rockies","san-diego-padres",1185,70,13,456,7103
6101351,"Regular Season","2024-04-16",2024-04-19,"6:40 PM","Fri","colorado-rockies","seattle-mariners",2207,85,13,464,12532
6101433,"Regular Season","2024-04-16",2024-04-16,"1:10 PM","Tue","detroit-tigers","texas-rangers",439,307,8,115579,1446
6101435,"Regular Season","2024-04-16",2024-04-17,"1:10 PM","Wed","detroit-tigers","texas-rangers",887,73,7,233,3859
6101461,"Regular Season","2024-04-16",2024-04-18,"1:10 PM","Thu","detroit-tigers","texas-rangers",829,72,7,212,3588
6101597,"Regular Season","2024-04-16",2024-04-16,"7:10 PM","Tue","houston-astros","atlanta-braves",764,119,24,1333,2549
