"event_id","season_type","retrieve_date","date","time","day_of_week","home_team","away_team","new_listings","avg_price","lowest_price","highest_price","ticket_count"
6100050,"Regular Season","2024-04-10",2024-04-12,"6:40 PM","Fri","arizona-diamondbacks","st-louis-cardinals",1413,102,28,465,6848
6100056,"Regular Season","2024-04-10",2024-04-13,"5:10 PM","Sat","arizona-diamondbacks","st-louis-cardinals",1548,111,30,809,7676
6100061,"Regular Season","2024-04-10",2024-04-14,"1:10 PM","Sun","arizona-diamondbacks","st-louis-cardinals",1525,103,30,579,7195
6100062,"Regular Season","2024-04-10",2024-04-15,"6:40 PM","Mon","arizona-diamondbacks","chicago-cubs",1592,101,37,823,8901
6100069,"Regular Season","2024-04-10",2024-04-16,"6:40 PM","Tue","arizona-diamondbacks","chicago-cubs",454,90,34,706,2388
6100213,"Regular Season","2024-04-10",2024-04-10,"7:20 PM","Wed","atlanta-braves","new-york-mets",1106,59,10,1185,3392
6100214,"Regular Season","2024-04-10",2024-04-11,"12:20 PM","Thu","atlanta-braves","new-york-mets",1140,62,8,1404,3624
6100377,"Regular Season","2024-04-10",2024-04-12,"7:05 PM","Fri","baltimore-orioles","milwaukee-brewers",458,128,39,4058,2458
6100380,"Regular Season","2024-04-10",2024-04-13,"4:05 PM","Sat","baltimore-orioles","milwaukee-brewers",610,125,34,4058,3100
6100383,"Regular Season","2024-04-10",2024-04-15,"6:35 PM","Mon","baltimore-orioles","minnesota-twins",634,90,14,4127,3292
6100385,"Regular Season","2024-04-10",2024-04-16,"6:35 PM","Tue","baltimore-orioles","minnesota-twins",461,93,13,4127,2171
6100386,"Regular Season","2024-04-10",2024-04-14,"1:35 PM","Sun","baltimore-orioles","milwaukee-brewers",343,121,31,4058,1647
6100388,"Regular Season","2024-04-10",2024-04-17,"1:05 PM","Wed","baltimore-orioles","minnesota-twins",718,92,14,12364,3668
6100526,"Regular Season","2024-04-10",2024-04-10,"7:10 PM","Wed","boston-red-sox","baltimore-orioles",829,180,14,118594,2345
6100528,"Regular Season","2024-04-10",2024-04-11,"7:10 PM","Thu","boston-red-sox","baltimore-orioles",1135,67,13,536,3525
6100532,"Regular Season","2024-04-10",2024-04-13,"4:10 PM","Sat","boston-red-sox","los-angeles-angels",984,134,31,1172,3082
6100535,"Regular Season","2024-04-10",2024-04-15,"11:10 AM","Mon","boston-red-sox","cleveland-guardians",1022,145,55,765,3092
6100536,"Regular Season","2024-04-10",2024-04-16,"7:10 PM","Tue","boston-red-sox","cleveland-guardians",1369,63,13,605,4174
6100540,"Regular Season","2024-04-10",2024-04-14,"1:35 PM","Sun","boston-red-sox","los-angeles-angels",976,121,36,1042,2699
6100550,"Regular Season","2024-04-10",2024-04-12,"7:10 PM","Fri","boston-red-sox","los-angeles-angels",1309,116,26,970,4199
6100856,"Regular Season","2024-04-10",2024-04-12,"6:40 PM","Fri","chicago-white-sox","cincinnati-reds",530,60,12,406,2309
6100861,"Regular Season","2024-04-10",2024-04-15,"6:40 PM","Mon","chicago-white-sox","kansas-city-royals",486,55,7,343,2199
6100862,"Regular Season","2024-04-10",2024-04-14,"1:10 PM","Sun","chicago-white-sox","cincinnati-reds",469,67,13,417,2028
6100867,"Regular Season","2024-04-10",2024-04-16,"6:40 PM","Tue","chicago-white-sox","kansas-city-royals",510,54,8,343,2372
6100892,"Regular Season","2024-04-10",2024-04-13,"1:10 PM","Sat","chicago-white-sox","cincinnati-reds",492,80,25,447,2453
