"event_id","retrieve_date","date","time","day_of_week","home_team","away_team","popularity","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
17017447,2025-05-10,2025-05-13,"6:35 PM","Tue","baltimore-orioles","minnesota-twins",0.8287393686,"Baltimore Orioles","bal","BAL","Orioles",110,14,23,0.378,"W 1",3.7,5.5,-1.8,0.1,-1.7,"12-25",2,"6-6","4-11","1-0","3-6","8-9","6-14","0-1","4-4","12-14","2-9","8-13","6-10","4-6","7-13","11-19",17773,5834,9509,18,40932,1421,727,1010,22,8701,64.72,65.5,1018,98,63.77,10.22,100,1,0.57,2,124.562083333333,0.0429166666666667,2.00125,39.2852,0.516666666666667,3.59083333333333,4.115,0.0858333333333333
17017448,2025-05-10,2025-05-14,"6:35 PM","Wed","baltimore-orioles","minnesota-twins",0.8114886796,"Baltimore Orioles","bal","BAL","Orioles",110,14,23,0.378,"W 1",3.7,5.5,-1.8,0.1,-1.7,"12-25",2,"6-6","4-11","1-0","3-6","8-9","6-14","0-1","4-4","12-14","2-9","8-13","6-10","4-6","7-13","11-19",17773,5834,9509,18,40932,1421,727,1010,22,8701,70.16,70.77,1013,83,64.35,8.39,99,1,0.07,1.64705882352941,126.064117647059,0.228823529411765,2.06647058823529,39.2852,0.477058823529412,2.83588235294118,3.28588235294118,0.125882352941176
17017609,2025-05-10,2025-05-10,"6:10 PM","Sat","chicago-white-sox","miami-marlins",0.9171657505,"Chicago White Sox","cha","CWS","White Sox",145,11,28,0.282,"W 1",3.4,4.3,-0.9,0,-0.9,"15-24",-4,"3-4","2-14","4-8","2-2","8-11","3-17","0-2","2-10","7-21","4-7","6-20","5-8","4-6","7-13","9-21",53085,17968,12502,755,65489,2212,1595,1321,281,7821,55.49,53.65,1023,62,42.71,14.85,75,0,7.93,3.14285714285714,143.058571428571,0.19,1.26,41.8309,2.52714285714286,7.29142857142857,7.92857142857143,3.98142857142857
17017611,2025-05-10,2025-05-11,"1:10 PM","Sun","chicago-white-sox","miami-marlins",0.8741361634,"Chicago White Sox","cha","CWS","White Sox",145,11,28,0.282,"W 1",3.4,4.3,-0.9,0,-0.9,"15-24",-4,"3-4","2-14","4-8","2-2","8-11","3-17","0-2","2-10","7-21","4-7","6-20","5-8","4-6","7-13","9-21",53085,17968,12502,755,65489,2212,1595,1321,281,7821,62.8,61.09,1026,49,42.46,9.26,0,0,8.17,2.20833333333333,158.135416666667,0.295833333333333,4.62625,41.8309,2.00833333333333,4.93541666666667,5.60541666666667,4.46083333333333
17017754,2025-05-10,2025-05-10,"6:10 PM","Sat","colorado-rockies","san-diego-padres",0.897411041,"Colorado Rockies","col","COL","Rockies",115,6,32,0.158,"L 7",3.3,6.2,-3,0.4,-2.6,"9-29",-3,"2-7","1-5","1-10","2-10","4-15","2-17","0-3","3-6","5-22","1-10","2-21","4-11","2-8","3-17","5-25",33805,20800,5116,3969,79436,1381,1386,783,919,11916,71.71,69.94,1020,29,37.8,11.83,16,0.14,9.65,2.85714285714286,89.7728571428571,0.0328571428571429,0.162857142857143,39.757,0.26,1.64571428571429,1.91428571428571,0.951428571428571
17017755,2025-05-10,2025-05-11,"1:10 PM","Sun","colorado-rockies","san-diego-padres",0.8888877452,"Colorado Rockies","col","COL","Rockies",115,6,32,0.158,"L 7",3.3,6.2,-3,0.4,-2.6,"9-29",-3,"2-7","1-5","1-10","2-10","4-15","2-17","0-3","3-6","5-22","1-10","2-21","4-11","2-8","3-17","5-25",33805,20800,5116,3969,79436,1381,1386,783,919,11916,79.63,79.63,1012,16,30.02,21.39,1,0.37,9.96,1.875,95.29375,0.0825,1.12,39.757,0.12875,1.73791666666667,2.08625,3.34083333333333
17017858,2025-05-10,2025-05-10,"6:10 PM","Sat","kansas-city-royals","boston-red-sox",0.9215357015,"Kansas City Royals","kca","KC","Royals",118,24,16,0.6,"W 7",3.5,3.1,0.4,-0.2,0.3,"22-18",2,"8-5","10-8","2-1","4-2","16-5","8-11","3-2","8-2","21-15","3-1","6-11","18-5","9-1","16-4","19-11",8768,3850,4272,33,40829,1089,700,948,32,6164,73.85,72.48,1024,33,42.98,7.07,0,0,8.83,3,124.822857142857,0.121428571428571,0.694285714285714,39.1022,1.53,6.09571428571429,6.8,1.70142857142857
17017859,2025-05-10,2025-05-11,"1:10 PM","Sun","kansas-city-royals","boston-red-sox",0.9012863108,"Kansas City Royals","kca","KC","Royals",118,24,16,0.6,"W 7",3.5,3.1,0.4,-0.2,0.3,"22-18",2,"8-5","10-8","2-1","4-2","16-5","8-11","3-2","8-2","21-15","3-1","6-11","18-5","9-1","16-4","19-11",8768,3850,4272,33,40829,1089,700,948,32,6164,75.81,75.45,1021,50,55.85,8.7,2,0,8.62,1.83333333333333,133.731666666667,0.217916666666667,2.43458333333333,39.1022,0.614583333333333,7.60833333333333,8.40041666666667,3.31416666666667
17018171,2025-05-10,2025-05-10,"7:15 PM","Sat","new-york-mets","chicago-cubs",0.9565390229,"New York Mets","nyn","NYM","Mets",121,25,14,0.641,"W 2",4.8,3.2,1.6,-0.3,1.4,"27-12",-2,"9-4","6-2","3-3","7-5","14-3","11-11","2-1","8-7","21-12","4-2","15-8","10-6","5-5","13-7","19-11",116469,31219,10511,48355,62254,4513,2783,1641,3619,3426,66.7,65.34,1014,48,46.42,18.41,45,0,6.42,2.71428571428571,136.221428571429,0.252857142857143,1.63857142857143,40.7554,1.13857142857143,2.89857142857143,3.30285714285714,1.16428571428571
17018175,2025-05-10,2025-05-11,"12:05 PM","Sun","new-york-mets","chicago-cubs",0.9551117559,"New York Mets","nyn","NYM","Mets",121,25,14,0.641,"W 2",4.8,3.2,1.6,-0.3,1.4,"27-12",-2,"9-4","6-2","3-3","7-5","14-3","11-11","2-1","8-7","21-12","4-2","15-8","10-6","5-5","13-7","19-11",116469,31219,10511,48355,62254,4513,2783,1641,3619,3426,71.49,70.32,1023,42,46.69,11.77,0,0,8.14,2.08333333333333,160.78375,0.4025,5.15916666666667,40.7554,1.89916666666667,6.64291666666667,7.80583333333333,1.58208333333333
