"event_id","season_type","retrieve_date","date","time","day_of_week","home_team","away_team","new_listings","avg_price","lowest_price","highest_price","ticket_count","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
6100074,"Regular Season",2024-05-03,2024-05-03,"6:40 PM","Fri","arizona-diamondbacks","san-diego-padres",286,77,37,341,1097,"Arizona Diamondbacks","ari","AZ","D-backs",109,14,18,0.438,"L 1",5.1,4.5,0.6,-0.4,0.1,"18-14",-4,"0-3","4-5","8-6","2-4","8-8","6-10","2-3","4-4","9-9","5-9","4-11","10-7","4-6","9-11","12-18",9071,5974,611,368,59913,1104,738,292,199,8347,87.96,84.36,1007,18,39.2,12.46,16,0,8.6,3.4,222.304,0.478,2.914,33.4529,1.822,6.224,14.138,0.864
6100075,"Regular Season",2024-05-03,2024-05-04,"5:10 PM","Sat","arizona-diamondbacks","san-diego-padres",1049,107,36,337,5204,"Arizona Diamondbacks","ari","AZ","D-backs",109,14,18,0.438,"L 1",5.1,4.5,0.6,-0.4,0.1,"18-14",-4,"0-3","4-5","8-6","2-4","8-8","6-10","2-3","4-4","9-9","5-9","4-11","10-7","4-6","9-11","12-18",9071,5974,611,368,59913,1104,738,292,199,8347,84.83,81.77,1007,16,33.58,18.95,0,0,8,2.45833333333333,250.548333333333,1.15708333333333,10.3970833333333,33.4529,1.82666666666667,7.77791666666667,18.9933333333333,1.38208333333333
6100082,"Regular Season",2024-05-03,2024-05-05,"1:10 PM","Sun","arizona-diamondbacks","san-diego-padres",1433,102,36,564,6664,"Arizona Diamondbacks","ari","AZ","D-backs",109,14,18,0.438,"L 1",5.1,4.5,0.6,-0.4,0.1,"18-14",-4,"0-3","4-5","8-6","2-4","8-8","6-10","2-3","4-4","9-9","5-9","4-11","10-7","4-6","9-11","12-18",9071,5974,611,368,59913,1104,738,292,199,8347,79.86,79.86,1007,21,36.7,21.9,11,0,8.68,2.45833333333333,204.0275,0.277083333333333,3.6225,33.4529,0.68375,5.93166666666667,19.25125,0.620416666666667
6100236,"Regular Season",2024-05-03,2024-05-07,"7:20 PM","Tue","atlanta-braves","boston-red-sox",690,96,30,957,2110,"Atlanta Braves","atl","ATL","Braves",144,20,9,0.69,"W 1",5.4,3.8,1.7,-0.2,1.5,"19-10",1,"8-4","0-0","3-0","9-5","11-4","9-5","4-1","6-5","13-6","7-3","8-7","12-2","6-4","14-6","20-9",33230,17179,9470,735,88296,2054,1543,993,217,4823,85.66,85.05,1010,40,58.64,10.89,82,1,8.56,1.21052631578947,249.900526315789,0.825263157894737,10.6957894736842,33.749,1.51157894736842,3.42789473684211,5.12,0.416315789473684
6100717,"Regular Season",2024-05-03,2024-05-05,"1:20 PM","Sun","chicago-cubs","milwaukee-brewers",967,168,21,63893,2659,"Chicago Cubs","chn","CHC","Cubs",112,19,13,0.594,"L 1",4.9,4.4,0.4,-0.1,0.3,"17-15",2,"4-4","0-0","8-4","7-5","10-3","9-10","1-3","5-6","17-9","2-4","8-8","11-5","6-4","12-8","19-11",53085,17968,12502,755,65489,2212,1595,1321,281,7821,53.64,51.75,1019,65,41.49,13.2,52,1,7.5,1.95833333333333,375.371666666667,1.21416666666667,26.1575,41.9472,2.82291666666667,8.28041666666667,9.66291666666667,0.477916666666667
6100720,"Regular Season",2024-05-03,2024-05-06,"6:40 PM","Mon","chicago-cubs","san-diego-padres",1556,49,8,1201,4302,"Chicago Cubs","chn","CHC","Cubs",112,19,13,0.594,"L 1",4.9,4.4,0.4,-0.1,0.3,"17-15",2,"4-4","0-0","8-4","7-5","10-3","9-10","1-3","5-6","17-9","2-4","8-8","11-5","6-4","12-8","19-11",53085,17968,12502,755,65489,2212,1595,1321,281,7821,60.4,59.49,1014,71,50.25,11.7,45,0,7.72,1.70833333333333,283.997916666667,2.32208333333333,15.0941666666667,41.9472,3.09708333333333,6.71083333333333,8.14958333333333,0.917916666666667
6100722,"Regular Season",2024-05-03,2024-05-07,"6:40 PM","Tue","chicago-cubs","san-diego-padres",1494,52,7,1201,4211,"Chicago Cubs","chn","CHC","Cubs",112,19,13,0.594,"L 1",4.9,4.4,0.4,-0.1,0.3,"17-15",2,"4-4","0-0","8-4","7-5","10-3","9-10","1-3","5-6","17-9","2-4","8-8","11-5","6-4","12-8","19-11",53085,17968,12502,755,65489,2212,1595,1321,281,7821,70.56,69.85,1002,54,52.29,11.01,90,0.2,6.78,1.42105263157895,354.165789473684,1.18736842105263,28.4452631578947,41.9472,5.18052631578947,11.9021052631579,13.9231578947368,0.764210526315789
6100743,"Regular Season",2024-05-03,2024-05-04,"1:20 PM","Sat","chicago-cubs","milwaukee-brewers",747,151,52,788,2083,"Chicago Cubs","chn","CHC","Cubs",112,19,13,0.594,"L 1",4.9,4.4,0.4,-0.1,0.3,"17-15",2,"4-4","0-0","8-4","7-5","10-3","9-10","1-3","5-6","17-9","2-4","8-8","11-5","6-4","12-8","19-11",53085,17968,12502,755,65489,2212,1595,1321,281,7821,70.52,69.91,1013,56,52.2,10.54,18,1,7.66,2.08333333333333,370.642916666667,3.16958333333333,28.4108333333333,41.9472,5.24583333333333,13.955,16.4404166666667,1.0125
6101043,"Regular Season",2024-05-03,2024-05-03,"6:10 PM","Fri","cincinnati-reds","baltimore-orioles",208,91,23,593,651,"Cincinnati Reds","cin","CIN","Reds",113,16,15,0.516,"L 2",4.8,4.3,0.6,-0.1,0.5,"17-14",-1,"7-6","1-2","1-2","7-5","9-7","7-8","1-0","1-4","10-10","6-5","7-12","9-3","4-6","10-10","15-15",15293,10019,3750,64,80178,957,779,510,40,6511,67.93,68.65,1012,90,64.89,7.74,100,1,5.77,2.6,287.724,0.658,12.868,39.1072,7.736,12.896,13.556,0.196
6101049,"Regular Season",2024-05-03,2024-05-07,"6:40 PM","Tue","cincinnati-reds","arizona-diamondbacks",384,72,20,1269,1585,"Cincinnati Reds","cin","CIN","Reds",113,16,15,0.516,"L 2",4.8,4.3,0.6,-0.1,0.5,"17-14",-1,"7-6","1-2","1-2","7-5","9-7","7-8","1-0","1-4","10-10","6-5","7-12","9-3","4-6","10-10","15-15",15293,10019,3750,64,80178,957,779,510,40,6511,72.84,73.54,1005,79,65.64,10.74,97,0.73,5.79,1,264.042105263158,0.661578947368421,11.8505263157895,39.1072,3.56894736842105,3.81947368421053,4.33526315789474,0.196315789473684
