"event_id","season_type","retrieve_date","date","time","day_of_week","home_team","away_team","new_listings","avg_price","lowest_price","highest_price","ticket_count","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
6100580,"Regular Season",2024-04-29,2024-04-30,"7:10 PM","Tue","boston-red-sox","san-francisco-giants",815,62,16,564,2342,"Boston Red Sox","bos","BOS","Red Sox",111,16,13,0.552,"W 2",4.8,3.7,1.1,0.5,1.6,"18-11",-2,"0-3","2-5","9-4","5-1","5-8","11-5","1-3","4-4","13-9","3-4","6-11","10-2","6-4","10-10","16-13",25856,16548,1620,647,58466,1230,1051,409,260,9404,51.33,48.88,1018,58,36.91,9.35,100,1,3.89,1.875,397.900833333333,2.07458333333333,35.32375,42.3466,3.36375,8.16833333333333,10.7616666666667,0.9675
6100714,"Regular Season",2024-04-29,2024-05-03,"1:20 PM","Fri","chicago-cubs","milwaukee-brewers",1263,164,13,115579,3574,"Chicago Cubs","chn","CHC","Cubs",112,17,11,0.607,"L 2",5.1,4.6,0.5,-0.3,0.2,"15-13",2,"2-2","0-0","8-4","7-5","10-3","7-8","1-2","4-5","15-8","2-3","6-6","11-5","6-4","12-8","17-11",53085,17968,12502,755,65489,2212,1595,1321,281,7821,68.58,66.63,1014,32,37.24,14.25,77,1,7.48,1.71428571428571,249.863333333333,0.363809523809524,9.64857142857143,41.9472,3.12857142857143,2.97761904761905,3.83761904761905,1.07904761904762
6100873,"Regular Season",2024-04-29,2024-04-29,"6:40 PM","Mon","chicago-white-sox","minnesota-twins",271,39,14,367,1205,"Chicago White Sox","cha","CWS","White Sox",145,6,22,0.214,"W 3",2.8,5.5,-2.8,0.6,-2.1,"6-22",0,"3-0","2-15","0-0","1-7","5-9","1-13","1-2","3-6","5-19","1-3","3-22","3-0","3-7","5-15","6-22",53085,17968,12502,755,65489,2212,1595,1321,281,7821,69.69,69.04,1009,57,53.8,13.73,100,1,6.6,2,260.356666666667,0.843333333333333,7.65333333333333,41.8309,1.80333333333333,2.93,3.66333333333333,1.38666666666667
6100876,"Regular Season",2024-04-29,2024-04-30,"6:40 PM","Tue","chicago-white-sox","minnesota-twins",395,49,9,360,1915,"Chicago White Sox","cha","CWS","White Sox",145,6,22,0.214,"W 3",2.8,5.5,-2.8,0.6,-2.1,"6-22",0,"3-0","2-15","0-0","1-7","5-9","1-13","1-2","3-6","5-19","1-3","3-22","3-0","3-7","5-15","6-22",53085,17968,12502,755,65489,2212,1595,1321,281,7821,65.84,64.15,1014,43,42.51,8.16,0,0,7.39,2.08333333333333,383.019583333333,9.43083333333333,24.86375,41.8309,4.945,12.75125,15.9620833333333,1.96875
6100906,"Regular Season",2024-04-29,2024-05-01,"1:10 PM","Wed","chicago-white-sox","minnesota-twins",505,51,7,396,2470,"Chicago White Sox","cha","CWS","White Sox",145,6,22,0.214,"W 3",2.8,5.5,-2.8,0.6,-2.1,"6-22",0,"3-0","2-15","0-0","1-7","5-9","1-13","1-2","3-6","5-19","1-3","3-22","3-0","3-7","5-15","6-22",53085,17968,12502,755,65489,2212,1595,1321,281,7821,72.21,71.06,1014,41,46.89,11.3,75,0,7.75,2.41666666666667,308.474583333333,0.830833333333333,19.6466666666667,41.8309,5.21583333333333,9.88333333333333,11.8795833333333,1.74833333333333
6101043,"Regular Season",2024-04-29,2024-05-03,"6:10 PM","Fri","cincinnati-reds","baltimore-orioles",370,99,22,593,1361,"Cincinnati Reds","cin","CIN","Reds",113,15,13,0.536,"L 1",5,4.2,0.8,0,0.7,"16-12",-1,"7-6","1-2","0-0","7-5","9-7","6-6","1-0","1-4","9-8","6-5","7-12","8-1","6-4","10-10","15-13",15293,10019,3750,64,80178,957,779,510,40,6511,73.58,73.36,1014,58,57.54,6.58,100,1,5.93,1.28571428571429,260.35380952381,0.335238095238095,11.4671428571429,39.1072,2.59952380952381,5.27809523809524,6.30571428571429,0.723809523809524
6101444,"Regular Season",2024-04-29,2024-04-30,"6:40 PM","Tue","detroit-tigers","st-louis-cardinals",268,58,14,194,754,"Detroit Tigers","det","DET","Tigers",116,16,12,0.571,"W 2",4,3.9,0.1,-0.2,-0.1,"14-14",2,"2-1","9-4","2-5","3-2","6-8","10-4","3-1","7-4","12-12","4-0","9-8","7-4","6-4","10-10","16-12",14930,3932,9044,41,21180,1009,540,755,52,2377,67.98,66.36,1012,40,43.03,11.21,100,1,7.32,1.75,288.726666666667,2.04375,14.2420833333333,42.3464,2.44083333333333,4.74291666666667,6.07875,1.14791666666667
6101446,"Regular Season",2024-04-29,2024-05-01,"1:10 PM","Wed","detroit-tigers","st-louis-cardinals",274,55,11,194,773,"Detroit Tigers","det","DET","Tigers",116,16,12,0.571,"W 2",4,3.9,0.1,-0.2,-0.1,"14-14",2,"2-1","9-4","2-5","3-2","6-8","10-4","3-1","7-4","12-12","4-0","9-8","7-4","6-4","10-10","16-12",14930,3932,9044,41,21180,1009,540,755,52,2377,74.55,73.72,1013,43,51.35,14.18,83,1,7.68,2.5,574.113333333333,22.3975,45.1975,42.3464,3.92083333333333,14.0216666666667,19.4308333333333,3.05208333333333
6101601,"Regular Season",2024-04-29,2024-04-30,"7:10 PM","Tue","houston-astros","cleveland-guardians",529,78,19,400,1710,"Houston Astros","hou","HOU","Astros",117,9,19,0.321,"W 2",4.4,5.1,-0.8,0.2,-0.6,"12-16",-3,"2-5","0-3","4-3","3-8","4-9","5-10","0-3","0-7","5-12","4-7","4-16","5-3","3-7","7-13","9-19",18892,8101,6526,811,70992,2647,1076,1631,258,14502,86.95,91.42,1013,56,69.85,10.47,36,1,8.62,1.45833333333333,334.760833333333,3.32958333333333,25.82,29.7605,7.15375,9.52875,13.5870833333333,0.795
6101606,"Regular Season",2024-04-29,2024-05-01,"7:10 PM","Wed","houston-astros","cleveland-guardians",641,79,14,683,2437,"Houston Astros","hou","HOU","Astros",117,9,19,0.321,"W 2",4.4,5.1,-0.8,0.2,-0.6,"12-16",-3,"2-5","0-3","4-3","3-8","4-9","5-10","0-3","0-7","5-12","4-7","4-16","5-3","3-7","7-13","9-19",18892,8101,6526,811,70992,2647,1076,1631,258,14502,84.83,89.26,1012,61,69.89,14.43,87,0.57,5.14,1,244.638333333333,0.489166666666667,13.0958333333333,29.7605,4.78,5.63833333333333,10.3633333333333,0.32375
6101607,"Regular Season",2024-04-29,2024-05-03,"7:10 PM","Fri","houston-astros","seattle-mariners",590,119,39,520,2201,"Houston Astros","hou","HOU","Astros",117,9,19,0.321,"W 2",4.4,5.1,-0.8,0.2,-0.6,"12-16",-3,"2-5","0-3","4-3","3-8","4-9","5-10","0-3","0-7","5-12","4-7","4-16","5-3","3-7","7-13","9-19",18892,8101,6526,811,70992,2647,1076,1631,258,14502,87.48,89.51,1012,48,65.44,15.28,60,0,8.41,1.19047619047619,242.870952380952,0.17,13.8285714285714,29.7605,4.21285714285714,4.97761904761905,12.0957142857143,0.372380952380952
6101608,"Regular Season",2024-04-29,2024-05-02,"7:10 PM","Thu","houston-astros","cleveland-guardians",608,90,16,758,2237,"Houston Astros","hou","HOU","Astros",117,9,19,0.321,"W 2",4.4,5.1,-0.8,0.2,-0.6,"12-16",-3,"2-5","0-3","4-3","3-8","4-9","5-10","0-3","0-7","5-12","4-7","4-16","5-3","3-7","7-13","9-19",18892,8101,6526,811,70992,2647,1076,1631,258,14502,88.16,90.95,1009,49,66.69,13.4,27,0,8.92,1.20833333333333,226.695833333333,0.114583333333333,8.54708333333333,29.7605,2.98708333333333,6.40541666666667,15.2329166666667,0.186666666666667
6101772,"Regular Season",2024-04-29,2024-05-03,"6:40 PM","Fri","kansas-city-royals","texas-rangers",311,456,24,115579,1145,"Kansas City Royals","kca","KC","Royals",118,17,12,0.586,"L 2",4.6,3.1,1.5,-0.3,1.2,"19-10",-2,"5-5","8-5","3-0","1-2","12-5","5-7","1-0","5-4","14-9","3-3","5-10","12-2","5-5","12-8","17-12",8768,3850,4272,33,40829,1089,700,948,32,6164,69.6,68.14,1018,40,43.86,11.1,15,0,7.85,1.9047619047619,225.305238095238,0.236190476190476,2.92619047619048,39.1022,0.424761904761905,1.06714285714286,1.25666666666667,0.758571428571429
6102092,"Regular Season",2024-04-29,2024-05-03,"7:10 PM","Fri","los-angeles-dodgers","atlanta-braves",927,199,50,2434,3468,"Los Angeles Dodgers","lan","LAD","Dodgers",119,18,12,0.6,"L 1",5.3,4,1.3,-0.3,1,"19-11",-1,"5-4","4-3","5-3","4-2","9-8","9-4","0-2","4-3","10-9","8-3","4-5","14-7","6-4","11-9","18-12",39709,10063,5465,6587,53278,2133,1055,702,834,4801,70.45,69.35,1011,46,49.1,9.73,0,0,8.5,4.14285714285714,808.716666666667,16.7438095238095,108.762380952381,34.0724,12.6938095238095,58.0038095238095,77.0185714285714,3.62666666666667
6102409,"Regular Season",2024-04-29,2024-04-29,"6:40 PM","Mon","milwaukee-brewers","tampa-bay-rays",225,35,7,89,965,"Milwaukee Brewers","mil","MIL","Brewers",158,17,10,0.63,"L 2",5.3,4.7,0.5,0.4,0.9,"15-12",2,"3-0","7-3","1-2","6-5","5-6","12-4","2-0","7-1","15-8","2-2","11-6","6-4","6-4","12-8","17-10",35358,26683,2791,1580,54732,1187,1208,712,504,3443,63.25,63.03,1008,80,56.98,15.01,100,1,5.42,2,243.663333333333,0.376666666666667,2.45333333333333,43.0421,0.626666666666667,3.26,3.50666666666667,1.23333333333333
6102410,"Regular Season",2024-04-29,2024-05-01,"12:10 PM","Wed","milwaukee-brewers","tampa-bay-rays",251,43,9,153,1223,"Milwaukee Brewers","mil","MIL","Brewers",158,17,10,0.63,"L 2",5.3,4.7,0.5,0.4,0.9,"15-12",2,"3-0","7-3","1-2","6-5","5-6","12-4","2-0","7-1","15-8","2-2","11-6","6-4","6-4","12-8","17-10",35358,26683,2791,1580,54732,1187,1208,712,504,3443,64.56,62.55,1014,39,38.93,14.2,20,1,7.08,2.54166666666667,257.572083333333,0.240833333333333,7.05791666666667,43.0421,1.99458333333333,6.53541666666667,7.25666666666667,1.14125
6102429,"Regular Season",2024-04-29,2024-04-30,"6:40 PM","Tue","milwaukee-brewers","tampa-bay-rays",369,34,7,117,1706,"Milwaukee Brewers","mil","MIL","Brewers",158,17,10,0.63,"L 2",5.3,4.7,0.5,0.4,0.9,"15-12",2,"3-0","7-3","1-2","6-5","5-6","12-4","2-0","7-1","15-8","2-2","11-6","6-4","6-4","12-8","17-10",35358,26683,2791,1580,54732,1187,1208,712,504,3443,57.67,55.81,1014,57,42.35,10.2,0,0,7.02,1.79166666666667,280.52,1.50416666666667,8.94208333333333,43.0421,1.25458333333333,4.74208333333333,5.61875,1.655
6102571,"Regular Season",2024-04-29,2024-05-03,"7:10 PM","Fri","minnesota-twins","boston-red-sox",497,71,20,671,2225,"Minnesota Twins","min","MIN","Twins",142,14,13,0.519,"W 7",4.6,4.3,0.3,0.2,0.5,"14-13",0,"0-3","9-7","3-0","2-3","6-6","8-7","1-0","3-3","10-10","4-3","7-13","7-0","8-2","11-9","14-13",5722,3762,1063,37,118079,664,528,247,50,24751,54.59,52.34,1012,55,38.46,15.39,100,0,5.14,2,226.337619047619,0.0966666666666667,4.50285714285714,44.9743,0.891428571428571,1.30142857142857,1.51047619047619,0.236666666666667
6102739,"Regular Season",2024-04-29,2024-05-01,"7:10 PM","Wed","new-york-mets","chicago-cubs",809,196,10,117590,3103,"New York Mets","nyn","NYM","Mets",121,14,13,0.519,"W 1",4.6,4.3,0.3,0.4,0.7,"14-13",0,"2-1","6-6","3-3","3-3","7-8","7-5","1-2","4-2","10-12","4-1","9-9","5-4","5-5","12-8","14-13",116469,31219,10511,48355,62254,4513,2783,1641,3619,3426,57.88,57.18,1015,81,52.05,9.17,100,0.71,5.86,1.625,403.047083333333,7.87833333333333,42.98375,40.7554,11.8966666666667,8.57916666666667,12.8954166666667,1.86916666666667
6102741,"Regular Season",2024-04-29,2024-04-30,"7:10 PM","Tue","new-york-mets","chicago-cubs",913,185,11,117590,4479,"New York Mets","nyn","NYM","Mets",121,14,13,0.519,"W 1",4.6,4.3,0.3,0.4,0.7,"14-13",0,"2-1","6-6","3-3","3-3","7-8","7-5","1-2","4-2","10-12","4-1","9-9","5-4","5-5","12-8","14-13",116469,31219,10511,48355,62254,4513,2783,1641,3619,3426,62.4,61.92,1015,76,54.68,10.92,98,1,3.35,2.45833333333333,605.822916666667,12.98625,64.5470833333333,40.7554,13.8133333333333,24.8233333333333,32.43375,3.06041666666667
6102743,"Regular Season",2024-04-29,2024-05-02,"1:10 PM","Thu","new-york-mets","chicago-cubs",1034,165,10,117590,5489,"New York Mets","nyn","NYM","Mets",121,14,13,0.519,"W 1",4.6,4.3,0.3,0.4,0.7,"14-13",0,"2-1","6-6","3-3","3-3","7-8","7-5","1-2","4-2","10-12","4-1","9-9","5-4","5-5","12-8","14-13",116469,31219,10511,48355,62254,4513,2783,1641,3619,3426,62.46,61.21,1019,60,48.13,10.76,77,0,7.01,2.16666666666667,465.4925,12.4216666666667,57.4783333333333,40.7554,21.5970833333333,9.03708333333333,14.9925,3.34541666666667
6102758,"Regular Season",2024-04-29,2024-04-29,"7:10 PM","Mon","new-york-mets","chicago-cubs",892,36,11,357,4327,"New York Mets","nyn","NYM","Mets",121,14,13,0.519,"W 1",4.6,4.3,0.3,0.4,0.7,"14-13",0,"2-1","6-6","3-3","3-3","7-8","7-5","1-2","4-2","10-12","4-1","9-9","5-4","5-5","12-8","14-13",116469,31219,10511,48355,62254,4513,2783,1641,3619,3426,77.92,77.81,1016,51,58.26,10.49,4,1,7.74,2.33333333333333,557.423333333333,5.99666666666667,71.29,40.7554,14.07,19.25,24.5366666666667,3.93333333333333
6102882,"Regular Season",2024-04-29,2024-05-03,"7:05 PM","Fri","new-york-yankees","detroit-tigers",1961,180,35,1487,9257,"New York Yankees","nya","NYY","Yankees",147,19,10,0.655,"W 2",5.1,3.6,1.5,-0.4,1.1,"19-10",0,"5-4","2-1","6-2","6-3","8-5","11-5","1-3","8-3","15-4","4-6","4-2","15-8","6-4","12-8","19-10",50118,7686,21816,15621,33945,2635,1624,2026,1793,4114,67.44,65.68,1020,38,41.49,12.08,98,0,8.12,1.95238095238095,364.94,2.62238095238095,43.4361904761905,40.8198,7.81952380952381,6.89142857142857,11.4257142857143,1.05333333333333
6102974,"Regular Season",2024-04-29,2024-04-29,"6:40 PM","Mon","oakland-athletics","pittsburgh-pirates",221,43,21,179,957,"Oakland Athletics","oak","OAK","Athletics",133,12,17,0.414,"W 1",2.9,4.4,-1.5,0.9,-0.6,"9-20",3,"4-6","3-7","2-1","3-3","4-9","8-8","2-1","7-5","9-11","3-6","9-14","3-3","4-6","10-10","12-17",35379,3898,11184,15850,47003,2264,788,1133,1747,5334,68.41,67.21,1019,48,47.98,15.84,1,0,8.26,3,239.216666666667,1.19,4.83,37.7492,2.53,1.54333333333333,2.47666666666667,0.72
6102975,"Regular Season",2024-04-29,2024-04-30,"6:40 PM","Tue","oakland-athletics","pittsburgh-pirates",302,53,16,341,1409,"Oakland Athletics","oak","OAK","Athletics",133,12,17,0.414,"W 1",2.9,4.4,-1.5,0.9,-0.6,"9-20",3,"4-6","3-7","2-1","3-3","4-9","8-8","2-1","7-5","9-11","3-6","9-14","3-3","4-6","10-10","12-17",35379,3898,11184,15850,47003,2264,788,1133,1747,5334,63.46,61.43,1017,41,37.35,11.01,10,0,7.96,1.70833333333333,317.235833333333,3.60708333333333,20.8075,37.7492,3.13708333333333,3.74416666666667,6.98625,1.29
6102979,"Regular Season",2024-04-29,2024-05-01,"12:37 PM","Wed","oakland-athletics","pittsburgh-pirates",297,51,23,195,1411,"Oakland Athletics","oak","OAK","Athletics",133,12,17,0.414,"W 1",2.9,4.4,-1.5,0.9,-0.6,"9-20",3,"4-6","3-7","2-1","3-3","4-9","8-8","2-1","7-5","9-11","3-6","9-14","3-3","4-6","10-10","12-17",35379,3898,11184,15850,47003,2264,788,1133,1747,5334,69.06,67.23,1015,33,33.84,11.74,6,0,7.44,1.5,314.594166666667,3.62458333333333,24.665,37.7492,3.83916666666667,3.48416666666667,6.98958333333333,1.31916666666667
6102981,"Regular Season",2024-04-29,2024-05-03,"6:40 PM","Fri","oakland-athletics","miami-marlins",304,58,27,257,1360,"Oakland Athletics","oak","OAK","Athletics",133,12,17,0.414,"W 1",2.9,4.4,-1.5,0.9,-0.6,"9-20",3,"4-6","3-7","2-1","3-3","4-9","8-8","2-1","7-5","9-11","3-6","9-14","3-3","4-6","10-10","12-17",35379,3898,11184,15850,47003,2264,788,1133,1747,5334,64.09,62.74,1011,54,46.08,9.8,8,0,7.32,1.57142857142857,355.244285714286,7.20047619047619,30.862380952381,37.7492,3.52333333333333,7.06714285714286,12.0847619047619,1.2047619047619
6103142,"Regular Season",2024-04-29,2024-05-03,"6:40 PM","Fri","philadelphia-phillies","san-francisco-giants",305,128,50,658,904,"Philadelphia Phillies","phi","PHI","Phillies",143,19,10,0.655,"W 4",4.7,3.8,0.9,-0.3,0.5,"17-12",2,"3-3","7-7","6-0","3-0","10-6","9-4","2-1","5-1","14-4","5-6","4-6","15-4","8-2","15-5","19-10",51010,30760,2048,3778,63497,2852,2014,518,1788,4981,73.4,73.11,1018,57,57.34,11.83,84,0,8.04,1.38095238095238,278.95,0.982380952380952,24.3585714285714,39.9523,8.81761904761905,4.47285714285714,7.69285714285714,0.680952380952381
6103297,"Regular Season",2024-04-29,2024-05-03,"6:40 PM","Fri","pittsburgh-pirates","colorado-rockies",567,144,33,5812,3328,"Pittsburgh Pirates","pit","PIT","Pirates",134,14,15,0.483,"L 1",4,4.2,-0.2,0.2,0,"14-15",0,"8-6","2-2","1-2","3-5","5-7","9-8","4-0","5-3","8-12","6-3","7-12","7-3","3-7","7-13","14-15",28461,18069,7698,309,53882,1268,986,988,249,3646,78.17,77.99,1014,49,57.29,8.34,100,0.55,7.04,1.80952380952381,266.553333333333,0.257142857142857,9.71095238095238,40.4615,3.2052380952381,6.11761904761905,6.97761904761905,0.498095238095238
6103466,"Regular Season",2024-04-29,2024-05-01,"1:10 PM","Wed","san-diego-padres","cincinnati-reds",605,434,13,115579,1967,"San Diego Padres","sdn","SD","Padres",135,14,17,0.452,"L 4",4.8,4.9,-0.1,-0.4,-0.5,"15-16",-1,"0-3","5-4","8-8","1-2","6-11","8-6","1-0","3-4","9-15","5-2","7-7","7-10","3-7","9-11","14-16",43096,29015,3421,2839,78092,2393,1868,599,1003,4597,65.5,64.67,1011,62,51.6,10.76,3,0,8.35,2.33333333333333,330.172083333333,0.575833333333333,12.16125,32.7521,2.77791666666667,8.825,22.6783333333333,0.503333333333333
6103467,"Regular Season",2024-04-29,2024-04-30,"6:40 PM","Tue","san-diego-padres","cincinnati-reds",626,236,13,115579,1935,"San Diego Padres","sdn","SD","Padres",135,14,17,0.452,"L 4",4.8,4.9,-0.1,-0.4,-0.5,"15-16",-1,"0-3","5-4","8-8","1-2","6-11","8-6","1-0","3-4","9-15","5-2","7-7","7-10","3-7","9-11","14-16",43096,29015,3421,2839,78092,2393,1868,599,1003,4597,66.43,65.55,1012,59,51.28,9.33,0,0,8.76,2.45833333333333,542.125,6.84708333333333,39.1754166666667,32.7521,3.81375,16.32375,26.9645833333333,1.955
6103481,"Regular Season",2024-04-29,2024-04-29,"6:40 PM","Mon","san-diego-padres","cincinnati-reds",422,72,30,761,1127,"San Diego Padres","sdn","SD","Padres",135,14,17,0.452,"L 4",4.8,4.9,-0.1,-0.4,-0.5,"15-16",-1,"0-3","5-4","8-8","1-2","6-11","8-6","1-0","3-4","9-15","5-2","7-7","7-10","3-7","9-11","14-16",43096,29015,3421,2839,78092,2393,1868,599,1003,4597,68.59,68.02,1012,61,54.63,8.81,12,0,9.26,3,228.086666666667,0.616666666666667,2.94333333333333,32.7521,1.96333333333333,7.2,13.1266666666667,0.48
