"event_id","retrieve_date","date","time","day_of_week","home_team","away_team","popularity","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
17058687,2025-03-02,2025-03-02,"1:05 PM","Sun","los-angeles-dodgers","chicago-white-sox",0.884,"Los Angeles Dodgers","lan","LAD","Dodgers",119,98,64,0.605,"W 5",5.2,4.2,1,0,1,"96-66",2,"19-12","18-15","31-21","30-16","52-29","46-35","9-7","21-17","62-47","36-17","51-41","47-23","8-2","13-7","20-10",39709,10063,5465,6587,53278,2133,1055,702,834,4801,59.83,58.01,1018,53,42.69,19.62,37,0.75,5.61,2.57142857142857,286.102857142857,2.00571428571429,12.3814285714286,34.0724,3.15857142857143,4.68571428571429,7.94857142857143,0.48
17058688,2025-03-02,2025-03-04,"6:05 PM","Tue","los-angeles-dodgers","cincinnati-reds",0.828,"Los Angeles Dodgers","lan","LAD","Dodgers",119,98,64,0.605,"W 5",5.2,4.2,1,0,1,"96-66",2,"19-12","18-15","31-21","30-16","52-29","46-35","9-7","21-17","62-47","36-17","51-41","47-23","8-2","13-7","20-10",39709,10063,5465,6587,53278,2133,1055,702,834,4801,62.44,60.31,1020,41,38.21,12.66,11,0,6.21,2.125,392.894583333333,9.63,28.3754166666667,34.0724,4.38958333333333,11.64125,18.2583333333333,1.5
17058689,2025-03-02,2025-03-06,"1:05 PM","Thu","los-angeles-dodgers","texas-rangers",0.81,"Los Angeles Dodgers","lan","LAD","Dodgers",119,98,64,0.605,"W 5",5.2,4.2,1,0,1,"96-66",2,"19-12","18-15","31-21","30-16","52-29","46-35","9-7","21-17","62-47","36-17","51-41","47-23","8-2","13-7","20-10",39709,10063,5465,6587,53278,2133,1055,702,834,4801,57.02,54.59,1010,46,36.32,19.1,92,1,2,1.88235294117647,424.498823529412,3.01705882352941,50.7029411764706,34.0724,4.84882352941176,10.1582352941176,14.3164705882353,0.812352941176471
17058779,2025-03-02,2025-03-04,"1:05 PM","Tue","atlanta-braves","minnesota-twins",0.78,"Atlanta Braves","atl","ATL","Braves",144,89,73,0.549,"W 1",4.3,3.7,0.6,0,0.6,"92-70",-3,"28-24","13-17","17-17","31-15","46-35","43-38","12-5","18-25","60-56","29-17","52-41","37-32","7-3","12-8","17-13",33230,17179,9470,735,88296,2054,1543,993,217,4823,59.72,58.03,1018,56,44.37,19.84,100,1,4.93,2.25,336.847083333333,0.757083333333333,16.6945833333333,33.7469,2.94458333333333,13.0475,17.5429166666667,3.14958333333333
17058780,2025-03-02,2025-03-02,"1:05 PM","Sun","atlanta-braves","new-york-yankees",0.854,"Atlanta Braves","atl","ATL","Braves",144,89,73,0.549,"W 1",4.3,3.7,0.6,0,0.6,"92-70",-3,"28-24","13-17","17-17","31-15","46-35","43-38","12-5","18-25","60-56","29-17","52-41","37-32","7-3","12-8","17-13",33230,17179,9470,735,88296,2054,1543,993,217,4823,46.99,46.15,1023,33,20.82,12.28,0,0,4.46,2.57142857142857,286.102857142857,2.10714285714286,9.58428571428571,33.7469,5.65142857142857,7.46,10.4542857142857,3.20285714285714
17058787,2025-03-02,2025-03-06,"6:05 PM","Thu","atlanta-braves","miami-marlins",0.774,"Atlanta Braves","atl","ATL","Braves",144,89,73,0.549,"W 1",4.3,3.7,0.6,0,0.6,"92-70",-3,"28-24","13-17","17-17","31-15","46-35","43-38","12-5","18-25","60-56","29-17","52-41","37-32","7-3","12-8","17-13",33230,17179,9470,735,88296,2054,1543,993,217,4823,49.3,43.21,1014,32,21,17.45,17,0,5,2.11764705882353,268.405294117647,0.15,3.72,33.7469,1.71470588235294,1.63117647058824,2.78294117647059,2.43529411764706
17058809,2025-03-02,2025-03-05,"1:05 PM","Wed","houston-astros","st-louis-cardinals",0.768,"Houston Astros","hou","HOU","Astros",117,88,73,0.547,"W 2",4.6,4,0.6,-0.1,0.4,"90-71",-2,"19-14","18-12","29-23","22-24","46-35","42-38","6-10","18-27","63-52","25-21","41-43","47-30","6-4","12-8","18-12",18892,8101,6526,811,70992,2647,1076,1631,258,14502,68.32,65.93,1018,23,29.66,11.86,0,0,7.23,2.58333333333333,282.885,0.489583333333333,8.59458333333333,29.7605,1.74625,5.61208333333333,21.3416666666667,2.87416666666667
17058810,2025-03-02,2025-03-02,"1:05 PM","Sun","houston-astros","washington-nationals",0.823,"Houston Astros","hou","HOU","Astros",117,88,73,0.547,"W 2",4.6,4,0.6,-0.1,0.4,"90-71",-2,"19-14","18-12","29-23","22-24","46-35","42-38","6-10","18-27","63-52","25-21","41-43","47-30","6-4","12-8","18-12",18892,8101,6526,811,70992,2647,1076,1631,258,14502,71.15,70.74,1020,59,56.1,16.37,51,0.2,6.43,2.85714285714286,262.262857142857,1.21714285714286,6.47571428571429,29.7605,4.50142857142857,4.01571428571429,5.51285714285714,1.25428571428571
17058844,2025-03-02,2025-03-02,"1:05 PM","Sun","minnesota-twins","tampa-bay-rays",0.811,"Minnesota Twins","min","MIN","Twins",142,82,80,0.506,"L 4",4.6,4.5,0,-0.1,0,"82-80",0,"10-21","29-23","25-8","18-28","43-38","39-42","5-9","22-20","61-55","21-25","39-59","43-21","2-8","6-14","10-20",5722,3762,1063,37,118079,664,528,247,50,24751,30.6,24.19,1023,33,7.65,6.78,99,0,2.91,2.28571428571429,313.282857142857,2.61142857142857,9.83,44.9743,1.63714285714286,6.87714285714286,8.90142857142857,8.41285714285714
17058849,2025-03-02,2025-03-05,"1:05 PM","Wed","minnesota-twins","baltimore-orioles",0.744,"Minnesota Twins","min","MIN","Twins",142,82,80,0.506,"L 4",4.6,4.5,0,-0.1,0,"82-80",0,"10-21","29-23","25-8","18-28","43-38","39-42","5-9","22-20","61-55","21-25","39-59","43-21","2-8","6-14","10-20",5722,3762,1063,37,118079,664,528,247,50,24751,27.73,15.13,1006,85,23.43,19.73,100,1,1.52,2,267.446666666667,0.229166666666667,4.03541666666667,44.9743,0.755833333333333,4.81583333333333,5.04333333333333,0.315416666666667
