"event_id","season_type","retrieve_date","date","time","day_of_week","home_team","away_team","new_listings","avg_price","lowest_price","highest_price","ticket_count"
6100205,"Regular Season","2024-04-05",2024-04-05,"7:20 PM","Fri","atlanta-braves","arizona-diamondbacks",345,159,62,1185,1192
6100207,"Regular Season","2024-04-05",2024-04-07,"1:35 PM","Sun","atlanta-braves","arizona-diamondbacks",507,113,33,695,1331
6100209,"Regular Season","2024-04-05",2024-04-08,"7:20 PM","Mon","atlanta-braves","new-york-mets",690,94,16,1185,2100
6100211,"Regular Season","2024-04-05",2024-04-06,"7:20 PM","Sat","atlanta-braves","arizona-diamondbacks",720,131,42,754,2185
6100212,"Regular Season","2024-04-05",2024-04-09,"7:20 PM","Tue","atlanta-braves","new-york-mets",1051,81,12,1205,3468
6100213,"Regular Season","2024-04-05",2024-04-10,"7:20 PM","Wed","atlanta-braves","new-york-mets",964,84,13,1205,3206
6100214,"Regular Season","2024-04-05",2024-04-11,"12:20 PM","Thu","atlanta-braves","new-york-mets",846,87,12,1428,2752
6100377,"Regular Season","2024-04-05",2024-04-12,"7:05 PM","Fri","baltimore-orioles","milwaukee-brewers",541,89,23,4127,2778
6100526,"Regular Season","2024-04-05",2024-04-10,"7:10 PM","Wed","boston-red-sox","baltimore-orioles",1120,75,14,605,3506
6100528,"Regular Season","2024-04-05",2024-04-11,"7:10 PM","Thu","boston-red-sox","baltimore-orioles",1234,69,13,665,4022
6100530,"Regular Season","2024-04-05",2024-04-09,"2:10 PM","Tue","boston-red-sox","baltimore-orioles",902,238,76,35405,3072
6100550,"Regular Season","2024-04-05",2024-04-12,"7:10 PM","Fri","boston-red-sox","los-angeles-angels",1261,99,27,1319,4266
6100699,"Regular Season","2024-04-05",2024-04-06,"3:05 PM","Sat","chicago-cubs","los-angeles-dodgers",547,156,52,1155,1624
6100706,"Regular Season","2024-04-05",2024-04-07,"1:20 PM","Sun","chicago-cubs","los-angeles-dodgers",1090,522,18,118594,3029
6100856,"Regular Season","2024-04-05",2024-04-12,"6:40 PM","Fri","chicago-white-sox","cincinnati-reds",689,63,11,413,3588
6101016,"Regular Season","2024-04-05",2024-04-05,"6:40 PM","Fri","cincinnati-reds","new-york-mets",217,42,11,149,699
6101017,"Regular Season","2024-04-05",2024-04-06,"4:10 PM","Sat","cincinnati-reds","new-york-mets",316,71,25,300,1094
6101022,"Regular Season","2024-04-05",2024-04-07,"1:40 PM","Sun","cincinnati-reds","new-york-mets",223,1106,21,118594,758
6101023,"Regular Season","2024-04-05",2024-04-09,"6:40 PM","Tue","cincinnati-reds","milwaukee-brewers",355,90,14,6005,1445
6101025,"Regular Season","2024-04-05",2024-04-10,"6:40 PM","Wed","cincinnati-reds","milwaukee-brewers",363,71,17,6005,1572
6101026,"Regular Season","2024-04-05",2024-04-08,"6:40 PM","Mon","cincinnati-reds","milwaukee-brewers",355,58,14,396,1541
6101030,"Regular Season","2024-04-05",2024-04-11,"1:10 PM","Thu","cincinnati-reds","milwaukee-brewers",435,56,14,407,2008
6101173,"Regular Season","2024-04-05",2024-04-12,"7:10 PM","Fri","cleveland-guardians","new-york-yankees",582,96,42,356,2842
6101177,"Regular Season","2024-04-05",2024-04-08,"5:10 PM","Mon","cleveland-guardians","chicago-white-sox",518,155,73,541,1822
6101178,"Regular Season","2024-04-05",2024-04-10,"6:10 PM","Wed","cleveland-guardians","chicago-white-sox",420,84,27,233,1971
6101199,"Regular Season","2024-04-05",2024-04-09,"6:10 PM","Tue","cleveland-guardians","chicago-white-sox",560,81,31,208,2970
6101326,"Regular Season","2024-04-05",2024-04-05,"2:10 PM","Fri","colorado-rockies","tampa-bay-rays",40,184,96,867,84
