"event_id","retrieve_date","date","time","day_of_week","home_team","away_team","popularity","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
17017483,2025-06-19,2025-06-23,"6:35 PM","Mon","baltimore-orioles","texas-rangers",0.8280479824,"Baltimore Orioles","bal","BAL","Orioles",110,31,42,0.425,"L 1",4,5.1,-1.1,0,-1.1,"29-44",2,"9-10","8-16","9-3","5-13","16-19","15-23","1-2","10-8","25-27","6-15","18-22","13-20","5-5","12-8","16-14",17773,5834,9509,18,40932,1421,727,1010,22,8701,97.27,104.74,1019,42,70.11,10.58,3,0,1.28,1.23529411764706,130.008823529412,0.357058823529412,4.46705882352941,39.2852,0.825294117647059,7.00882352941176,8.01470588235294,0.608823529411765
17017645,2025-06-19,2025-06-19,"1:10 PM","Thu","chicago-white-sox","st-louis-cardinals",0.8876601997,"Chicago White Sox","cha","CWS","White Sox",145,23,50,0.315,"L 6",3.4,4.4,-1,0,-1,"28-45",-5,"3-7","6-17","8-16","6-10","16-19","7-31","2-3","4-19","17-39","6-11","13-26","10-24","3-7","6-14","9-21",53085,17968,12502,755,65489,2212,1595,1321,281,7821,79.75,79.75,1013,63,66.04,10.94,20,1,8.45,2,138.627142857143,0.152857142857143,0.801428571428571,41.8309,0.687142857142857,2.43571428571429,2.51142857142857,0.99
17017646,2025-06-19,2025-06-23,"6:40 PM","Mon","chicago-white-sox","arizona-diamondbacks",0.8113199773,"Chicago White Sox","cha","CWS","White Sox",145,23,50,0.315,"L 6",3.4,4.4,-1,0,-1,"28-45",-5,"3-7","6-17","8-16","6-10","16-19","7-31","2-3","4-19","17-39","6-11","13-26","10-24","3-7","6-14","9-21",53085,17968,12502,755,65489,2212,1595,1321,281,7821,94.98,98.96,1018,40,67.01,13.42,0,0,0.65,1.35294117647059,113.885294117647,0.174117647058824,2.22588235294118,41.8309,1.67235294117647,3.71058823529412,4.93705882352941,1.47882352941176
17017769,2025-06-19,2025-06-20,"6:40 PM","Fri","colorado-rockies","arizona-diamondbacks",0.8774745726,"Colorado Rockies","col","COL","Rockies",115,17,57,0.23,"W 4",3.5,6.1,-2.6,0.2,-2.4,"19-55",-2,"9-19","1-8","4-15","3-15","7-27","10-30","0-4","7-12","15-38","2-19","6-41","11-16","5-5","8-12","10-20",33805,20800,5116,3969,79436,1381,1386,783,919,11916,98.11,92.75,999,7,23.86,19.73,0,0,11.66,2,91.3391666666667,0.06,1.34375,39.757,0.273333333333333,7.225,9.55791666666667,2.1525
17017770,2025-06-19,2025-06-21,"7:10 PM","Sat","colorado-rockies","arizona-diamondbacks",0.8595495379,"Colorado Rockies","col","COL","Rockies",115,17,57,0.23,"W 4",3.5,6.1,-2.6,0.2,-2.4,"19-55",-2,"9-19","1-8","4-15","3-15","7-27","10-30","0-4","7-12","15-38","2-19","6-41","11-16","5-5","8-12","10-20",33805,20800,5116,3969,79436,1381,1386,783,919,11916,95.85,90.9,996,4,9.99,13.73,0,0,10.96,2.04166666666667,76.5166666666667,0.0808333333333333,1.1825,39.757,0.319583333333333,3.8775,6.365,1.93916666666667
17017771,2025-06-19,2025-06-22,"1:10 PM","Sun","colorado-rockies","arizona-diamondbacks",0.8414607203,"Colorado Rockies","col","COL","Rockies",115,17,57,0.23,"W 4",3.5,6.1,-2.6,0.2,-2.4,"19-55",-2,"9-19","1-8","4-15","3-15","7-27","10-30","0-4","7-12","15-38","2-19","6-41","11-16","5-5","8-12","10-20",33805,20800,5116,3969,79436,1381,1386,783,919,11916,90.3,86.22,1000,8,22.46,17.02,1,0,11.58,2,68.4941666666667,0.0629166666666667,0.759166666666667,39.757,0.289166666666667,1.855,4.58666666666667,1.56791666666667
17018214,2025-06-19,2025-06-23,"7:10 PM","Mon","new-york-mets","atlanta-braves",0.8747724306,"New York Mets","nyn","NYM","Mets",121,45,29,0.608,"L 5",4.5,3.5,1,-0.2,0.8,"45-29",0,"12-6","9-4","13-6","11-13","27-10","18-19","4-4","15-11","35-21","10-8","20-15","25-14","5-5","12-8","17-13",116469,31219,10511,48355,62254,4513,2783,1641,3619,3426,93.99,97.16,1017,40,66.24,14.09,2,0,1.09,2.17647058823529,143.941764705882,0.388235294117647,5.95058823529412,40.7554,3.22294117647059,11.52,12.9476470588235,0.940588235294118
17018375,2025-06-19,2025-06-20,"7:15 PM","Fri","philadelphia-phillies","new-york-mets",0.9393235324,"Philadelphia Phillies","phi","PHI","Phillies",143,44,30,0.595,"W 1",4.7,4.2,0.4,-0.2,0.2,"40-34",4,"11-10","9-12","13-4","11-4","24-13","20-17","5-4","13-8","35-18","9-12","19-18","25-12","7-3","9-11","18-12",51010,30760,2048,3778,63497,2852,2014,518,1788,4981,81.1,81.37,1016,46,58.78,12.48,0,1,8.91,1.66666666666667,153.1025,0.2825,3.51166666666667,39.9523,1.94125,4.03833333333333,4.62333333333333,1.52375
17018378,2025-06-19,2025-06-21,"7:15 PM","Sat","philadelphia-phillies","new-york-mets",0.9404667708,"Philadelphia Phillies","phi","PHI","Phillies",143,44,30,0.595,"W 1",4.7,4.2,0.4,-0.2,0.2,"40-34",4,"11-10","9-12","13-4","11-4","24-13","20-17","5-4","13-8","35-18","9-12","19-18","25-12","7-3","9-11","18-12",51010,30760,2048,3778,63497,2852,2014,518,1788,4981,89.8,89.46,1019,37,59.97,9.51,26,0,9.21,2.125,167.96625,0.193333333333333,3.67,39.9523,1.38666666666667,6.855,8.40291666666667,3.57166666666667
17018380,2025-06-19,2025-06-22,"7:10 PM","Sun","philadelphia-phillies","new-york-mets",0.9011452272,"Philadelphia Phillies","phi","PHI","Phillies",143,44,30,0.595,"W 1",4.7,4.2,0.4,-0.2,0.2,"40-34",4,"11-10","9-12","13-4","11-4","24-13","20-17","5-4","13-8","35-18","9-12","19-18","25-12","7-3","9-11","18-12",51010,30760,2048,3778,63497,2852,2014,518,1788,4981,94.33,97.27,1018,39,65.73,12.39,100,0,9.46,2.20833333333333,138.20875,0.145416666666667,2.00958333333333,39.9523,1.54333333333333,6.985,8.2275,2.46
