"event_id","season_type","retrieve_date","date","time","day_of_week","home_team","away_team","new_listings","avg_price","lowest_price","highest_price","ticket_count","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
6101056,"Regular Season",2024-05-05,2024-05-09,"1:10 PM","Thu","cincinnati-reds","arizona-diamondbacks",379,63,14,276,1651,"Cincinnati Reds","cin","CIN","Reds",113,16,17,0.485,"L 4",4.6,4.2,0.4,0.2,0.6,"18-15",-2,"7-6","1-2","1-2","7-7","9-9","7-8","1-0","1-5","10-10","6-7","7-14","9-3","3-7","9-11","14-16",15293,10019,3750,64,80178,957,779,510,40,6511,75.54,75.2,1004,51,55.94,14.7,83,1,0.2,1.05882352941176,229.527647058824,0.06,6.43941176470588,39.1072,3,1.10529411764706,1.35529411764706,0.209411764705882
6101078,"Regular Season",2024-05-05,2024-05-08,"6:40 PM","Wed","cincinnati-reds","arizona-diamondbacks",462,62,15,417,1964,"Cincinnati Reds","cin","CIN","Reds",113,16,17,0.485,"L 4",4.6,4.2,0.4,0.2,0.6,"18-15",-2,"7-6","1-2","1-2","7-7","9-9","7-8","1-0","1-5","10-10","6-7","7-14","9-3","3-7","9-11","14-16",15293,10019,3750,64,80178,957,779,510,40,6511,80.89,82.51,1006,57,63.61,11.77,2,1,8.74,1.58333333333333,225.999583333333,0.32,5.5975,39.1072,4.85458333333333,2.5,2.97208333333333,0.249166666666667
6101350,"Regular Season",2024-05-05,2024-05-09,"1:10 PM","Thu","colorado-rockies","san-francisco-giants",476,24197,11,214749,2484,"Colorado Rockies","col","COL","Rockies",115,8,25,0.242,"L 1",3.6,5.9,-2.3,-0.4,-2.7,"10-23",-2,"0-6","1-4","4-7","3-8","5-10","3-15","1-3","3-8","6-18","2-7","3-10","5-15","3-7","5-15","7-23",33805,20800,5116,3969,79436,1381,1386,783,919,11916,49.44,46.4,1020,53,32.85,9.6,98,0.93,8,1.41176470588235,272.428235294118,4.39,16.7576470588235,39.757,2.23705882352941,2.18,3.48882352941176,1.26941176470588
6101352,"Regular Season",2024-05-05,2024-05-08,"6:40 PM","Wed","colorado-rockies","san-francisco-giants",570,41,14,289,3031,"Colorado Rockies","col","COL","Rockies",115,8,25,0.242,"L 1",3.6,5.9,-2.3,-0.4,-2.7,"10-23",-2,"0-6","1-4","4-7","3-8","5-10","3-15","1-3","3-8","6-18","2-7","3-10","5-15","3-7","5-15","7-23",33805,20800,5116,3969,79436,1381,1386,783,919,11916,53.92,49.91,1005,19,12.94,19.55,17,0,7.12,2.375,212.650416666667,0.565416666666667,8.15125,39.757,1.1525,0.87875,1.51541666666667,0.705416666666667
6101363,"Regular Season",2024-05-05,2024-05-07,"6:40 PM","Tue","colorado-rockies","san-francisco-giants",520,39,14,289,2630,"Colorado Rockies","col","COL","Rockies",115,8,25,0.242,"L 1",3.6,5.9,-2.3,-0.4,-2.7,"10-23",-2,"0-6","1-4","4-7","3-8","5-10","3-15","1-3","3-8","6-18","2-7","3-10","5-15","3-7","5-15","7-23",33805,20800,5116,3969,79436,1381,1386,783,919,11916,58.95,55.53,998,21,18.45,18.72,54,0,6.77,2.25,203.1225,0.42875,5.32416666666667,39.757,1.27041666666667,0.65,1.56625,0.519583333333333
6101611,"Regular Season",2024-05-05,2024-05-05,"1:10 PM","Sun","houston-astros","seattle-mariners",326,89,24,520,747,"Houston Astros","hou","HOU","Astros",117,12,21,0.364,"L 1",4.5,5,-0.6,0.4,-0.2,"15-18",-3,"2-5","2-4","5-4","3-8","7-11","5-10","1-4","1-8","7-14","5-7","7-18","5-3","5-5","8-12","12-18",18892,8101,6526,811,70992,2647,1076,1631,258,14502,77.49,78.98,1011,86,72.97,12.77,51,1,6.84,1.57142857142857,217.914285714286,0.227142857142857,5.23285714285714,29.7589,1.69857142857143,4.46,6.95142857142857,0.217142857142857
6101779,"Regular Season",2024-05-05,2024-05-06,"6:40 PM","Mon","kansas-city-royals","milwaukee-brewers",339,68,12,470,1430,"Kansas City Royals","kca","KC","Royals",118,20,14,0.588,"L 1",4.7,3.4,1.3,-0.1,1.2,"22-12",-2,"7-6","8-5","4-1","1-2","13-6","7-8","1-0","5-5","17-11","3-3","5-9","15-5","6-4","11-9","19-11",8768,3850,4272,33,40829,1089,700,948,32,6164,71.15,71.29,1006,71,61.11,18.28,89,1,4.23,1.45833333333333,245.19375,0.427083333333333,5.5425,39.1022,1.5825,2.805,3.04625,0.535416666666667
6101780,"Regular Season",2024-05-05,2024-05-05,"1:10 PM","Sun","kansas-city-royals","texas-rangers",247,62,17,415,907,"Kansas City Royals","kca","KC","Royals",118,20,14,0.588,"L 1",4.7,3.4,1.3,-0.1,1.2,"22-12",-2,"7-6","8-5","4-1","1-2","13-6","7-8","1-0","5-5","17-11","3-3","5-9","15-5","6-4","11-9","19-11",8768,3850,4272,33,40829,1089,700,948,32,6164,59.61,58.37,1019,66,48.25,8.63,100,0.2,6.87,2.57142857142857,217.912857142857,0.448571428571429,3.39857142857143,39.1022,3.52,2.18714285714286,2.45571428571429,0.637142857142857
6101783,"Regular Season",2024-05-05,2024-05-07,"6:40 PM","Tue","kansas-city-royals","milwaukee-brewers",319,67,16,509,1217,"Kansas City Royals","kca","KC","Royals",118,20,14,0.588,"L 1",4.7,3.4,1.3,-0.1,1.2,"22-12",-2,"7-6","8-5","4-1","1-2","13-6","7-8","1-0","5-5","17-11","3-3","5-9","15-5","6-4","11-9","19-11",8768,3850,4272,33,40829,1089,700,948,32,6164,73.69,72.77,1002,43,49.44,12.86,8,1,7.51,1.5,221.410833333333,0.245,3.70916666666667,39.1022,1.15333333333333,1.26416666666667,2.31916666666667,0.395833333333333
6101789,"Regular Season",2024-05-05,2024-05-08,"1:10 PM","Wed","kansas-city-royals","milwaukee-brewers",328,66,13,621,1354,"Kansas City Royals","kca","KC","Royals",118,20,14,0.588,"L 1",4.7,3.4,1.3,-0.1,1.2,"22-12",-2,"7-6","8-5","4-1","1-2","13-6","7-8","1-0","5-5","17-11","3-3","5-9","15-5","6-4","11-9","19-11",8768,3850,4272,33,40829,1089,700,948,32,6164,74.21,74.48,997,67,62.26,14.23,100,0,6.23,1.375,279.615416666667,1.36,15.4733333333333,39.1022,2.26958333333333,4.42208333333333,6.76416666666667,1.46333333333333
6102098,"Regular Season",2024-05-05,2024-05-06,"7:10 PM","Mon","los-angeles-dodgers","miami-marlins",1123,128,26,2285,4000,"Los Angeles Dodgers","lan","LAD","Dodgers",119,22,13,0.629,"W 3",5.5,3.8,1.7,-0.2,1.5,"23-12",-1,"7-4","4-3","7-4","4-2","11-8","11-5","1-3","5-4","12-9","10-4","7-6","15-7","8-2","12-8","19-11",39709,10063,5465,6587,53278,2133,1055,702,834,4801,70.39,68.27,1016,24,31.98,14.25,13,0,9.37,2.29166666666667,292.2025,1.81541666666667,18.1904166666667,34.0724,3.0375,5.15875,8.37166666666667,1.35958333333333
6102101,"Regular Season",2024-05-05,2024-05-07,"7:10 PM","Tue","los-angeles-dodgers","miami-marlins",1028,149,27,2285,3375,"Los Angeles Dodgers","lan","LAD","Dodgers",119,22,13,0.629,"W 3",5.5,3.8,1.7,-0.2,1.5,"23-12",-1,"7-4","4-3","7-4","4-2","11-8","11-5","1-3","5-4","12-9","10-4","7-6","15-7","8-2","12-8","19-11",39709,10063,5465,6587,53278,2133,1055,702,834,4801,71.64,70,1012,32,39.61,12.1,0,0,9.08,2.83333333333333,332.255833333333,0.794583333333333,30.2720833333333,34.0724,3.79458333333333,8.97458333333333,12.9804166666667,1.77791666666667
6102103,"Regular Season",2024-05-05,2024-05-05,"1:10 PM","Sun","los-angeles-dodgers","atlanta-braves",677,191,43,2421,1842,"Los Angeles Dodgers","lan","LAD","Dodgers",119,22,13,0.629,"W 3",5.5,3.8,1.7,-0.2,1.5,"23-12",-1,"7-4","4-3","7-4","4-2","11-8","11-5","1-3","5-4","12-9","10-4","7-6","15-7","8-2","12-8","19-11",39709,10063,5465,6587,53278,2133,1055,702,834,4801,61.03,59.41,1014,55,44.78,21.32,45,1,7.88,2.85714285714286,222.208571428571,0.718571428571429,2.81714285714286,34.0724,0.941428571428571,0.621428571428571,1.25,0.328571428571429
6102105,"Regular Season",2024-05-05,2024-05-08,"12:10 PM","Wed","los-angeles-dodgers","miami-marlins",1021,133,17,2285,3725,"Los Angeles Dodgers","lan","LAD","Dodgers",119,22,13,0.629,"W 3",5.5,3.8,1.7,-0.2,1.5,"23-12",-1,"7-4","4-3","7-4","4-2","11-8","11-5","1-3","5-4","12-9","10-4","7-6","15-7","8-2","12-8","19-11",39709,10063,5465,6587,53278,2133,1055,702,834,4801,70.05,68.74,1011,42,45.88,11.79,1,0,8.72,3.04166666666667,400.54375,6.44666666666667,41.8691666666667,34.0724,6.1575,15.6945833333333,25.48125,2.445
6102412,"Regular Season",2024-05-05,2024-05-09,"6:40 PM","Thu","milwaukee-brewers","st-louis-cardinals",287,40,9,162,1376,"Milwaukee Brewers","mil","MIL","Brewers",158,20,12,0.625,"L 1",5.2,4.3,0.8,0.2,1,"18-14",2,"3-0","8-4","1-2","8-6","7-7","13-5","2-0","7-3","17-10","3-2","8-8","12-4","6-4","11-9","18-12",35358,26683,2791,1580,54732,1187,1208,712,504,3443,46.89,40.84,1006,98,46.29,15.43,99,1,0.21,1.11764705882353,227.859411764706,0.234117647058824,6.03941176470588,43.0421,0.644117647058824,1.48470588235294,2.26352941176471,0.749411764705882
6102577,"Regular Season",2024-05-05,2024-05-05,"1:10 PM","Sun","minnesota-twins","boston-red-sox",127,88,37,431,626,"Minnesota Twins","min","MIN","Twins",142,19,13,0.594,"W 12",4.7,4.1,0.6,0.2,0.8,"18-14",1,"2-3","12-7","3-0","2-3","8-6","11-7","1-0","5-3","13-10","6-3","9-13","10-0","10-0","14-6","17-13",5722,3762,1063,37,118079,664,528,247,50,24751,65.66,63.57,1019,35,37.29,7.87,0,0,6.85,2,227.927142857143,0.945714285714286,3.63714285714286,44.9743,1.09142857142857,2.44,2.8,0.68
6102578,"Regular Season",2024-05-05,2024-05-06,"6:40 PM","Mon","minnesota-twins","seattle-mariners",404,57,11,615,1887,"Minnesota Twins","min","MIN","Twins",142,19,13,0.594,"W 12",4.7,4.1,0.6,0.2,0.8,"18-14",1,"2-3","12-7","3-0","2-3","8-6","11-7","1-0","5-3","13-10","6-3","9-13","10-0","10-0","14-6","17-13",5722,3762,1063,37,118079,664,528,247,50,24751,68.85,67.46,1010,43,45.66,15.3,65,0,7.3,1.79166666666667,293.175833333333,1.87125,19.2170833333333,44.9743,2.20583333333333,5.61875,6.67708333333333,1.14541666666667
6102583,"Regular Season",2024-05-05,2024-05-08,"6:40 PM","Wed","minnesota-twins","seattle-mariners",422,55,12,341,2002,"Minnesota Twins","min","MIN","Twins",142,19,13,0.594,"W 12",4.7,4.1,0.6,0.2,0.8,"18-14",1,"2-3","12-7","3-0","2-3","8-6","11-7","1-0","5-3","13-10","6-3","9-13","10-0","10-0","14-6","17-13",5722,3762,1063,37,118079,664,528,247,50,24751,68.29,67.03,1004,47,47.39,14.67,69,1,6.06,1.79166666666667,237.05625,0.247916666666667,3.78583333333333,44.9743,0.660416666666667,1.55083333333333,1.88208333333333,0.561666666666667
6102584,"Regular Season",2024-05-05,2024-05-07,"6:40 PM","Tue","minnesota-twins","seattle-mariners",442,54,13,361,2080,"Minnesota Twins","min","MIN","Twins",142,19,13,0.594,"W 12",4.7,4.1,0.6,0.2,0.8,"18-14",1,"2-3","12-7","3-0","2-3","8-6","11-7","1-0","5-3","13-10","6-3","9-13","10-0","10-0","14-6","17-13",5722,3762,1063,37,118079,664,528,247,50,24751,69.73,68.32,997,41,45.03,16.06,84,1,5.97,2.08333333333333,272.45375,0.64375,10.8670833333333,44.9743,2.74791666666667,5.35416666666667,5.77416666666667,0.669583333333333
6102587,"Regular Season",2024-05-05,2024-05-09,"12:10 PM","Thu","minnesota-twins","seattle-mariners",399,61,12,206,1828,"Minnesota Twins","min","MIN","Twins",142,19,13,0.594,"W 12",4.7,4.1,0.6,0.2,0.8,"18-14",1,"2-3","12-7","3-0","2-3","8-6","11-7","1-0","5-3","13-10","6-3","9-13","10-0","10-0","14-6","17-13",5722,3762,1063,37,118079,664,528,247,50,24751,57.27,55.62,1012,62,44.24,11.99,99,1,0.03,1.23529411764706,228.152352941176,0.170588235294118,5.40235294117647,44.9743,1.06470588235294,0.952352941176471,1.22058823529412,0.363529411764706
6102883,"Regular Season",2024-05-05,2024-05-05,"1:35 PM","Sun","new-york-yankees","detroit-tigers",1023,49,12,597,4104,"New York Yankees","nya","NYY","Yankees",147,22,13,0.629,"W 2",4.6,3.5,1.1,-0.1,1,"22-13",0,"6-7","4-1","6-2","6-3","10-5","12-8","1-3","9-3","18-7","4-6","9-7","13-6","5-5","10-10","17-13",50118,7686,21816,15621,33945,2635,1624,2026,1793,4114,51.82,50.56,1025,82,46.51,10.76,100,1,3.52,1.57142857142857,279.902857142857,2.5,22.8657142857143,40.8198,4.93285714285714,2.71571428571429,4.90571428571429,0.534285714285714
6102884,"Regular Season",2024-05-05,2024-05-07,"7:05 PM","Tue","new-york-yankees","houston-astros",1121,92,24,1271,5306,"New York Yankees","nya","NYY","Yankees",147,22,13,0.629,"W 2",4.6,3.5,1.1,-0.1,1,"22-13",0,"6-7","4-1","6-2","6-3","10-5","12-8","1-3","9-3","18-7","4-6","9-7","13-6","5-5","10-10","17-13",50118,7686,21816,15621,33945,2635,1624,2026,1793,4114,74.05,73.04,1008,40,49.08,11.86,70,0.19,7.76,2.29166666666667,398.040833333333,12.68625,20.3341666666667,40.8198,2.23875,9.59375,12.5345833333333,0.60375
6102889,"Regular Season",2024-05-05,2024-05-09,"5:05 PM","Thu","new-york-yankees","houston-astros",1059,208,14,117590,4723,"New York Yankees","nya","NYY","Yankees",147,22,13,0.629,"W 2",4.6,3.5,1.1,-0.1,1,"22-13",0,"6-7","4-1","6-2","6-3","10-5","12-8","1-3","9-3","18-7","4-6","9-7","13-6","5-5","10-10","17-13",50118,7686,21816,15621,33945,2635,1624,2026,1793,4114,62.2,60.57,1010,52,44.58,13.62,100,1,1.02,1.70588235294118,433.725882352941,10.1323529411765,25.7058823529412,40.8198,2.52941176470588,10.9182352941176,13.5152941176471,0.445882352941176
6102894,"Regular Season",2024-05-05,2024-05-08,"7:05 PM","Wed","new-york-yankees","houston-astros",963,94,18,1080,4196,"New York Yankees","nya","NYY","Yankees",147,22,13,0.629,"W 2",4.6,3.5,1.1,-0.1,1,"22-13",0,"6-7","4-1","6-2","6-3","10-5","12-8","1-3","9-3","18-7","4-6","9-7","13-6","5-5","10-10","17-13",50118,7686,21816,15621,33945,2635,1624,2026,1793,4114,75.43,75.74,1002,65,63.14,15.95,100,1,6.63,2.75,666.459583333333,11.3704166666667,74.5145833333333,40.8198,9.05333333333333,30.5633333333333,37.295,1.51458333333333
6102984,"Regular Season",2024-05-05,2024-05-05,"1:07 PM","Sun","oakland-athletics","miami-marlins",130,87,46,285,504,"Oakland Athletics","oak","OAK","Athletics",133,17,17,0.5,"W 6",3.6,4,-0.4,0.5,0.1,"15-19",2,"4-6","3-7","2-1","8-3","9-9","8-8","2-1","7-5","11-11","6-6","9-14","8-3","8-2","11-9","16-14",35379,3898,11184,15850,47003,2264,788,1133,1747,5334,55.58,53.42,1018,55,39.69,17.2,18,0.66,7.18,2.14285714285714,233.648571428571,1.11285714285714,3.66142857142857,37.7492,1.49571428571429,0.565714285714286,1.05714285714286,0.352857142857143
6102986,"Regular Season",2024-05-05,2024-05-06,"6:40 PM","Mon","oakland-athletics","texas-rangers",304,65,15,268,1434,"Oakland Athletics","oak","OAK","Athletics",133,17,17,0.5,"W 6",3.6,4,-0.4,0.5,0.1,"15-19",2,"4-6","3-7","2-1","8-3","9-9","8-8","2-1","7-5","11-11","6-6","9-14","8-3","8-2","11-9","16-14",35379,3898,11184,15850,47003,2264,788,1133,1747,5334,59.85,58.21,1021,57,43.23,13.15,34,0,7.62,2.08333333333333,248.253333333333,0.827083333333333,8.71458333333333,37.7492,1.9925,1.11958333333333,2.345,0.41875
6102992,"Regular Season",2024-05-05,2024-05-07,"12:37 PM","Tue","oakland-athletics","texas-rangers",308,60,15,287,1481,"Oakland Athletics","oak","OAK","Athletics",133,17,17,0.5,"W 6",3.6,4,-0.4,0.5,0.1,"15-19",2,"4-6","3-7","2-1","8-3","9-9","8-8","2-1","7-5","11-11","6-6","9-14","8-3","8-2","11-9","16-14",35379,3898,11184,15850,47003,2264,788,1133,1747,5334,62.58,61.03,1017,53,43.7,11.32,9,0,7.58,1.83333333333333,257.849166666667,2.50166666666667,11.7929166666667,37.7492,3.00458333333333,2.38833333333333,3.9325,0.558333333333333
6102993,"Regular Season",2024-05-05,2024-05-08,"12:37 PM","Wed","oakland-athletics","texas-rangers",297,78,25,357,1412,"Oakland Athletics","oak","OAK","Athletics",133,17,17,0.5,"W 6",3.6,4,-0.4,0.5,0.1,"15-19",2,"4-6","3-7","2-1","8-3","9-9","8-8","2-1","7-5","11-11","6-6","9-14","8-3","8-2","11-9","16-14",35379,3898,11184,15850,47003,2264,788,1133,1747,5334,74.1,72.43,1012,26,32.43,10.33,0,0,8.04,1.70833333333333,264.527083333333,0.965833333333333,16.4995833333333,37.7492,3.03,1.92833333333333,3.77916666666667,0.886666666666667
6103144,"Regular Season",2024-05-05,2024-05-05,"7:10 PM","Sun","philadelphia-phillies","san-francisco-giants",842,62,20,246,2204,"Philadelphia Phillies","phi","PHI","Phillies",143,23,11,0.676,"W 4",4.9,3.8,1.1,-0.5,0.6,"21-13",2,"3-3","7-7","8-0","5-1","12-6","11-5","2-1","7-2","16-5","7-6","4-2","19-9","8-2","16-4","22-8",51010,30760,2048,3778,63497,2852,2014,518,1788,4981,54.23,53.73,1022,93,52.25,9.24,100,1,1.15,1.71428571428571,248.908571428571,1.06571428571429,11.7271428571429,39.9523,3.31428571428571,2.35428571428571,3.39571428571429,0.341428571428571
6103151,"Regular Season",2024-05-05,2024-05-07,"6:40 PM","Tue","philadelphia-phillies","toronto-blue-jays",287,92,33,1310,824,"Philadelphia Phillies","phi","PHI","Phillies",143,23,11,0.676,"W 4",4.9,3.8,1.1,-0.5,0.6,"21-13",2,"3-3","7-7","8-0","5-1","12-6","11-5","2-1","7-2","16-5","7-6","4-2","19-9","8-2","16-4","22-8",51010,30760,2048,3778,63497,2852,2014,518,1788,4981,66.31,66.49,1008,82,60.3,7.76,100,1,8.05,2.625,418.9025,8.48,24.3841666666667,39.9523,6.80541666666667,18.3016666666667,19.8975,0.985
6103153,"Regular Season",2024-05-05,2024-05-06,"4:05 PM","Mon","philadelphia-phillies","san-francisco-giants",507,65,24,259,1419,"Philadelphia Phillies","phi","PHI","Phillies",143,23,11,0.676,"W 4",4.9,3.8,1.1,-0.5,0.6,"21-13",2,"3-3","7-7","8-0","5-1","12-6","11-5","2-1","7-2","16-5","7-6","4-2","19-9","8-2","16-4","22-8",51010,30760,2048,3778,63497,2852,2014,518,1788,4981,71.29,71.69,1015,76,63.16,6.13,100,1,2.44,1.125,292.062083333333,3.05458333333333,23.0916666666667,39.9523,7.63583333333333,5.13333333333333,7.09833333333333,0.634166666666667
6103156,"Regular Season",2024-05-05,2024-05-08,"1:05 PM","Wed","philadelphia-phillies","toronto-blue-jays",518,67,24,565,1549,"Philadelphia Phillies","phi","PHI","Phillies",143,23,11,0.676,"W 4",4.9,3.8,1.1,-0.5,0.6,"21-13",2,"3-3","7-7","8-0","5-1","12-6","11-5","2-1","7-2","16-5","7-6","4-2","19-9","8-2","16-4","22-8",51010,30760,2048,3778,63497,2852,2014,518,1788,4981,81.73,81.82,1003,45,58.39,14.05,20,1,7.69,1.625,379.125833333333,2.7,27.9825,39.9523,6.39041666666667,11.1958333333333,12.7658333333333,0.883333333333333
