"event_id","season_type","retrieve_date","date","time","day_of_week","home_team","away_team","new_listings","avg_price","lowest_price","highest_price","ticket_count","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
6100083,"Regular Season",2024-05-14,2024-05-15,"12:40 PM","Wed","arizona-diamondbacks","cincinnati-reds",1490,76,20,564,7957,"Arizona Diamondbacks","ari","AZ","D-backs",109,20,22,0.476,"W 2",5,4.6,0.4,-0.1,0.4,"23-19",-3,"0-3","8-5","9-8","3-6","10-10","10-12","2-4","7-5","15-11","5-11","6-15","14-7","6-4","10-10","15-15",9071,5974,611,368,59913,1104,738,292,199,8347,86.85,83.32,1006,15,33.51,14.99,2,0,8.43,2.75,252.286666666667,1.38291666666667,10.6579166666667,33.4529,2.19291666666667,7.83208333333333,18.8525,1.28458333333333
6100084,"Regular Season",2024-05-14,2024-05-14,"6:40 PM","Tue","arizona-diamondbacks","cincinnati-reds",318,53,18,229,1094,"Arizona Diamondbacks","ari","AZ","D-backs",109,20,22,0.476,"W 2",5,4.6,0.4,-0.1,0.4,"23-19",-3,"0-3","8-5","9-8","3-6","10-10","10-12","2-4","7-5","15-11","5-11","6-15","14-7","6-4","10-10","15-15",9071,5974,611,368,59913,1104,738,292,199,8347,88.38,84.58,1008,15,34.92,22.46,26,0,8.51,3.85714285714286,244.38,1.20571428571429,7.18142857142857,33.4529,3.14428571428571,10.0057142857143,23.6028571428571,1.18571428571429
6100086,"Regular Season",2024-05-14,2024-05-17,"6:40 PM","Fri","arizona-diamondbacks","detroit-tigers",307,68,21,564,1338,"Arizona Diamondbacks","ari","AZ","D-backs",109,20,22,0.476,"W 2",5,4.6,0.4,-0.1,0.4,"23-19",-3,"0-3","8-5","9-8","3-6","10-10","10-12","2-4","7-5","15-11","5-11","6-15","14-7","6-4","10-10","15-15",9071,5974,611,368,59913,1104,738,292,199,8347,87.37,83.77,1009,16,34.97,13.27,0,0,9.39,2.83333333333333,278.572916666667,2.36791666666667,14.02125,33.4529,1.77666666666667,7.52333333333333,19.91875,1.78791666666667
6100089,"Regular Season",2024-05-14,2024-05-18,"5:10 PM","Sat","arizona-diamondbacks","detroit-tigers",334,87,33,564,1560,"Arizona Diamondbacks","ari","AZ","D-backs",109,20,22,0.476,"W 2",5,4.6,0.4,-0.1,0.4,"23-19",-3,"0-3","8-5","9-8","3-6","10-10","10-12","2-4","7-5","15-11","5-11","6-15","14-7","6-4","10-10","15-15",9071,5974,611,368,59913,1104,738,292,199,8347,90.59,86.41,1011,13,33.53,14.9,0,0,10,2.52941176470588,243.86,0.938235294117647,11.9929411764706,33.4529,1.77764705882353,6.44411764705882,18.16,1.55294117647059
6100241,"Regular Season",2024-05-14,2024-05-14,"7:20 PM","Tue","atlanta-braves","chicago-cubs",1090,57,12,957,3072,"Atlanta Braves","atl","ATL","Braves",144,25,13,0.658,"W 1",4.9,3.6,1.2,0,1.2,"24-14",1,"10-5","1-0","3-3","11-5","14-4","11-9","4-2","6-7","16-9","9-4","10-8","15-5","6-4","12-8","19-11",33230,17179,9470,735,88296,2054,1543,993,217,4823,67.75,68.36,1009,88,64.06,7.49,100,1,3.59,1.42857142857143,286.58,1.72571428571429,10.37,33.7469,2.28428571428571,3.73142857142857,4.53714285714286,0.388571428571429
6100244,"Regular Season",2024-05-14,2024-05-15,"7:20 PM","Wed","atlanta-braves","chicago-cubs",868,75,14,1155,2856,"Atlanta Braves","atl","ATL","Braves",144,25,13,0.658,"W 1",4.9,3.6,1.2,0,1.2,"24-14",1,"10-5","1-0","3-3","11-5","14-4","11-9","4-2","6-7","16-9","9-4","10-8","15-5","6-4","12-8","19-11",33230,17179,9470,735,88296,2054,1543,993,217,4823,77.14,76.96,1007,51,57.92,12.1,14,1,7.44,1.33333333333333,280.65875,0.66875,6.61375,33.7469,1.10333333333333,2.81833333333333,3.37541666666667,0.348333333333333
6100246,"Regular Season",2024-05-14,2024-05-17,"7:20 PM","Fri","atlanta-braves","san-diego-padres",724,108,33,698,2055,"Atlanta Braves","atl","ATL","Braves",144,25,13,0.658,"W 1",4.9,3.6,1.2,0,1.2,"24-14",1,"10-5","1-0","3-3","11-5","14-4","11-9","4-2","6-7","16-9","9-4","10-8","15-5","6-4","12-8","19-11",33230,17179,9470,735,88296,2054,1543,993,217,4823,79.41,79.41,1014,50,59.27,6.98,97,0,5.33,2.125,322.800416666667,3.01708333333333,18.005,33.7469,1.87291666666667,11.2966666666667,13.5304166666667,0.6525
6100248,"Regular Season",2024-05-14,2024-05-18,"7:15 PM","Sat","atlanta-braves","san-diego-padres",781,143,49,1288,2498,"Atlanta Braves","atl","ATL","Braves",144,25,13,0.658,"W 1",4.9,3.6,1.2,0,1.2,"24-14",1,"10-5","1-0","3-3","11-5","14-4","11-9","4-2","6-7","16-9","9-4","10-8","15-5","6-4","12-8","19-11",33230,17179,9470,735,88296,2054,1543,993,217,4823,79.39,79.39,1010,52,60.8,12.77,100,1,0.04,1.29411764705882,283.718235294118,1.18764705882353,7.57117647058824,33.7469,1.51411764705882,6.10058823529412,7.25647058823529,0.37
6100412,"Regular Season",2024-05-14,2024-05-14,"6:35 PM","Tue","baltimore-orioles","toronto-blue-jays",276,35,9,145,1048,"Baltimore Orioles","bal","BAL","Orioles",110,26,14,0.65,"L 2",5,3.8,1.2,0.2,1.4,"25-15",1,"6-2","7-2","5-4","8-6","14-9","12-5","3-3","5-5","15-10","11-4","14-5","12-9","7-3","13-7","20-10",17773,5834,9509,18,40932,1421,727,1010,22,8701,67.86,68.11,1015,80,61.47,11.72,100,1,3.53,2,235.08,0.294285714285714,6.21142857142857,39.2852,1.82571428571429,3.88,4.78714285714286,0.475714285714286
6100413,"Regular Season",2024-05-14,2024-05-15,"12:35 PM","Wed","baltimore-orioles","toronto-blue-jays",380,65,13,3955,1530,"Baltimore Orioles","bal","BAL","Orioles",110,26,14,0.65,"L 2",5,3.8,1.2,0.2,1.4,"25-15",1,"6-2","7-2","5-4","8-6","14-9","12-5","3-3","5-5","15-10","11-4","14-5","12-9","7-3","13-7","20-10",17773,5834,9509,18,40932,1421,727,1010,22,8701,60.19,60.46,1007,97,59.07,11.16,100,1,0.38,2,230.4525,0.2475,7.23208333333333,39.2852,2.10041666666667,2.54666666666667,3.40458333333333,0.2875
6100416,"Regular Season",2024-05-14,2024-05-17,"7:05 PM","Fri","baltimore-orioles","seattle-mariners",224,123,33,3955,782,"Baltimore Orioles","bal","BAL","Orioles",110,26,14,0.65,"L 2",5,3.8,1.2,0.2,1.4,"25-15",1,"6-2","7-2","5-4","8-6","14-9","12-5","3-3","5-5","15-10","11-4","14-5","12-9","7-3","13-7","20-10",17773,5834,9509,18,40932,1421,727,1010,22,8701,71.83,71.17,1016,52,52.65,9.48,14,0,6.37,1.83333333333333,244.636666666667,0.51375,6.84333333333333,39.2852,2.29,4.72666666666667,5.99875,0.48
6100423,"Regular Season",2024-05-14,2024-05-18,"4:05 PM","Sat","baltimore-orioles","seattle-mariners",330,87,22,268,1367,"Baltimore Orioles","bal","BAL","Orioles",110,26,14,0.65,"L 2",5,3.8,1.2,0.2,1.4,"25-15",1,"6-2","7-2","5-4","8-6","14-9","12-5","3-3","5-5","15-10","11-4","14-5","12-9","7-3","13-7","20-10",17773,5834,9509,18,40932,1421,727,1010,22,8701,65.84,65.37,1016,69,55.18,8.66,100,1,0.28,1.70588235294118,297.856470588235,0.324705882352941,13.5429411764706,39.2852,2.93294117647059,9.95117647058824,11.9876470588235,0.477647058823529
6100566,"Regular Season",2024-05-14,2024-05-15,"7:10 PM","Wed","boston-red-sox","tampa-bay-rays",934,57,16,436,2674,"Boston Red Sox","bos","BOS","Red Sox",111,21,20,0.512,"L 1",4.3,3.5,0.8,0.1,0.9,"24-17",-3,"0-4","3-7","9-4","9-5","9-11","12-9","1-3","5-4","16-13","5-7","7-16","14-4","3-7","10-10","14-16",25856,16548,1620,647,58466,1230,1051,409,260,9404,62.01,61.57,1013,78,55.02,7.9,100,1,3.97,2.20833333333333,229.4775,0.47,7.00666666666667,42.3466,1.31291666666667,4.52458333333333,8.07833333333333,0.285416666666667
6100567,"Regular Season",2024-05-14,2024-05-16,"7:10 PM","Thu","boston-red-sox","tampa-bay-rays",835,84,22,459,2290,"Boston Red Sox","bos","BOS","Red Sox",111,21,20,0.512,"L 1",4.3,3.5,0.8,0.1,0.9,"24-17",-3,"0-4","3-7","9-4","9-5","9-11","12-9","1-3","5-4","16-13","5-7","7-16","14-4","3-7","10-10","14-16",25856,16548,1620,647,58466,1230,1051,409,260,9404,59.67,59.65,1014,92,56.93,7.7,100,1,7.84,1.54166666666667,275.93,0.735416666666667,17.1691666666667,42.3466,2.62791666666667,5.08708333333333,8.57291666666667,0.405833333333333
6100587,"Regular Season",2024-05-14,2024-05-14,"7:10 PM","Tue","boston-red-sox","tampa-bay-rays",463,72,27,341,1241,"Boston Red Sox","bos","BOS","Red Sox",111,21,20,0.512,"L 1",4.3,3.5,0.8,0.1,0.9,"24-17",-3,"0-4","3-7","9-4","9-5","9-11","12-9","1-3","5-4","16-13","5-7","7-16","14-4","3-7","10-10","14-16",25856,16548,1620,647,58466,1230,1051,409,260,9404,76.08,75.65,1014,48,54.99,12.64,48,0,7.2,3,230.788571428571,0.457142857142857,4.45,42.3466,1.38714285714286,6.21714285714286,7.73428571428571,0.288571428571429
6100719,"Regular Season",2024-05-14,2024-05-16,"6:40 PM","Thu","chicago-cubs","pittsburgh-pirates",1264,64,12,733,3478,"Chicago Cubs","chn","CHC","Cubs",112,24,18,0.571,"L 1",4.6,4.3,0.4,0,0.4,"23-19",1,"4-5","4-2","9-6","7-5","13-6","11-12","2-3","8-7","21-14","3-4","10-12","14-6","5-5","11-9","17-13",53085,17968,12502,755,65489,2212,1595,1321,281,7821,65.62,64.85,1011,63,51.91,7.96,100,1,5.73,2,323.911666666667,4.76,23.1204166666667,41.9472,6.99541666666667,13.51875,16.0004166666667,0.89
6100725,"Regular Season",2024-05-14,2024-05-17,"1:20 PM","Fri","chicago-cubs","pittsburgh-pirates",1098,83,12,1013,3271,"Chicago Cubs","chn","CHC","Cubs",112,24,18,0.571,"L 1",4.6,4.3,0.4,0,0.4,"23-19",1,"4-5","4-2","9-6","7-5","13-6","11-12","2-3","8-7","21-14","3-4","10-12","14-6","5-5","11-9","17-13",53085,17968,12502,755,65489,2212,1595,1321,281,7821,68.41,68.11,1009,67,56.39,5.95,100,1,6.32,1.625,298.599166666667,2.09625,22.1320833333333,41.9472,3.78958333333333,5.47333333333333,6.93333333333333,0.941666666666667
