"event_id","season_type","retrieve_date","date","time","day_of_week","home_team","away_team","new_listings","avg_price","lowest_price","highest_price","ticket_count","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
6100086,"Regular Season",2024-05-16,2024-05-17,"6:40 PM","Fri","arizona-diamondbacks","detroit-tigers",237,71,30,285,923,"Arizona Diamondbacks","ari","AZ","D-backs",109,21,23,0.477,"W 1",4.9,4.5,0.3,0,0.3,"23-21",-2,"0-3","9-6","9-8","3-6","11-11","10-12","2-4","8-5","15-12","6-11","5-13","16-10","7-3","10-10","15-15",9071,5974,611,368,59913,1104,738,292,199,8347,89.76,85.82,1009,16,37.31,13.76,0,0,9.47,3,264.247083333333,1.44666666666667,12.8320833333333,33.4529,2.59083333333333,8.77291666666667,20.41875,1.67916666666667
6100089,"Regular Season",2024-05-16,2024-05-18,"5:10 PM","Sat","arizona-diamondbacks","detroit-tigers",315,85,31,564,1826,"Arizona Diamondbacks","ari","AZ","D-backs",109,21,23,0.477,"W 1",4.9,4.5,0.3,0,0.3,"23-21",-2,"0-3","9-6","9-8","3-6","11-11","10-12","2-4","8-5","15-12","6-11","5-13","16-10","7-3","10-10","15-15",9071,5974,611,368,59913,1104,738,292,199,8347,93.56,89.01,1009,12,34.5,21.12,4,0,9.7,2.83333333333333,253.399583333333,1.1775,11.4383333333333,33.4529,2.05583333333333,8.07125,19.1766666666667,1.36
6100090,"Regular Season",2024-05-16,2024-05-19,"1:10 PM","Sun","arizona-diamondbacks","detroit-tigers",319,78,22,564,1402,"Arizona Diamondbacks","ari","AZ","D-backs",109,21,23,0.477,"W 1",4.9,4.5,0.3,0,0.3,"23-21",-2,"0-3","9-6","9-8","3-6","11-11","10-12","2-4","8-5","15-12","6-11","5-13","16-10","7-3","10-10","15-15",9071,5974,611,368,59913,1104,738,292,199,8347,88.38,84.58,1010,10,24.08,14.14,1,0,10.46,2.83333333333333,231.147083333333,0.793333333333333,8.01625,33.4529,1.88083333333333,6.30416666666667,16.0529166666667,1.08833333333333
6100246,"Regular Season",2024-05-16,2024-05-17,"7:20 PM","Fri","atlanta-braves","san-diego-padres",893,102,27,698,2622,"Atlanta Braves","atl","ATL","Braves",144,26,14,0.65,"L 1",4.8,3.6,1.2,0,1.2,"25-15",1,"10-5","2-1","3-3","11-5","15-5","11-9","4-2","6-7","17-10","9-4","11-9","15-5","6-4","12-8","19-11",33230,17179,9470,735,88296,2054,1543,993,217,4823,65.53,65.93,1013,88,61.9,9.98,100,1,3.68,2.04166666666667,405.829583333333,3.95541666666667,26.3295833333333,33.7469,2.06791666666667,12.9875,15.9408333333333,0.841666666666667
6100248,"Regular Season",2024-05-16,2024-05-18,"7:15 PM","Sat","atlanta-braves","san-diego-padres",870,144,49,6419,2630,"Atlanta Braves","atl","ATL","Braves",144,26,14,0.65,"L 1",4.8,3.6,1.2,0,1.2,"25-15",1,"10-5","2-1","3-3","11-5","15-5","11-9","4-2","6-7","17-10","9-4","11-9","15-5","6-4","12-8","19-11",33230,17179,9470,735,88296,2054,1543,993,217,4823,77.18,77.61,1011,64,64.22,16.51,99,1,7.36,1.375,284.692083333333,0.582916666666667,8.01541666666667,33.7469,1.33916666666667,5.20541666666667,5.92291666666667,0.3125
6100250,"Regular Season",2024-05-16,2024-05-19,"7:10 PM","Sun","atlanta-braves","san-diego-padres",1104,83,22,558,4097,"Atlanta Braves","atl","ATL","Braves",144,26,14,0.65,"L 1",4.8,3.6,1.2,0,1.2,"25-15",1,"10-5","2-1","3-3","11-5","15-5","11-9","4-2","6-7","17-10","9-4","11-9","15-5","6-4","12-8","19-11",33230,17179,9470,735,88296,2054,1543,993,217,4823,75.36,75.51,1011,62,61.63,13.38,86,0.86,8.05,1.875,259.7975,0.323333333333333,5.55583333333333,33.7469,1.46625,3.93333333333333,5.10333333333333,0.665416666666667
6100255,"Regular Season",2024-05-16,2024-05-20,"12:20 PM","Mon","atlanta-braves","san-diego-padres",766,73,14,1155,2414,"Atlanta Braves","atl","ATL","Braves",144,26,14,0.65,"L 1",4.8,3.6,1.2,0,1.2,"25-15",1,"10-5","2-1","3-3","11-5","15-5","11-9","4-2","6-7","17-10","9-4","11-9","15-5","6-4","12-8","19-11",33230,17179,9470,735,88296,2054,1543,993,217,4823,85.32,84.87,1012,41,59.16,6.2,57,0,0.51,1.47058823529412,286.467647058824,2.43,12.6788235294118,33.7469,1.84823529411765,7.88058823529412,10.2770588235294,1.16470588235294
6100416,"Regular Season",2024-05-16,2024-05-17,"7:05 PM","Fri","baltimore-orioles","seattle-mariners",319,92,44,234,1244,"Baltimore Orioles","bal","BAL","Orioles",110,27,14,0.659,"W 1",5,3.8,1.2,0.2,1.4,"26-15",1,"7-2","7-2","5-4","8-6","15-9","12-5","3-3","6-5","15-10","12-4","14-5","13-9","7-3","13-7","20-10",17773,5834,9509,18,40932,1421,727,1010,22,8701,67.86,67.68,1015,71,57.92,9.1,99,0.22,7.49,1.875,240.465,0.433333333333333,6.52625,39.2852,1.54708333333333,4.52875,5.9475,0.56
6100418,"Regular Season",2024-05-16,2024-05-19,"1:35 PM","Sun","baltimore-orioles","seattle-mariners",623,260,22,115579,2534,"Baltimore Orioles","bal","BAL","Orioles",110,27,14,0.659,"W 1",5,3.8,1.2,0.2,1.4,"26-15",1,"7-2","7-2","5-4","8-6","15-9","12-5","3-3","6-5","15-10","12-4","14-5","13-9","7-3","13-7","20-10",17773,5834,9509,18,40932,1421,727,1010,22,8701,56.66,56.53,1015,96,55.29,10.11,100,1,0.8,1.58333333333333,218.142916666667,0.275,6.37416666666667,39.2852,1.02958333333333,3.32708333333333,4.66416666666667,0.472916666666667
6100423,"Regular Season",2024-05-16,2024-05-18,"4:05 PM","Sat","baltimore-orioles","seattle-mariners",618,71,24,268,2539,"Baltimore Orioles","bal","BAL","Orioles",110,27,14,0.659,"W 1",5,3.8,1.2,0.2,1.4,"26-15",1,"7-2","7-2","5-4","8-6","15-9","12-5","3-3","6-5","15-10","12-4","14-5","13-9","7-3","13-7","20-10",17773,5834,9509,18,40932,1421,727,1010,22,8701,57.2,57.04,1018,94,55.17,9.13,100,1,0.53,1.56521739130435,238.874347826087,0.408695652173913,9.15304347826087,39.2852,2.16826086956522,6.86739130434783,9.37478260869565,0.310869565217391
