"event_id","season_type","retrieve_date","date","time","day_of_week","home_team","away_team","new_listings","avg_price","lowest_price","highest_price","ticket_count","team_full_name","team_code","team_abbreviation","team_name","team_id","wins","loss","win_pct","streak","runs_for_avg","runs_against_avg","run_diff","schedule_strength","simple_rating_system","pythagorean_wl","pythagorean_luck","vs_east","vs_central","vs_west","interleague","home_record","road_record","ex_innings","one_run_games","vs_rhp","vs_lhp","vs_winning_teams","vs_losing_teams","last_10","last_20","last_30","estimate_total_population","estimate_white_population","estimate_black_population","estimate_hispanic_population","estimate_median_12_month_income","moe_total_population","moe_white_population","moe_black_population","moe_hispanic_population","moe_median_12_month_income","temp","feels_like","pressure","humidity","dew_points","wind_speed","clouds","precip_chance","uv_index","aqi","carbon_monoxide","nitrogen_monoxide","nitrogen_dioxide","ozone","sulphur_dioxide","fine_particles","coarse_particles","ammonia"
6100882,"Regular Season",2024-05-07,2024-05-11,"6:10 PM","Sat","chicago-white-sox","cleveland-guardians",498,83,26,496,2168,"Chicago White Sox","cha","CWS","White Sox",145,8,27,0.229,"L 1",2.9,5.4,-2.5,0.4,-2.1,"8-27",0,"3-1","2-18","0-0","3-8","5-12","3-15","2-2","4-8","6-23","2-4","6-23","2-4","5-5","6-14","7-23",53085,17968,12502,755,65489,2212,1595,1321,281,7821,64.98,62.91,1005,37,37.11,14.18,16,0.31,0.34,1.41176470588235,324.557647058824,0.654705882352941,29.2323529411765,41.8309,5.33411764705882,5.46058823529412,7.73470588235294,1.53
6101049,"Regular Season",2024-05-07,2024-05-07,"6:40 PM","Tue","cincinnati-reds","arizona-diamondbacks",160,79,22,389,561,"Cincinnati Reds","cin","CIN","Reds",113,16,18,0.471,"L 5",4.5,4.4,0.1,0.2,0.3,"17-17",-1,"7-6","1-2","1-2","7-8","9-10","7-8","1-0","1-5","10-11","6-7","9-16","7-2","2-8","8-12","13-17",15293,10019,3750,64,80178,957,779,510,40,6511,71.44,72.41,999,88,67.69,10.92,40,1,5.57,1,224.112857142857,0.328571428571429,5.70571428571429,39.1072,2.98,1.77285714285714,2.06,0.257142857142857
6101056,"Regular Season",2024-05-07,2024-05-09,"1:10 PM","Thu","cincinnati-reds","arizona-diamondbacks",360,60,14,276,1541,"Cincinnati Reds","cin","CIN","Reds",113,16,18,0.471,"L 5",4.5,4.4,0.1,0.2,0.3,"17-17",-1,"7-6","1-2","1-2","7-8","9-10","7-8","1-0","1-5","10-11","6-7","9-16","7-2","2-8","8-12","13-17",15293,10019,3750,64,80178,957,779,510,40,6511,75.69,75.45,1003,53,56.97,15.37,82,1,8.12,1.41666666666667,254.372916666667,0.379166666666667,8.33833333333333,39.1072,2.6975,2.44958333333333,3.01375,0.360833333333333
6101078,"Regular Season",2024-05-07,2024-05-08,"6:40 PM","Wed","cincinnati-reds","arizona-diamondbacks",253,70,14,341,834,"Cincinnati Reds","cin","CIN","Reds",113,16,18,0.471,"L 5",4.5,4.4,0.1,0.2,0.3,"17-17",-1,"7-6","1-2","1-2","7-8","9-10","7-8","1-0","1-5","10-11","6-7","9-16","7-2","2-8","8-12","13-17",15293,10019,3750,64,80178,957,779,510,40,6511,80.13,80.92,1006,50,59.34,8.5,18,1,8.26,1.41666666666667,244.220833333333,0.974583333333333,9.23916666666667,39.1072,5.27083333333333,3.63166666666667,4.3225,0.22875
6101350,"Regular Season",2024-05-07,2024-05-09,"1:10 PM","Thu","colorado-rockies","san-francisco-giants",505,22812,11,214749,2567,"Colorado Rockies","col","COL","Rockies",115,8,26,0.235,"L 2",3.6,5.9,-2.3,-0.4,-2.6,"10-24",-2,"0-6","1-5","4-7","3-8","5-10","3-16","1-3","3-8","6-18","2-8","4-12","4-14","2-8","4-16","7-23",33805,20800,5116,3969,79436,1381,1386,783,919,11916,47.8,43.9,1022,47,28.4,11.41,97,0.88,3.34,1.54166666666667,258.684583333333,2.92,15.3454166666667,39.757,2.40333333333333,2.03041666666667,2.90625,1.13666666666667
6101352,"Regular Season",2024-05-07,2024-05-08,"6:40 PM","Wed","colorado-rockies","san-francisco-giants",557,246,13,115579,2873,"Colorado Rockies","col","COL","Rockies",115,8,26,0.235,"L 2",3.6,5.9,-2.3,-0.4,-2.6,"10-24",-2,"0-6","1-5","4-7","3-8","5-10","3-16","1-3","3-8","6-18","2-8","4-12","4-14","2-8","4-16","7-23",33805,20800,5116,3969,79436,1381,1386,783,919,11916,55.9,52,1004,17,11.3,18.1,3,0,7.27,2.625,198.394583333333,0.43,4.49166666666667,39.757,1.19208333333333,0.6025,1.35166666666667,0.464583333333333
6101353,"Regular Season",2024-05-07,2024-05-10,"6:40 PM","Fri","colorado-rockies","texas-rangers",677,59,16,409,3455,"Colorado Rockies","col","COL","Rockies",115,8,26,0.235,"L 2",3.6,5.9,-2.3,-0.4,-2.6,"10-24",-2,"0-6","1-5","4-7","3-8","5-10","3-16","1-3","3-8","6-18","2-8","4-12","4-14","2-8","4-16","7-23",33805,20800,5116,3969,79436,1381,1386,783,919,11916,58.6,55.76,1022,34,30.4,8.43,5,0,5.81,1.66666666666667,242.55125,2.66791666666667,12.9929166666667,39.757,2.95791666666667,1.77666666666667,2.31625,0.904166666666667
6101355,"Regular Season",2024-05-07,2024-05-11,"6:10 PM","Sat","colorado-rockies","texas-rangers",685,65,21,470,3371,"Colorado Rockies","col","COL","Rockies",115,8,26,0.235,"L 2",3.6,5.9,-2.3,-0.4,-2.6,"10-24",-2,"0-6","1-5","4-7","3-8","5-10","3-16","1-3","3-8","6-18","2-8","4-12","4-14","2-8","4-16","7-23",33805,20800,5116,3969,79436,1381,1386,783,919,11916,69.1,66.83,1010,24,31.01,10.36,0,0,6,2,401.919411764706,5.29941176470588,37.1358823529412,39.757,3.51,10.5441176470588,12.64,2.14294117647059
6101363,"Regular Season",2024-05-07,2024-05-07,"6:40 PM","Tue","colorado-rockies","san-francisco-giants",346,36,13,253,1598,"Colorado Rockies","col","COL","Rockies",115,8,26,0.235,"L 2",3.6,5.9,-2.3,-0.4,-2.6,"10-24",-2,"0-6","1-5","4-7","3-8","5-10","3-16","1-3","3-8","6-18","2-8","4-12","4-14","2-8","4-16","7-23",33805,20800,5116,3969,79436,1381,1386,783,919,11916,54.5,51.15,1000,32,26.04,22.66,13,0,6.36,2.57142857142857,182.864285714286,0.551428571428571,1.83,39.757,0.588571428571429,0.5,0.715714285714286,0.231428571428571
6101447,"Regular Season",2024-05-07,2024-05-10,"6:40 PM","Fri","detroit-tigers","houston-astros",409,84,22,379,1360,"Detroit Tigers","det","DET","Tigers",116,18,17,0.514,"L 4",3.8,3.7,0.1,0,0.1,"18-17",0,"2-4","9-5","2-5","5-3","8-9","10-8","3-1","7-7","13-16","5-1","9-12","9-5","4-6","9-11","13-17",14930,3932,9044,41,21180,1009,540,755,52,2377,57.54,56.01,1008,64,45.55,6.44,100,1,6.12,1.29166666666667,229.06,0.654166666666667,6.74416666666667,42.3464,1.23208333333333,0.921666666666667,1.29708333333333,0.460833333333333
6101452,"Regular Season",2024-05-07,2024-05-11,"6:10 PM","Sat","detroit-tigers","houston-astros",588,78,25,436,1954,"Detroit Tigers","det","DET","Tigers",116,18,17,0.514,"L 4",3.8,3.7,0.1,0,0.1,"18-17",0,"2-4","9-5","2-5","5-3","8-9","10-8","3-1","7-7","13-16","5-1","9-12","9-5","4-6","9-11","13-17",14930,3932,9044,41,21180,1009,540,755,52,2377,55.67,53.76,1003,60,42.12,7.99,100,0.85,0.46,1.52941176470588,382.283529411765,6.62882352941176,36.5452941176471,42.3464,2.89294117647059,4.15705882352941,6.74235294117647,2.14470588235294
6101783,"Regular Season",2024-05-07,2024-05-07,"6:40 PM","Tue","kansas-city-royals","milwaukee-brewers",113,73,16,408,306,"Kansas City Royals","kca","KC","Royals",118,21,15,0.583,"W 1",4.6,3.3,1.3,-0.1,1.1,"23-13",-2,"7-6","8-5","4-2","2-2","14-7","7-8","1-1","6-6","18-12","3-3","6-10","15-5","5-5","11-9","19-11",8768,3850,4272,33,40829,1089,700,948,32,6164,73.11,72.28,1001,46,51.12,9.17,1,1,7.43,2.57142857142857,226.26,0.802857142857143,3.58428571428571,39.1022,2.03857142857143,2.77285714285714,4.11285714285714,0.52
6101789,"Regular Season",2024-05-07,2024-05-08,"1:10 PM","Wed","kansas-city-royals","milwaukee-brewers",287,54,13,341,1133,"Kansas City Royals","kca","KC","Royals",118,21,15,0.583,"W 1",4.6,3.3,1.3,-0.1,1.1,"23-13",-2,"7-6","8-5","4-2","2-2","14-7","7-8","1-1","6-6","18-12","3-3","6-10","15-5","5-5","11-9","19-11",8768,3850,4272,33,40829,1089,700,948,32,6164,71.56,71.1,1001,57,55.38,10.51,74,0,7.84,1.66666666666667,288.865,1.29958333333333,16.1991666666667,39.1022,1.83291666666667,6.97375,12.5816666666667,1.15375
6102101,"Regular Season",2024-05-07,2024-05-07,"7:10 PM","Tue","los-angeles-dodgers","miami-marlins",732,137,21,2261,2002,"Los Angeles Dodgers","lan","LAD","Dodgers",119,24,13,0.649,"W 5",5.5,3.7,1.8,-0.2,1.5,"25-12",-1,"9-4","4-3","7-4","4-2","13-8","11-5","1-3","5-4","13-9","11-4","12-8","12-5","8-2","13-7","19-11",39709,10063,5465,6587,53278,2133,1055,702,834,4801,68.56,67.28,1014,46,46.98,11.03,2,0,9.1,4.28571428571429,369.071428571429,4.01142857142857,20.0857142857143,34.0724,12.3642857142857,28.3385714285714,32.77,1.79428571428571
6102105,"Regular Season",2024-05-07,2024-05-08,"12:10 PM","Wed","los-angeles-dodgers","miami-marlins",1037,118,16,2285,3456,"Los Angeles Dodgers","lan","LAD","Dodgers",119,24,13,0.649,"W 5",5.5,3.7,1.8,-0.2,1.5,"25-12",-1,"9-4","4-3","7-4","4-2","13-8","11-5","1-3","5-4","13-9","11-4","12-8","12-5","8-2","13-7","19-11",39709,10063,5465,6587,53278,2133,1055,702,834,4801,72.72,71.47,1011,38,46.11,12.5,0,0,8.55,3.79166666666667,576.476666666667,8.8625,73.9570833333333,34.0724,11.4804166666667,43.9108333333333,56.1466666666667,3.11666666666667
6102412,"Regular Season",2024-05-07,2024-05-09,"6:40 PM","Thu","milwaukee-brewers","st-louis-cardinals",290,47,9,162,1295,"Milwaukee Brewers","mil","MIL","Brewers",158,20,14,0.588,"L 3",4.9,4.3,0.6,0.2,0.8,"19-15",1,"3-0","8-5","1-2","8-7","7-7","13-7","2-0","7-4","17-11","3-3","10-11","10-3","4-6","10-10","16-14",35358,26683,2791,1580,54732,1187,1208,712,504,3443,45.75,38.48,1009,93,43.84,20.49,100,1,1.12,1.5,211.608333333333,0.198333333333333,2.50166666666667,43.0421,0.735833333333333,1.81458333333333,1.99541666666667,0.14875
6102415,"Regular Season",2024-05-07,2024-05-10,"7:10 PM","Fri","milwaukee-brewers","st-louis-cardinals",425,46,9,223,1796,"Milwaukee Brewers","mil","MIL","Brewers",158,20,14,0.588,"L 3",4.9,4.3,0.6,0.2,0.8,"19-15",1,"3-0","8-5","1-2","8-7","7-7","13-7","2-0","7-4","17-11","3-3","10-11","10-3","4-6","10-10","16-14",35358,26683,2791,1580,54732,1187,1208,712,504,3443,56.07,53.87,1011,53,38.43,8.57,5,0.2,6.99,1.33333333333333,220.368333333333,0.52375,3.86375,43.0421,0.85125,1.22708333333333,1.77625,0.5625
6102421,"Regular Season",2024-05-07,2024-05-11,"6:15 PM","Sat","milwaukee-brewers","st-louis-cardinals",463,63,17,235,1682,"Milwaukee Brewers","mil","MIL","Brewers",158,20,14,0.588,"L 3",4.9,4.3,0.6,0.2,0.8,"19-15",1,"3-0","8-5","1-2","8-7","7-7","13-7","2-0","7-4","17-11","3-3","10-11","10-3","4-6","10-10","16-14",35358,26683,2791,1580,54732,1187,1208,712,504,3443,58.08,56.5,1004,62,44.58,12.5,21,1,0.34,1.11764705882353,270.857647058824,0.189411764705882,15.2917647058824,43.0421,1.33470588235294,3.29882352941176,3.98529411764706,0.802352941176471
6102583,"Regular Season",2024-05-07,2024-05-08,"6:40 PM","Wed","minnesota-twins","seattle-mariners",397,345,14,115579,1858,"Minnesota Twins","min","MIN","Twins",142,20,14,0.588,"W 1",4.6,4.1,0.4,0.2,0.6,"19-15",1,"2-4","12-7","4-0","2-3","9-7","11-7","1-0","5-3","14-11","6-3","10-14","10-0","9-1","14-6","18-12",5722,3762,1063,37,118079,664,528,247,50,24751,71.51,70,1003,35,42.35,13.82,10,0.97,6.05,1.875,242.48125,1.27541666666667,8.88666666666667,44.9743,1.20166666666667,1.79208333333333,2.52666666666667,1.13208333333333
6102584,"Regular Season",2024-05-07,2024-05-07,"6:40 PM","Tue","minnesota-twins","seattle-mariners",404,54,11,418,1784,"Minnesota Twins","min","MIN","Twins",142,20,14,0.588,"W 1",4.6,4.1,0.4,0.2,0.6,"19-15",1,"2-4","12-7","4-0","2-3","9-7","11-7","1-0","5-3","14-11","6-3","10-14","10-0","9-1","14-6","18-12",5722,3762,1063,37,118079,664,528,247,50,24751,66.38,65.62,995,62,52.99,18.23,79,1,5.81,2,216.247142857143,0.45,3.10571428571429,44.9743,0.4,0.768571428571429,1.04428571428571,1.12
6102587,"Regular Season",2024-05-07,2024-05-09,"12:10 PM","Thu","minnesota-twins","seattle-mariners",381,63,12,1409,1709,"Minnesota Twins","min","MIN","Twins",142,20,14,0.588,"W 1",4.6,4.1,0.4,0.2,0.6,"19-15",1,"2-4","12-7","4-0","2-3","9-7","11-7","1-0","5-3","14-11","6-3","10-14","10-0","9-1","14-6","18-12",5722,3762,1063,37,118079,664,528,247,50,24751,59.85,57.31,1015,38,34.2,12.24,48,0,6.33,1.625,230.174166666667,0.59,6.45083333333333,44.9743,1.0975,1.55291666666667,1.97166666666667,0.467083333333333
6102744,"Regular Season",2024-05-07,2024-05-11,"4:10 PM","Sat","new-york-mets","atlanta-braves",1273,102,27,1456,5460,"New York Mets","nyn","NYM","Mets",121,17,18,0.486,"W 1",4.4,4.3,0.1,0.1,0.2,"18-17",-1,"2-1","9-8","3-3","3-6","9-10","8-8","2-3","6-4","13-16","4-2","9-13","8-5","4-6","10-10","17-13",116469,31219,10511,48355,62254,4513,2783,1641,3619,3426,52.61,50.9,1002,71,43.63,12.12,100,0.2,0.27,1,256.034117647059,0.928823529411765,13.66,40.7554,3.11235294117647,1.50529411764706,2.18823529411765,0.615294117647059
6102746,"Regular Season",2024-05-07,2024-05-10,"7:10 PM","Fri","new-york-mets","atlanta-braves",1259,74,17,817,6069,"New York Mets","nyn","NYM","Mets",121,17,18,0.486,"W 1",4.4,4.3,0.1,0.1,0.2,"18-17",-1,"2-1","9-8","3-3","3-6","9-10","8-8","2-3","6-4","13-16","4-2","9-13","8-5","4-6","10-10","17-13",116469,31219,10511,48355,62254,4513,2783,1641,3619,3426,54.7,53.96,1004,87,50.9,10.42,100,1,1.88,1.70833333333333,373.006666666667,5.37875,35.1366666666667,40.7554,9.58291666666667,5.55916666666667,7.67666666666667,1.41125
6102884,"Regular Season",2024-05-07,2024-05-07,"7:05 PM","Tue","new-york-yankees","houston-astros",776,76,28,654,3212,"New York Yankees","nya","NYY","Yankees",147,23,13,0.639,"W 3",4.6,3.4,1.2,-0.1,1.1,"23-13",0,"6-7","5-1","6-2","6-3","11-5","12-8","1-3","9-3","18-7","5-6","10-6","13-7","6-4","11-9","18-12",50118,7686,21816,15621,33945,2635,1624,2026,1793,4114,76.78,75.81,1009,35,47.1,8.25,0,0,8.02,3.57142857142857,271.317142857143,0.89,12.3514285714286,40.8198,3.73714285714286,8.49571428571429,9.86,0.922857142857143
6102889,"Regular Season",2024-05-07,2024-05-09,"5:05 PM","Thu","new-york-yankees","houston-astros",1409,154,12,117590,6487,"New York Yankees","nya","NYY","Yankees",147,23,13,0.639,"W 3",4.6,3.4,1.2,-0.1,1.1,"23-13",0,"6-7","5-1","6-2","6-3","11-5","12-8","1-3","9-3","18-7","5-6","10-6","13-7","6-4","11-9","18-12",50118,7686,21816,15621,33945,2635,1624,2026,1793,4114,67.28,65.91,1003,47,46.67,11.41,100,1,2.01,3.04166666666667,633.637916666667,15.8475,44.2079166666667,40.8198,6.14625,34.6375,39.2041666666667,0.645
6102894,"Regular Season",2024-05-07,2024-05-08,"7:05 PM","Wed","new-york-yankees","houston-astros",1183,173,18,117590,5417,"New York Yankees","nya","NYY","Yankees",147,23,13,0.639,"W 3",4.6,3.4,1.2,-0.1,1.1,"23-13",0,"6-7","5-1","6-2","6-3","11-5","12-8","1-3","9-3","18-7","5-6","10-6","13-7","6-4","11-9","18-12",50118,7686,21816,15621,33945,2635,1624,2026,1793,4114,74.52,74.97,1003,70,63.84,14.83,99,1,5.33,2.54166666666667,600.81625,8.5225,69.4879166666667,40.8198,11.2783333333333,24.23625,29.4316666666667,1.5225
6102992,"Regular Season",2024-05-07,2024-05-07,"12:37 PM","Tue","oakland-athletics","texas-rangers",263,54,13,258,1226,"Oakland Athletics","oak","OAK","Athletics",133,17,19,0.472,"L 2",3.5,4.2,-0.7,0.5,-0.2,"15-21",2,"4-6","3-7","2-2","8-4","9-11","8-8","2-1","7-5","11-12","6-7","11-16","6-3","7-3","10-10","16-14",35379,3898,11184,15850,47003,2264,788,1133,1747,5334,62.31,60.93,1018,57,46.9,12.39,20,0,7.48,2.14285714285714,261.784285714286,3.48428571428571,11.8457142857143,37.7492,5.62714285714286,4.76,6.52571428571429,0.885714285714286
6102993,"Regular Season",2024-05-07,2024-05-08,"12:37 PM","Wed","oakland-athletics","texas-rangers",279,58,24,285,1318,"Oakland Athletics","oak","OAK","Athletics",133,17,19,0.472,"L 2",3.5,4.2,-0.7,0.5,-0.2,"15-21",2,"4-6","3-7","2-2","8-4","9-11","8-8","2-1","7-5","11-12","6-7","11-16","6-3","7-3","10-10","16-14",35379,3898,11184,15850,47003,2264,788,1133,1747,5334,73.9,72.12,1013,24,31.64,13.31,0,0,7.92,1.91666666666667,307.918333333333,2.11333333333333,26.10625,37.7492,3.29375,3.28166666666667,6.17041666666667,1.07208333333333
6103151,"Regular Season",2024-05-07,2024-05-07,"6:40 PM","Tue","philadelphia-phillies","toronto-blue-jays",127,105,39,229,367,"Philadelphia Phillies","phi","PHI","Phillies",143,25,11,0.694,"W 6",4.9,3.7,1.3,-0.6,0.6,"23-13",2,"3-3","7-7","10-0","5-1","14-6","11-5","2-1","8-2","18-5","7-6","6-3","19-8","9-1","17-3","23-7",51010,30760,2048,3778,63497,2852,2014,518,1788,4981,78.39,78.19,1008,48,57.09,6.33,43,0.95,8.21,4.42857142857143,335.694285714286,1.30571428571429,16.4285714285714,39.9523,11.3071428571429,23.8528571428571,24.9928571428571,1.01857142857143
6103156,"Regular Season",2024-05-07,2024-05-08,"1:05 PM","Wed","philadelphia-phillies","toronto-blue-jays",555,62,25,565,1554,"Philadelphia Phillies","phi","PHI","Phillies",143,25,11,0.694,"W 6",4.9,3.7,1.3,-0.6,0.6,"23-13",2,"3-3","7-7","10-0","5-1","14-6","11-5","2-1","8-2","18-5","7-6","6-3","19-8","9-1","17-3","23-7",51010,30760,2048,3778,63497,2852,2014,518,1788,4981,81.25,82.8,1003,56,64.13,14.23,84,1,7.32,1.79166666666667,339.350416666667,2.04625,20.5825,39.9523,6.41541666666667,11.3820833333333,12.5070833333333,0.676666666666667
6103302,"Regular Season",2024-05-07,2024-05-07,"6:40 PM","Tue","pittsburgh-pirates","los-angeles-angels",308,121,24,5812,1524,"Pittsburgh Pirates","pit","PIT","Pirates",134,17,19,0.472,"W 3",3.6,3.9,-0.3,-0.2,-0.5,"17-19",0,"8-6","2-2","3-3","4-8","8-8","9-11","4-0","6-4","9-15","8-4","9-10","8-9","4-6","6-14","12-18",28461,18069,7698,309,53882,1268,986,988,249,3646,73.53,73.96,1009,72,63.95,7.76,75,1,7.01,2.14285714285714,270.845714285714,0.205714285714286,4.07714285714286,40.4615,4.18571428571429,5.03714285714286,5.34571428571429,0.0542857142857143
6103306,"Regular Season",2024-05-07,2024-05-08,"12:35 PM","Wed","pittsburgh-pirates","los-angeles-angels",371,221,17,5812,2120,"Pittsburgh Pirates","pit","PIT","Pirates",134,17,19,0.472,"W 3",3.6,3.9,-0.3,-0.2,-0.5,"17-19",0,"8-6","2-2","3-3","4-8","8-8","9-11","4-0","6-4","9-15","8-4","9-10","8-9","4-6","6-14","12-18",28461,18069,7698,309,53882,1268,986,988,249,3646,76.5,75.81,1005,42,52.11,11.52,44,1,7.97,1.375,232.955833333333,0.4425,6.7325,40.4615,5.22208333333333,3.12416666666667,3.63916666666667,0.145833333333333
